plate_map_name	well_position	broad_sample	mg_per_ml	mmoles_per_liter	solvent
C-7161-01-LM6-014	A01				DMSO
C-7161-01-LM6-014	A02				DMSO
C-7161-01-LM6-014	A03				DMSO
C-7161-01-LM6-014	A04				DMSO
C-7161-01-LM6-014	A05				DMSO
C-7161-01-LM6-014	A06				DMSO
C-7161-01-LM6-014	A07	BRD-A61676498-001-06-6	2.92761000000000024	9.99999999999999999	DMSO
C-7161-01-LM6-014	A08	BRD-A61676498-001-06-6	0.975869999999249411	3.33333333333076923	DMSO
C-7161-01-LM6-014	A09	BRD-A61676498-001-06-6	0.325290000001251144	1.11111111111538462	DMSO
C-7161-01-LM6-014	A10	BRD-A61676498-001-06-6	0.108429999999666378	0.370370370369230769	DMSO
C-7161-01-LM6-014	A11	BRD-A61676498-001-06-6	0.0361433333332221260	0.123456790123076923	DMSO
C-7161-01-LM6-014	A12	BRD-A61676498-001-06-6	0.0120477777784913779	0.0411522633769230769	DMSO
C-7161-01-LM6-014	A13	BRD-K55966568-001-05-4	3.10347100000000011	9.99999999999999999	DMSO
C-7161-01-LM6-014	A14	BRD-K55966568-001-05-4	1.03449033333253761	3.33333333333076923	DMSO
C-7161-01-LM6-014	A15	BRD-K55966568-001-05-4	0.344830111112437395	1.11111111111538462	DMSO
C-7161-01-LM6-014	A16	BRD-K55966568-001-05-4	0.114943370370016703	0.370370370369230769	DMSO
C-7161-01-LM6-014	A17	BRD-K55966568-001-05-4	0.0383144567900055676	0.123456790123076923	DMSO
C-7161-01-LM6-014	A18	BRD-K55966568-001-05-4	0.0127714855974642843	0.0411522633769230769	DMSO
C-7161-01-LM6-014	A19	BRD-A56085258-001-01-8	5.40010999999999967	9.99999999999999999	DMSO
C-7161-01-LM6-014	A20	BRD-A56085258-001-01-8	1.80003666666528191	3.33333333333076923	DMSO
C-7161-01-LM6-014	A21	BRD-A56085258-001-01-8	0.600012222224529928	1.11111111111538462	DMSO
C-7161-01-LM6-014	A22	BRD-A56085258-001-01-8	0.200004074073458665	0.370370370369230769	DMSO
C-7161-01-LM6-014	A23	BRD-A56085258-001-01-8	0.0666680246911528882	0.123456790123076923	DMSO
C-7161-01-LM6-014	A24	BRD-A56085258-001-01-8	0.0222226748984356063	0.0411522633769230769	DMSO
C-7161-01-LM6-014	B01				DMSO
C-7161-01-LM6-014	B02				DMSO
