plate_map_name	well_position	broad_sample	mg_per_ml	mmoles_per_liter	solvent
C-7161-01-LM6-027	A01				DMSO
C-7161-01-LM6-027	A02				DMSO
C-7161-01-LM6-027	A03				DMSO
C-7161-01-LM6-027	A04				DMSO
C-7161-01-LM6-027	A05				DMSO
C-7161-01-LM6-027	A06				DMSO
C-7161-01-LM6-027	A07	BRD-K92301463-001-05-5	0.380518199999999979	0.999999999999999999	DMSO
C-7161-01-LM6-027	A08	BRD-K92301463-001-05-5	0.126839399999024305	0.333333333330769231	DMSO
C-7161-01-LM6-027	A09	BRD-K92301463-001-05-5	0.0422798000016261437	0.111111111115384615	DMSO
C-7161-01-LM6-027	A10	BRD-K92301463-001-05-5	0.0140932666672087146	0.0370370370384615385	DMSO
C-7161-01-LM6-027	A11	BRD-K92301463-001-05-5	0.00469775555671192590	0.0123456790153846154	DMSO
C-7161-01-LM6-027	A12	BRD-K92301463-001-05-5	0.00156591851890397531	0.0041152263384615385	DMSO
C-7161-01-LM6-027	A13	BRD-A92630576-050-24-1	5.03541499999999984	9.99999999999999999	DMSO
C-7161-01-LM6-027	A14	BRD-A92630576-050-24-1	1.67847166666537548	3.33333333333076923	DMSO
C-7161-01-LM6-027	A15	BRD-A92630576-050-24-1	0.559490555557707428	1.11111111111538462	DMSO
C-7161-01-LM6-027	A16	BRD-A92630576-050-24-1	0.186496851851278010	0.370370370369230769	DMSO
C-7161-01-LM6-027	A17	BRD-A92630576-050-24-1	0.0621656172837593366	0.123456790123076923	DMSO
C-7161-01-LM6-027	A18	BRD-A92630576-050-24-1	0.0207218724292109109	0.0411522633769230769	DMSO
C-7161-01-LM6-027	A19	BRD-K92723993-001-06-7	4.93602700000000027	9.99999999999999999	DMSO
C-7161-01-LM6-027	A20	BRD-K92723993-001-06-7	1.64534233333206778	3.33333333333076923	DMSO
C-7161-01-LM6-027	A21	BRD-K92723993-001-06-7	0.548447444446553890	1.11111111111538462	DMSO
C-7161-01-LM6-027	A22	BRD-K92723993-001-06-7	0.182815814814252315	0.370370370369230769	DMSO
C-7161-01-LM6-027	A23	BRD-K92723993-001-06-7	0.0609386049380841048	0.123456790123076923	DMSO
C-7161-01-LM6-027	A24	BRD-K92723993-001-06-7	0.0203128683139603496	0.0411522633769230769	DMSO
C-7161-01-LM6-027	B01				DMSO
C-7161-01-LM6-027	B02				DMSO
C-7161-01-LM6-027	B03				DMSO
C-7161-01-LM6-027	B04				DMSO
C-7161-01-LM6-027	B05				DMSO
C-7161-01-LM6-027	B06				DMSO
C-7161-01-LM6-027	B07	BRD-K92303087-001-01-6	5.16302000000000020	9.99999999999999999	DMSO
C-7161-01-LM6-027	B08	BRD-K92303087-001-01-6	1.72100666666534288	3.33333333333076923	DMSO
C-7161-01-LM6-027	B09	BRD-K92303087-001-01-6	0.573668888891095333	1.11111111111538462	DMSO
C-7161-01-LM6-027	B10	BRD-K92303087-001-01-6	0.191222962962374592	0.370370370369230769	DMSO
C-7161-01-LM6-027	B11	BRD-K92303087-001-01-6	0.0637409876541248641	0.123456790123076923	DMSO
C-7161-01-LM6-027	B12	BRD-K92303087-001-01-6	0.0212469958860321393	0.0411522633769230769	DMSO
C-7161-01-LM6-027	B13	BRD-K92657060-001-05-7	3.05333900000000028	9.99999999999999999	DMSO
C-7161-01-LM6-027	B14	BRD-K92657060-001-05-7	1.01777966666588385	3.33333333333076923	DMSO
C-7161-01-LM6-027	B15	BRD-K92657060-001-05-7	0.339259888890193767	1.11111111111538462	DMSO
C-7161-01-LM6-027	B16	BRD-K92657060-001-05-7	0.113086629629281681	0.370370370369230769	DMSO
C-7161-01-LM6-027	B17	BRD-K92657060-001-05-7	0.0376955432097605604	0.123456790123076923	DMSO
C-7161-01-LM6-027	B18	BRD-K92657060-001-05-7	0.0125651810707030942	0.0411522633769230769	DMSO
C-7161-01-LM6-027	B19	BRD-K61443650-236-13-1	4.05819999999999993	9.99999999999999999	DMSO
C-7161-01-LM6-027	B20	BRD-K61443650-236-13-1	1.35273333333229275	3.33333333333076923	DMSO
C-7161-01-LM6-027	B21	BRD-K61443650-236-13-1	0.450911111112845379	1.11111111111538462	DMSO
C-7161-01-LM6-027	B22	BRD-K61443650-236-13-1	0.150303703703241228	0.370370370369230769	DMSO
C-7161-01-LM6-027	B23	BRD-K61443650-236-13-1	0.0501012345677470760	0.123456790123076923	DMSO
C-7161-01-LM6-027	B24	BRD-K61443650-236-13-1	0.0167004115236229228	0.0411522633769230769	DMSO
C-7161-01-LM6-027	C01	BRD-K93123848-001-04-1	5.18413900000000012	9.99999999999999999	DMSO
C-7161-01-LM6-027	C02	BRD-K93123848-001-04-1	1.72804633333200411	3.33333333333076923	DMSO
C-7161-01-LM6-027	C03	BRD-K93123848-001-04-1	0.576015444446659905	1.11111111111538462	DMSO
C-7161-01-LM6-027	C04	BRD-K93123848-001-04-1	0.192005148147557368	0.370370370369230769	DMSO
C-7161-01-LM6-027	C05	BRD-K93123848-001-04-1	0.0640017160491857892	0.123456790123076923	DMSO
C-7161-01-LM6-027	C06	BRD-K93123848-001-04-1	0.0213339053510578628	0.0411522633769230769	DMSO
C-7161-01-LM6-027	C07	BRD-A93255169-001-28-3	2.58229499999999973	9.99999999999999999	DMSO
C-7161-01-LM6-027	C08	BRD-A93255169-001-28-3	0.860764999999337783	3.33333333333076923	DMSO
C-7161-01-LM6-027	C09	BRD-A93255169-001-28-3	0.286921666667770183	1.11111111111538462	DMSO
C-7161-01-LM6-027	C10	BRD-A93255169-001-28-3	0.0956405555552612669	0.370370370369230769	DMSO
C-7161-01-LM6-027	C11	BRD-A93255169-001-28-3	0.0318801851850870890	0.123456790123076923	DMSO
C-7161-01-LM6-027	C12	BRD-A93255169-001-28-3	0.0106267283956911566	0.0411522633769230769	DMSO
C-7161-01-LM6-027	C13	BRD-K93869735-001-01-1	4.05408399999999971	9.99999999999999999	DMSO
C-7161-01-LM6-027	C14	BRD-K93869735-001-01-1	1.35136133333229373	3.33333333333076923	DMSO
C-7161-01-LM6-027	C15	BRD-K93869735-001-01-1	0.450453777779510263	1.11111111111538462	DMSO
C-7161-01-LM6-027	C16	BRD-K93869735-001-01-1	0.150151259258797245	0.370370370369230769	DMSO
C-7161-01-LM6-027	C17	BRD-K93869735-001-01-1	0.0500504197529324150	0.123456790123076923	DMSO
C-7161-01-LM6-027	C18	BRD-K93869735-001-01-1	0.0166834732520169804	0.0411522633769230769	DMSO
C-7161-01-LM6-027	C19	BRD-K50691590-001-02-2	7.725	19.9998446614006889	DMSO
C-7161-01-LM6-027	C20	BRD-K50691590-001-02-2	7.725	19.9998446614006889	DMSO
C-7161-01-LM6-027	C21	BRD-K50691590-001-02-2	7.725	19.9998446614006889	DMSO
C-7161-01-LM6-027	C22	BRD-K50691590-001-02-2	7.725	19.9998446614006889	DMSO
C-7161-01-LM6-027	C23	BRD-K50691590-001-02-2	7.725	19.9998446614006889	DMSO
C-7161-01-LM6-027	C24	BRD-K50691590-001-02-2	7.725	19.9998446614006889	DMSO
C-7161-01-LM6-027	D01	BRD-K93208532-001-02-5	4.60500000000000000	9.99999999999999999	DMSO
C-7161-01-LM6-027	D02	BRD-K93208532-001-02-5	1.53499999999881923	3.33333333333076923	DMSO
C-7161-01-LM6-027	D03	BRD-K93208532-001-02-5	0.511666666668634618	1.11111111111538462	DMSO
C-7161-01-LM6-027	D04	BRD-K93208532-001-02-5	0.170555555555030769	0.370370370369230769	DMSO
C-7161-01-LM6-027	D05	BRD-K93208532-001-02-5	0.0568518518516769230	0.123456790123076923	DMSO
C-7161-01-LM6-027	D06	BRD-K93208532-001-02-5	0.0189506172850730769	0.0411522633769230769	DMSO
C-7161-01-LM6-027	D07	BRD-K93255255-001-02-1	2.18251800000000003	10.0000000000000000	DMSO
C-7161-01-LM6-027	D08	BRD-K93255255-001-02-1	0.727506000000000008	3.33333333333333333	DMSO
C-7161-01-LM6-027	D09	BRD-K93255255-001-02-1	0.242502	1.11111111111111110	DMSO
C-7161-01-LM6-027	D10	BRD-K93255255-001-02-1	0.080834	0.370370370370370365	DMSO
C-7161-01-LM6-027	D11	BRD-K93255255-001-02-1	0.0269446666666666692	0.123456790123456800	DMSO
C-7161-01-LM6-027	D12	BRD-K93255255-001-02-1	0.0089815555555555539	0.0411522633744855886	DMSO
C-7161-01-LM6-027	D13	BRD-K93880783-001-26-6	2.24213300000000004	9.99999999999999999	DMSO
C-7161-01-LM6-027	D14	BRD-K93880783-001-26-6	0.747377666666091773	3.33333333333076923	DMSO
C-7161-01-LM6-027	D15	BRD-K93880783-001-26-6	0.249125888889847071	1.11111111111538462	DMSO
C-7161-01-LM6-027	D16	BRD-K93880783-001-26-6	0.0830419629627074506	0.370370370369230769	DMSO
C-7161-01-LM6-027	D17	BRD-K93880783-001-26-6	0.0276806543209024835	0.123456790123076923	DMSO
C-7161-01-LM6-027	D18	BRD-K93880783-001-26-6	0.00922688477420906708	0.0411522633769230769	DMSO
C-7161-01-LM6-027	D19	BRD-K93779381-001-01-9	4.30533900000000016	9.99999999999999999	DMSO
C-7161-01-LM6-027	D20	BRD-K93779381-001-01-9	1.43511299999889612	3.33333333333076923	DMSO
C-7161-01-LM6-027	D21	BRD-K93779381-001-01-9	0.478371000001839909	1.11111111111538462	DMSO
C-7161-01-LM6-027	D22	BRD-K93779381-001-01-9	0.159456999999509369	0.370370370369230769	DMSO
C-7161-01-LM6-027	D23	BRD-K93779381-001-01-9	0.0531523333331697897	0.123456790123076923	DMSO
C-7161-01-LM6-027	D24	BRD-K93779381-001-01-9	0.0177174444454938630	0.0411522633769230769	DMSO
C-7161-01-LM6-027	E01	BRD-K93767137-001-01-1	2.84351400000000012	9.99999999999999999	DMSO
C-7161-01-LM6-027	E02	BRD-K93767137-001-01-1	0.947837999999270935	3.33333333333076923	DMSO
C-7161-01-LM6-027	E03	BRD-K93767137-001-01-1	0.315946000001215192	1.11111111111538462	DMSO
C-7161-01-LM6-027	E04	BRD-K93767137-001-01-1	0.105315333333009291	0.370370370369230769	DMSO
C-7161-01-LM6-027	E05	BRD-K93767137-001-01-1	0.0351051111110030969	0.123456790123076923	DMSO
C-7161-01-LM6-027	E06	BRD-K93767137-001-01-1	0.0117017037043968051	0.0411522633769230769	DMSO
