plate_map_name	well_position	broad_sample	mg_per_ml	mmoles_per_liter	solvent
C-7161-01-LM6-006	A01				DMSO
C-7161-01-LM6-006	A02				DMSO
C-7161-01-LM6-006	A03				DMSO
C-7161-01-LM6-006	A04				DMSO
C-7161-01-LM6-006	A05				DMSO
C-7161-01-LM6-006	A06				DMSO
C-7161-01-LM6-006	A07	BRD-K18895904-001-16-1	3.12432000000000016	9.99999999999999999	DMSO
C-7161-01-LM6-006	A08	BRD-K18895904-001-16-1	1.04143999999919895	3.33333333333076923	DMSO
C-7161-01-LM6-006	A09	BRD-K18895904-001-16-1	0.347146666668001866	1.11111111111538462	DMSO
C-7161-01-LM6-006	A10	BRD-K18895904-001-16-1	0.115715555555199514	0.370370370369230769	DMSO
C-7161-01-LM6-006	A11	BRD-K18895904-001-16-1	0.0385718518517331712	0.123456790123076923	DMSO
C-7161-01-LM6-006	A12	BRD-K18895904-001-16-1	0.0128572839513788314	0.0411522633769230769	DMSO
C-7161-01-LM6-006	A13	BRD-K18922609-004-23-1	3.04202999999999974	9.99999999999999999	DMSO
C-7161-01-LM6-006	A14	BRD-K18922609-004-23-1	1.01400999999921991	3.33333333333076923	DMSO
C-7161-01-LM6-006	A15	BRD-K18922609-004-23-1	0.338003333334633319	1.11111111111538462	DMSO
C-7161-01-LM6-006	A16	BRD-K18922609-004-23-1	0.112667777777431098	0.370370370369230769	DMSO
C-7161-01-LM6-006	A17	BRD-K18922609-004-23-1	0.0375559259258103661	0.123456790123076923	DMSO
C-7161-01-LM6-006	A18	BRD-K18922609-004-23-1	0.0125186419760501297	0.0411522633769230769	DMSO
C-7161-01-LM6-006	A19	BRD-K19061412-001-02-4	4.68470899999999971	9.99999999999999999	DMSO
C-7161-01-LM6-006	A20	BRD-K19061412-001-02-4	1.56156966666546537	3.33333333333076923	DMSO
C-7161-01-LM6-006	A21	BRD-K19061412-001-02-4	0.520523222224224206	1.11111111111538462	DMSO
C-7161-01-LM6-006	A22	BRD-K19061412-001-02-4	0.173507740740206860	0.370370370369230769	DMSO
C-7161-01-LM6-006	A23	BRD-K19061412-001-02-4	0.0578359135800689534	0.123456790123076923	DMSO
C-7161-01-LM6-006	A24	BRD-K19061412-001-02-4	0.0192786378612241919	0.0411522633769230769	DMSO
C-7161-01-LM6-006	B01				DMSO
C-7161-01-LM6-006	B02				DMSO
C-7161-01-LM6-006	B03				DMSO
C-7161-01-LM6-006	B04				DMSO
C-7161-01-LM6-006	B05				DMSO
C-7161-01-LM6-006	B06				DMSO
C-7161-01-LM6-006	B07	BRD-A18917088-001-04-9	2.72382000000000005	9.99999999999999999	DMSO
C-7161-01-LM6-006	B08	BRD-A18917088-001-04-9	0.907939999999301601	3.33333333333076923	DMSO
C-7161-01-LM6-006	B09	BRD-A18917088-001-04-9	0.302646666667830699	1.11111111111538462	DMSO
C-7161-01-LM6-006	B10	BRD-A18917088-001-04-9	0.100882222221911817	0.370370370369230769	DMSO
C-7161-01-LM6-006	B11	BRD-A18917088-001-04-9	0.0336274074073039391	0.123456790123076923	DMSO
C-7161-01-LM6-006	B12	BRD-A18917088-001-04-9	0.0112091358031330617	0.0411522633769230769	DMSO
C-7161-01-LM6-006	B13	BRD-K18961567-001-01-1	5.52530899999999974	9.99999999999999999	DMSO
C-7161-01-LM6-006	B14	BRD-K18961567-001-01-1	1.84176966666524983	3.33333333333076923	DMSO
C-7161-01-LM6-006	B15	BRD-K18961567-001-01-1	0.613923222224583439	1.11111111111538462	DMSO
C-7161-01-LM6-006	B16	BRD-K18961567-001-01-1	0.204641074073444400	0.370370370369230769	DMSO
C-7161-01-LM6-006	B17	BRD-K18961567-001-01-1	0.0682136913578147998	0.123456790123076923	DMSO
C-7161-01-LM6-006	B18	BRD-K18961567-001-01-1	0.0227378971206883458	0.0411522633769230769	DMSO
C-7161-01-LM6-006	B19	BRD-K19085898-001-01-8	6.66770999999999957	9.99999999999999999	DMSO
C-7161-01-LM6-006	B20	BRD-K19085898-001-01-8	2.22256999999829019	3.33333333333076923	DMSO
C-7161-01-LM6-006	B21	BRD-K19085898-001-01-8	0.740856666669516072	1.11111111111538462	DMSO
C-7161-01-LM6-006	B22	BRD-K19085898-001-01-8	0.246952222221462354	0.370370370369230769	DMSO
C-7161-01-LM6-006	B23	BRD-K19085898-001-01-8	0.0823174074071541179	0.123456790123076923	DMSO
C-7161-01-LM6-006	B24	BRD-K19085898-001-01-8	0.0274391358040943752	0.0411522633769230769	DMSO
C-7161-01-LM6-006	C01	BRD-K19412355-001-01-0	3.53393399999999985	9.99999999999999999	DMSO
C-7161-01-LM6-006	C02	BRD-K19412355-001-01-0	1.17797799999909381	3.33333333333076923	DMSO
C-7161-01-LM6-006	C03	BRD-K19412355-001-01-0	0.392659333334843547	1.11111111111538462	DMSO
C-7161-01-LM6-006	C04	BRD-K19412355-001-01-0	0.130886444444041711	0.370370370369230769	DMSO
C-7161-01-LM6-006	C05	BRD-K19412355-001-01-0	0.0436288148146805705	0.123456790123076923	DMSO
C-7161-01-LM6-006	C06	BRD-K19412355-001-01-0	0.0145429382724663271	0.0411522633769230769	DMSO
C-7161-01-LM6-006	C07	BRD-K19438463-001-05-5	2.32152500000000003	9.99999999999999999	DMSO
C-7161-01-LM6-006	C08	BRD-K19438463-001-05-5	0.773841666666071415	3.33333333333076923	DMSO
C-7161-01-LM6-006	C09	BRD-K19438463-001-05-5	0.257947222223214332	1.11111111111538462	DMSO
C-7161-01-LM6-006	C10	BRD-K19438463-001-05-5	0.0859824074071428474	0.370370370369230769	DMSO
C-7161-01-LM6-006	C11	BRD-K19438463-001-05-5	0.0286608024690476158	0.123456790123076923	DMSO
C-7161-01-LM6-006	C12	BRD-K19438463-001-05-5	0.00955360082361113475	0.0411522633769230769	DMSO
C-7161-01-LM6-006	C13	BRD-K19462402-003-24-6	3.43846000000000003	9.99999999999999999	DMSO
C-7161-01-LM6-006	C14	BRD-K19462402-003-24-6	1.14615333333245169	3.33333333333076923	DMSO
C-7161-01-LM6-006	C15	BRD-K19462402-003-24-6	0.382051111112580544	1.11111111111538462	DMSO
C-7161-01-LM6-006	C16	BRD-K19462402-003-24-6	0.127350370369978524	0.370370370369230769	DMSO
C-7161-01-LM6-006	C17	BRD-K19462402-003-24-6	0.0424501234566595081	0.123456790123076923	DMSO
C-7161-01-LM6-006	C18	BRD-K19462402-003-24-6	0.0141500411531014924	0.0411522633769230769	DMSO
C-7161-01-LM6-006	C19	BRD-K50691590-001-02-2	7.725	19.9998446614006889	DMSO
C-7161-01-LM6-006	C20	BRD-K50691590-001-02-2	7.725	19.9998446614006889	DMSO
C-7161-01-LM6-006	C21	BRD-K50691590-001-02-2	7.725	19.9998446614006889	DMSO
C-7161-01-LM6-006	C22	BRD-K50691590-001-02-2	7.725	19.9998446614006889	DMSO
C-7161-01-LM6-006	C23	BRD-K50691590-001-02-2	7.725	19.9998446614006889	DMSO
C-7161-01-LM6-006	C24	BRD-K50691590-001-02-2	7.725	19.9998446614006889	DMSO
C-7161-01-LM6-006	D01	BRD-K19416115-001-05-3	4.07313600000000008	9.99999999999999999	DMSO
C-7161-01-LM6-006	D02	BRD-K19416115-001-05-3	1.35771199999895563	3.33333333333076923	DMSO
C-7161-01-LM6-006	D03	BRD-K19416115-001-05-3	0.452570666668407334	1.11111111111538462	DMSO
C-7161-01-LM6-006	D04	BRD-K19416115-001-05-3	0.150856888888424717	0.370370370369230769	DMSO
C-7161-01-LM6-006	D05	BRD-K19416115-001-05-3	0.0502856296294749056	0.123456790123076923	DMSO
C-7161-01-LM6-006	D06	BRD-K19416115-001-05-3	0.0167618765442026957	0.0411522633769230769	DMSO
C-7161-01-LM6-006	D07	BRD-K19456237-001-27-6	1.42155799999999999	9.99999999999999999	DMSO
C-7161-01-LM6-006	D08	BRD-K19456237-001-27-6	0.473852666666302162	3.33333333333076923	DMSO
C-7161-01-LM6-006	D09	BRD-K19456237-001-27-6	0.157950888889496392	1.11111111111538462	DMSO
C-7161-01-LM6-006	D10	BRD-K19456237-001-27-6	0.0526502962961342951	0.370370370369230769	DMSO
C-7161-01-LM6-006	D11	BRD-K19456237-001-27-6	0.0175500987653780984	0.123456790123076923	DMSO
C-7161-01-LM6-006	D12	BRD-K19456237-001-27-6	0.00585003292215720151	0.0411522633769230769	DMSO
C-7161-01-LM6-006	D13	BRD-K19477839-001-07-6	3.59408000000000015	9.99999999999999999	DMSO
