Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015056,A01,1774
SQ00015056,A02,2179
SQ00015056,A03,2503
SQ00015056,A04,2098
SQ00015056,A05,2170
SQ00015056,A06,2181
SQ00015056,A07,543
SQ00015056,A08,655
SQ00015056,A09,809
SQ00015056,A10,1009
SQ00015056,A11,1784
SQ00015056,A12,2111
SQ00015056,A13,1666
SQ00015056,A14,2243
SQ00015056,A15,2421
SQ00015056,A16,2368
SQ00015056,A17,2240
SQ00015056,A18,2332
SQ00015056,A19,2220
SQ00015056,A20,2191
SQ00015056,A21,2252
SQ00015056,A22,2304
SQ00015056,A23,2070
SQ00015056,A24,2387
SQ00015056,B01,2159
SQ00015056,B02,2299
SQ00015056,B03,2176
SQ00015056,B04,2668
SQ00015056,B05,2219
SQ00015056,B06,2201
SQ00015056,B07,188
SQ00015056,B08,227
SQ00015056,B09,238
SQ00015056,B10,247
SQ00015056,B11,404
SQ00015056,B12,443
SQ00015056,B13,2277
SQ00015056,B14,2514
SQ00015056,B15,2415
SQ00015056,B16,2642
SQ00015056,B17,2390
SQ00015056,B18,2473
SQ00015056,B19,2778
SQ00015056,B20,2357
SQ00015056,B21,2744
SQ00015056,B22,2439
SQ00015056,B23,2322
SQ00015056,B24,2182
SQ00015056,C01,2069
SQ00015056,C02,2561
SQ00015056,C03,2288
SQ00015056,C04,2790
SQ00015056,C05,2886
SQ00015056,C06,2726
SQ00015056,C07,2586
SQ00015056,C08,2492
SQ00015056,C09,2424
SQ00015056,C10,2629
SQ00015056,C11,2744
SQ00015056,C12,2739
SQ00015056,C13,3167
SQ00015056,C14,2755
SQ00015056,C15,3220
SQ00015056,C16,2557
SQ00015056,C17,3046
SQ00015056,C18,2721
SQ00015056,C19,85
SQ00015056,C20,102
SQ00015056,C21,97
SQ00015056,C22,107
SQ00015056,C23,116
SQ00015056,C24,73
SQ00015056,D01,2277
SQ00015056,D02,2691
SQ00015056,D03,2444
SQ00015056,D04,2486
SQ00015056,D05,2734
SQ00015056,D06,3191
SQ00015056,D07,2577
SQ00015056,D08,2425
SQ00015056,D09,2888
SQ00015056,D10,2658
SQ00015056,D11,2833
SQ00015056,D12,3130
SQ00015056,D13,936
SQ00015056,D14,2359
SQ00015056,D15,2469
SQ00015056,D16,3172
SQ00015056,D17,2903
SQ00015056,D18,2829
SQ00015056,D19,2278
SQ00015056,D20,2723
SQ00015056,D21,2535
SQ00015056,D22,2548
SQ00015056,D23,2443
SQ00015056,D24,2675
SQ00015056,E01,1896
SQ00015056,E02,2299
SQ00015056,E03,2900
SQ00015056,E04,3105
SQ00015056,E05,3059
SQ00015056,E06,3103
SQ00015056,E07,2707
SQ00015056,E08,3042
SQ00015056,E09,2930
SQ00015056,E10,3091
SQ00015056,E11,2935
SQ00015056,E12,2915
SQ00015056,E13,2524
SQ00015056,E14,2608
SQ00015056,E15,2838
SQ00015056,E16,2896
SQ00015056,E17,2714
SQ00015056,E18,2956
SQ00015056,E19,3090
SQ00015056,E20,3188
SQ00015056,E21,2960
SQ00015056,E22,2941
SQ00015056,E23,2914
SQ00015056,E24,2721
SQ00015056,F01,1981
SQ00015056,F02,1836
SQ00015056,F03,2270
SQ00015056,F04,2434
SQ00015056,F05,2454
SQ00015056,F06,2459
SQ00015056,F07,3230
SQ00015056,F08,3055
SQ00015056,F09,2834
SQ00015056,F10,3023
SQ00015056,F11,2940
SQ00015056,F12,3187
SQ00015056,F13,2768
SQ00015056,F14,3022
SQ00015056,F15,3119
SQ00015056,F16,3014
SQ00015056,F17,3231
SQ00015056,F18,3007
SQ00015056,F19,2267
SQ00015056,F20,3061
SQ00015056,F21,2924
SQ00015056,F22,2850
SQ00015056,F23,2804
SQ00015056,F24,2579
SQ00015056,G01,1153
SQ00015056,G02,1713
SQ00015056,G03,2137
SQ00015056,G04,2732
SQ00015056,G05,2958
SQ00015056,G06,2836
SQ00015056,G07,2972
SQ00015056,G08,3062
SQ00015056,G09,2931
SQ00015056,G10,2931
SQ00015056,G11,3093
SQ00015056,G12,2860
SQ00015056,G13,114
SQ00015056,G14,90
SQ00015056,G15,76
SQ00015056,G16,96
SQ00015056,G17,92
SQ00015056,G18,76
SQ00015056,G19,2696
SQ00015056,G20,3100
SQ00015056,G21,2961
SQ00015056,G22,3042
SQ00015056,G23,2850
SQ00015056,G24,2303
SQ00015056,H01,2349
SQ00015056,H02,2256
SQ00015056,H03,2586
SQ00015056,H04,3090
SQ00015056,H05,3052
SQ00015056,H06,2789
SQ00015056,H07,3212
SQ00015056,H08,3122
SQ00015056,H09,2888
SQ00015056,H10,2571
SQ00015056,H11,2810
SQ00015056,H12,3116
SQ00015056,H13,1930
SQ00015056,H14,2589
SQ00015056,H15,2844
SQ00015056,H16,2898
SQ00015056,H17,3253
SQ00015056,H18,2980
SQ00015056,H19,2548
SQ00015056,H20,2713
SQ00015056,H21,2978
SQ00015056,H22,2863
SQ00015056,H23,2806
SQ00015056,H24,2618
SQ00015056,I01,2049
SQ00015056,I02,2415
SQ00015056,I03,2648
SQ00015056,I04,2879
SQ00015056,I05,2911
SQ00015056,I06,2824
SQ00015056,I07,917
SQ00015056,I08,1179
SQ00015056,I09,2066
SQ00015056,I10,2287
SQ00015056,I11,2335
SQ00015056,I12,2366
SQ00015056,I13,2805
SQ00015056,I14,3019
SQ00015056,I15,3091
SQ00015056,I16,2705
SQ00015056,I17,2431
SQ00015056,I18,2886
SQ00015056,I19,2989
SQ00015056,I20,2949
SQ00015056,I21,2720
SQ00015056,I22,2943
SQ00015056,I23,2814
SQ00015056,I24,2821
SQ00015056,J01,2318
SQ00015056,J02,2385
SQ00015056,J03,2690
SQ00015056,J04,2858
SQ00015056,J05,2854
SQ00015056,J06,3418
SQ00015056,J07,2921
SQ00015056,J08,2850
SQ00015056,J09,2823
SQ00015056,J10,2724
SQ00015056,J11,3006
SQ00015056,J12,3134
SQ00015056,J13,2919
SQ00015056,J14,2755
SQ00015056,J15,2993
SQ00015056,J16,2959
SQ00015056,J17,3013
SQ00015056,J18,2879
SQ00015056,J19,2972
SQ00015056,J20,2991
SQ00015056,J21,2828
SQ00015056,J22,2747
SQ00015056,J23,2930
SQ00015056,J24,2975
SQ00015056,K01,930
SQ00015056,K02,2091
SQ00015056,K03,2746
SQ00015056,K04,2747
SQ00015056,K05,2693
SQ00015056,K06,2858
SQ00015056,K07,63
SQ00015056,K08,75
SQ00015056,K09,78
SQ00015056,K10,94
SQ00015056,K11,64
SQ00015056,K12,59
SQ00015056,K13,2966
SQ00015056,K14,2867
SQ00015056,K15,3016
SQ00015056,K16,2742
SQ00015056,K17,2894
SQ00015056,K18,2825
SQ00015056,K19,1561
SQ00015056,K20,1596
SQ00015056,K21,1645
SQ00015056,K22,1998
SQ00015056,K23,2386
SQ00015056,K24,2696
SQ00015056,L01,1905
SQ00015056,L02,2465
SQ00015056,L03,2726
SQ00015056,L04,2938
SQ00015056,L05,2514
SQ00015056,L06,2568
SQ00015056,L07,764
SQ00015056,L08,758
SQ00015056,L09,837
SQ00015056,L10,1127
SQ00015056,L11,1731
SQ00015056,L12,2816
SQ00015056,L13,3108
SQ00015056,L14,2782
SQ00015056,L15,2820
SQ00015056,L16,2851
SQ00015056,L17,2935
SQ00015056,L18,3089
SQ00015056,L19,2607
SQ00015056,L20,2651
SQ00015056,L21,2970
SQ00015056,L22,2698
SQ00015056,L23,2708
SQ00015056,L24,2495
SQ00015056,M01,2063
SQ00015056,M02,2339
SQ00015056,M03,2444
SQ00015056,M04,2379
SQ00015056,M05,2759
SQ00015056,M06,2842
SQ00015056,M07,2979
SQ00015056,M08,3172
SQ00015056,M09,2672
SQ00015056,M10,2960
SQ00015056,M11,2968
SQ00015056,M12,2803
SQ00015056,M13,2885
SQ00015056,M14,2978
SQ00015056,M15,2826
SQ00015056,M16,2882
SQ00015056,M17,2490
SQ00015056,M18,2751
SQ00015056,M19,1294
SQ00015056,M20,2478
SQ00015056,M21,2851
SQ00015056,M22,2517
SQ00015056,M23,2600
SQ00015056,M24,2823
SQ00015056,N01,2393
SQ00015056,N02,2128
SQ00015056,N03,2833
SQ00015056,N04,2480
SQ00015056,N05,2901
SQ00015056,N06,2722
SQ00015056,N07,2011
SQ00015056,N08,2341
SQ00015056,N09,2255
SQ00015056,N10,2613
SQ00015056,N11,2451
SQ00015056,N12,2929
SQ00015056,N13,2967
SQ00015056,N14,2748
SQ00015056,N15,2720
SQ00015056,N16,2702
SQ00015056,N17,2634
SQ00015056,N18,2758
SQ00015056,N19,2829
SQ00015056,N20,2663
SQ00015056,N21,3079
SQ00015056,N22,2434
SQ00015056,N23,2872
SQ00015056,N24,2540
SQ00015056,O01,69
SQ00015056,O02,86
SQ00015056,O03,90
SQ00015056,O04,81
SQ00015056,O05,91
SQ00015056,O06,78
SQ00015056,O07,1619
SQ00015056,O08,2275
SQ00015056,O09,2412
SQ00015056,O10,2575
SQ00015056,O11,2836
SQ00015056,O12,2772
SQ00015056,O13,2322
SQ00015056,O14,2670
SQ00015056,O15,2558
SQ00015056,O16,2908
SQ00015056,O17,2656
SQ00015056,O18,2698
SQ00015056,O19,2380
SQ00015056,O20,2935
SQ00015056,O21,2676
SQ00015056,O22,2691
SQ00015056,O23,2439
SQ00015056,O24,2281
SQ00015056,P01,2047
SQ00015056,P02,2049
SQ00015056,P03,2124
SQ00015056,P04,2022
SQ00015056,P05,2805
SQ00015056,P06,2101
SQ00015056,P07,1571
SQ00015056,P08,2144
SQ00015056,P09,2161
SQ00015056,P10,2595
SQ00015056,P11,2605
SQ00015056,P12,2664
SQ00015056,P13,2182
SQ00015056,P14,2585
SQ00015056,P15,2260
SQ00015056,P16,2807
SQ00015056,P17,2578
SQ00015056,P18,2463
SQ00015056,P19,2490
SQ00015056,P20,2744
SQ00015056,P21,2519
SQ00015056,P22,2203
SQ00015056,P23,2153
SQ00015056,P24,2694
