	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015120	A01	2325
1	SQ00015120	A02	2148
2	SQ00015120	A03	1631
3	SQ00015120	A04	2094
4	SQ00015120	A05	1947
5	SQ00015120	A06	1928
6	SQ00015120	A07	2018
7	SQ00015120	A08	1610
8	SQ00015120	A09	1766
9	SQ00015120	A10	1997
10	SQ00015120	A11	1623
11	SQ00015120	A12	1683
12	SQ00015120	A13	615
13	SQ00015120	A14	1020
14	SQ00015120	A15	1316
15	SQ00015120	A16	1512
16	SQ00015120	A17	1877
17	SQ00015120	A18	1570
18	SQ00015120	A19	1765
19	SQ00015120	A20	1580
20	SQ00015120	A21	1631
21	SQ00015120	A22	2015
22	SQ00015120	A23	1932
23	SQ00015120	A24	1819
24	SQ00015120	B01	2037
25	SQ00015120	B02	1918
26	SQ00015120	B03	2379
27	SQ00015120	B04	2365
28	SQ00015120	B05	2137
29	SQ00015120	B06	2082
30	SQ00015120	B07	1902
31	SQ00015120	B08	2492
32	SQ00015120	B09	2621
33	SQ00015120	B10	2194
34	SQ00015120	B11	2048
35	SQ00015120	B12	2531
36	SQ00015120	B13	1766
37	SQ00015120	B14	2184
38	SQ00015120	B15	2271
39	SQ00015120	B16	1963
40	SQ00015120	B17	2352
41	SQ00015120	B18	2329
42	SQ00015120	B19	1574
43	SQ00015120	B20	1737
44	SQ00015120	B21	1970
45	SQ00015120	B22	1847
46	SQ00015120	B23	1767
47	SQ00015120	B24	1634
48	SQ00015120	C01	1929
49	SQ00015120	C02	2232
50	SQ00015120	C03	2076
51	SQ00015120	C04	2572
52	SQ00015120	C05	2547
53	SQ00015120	C06	2643
54	SQ00015120	C07	1827
55	SQ00015120	C08	2360
56	SQ00015120	C09	2638
57	SQ00015120	C10	2750
58	SQ00015120	C11	2647
59	SQ00015120	C12	2367
60	SQ00015120	C13	2086
61	SQ00015120	C14	2510
62	SQ00015120	C15	2762
63	SQ00015120	C16	2823
64	SQ00015120	C17	2625
65	SQ00015120	C18	2506
66	SQ00015120	C19	72
67	SQ00015120	C20	77
68	SQ00015120	C21	54
69	SQ00015120	C22	70
70	SQ00015120	C23	48
71	SQ00015120	C24	61
72	SQ00015120	D01	1943
73	SQ00015120	D02	2312
74	SQ00015120	D03	2411
75	SQ00015120	D04	2770
76	SQ00015120	D05	3034
77	SQ00015120	D06	2793
78	SQ00015120	D07	2749
79	SQ00015120	D08	2481
80	SQ00015120	D09	2792
81	SQ00015120	D10	2480
82	SQ00015120	D11	2646
83	SQ00015120	D12	2950
84	SQ00015120	D13	2694
85	SQ00015120	D14	2471
86	SQ00015120	D15	2772
87	SQ00015120	D16	2786
88	SQ00015120	D17	2727
89	SQ00015120	D18	2902
90	SQ00015120	D19	2484
91	SQ00015120	D20	2694
92	SQ00015120	D21	2674
93	SQ00015120	D22	2777
94	SQ00015120	D23	2552
95	SQ00015120	D24	2262
96	SQ00015120	E01	2256
97	SQ00015120	E02	2451
98	SQ00015120	E03	2693
99	SQ00015120	E04	2947
100	SQ00015120	E05	3209
101	SQ00015120	E06	3325
102	SQ00015120	E07	2962
103	SQ00015120	E08	2685
104	SQ00015120	E09	3113
105	SQ00015120	E10	3017
106	SQ00015120	E11	3049
107	SQ00015120	E12	3036
108	SQ00015120	E13	3085
109	SQ00015120	E14	2831
110	SQ00015120	E15	3000
111	SQ00015120	E16	3051
112	SQ00015120	E17	2566
113	SQ00015120	E18	3000
114	SQ00015120	E19	2198
115	SQ00015120	E20	2587
116	SQ00015120	E21	2558
117	SQ00015120	E22	2888
118	SQ00015120	E23	2533
119	SQ00015120	E24	2565
120	SQ00015120	F01	1895
121	SQ00015120	F02	2511
122	SQ00015120	F03	3195
123	SQ00015120	F04	3240
124	SQ00015120	F05	3184
125	SQ00015120	F06	2916
126	SQ00015120	F07	3061
127	SQ00015120	F08	3047
128	SQ00015120	F09	2807
129	SQ00015120	F10	3104
130	SQ00015120	F11	2976
131	SQ00015120	F12	3361
132	SQ00015120	F13	2457
133	SQ00015120	F14	2868
134	SQ00015120	F15	2908
135	SQ00015120	F16	2963
136	SQ00015120	F17	3092
137	SQ00015120	F18	3016
138	SQ00015120	F19	987
139	SQ00015120	F20	2029
140	SQ00015120	F21	2205
141	SQ00015120	F22	2754
142	SQ00015120	F23	2595
143	SQ00015120	F24	2208
144	SQ00015120	G01	1700
145	SQ00015120	G02	2042
146	SQ00015120	G03	2601
147	SQ00015120	G04	2979
148	SQ00015120	G05	2927
149	SQ00015120	G06	2784
150	SQ00015120	G07	2581
151	SQ00015120	G08	2992
152	SQ00015120	G09	2951
153	SQ00015120	G10	3145
154	SQ00015120	G11	3034
155	SQ00015120	G12	3244
156	SQ00015120	G13	94
157	SQ00015120	G14	77
158	SQ00015120	G15	92
159	SQ00015120	G16	103
160	SQ00015120	G17	72
161	SQ00015120	G18	94
162	SQ00015120	G19	1534
163	SQ00015120	G20	2810
164	SQ00015120	G21	3084
165	SQ00015120	G22	3050
166	SQ00015120	G23	2764
167	SQ00015120	G24	2296
168	SQ00015120	H01	510
169	SQ00015120	H02	1490
170	SQ00015120	H03	2051
171	SQ00015120	H04	2293
172	SQ00015120	H05	2725
173	SQ00015120	H06	2628
174	SQ00015120	H07	2884
175	SQ00015120	H08	2943
176	SQ00015120	H09	3131
177	SQ00015120	H10	3195
178	SQ00015120	H11	3199
179	SQ00015120	H12	3269
180	SQ00015120	H13	1515
181	SQ00015120	H14	2670
182	SQ00015120	H15	3360
183	SQ00015120	H16	2846
184	SQ00015120	H17	2928
185	SQ00015120	H18	3135
186	SQ00015120	H19	2971
187	SQ00015120	H20	3443
188	SQ00015120	H21	3036
189	SQ00015120	H22	2836
190	SQ00015120	H23	2509
191	SQ00015120	H24	2064
192	SQ00015120	I01	1712
193	SQ00015120	I02	2083
194	SQ00015120	I03	2546
195	SQ00015120	I04	2949
196	SQ00015120	I05	2681
197	SQ00015120	I06	3046
198	SQ00015120	I07	287
199	SQ00015120	I08	1546
200	SQ00015120	I09	2846
201	SQ00015120	I10	3065
202	SQ00015120	I11	2800
203	SQ00015120	I12	2843
204	SQ00015120	I13	2970
205	SQ00015120	I14	3197
206	SQ00015120	I15	2853
207	SQ00015120	I16	2939
208	SQ00015120	I17	2832
209	SQ00015120	I18	2904
210	SQ00015120	I19	3175
211	SQ00015120	I20	3138
212	SQ00015120	I21	2617
213	SQ00015120	I22	2928
214	SQ00015120	I23	2717
215	SQ00015120	I24	2096
216	SQ00015120	J01	2371
217	SQ00015120	J02	1996
218	SQ00015120	J03	2508
219	SQ00015120	J04	2457
220	SQ00015120	J05	2686
221	SQ00015120	J06	2927
222	SQ00015120	J07	160
223	SQ00015120	J08	254
224	SQ00015120	J09	577
225	SQ00015120	J10	557
226	SQ00015120	J11	1022
227	SQ00015120	J12	2503
228	SQ00015120	J13	3244
229	SQ00015120	J14	3030
230	SQ00015120	J15	3296
231	SQ00015120	J16	2759
232	SQ00015120	J17	3133
233	SQ00015120	J18	2771
234	SQ00015120	J19	2557
235	SQ00015120	J20	2947
236	SQ00015120	J21	3125
237	SQ00015120	J22	2671
238	SQ00015120	J23	2546
239	SQ00015120	J24	1871
240	SQ00015120	K01	2138
241	SQ00015120	K02	2318
242	SQ00015120	K03	2615
243	SQ00015120	K04	3047
244	SQ00015120	K05	3309
245	SQ00015120	K06	3102
246	SQ00015120	K07	34
247	SQ00015120	K08	29
248	SQ00015120	K09	61
249	SQ00015120	K10	39
250	SQ00015120	K11	50
251	SQ00015120	K12	28
252	SQ00015120	K13	1741
253	SQ00015120	K14	3405
254	SQ00015120	K15	2935
255	SQ00015120	K16	2851
256	SQ00015120	K17	3215
257	SQ00015120	K18	2964
258	SQ00015120	K19	309
259	SQ00015120	K20	2704
260	SQ00015120	K21	3050
261	SQ00015120	K22	3206
262	SQ00015120	K23	2589
263	SQ00015120	K24	2115
264	SQ00015120	L01	2189
265	SQ00015120	L02	2093
266	SQ00015120	L03	2769
267	SQ00015120	L04	2805
268	SQ00015120	L05	3001
269	SQ00015120	L06	3015
270	SQ00015120	L07	2472
271	SQ00015120	L08	3290
272	SQ00015120	L09	2995
273	SQ00015120	L10	2741
274	SQ00015120	L11	3199
275	SQ00015120	L12	2784
276	SQ00015120	L13	2947
277	SQ00015120	L14	2908
278	SQ00015120	L15	3197
279	SQ00015120	L16	3326
280	SQ00015120	L17	2768
281	SQ00015120	L18	3208
282	SQ00015120	L19	64
283	SQ00015120	L20	195
284	SQ00015120	L21	1074
285	SQ00015120	L22	2424
286	SQ00015120	L23	2355
