Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015120,A01,2325
SQ00015120,A02,2148
SQ00015120,A03,1631
SQ00015120,A04,2094
SQ00015120,A05,1947
SQ00015120,A06,1928
SQ00015120,A07,2018
SQ00015120,A08,1610
SQ00015120,A09,1766
SQ00015120,A10,1997
SQ00015120,A11,1623
SQ00015120,A12,1683
SQ00015120,A13,615
SQ00015120,A14,1020
SQ00015120,A15,1316
SQ00015120,A16,1512
SQ00015120,A17,1877
SQ00015120,A18,1570
SQ00015120,A19,1765
SQ00015120,A20,1580
SQ00015120,A21,1631
SQ00015120,A22,2015
SQ00015120,A23,1932
SQ00015120,A24,1819
SQ00015120,B01,2037
SQ00015120,B02,1918
SQ00015120,B03,2379
SQ00015120,B04,2365
SQ00015120,B05,2137
SQ00015120,B06,2082
SQ00015120,B07,1902
SQ00015120,B08,2492
SQ00015120,B09,2621
SQ00015120,B10,2194
SQ00015120,B11,2048
SQ00015120,B12,2531
SQ00015120,B13,1766
SQ00015120,B14,2184
SQ00015120,B15,2271
SQ00015120,B16,1963
SQ00015120,B17,2352
SQ00015120,B18,2329
SQ00015120,B19,1574
SQ00015120,B20,1737
SQ00015120,B21,1970
SQ00015120,B22,1847
SQ00015120,B23,1767
SQ00015120,B24,1634
SQ00015120,C01,1929
SQ00015120,C02,2232
SQ00015120,C03,2076
SQ00015120,C04,2572
SQ00015120,C05,2547
SQ00015120,C06,2643
SQ00015120,C07,1827
SQ00015120,C08,2360
SQ00015120,C09,2638
SQ00015120,C10,2750
SQ00015120,C11,2647
SQ00015120,C12,2367
SQ00015120,C13,2086
SQ00015120,C14,2510
SQ00015120,C15,2762
SQ00015120,C16,2823
SQ00015120,C17,2625
SQ00015120,C18,2506
SQ00015120,C19,72
SQ00015120,C20,77
SQ00015120,C21,54
SQ00015120,C22,70
SQ00015120,C23,48
SQ00015120,C24,61
SQ00015120,D01,1943
SQ00015120,D02,2312
SQ00015120,D03,2411
SQ00015120,D04,2770
SQ00015120,D05,3034
SQ00015120,D06,2793
SQ00015120,D07,2749
SQ00015120,D08,2481
SQ00015120,D09,2792
SQ00015120,D10,2480
SQ00015120,D11,2646
SQ00015120,D12,2950
SQ00015120,D13,2694
SQ00015120,D14,2471
SQ00015120,D15,2772
SQ00015120,D16,2786
SQ00015120,D17,2727
SQ00015120,D18,2902
SQ00015120,D19,2484
SQ00015120,D20,2694
SQ00015120,D21,2674
SQ00015120,D22,2777
SQ00015120,D23,2552
SQ00015120,D24,2262
SQ00015120,E01,2256
SQ00015120,E02,2451
SQ00015120,E03,2693
SQ00015120,E04,2947
SQ00015120,E05,3209
SQ00015120,E06,3325
SQ00015120,E07,2962
SQ00015120,E08,2685
SQ00015120,E09,3113
SQ00015120,E10,3017
SQ00015120,E11,3049
SQ00015120,E12,3036
SQ00015120,E13,3085
SQ00015120,E14,2831
SQ00015120,E15,3000
SQ00015120,E16,3051
SQ00015120,E17,2566
SQ00015120,E18,3000
SQ00015120,E19,2198
SQ00015120,E20,2587
SQ00015120,E21,2558
SQ00015120,E22,2888
SQ00015120,E23,2533
SQ00015120,E24,2565
SQ00015120,F01,1895
SQ00015120,F02,2511
SQ00015120,F03,3195
SQ00015120,F04,3240
SQ00015120,F05,3184
SQ00015120,F06,2916
SQ00015120,F07,3061
SQ00015120,F08,3047
SQ00015120,F09,2807
SQ00015120,F10,3104
SQ00015120,F11,2976
SQ00015120,F12,3361
SQ00015120,F13,2457
SQ00015120,F14,2868
SQ00015120,F15,2908
SQ00015120,F16,2963
SQ00015120,F17,3092
SQ00015120,F18,3016
SQ00015120,F19,987
SQ00015120,F20,2029
SQ00015120,F21,2205
SQ00015120,F22,2754
SQ00015120,F23,2595
SQ00015120,F24,2208
SQ00015120,G01,1700
SQ00015120,G02,2042
SQ00015120,G03,2601
SQ00015120,G04,2979
SQ00015120,G05,2927
SQ00015120,G06,2784
SQ00015120,G07,2581
SQ00015120,G08,2992
SQ00015120,G09,2951
SQ00015120,G10,3145
SQ00015120,G11,3034
SQ00015120,G12,3244
SQ00015120,G13,94
SQ00015120,G14,77
SQ00015120,G15,92
SQ00015120,G16,103
SQ00015120,G17,72
SQ00015120,G18,94
SQ00015120,G19,1534
SQ00015120,G20,2810
SQ00015120,G21,3084
SQ00015120,G22,3050
SQ00015120,G23,2764
SQ00015120,G24,2296
SQ00015120,H01,510
SQ00015120,H02,1490
SQ00015120,H03,2051
SQ00015120,H04,2293
SQ00015120,H05,2725
SQ00015120,H06,2628
SQ00015120,H07,2884
SQ00015120,H08,2943
SQ00015120,H09,3131
SQ00015120,H10,3195
SQ00015120,H11,3199
SQ00015120,H12,3269
SQ00015120,H13,1515
SQ00015120,H14,2670
SQ00015120,H15,3360
SQ00015120,H16,2846
SQ00015120,H17,2928
SQ00015120,H18,3135
SQ00015120,H19,2971
SQ00015120,H20,3443
SQ00015120,H21,3036
SQ00015120,H22,2836
SQ00015120,H23,2509
SQ00015120,H24,2064
SQ00015120,I01,1712
SQ00015120,I02,2083
SQ00015120,I03,2546
SQ00015120,I04,2949
SQ00015120,I05,2681
SQ00015120,I06,3046
SQ00015120,I07,287
SQ00015120,I08,1546
SQ00015120,I09,2846
SQ00015120,I10,3065
SQ00015120,I11,2800
SQ00015120,I12,2843
SQ00015120,I13,2970
SQ00015120,I14,3197
SQ00015120,I15,2853
SQ00015120,I16,2939
SQ00015120,I17,2832
SQ00015120,I18,2904
