Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015123,A01,2182
SQ00015123,A02,2445
SQ00015123,A03,2374
SQ00015123,A04,2067
SQ00015123,A05,2037
SQ00015123,A06,2105
SQ00015123,A07,1830
SQ00015123,A08,2165
SQ00015123,A09,2056
SQ00015123,A10,2211
SQ00015123,A11,2365
SQ00015123,A12,2297
SQ00015123,A13,747
SQ00015123,A14,1192
SQ00015123,A15,1691
SQ00015123,A16,2492
SQ00015123,A17,2131
SQ00015123,A18,2252
SQ00015123,A19,1904
SQ00015123,A20,2417
SQ00015123,A21,2249
SQ00015123,A22,2180
SQ00015123,A23,2629
SQ00015123,A24,2488
SQ00015123,B01,2048
SQ00015123,B02,2376
SQ00015123,B03,2311
SQ00015123,B04,2518
SQ00015123,B05,2603
SQ00015123,B06,2570
SQ00015123,B07,2476
SQ00015123,B08,2322
SQ00015123,B09,2168
SQ00015123,B10,2336
SQ00015123,B11,2275
SQ00015123,B12,2375
SQ00015123,B13,2240
SQ00015123,B14,2289
SQ00015123,B15,2469
SQ00015123,B16,2271
SQ00015123,B17,2390
SQ00015123,B18,2554
SQ00015123,B19,1861
SQ00015123,B20,2373
SQ00015123,B21,2659
SQ00015123,B22,2789
SQ00015123,B23,2706
SQ00015123,B24,2626
SQ00015123,C01,1765
SQ00015123,C02,2042
SQ00015123,C03,2477
SQ00015123,C04,2411
SQ00015123,C05,2702
SQ00015123,C06,2603
SQ00015123,C07,1944
SQ00015123,C08,2703
SQ00015123,C09,2687
SQ00015123,C10,2690
SQ00015123,C11,2580
SQ00015123,C12,2883
SQ00015123,C13,1933
SQ00015123,C14,2915
SQ00015123,C15,2912
SQ00015123,C16,2629
SQ00015123,C17,3019
SQ00015123,C18,3017
SQ00015123,C19,54
SQ00015123,C20,73
SQ00015123,C21,83
SQ00015123,C22,64
SQ00015123,C23,85
SQ00015123,C24,51
SQ00015123,D01,1870
SQ00015123,D02,2367
SQ00015123,D03,2624
SQ00015123,D04,3075
SQ00015123,D05,3124
SQ00015123,D06,2895
SQ00015123,D07,2739
SQ00015123,D08,2886
SQ00015123,D09,2716
SQ00015123,D10,2581
SQ00015123,D11,3010
SQ00015123,D12,2728
SQ00015123,D13,3337
SQ00015123,D14,3426
SQ00015123,D15,3207
SQ00015123,D16,3108
SQ00015123,D17,3109
SQ00015123,D18,3289
SQ00015123,D19,2924
SQ00015123,D20,3352
SQ00015123,D21,3100
SQ00015123,D22,3036
SQ00015123,D23,2940
SQ00015123,D24,2437
SQ00015123,E01,1893
SQ00015123,E02,2415
SQ00015123,E03,2495
SQ00015123,E04,3172
SQ00015123,E05,2919
SQ00015123,E06,3018
SQ00015123,E07,2902
SQ00015123,E08,3070
SQ00015123,E09,3284
SQ00015123,E10,3256
SQ00015123,E11,3180
SQ00015123,E12,3201
SQ00015123,E13,2980
SQ00015123,E14,2922
SQ00015123,E15,3036
SQ00015123,E16,3048
SQ00015123,E17,3400
SQ00015123,E18,2967
SQ00015123,E19,2338
SQ00015123,E20,2667
SQ00015123,E21,2976
SQ00015123,E22,2570
SQ00015123,E23,2663
SQ00015123,E24,2426
SQ00015123,F01,1954
SQ00015123,F02,2764
SQ00015123,F03,3016
SQ00015123,F04,2778
SQ00015123,F05,3378
SQ00015123,F06,3104
SQ00015123,F07,3249
SQ00015123,F08,2919
SQ00015123,F09,3513
SQ00015123,F10,3131
SQ00015123,F11,3658
SQ00015123,F12,3119
SQ00015123,F13,2579
SQ00015123,F14,3350
SQ00015123,F15,3170
SQ00015123,F16,2883
SQ00015123,F17,3603
SQ00015123,F18,3168
SQ00015123,F19,1053
SQ00015123,F20,1724
SQ00015123,F21,2519
SQ00015123,F22,2965
SQ00015123,F23,3313
SQ00015123,F24,2907
SQ00015123,G01,1593
SQ00015123,G02,2125
SQ00015123,G03,2850
SQ00015123,G04,2691
SQ00015123,G05,3166
SQ00015123,G06,3134
SQ00015123,G07,2904
SQ00015123,G08,3199
SQ00015123,G09,3096
SQ00015123,G10,3504
SQ00015123,G11,2936
SQ00015123,G12,3238
SQ00015123,G13,118
SQ00015123,G14,88
SQ00015123,G15,88
SQ00015123,G16,90
SQ00015123,G17,101
SQ00015123,G18,97
SQ00015123,G19,1815
SQ00015123,G20,2609
SQ00015123,G21,2344
SQ00015123,G22,3379
SQ00015123,G23,3059
SQ00015123,G24,3151
SQ00015123,H01,545
SQ00015123,H02,1376
SQ00015123,H03,1813
SQ00015123,H04,2549
SQ00015123,H05,3025
SQ00015123,H06,2774
SQ00015123,H07,2961
SQ00015123,H08,3658
SQ00015123,H09,3456
SQ00015123,H10,3506
SQ00015123,H11,3305
SQ00015123,H12,3015
SQ00015123,H13,1374
SQ00015123,H14,2861
SQ00015123,H15,2999
SQ00015123,H16,3225
SQ00015123,H17,3202
SQ00015123,H18,3251
SQ00015123,H19,3317
SQ00015123,H20,3118
SQ00015123,H21,3377
SQ00015123,H22,3422
SQ00015123,H23,2647
SQ00015123,H24,3109
SQ00015123,I01,1383
SQ00015123,I02,1890
SQ00015123,I03,2377
SQ00015123,I04,2951
SQ00015123,I05,2735
SQ00015123,I06,3237
SQ00015123,I07,333
SQ00015123,I08,1500
SQ00015123,I09,2651
SQ00015123,I10,2506
SQ00015123,I11,2683
SQ00015123,I12,3269
SQ00015123,I13,3100
SQ00015123,I14,3240
SQ00015123,I15,2804
SQ00015123,I16,2811
SQ00015123,I17,2936
SQ00015123,I18,2660
SQ00015123,I19,2931
SQ00015123,I20,2457
SQ00015123,I21,3024
SQ00015123,I22,3118
SQ00015123,I23,2923
SQ00015123,I24,2715
SQ00015123,J01,1554
SQ00015123,J02,2168
SQ00015123,J03,2783
SQ00015123,J04,2725
SQ00015123,J05,2740
SQ00015123,J06,2888
SQ00015123,J07,208
SQ00015123,J08,304
SQ00015123,J09,617
SQ00015123,J10,565
SQ00015123,J11,1107
SQ00015123,J12,2335
SQ00015123,J13,3200
SQ00015123,J14,3125
SQ00015123,J15,2865
SQ00015123,J16,3016
SQ00015123,J17,3319
SQ00015123,J18,3020
SQ00015123,J19,2695
SQ00015123,J20,3190
SQ00015123,J21,3536
SQ00015123,J22,3854
SQ00015123,J23,3294
SQ00015123,J24,2874
SQ00015123,K01,1962
SQ00015123,K02,2052
SQ00015123,K03,2356
SQ00015123,K04,2838
SQ00015123,K05,2652
SQ00015123,K06,3322
SQ00015123,K07,43
SQ00015123,K08,36
SQ00015123,K09,42
SQ00015123,K10,31
SQ00015123,K11,36
SQ00015123,K12,41
SQ00015123,K13,1786
SQ00015123,K14,3324
SQ00015123,K15,3244
SQ00015123,K16,3167
SQ00015123,K17,3260
SQ00015123,K18,2627
SQ00015123,K19,177
SQ00015123,K20,2977
SQ00015123,K21,2973
SQ00015123,K22,3194
SQ00015123,K23,3005
SQ00015123,K24,2929
SQ00015123,L01,2126
SQ00015123,L02,2615
SQ00015123,L03,2968
SQ00015123,L04,2778
SQ00015123,L05,3071
SQ00015123,L06,3336
SQ00015123,L07,3021
SQ00015123,L08,3143
SQ00015123,L09,3511
SQ00015123,L10,3324
SQ00015123,L11,3419
SQ00015123,L12,3118
SQ00015123,L13,3142
SQ00015123,L14,2625
SQ00015123,L15,3175
SQ00015123,L16,3213
SQ00015123,L17,3051
SQ00015123,L18,3041
SQ00015123,L19,97
SQ00015123,L20,277
SQ00015123,L21,1674
SQ00015123,L22,2944
SQ00015123,L23,3271
SQ00015123,L24,2375
SQ00015123,M01,1663
SQ00015123,M02,2214
SQ00015123,M03,2433
SQ00015123,M04,2293
SQ00015123,M05,2708
SQ00015123,M06,2555
SQ00015123,M07,3323
SQ00015123,M08,2947
SQ00015123,M09,2904
SQ00015123,M10,2735
SQ00015123,M11,2986
SQ00015123,M12,3283
SQ00015123,M13,1126
SQ00015123,M14,1889
SQ00015123,M15,2554
SQ00015123,M16,3089
SQ00015123,M17,2934
SQ00015123,M18,2670
SQ00015123,M19,2703
SQ00015123,M20,2880
SQ00015123,M21,2786
SQ00015123,M22,2929
SQ00015123,M23,2843
SQ00015123,M24,3052
SQ00015123,N01,1750
SQ00015123,N02,2420
SQ00015123,N03,2526
SQ00015123,N04,2325
SQ00015123,N05,3150
SQ00015123,N06,3110
SQ00015123,N07,2143
SQ00015123,N08,2775
SQ00015123,N09,2517
SQ00015123,N10,2677
SQ00015123,N11,3228
SQ00015123,N12,2866
SQ00015123,N13,2824
SQ00015123,N14,2802
SQ00015123,N15,2884
SQ00015123,N16,3280
SQ00015123,N17,2673
SQ00015123,N18,2592
SQ00015123,N19,1185
SQ00015123,N20,2268
SQ00015123,N21,2703
SQ00015123,N22,3066
SQ00015123,N23,2880
SQ00015123,N24,2604
