	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015045	A01	2138
1	SQ00015045	A02	1854
2	SQ00015045	A03	2029
3	SQ00015045	A04	2388
4	SQ00015045	A05	2131
5	SQ00015045	A06	2548
6	SQ00015045	A07	2455
7	SQ00015045	A08	2417
8	SQ00015045	A09	2659
9	SQ00015045	A10	2180
10	SQ00015045	A11	2493
11	SQ00015045	A12	2632
12	SQ00015045	A13	2474
13	SQ00015045	A14	2506
14	SQ00015045	A15	2616
15	SQ00015045	A16	2331
16	SQ00015045	A17	2323
17	SQ00015045	A18	2721
18	SQ00015045	A19	2553
19	SQ00015045	A20	2612
20	SQ00015045	A21	2292
21	SQ00015045	A22	2306
22	SQ00015045	A23	2444
23	SQ00015045	A24	2297
24	SQ00015045	B01	2151
25	SQ00015045	B02	2360
26	SQ00015045	B03	2547
27	SQ00015045	B04	2827
28	SQ00015045	B05	2370
29	SQ00015045	B06	2548
30	SQ00015045	B07	1957
31	SQ00015045	B08	2408
32	SQ00015045	B09	2743
33	SQ00015045	B10	2740
34	SQ00015045	B11	2571
35	SQ00015045	B12	2663
36	SQ00015045	B13	2309
37	SQ00015045	B14	2458
38	SQ00015045	B15	2639
39	SQ00015045	B16	2786
40	SQ00015045	B17	2799
41	SQ00015045	B18	2850
42	SQ00015045	B19	2628
43	SQ00015045	B20	2810
44	SQ00015045	B21	2759
45	SQ00015045	B22	2730
46	SQ00015045	B23	2526
47	SQ00015045	B24	2836
48	SQ00015045	C01	2239
49	SQ00015045	C02	2302
50	SQ00015045	C03	2558
51	SQ00015045	C04	2815
52	SQ00015045	C05	2900
53	SQ00015045	C06	2725
54	SQ00015045	C07	3029
55	SQ00015045	C08	2683
56	SQ00015045	C09	2951
57	SQ00015045	C10	2779
58	SQ00015045	C11	2950
59	SQ00015045	C12	3028
60	SQ00015045	C13	2005
61	SQ00015045	C14	2518
62	SQ00015045	C15	2947
63	SQ00015045	C16	2800
64	SQ00015045	C17	2930
65	SQ00015045	C18	2743
66	SQ00015045	C19	99
67	SQ00015045	C20	113
68	SQ00015045	C21	106
69	SQ00015045	C22	126
70	SQ00015045	C23	136
71	SQ00015045	C24	138
72	SQ00015045	D01	2182
73	SQ00015045	D02	2594
74	SQ00015045	D03	2207
75	SQ00015045	D04	3035
76	SQ00015045	D05	2873
77	SQ00015045	D06	2819
78	SQ00015045	D07	2771
79	SQ00015045	D08	3121
80	SQ00015045	D09	2718
81	SQ00015045	D10	3090
82	SQ00015045	D11	2557
83	SQ00015045	D12	3072
84	SQ00015045	D13	1709
85	SQ00015045	D14	2207
86	SQ00015045	D15	2145
87	SQ00015045	D16	2303
88	SQ00015045	D17	2766
89	SQ00015045	D18	2737
90	SQ00015045	D19	2109
91	SQ00015045	D20	2524
92	SQ00015045	D21	2399
93	SQ00015045	D22	2645
94	SQ00015045	D23	2610
95	SQ00015045	D24	2727
96	SQ00015045	E01	58
97	SQ00015045	E02	317
98	SQ00015045	E03	392
99	SQ00015045	E04	463
100	SQ00015045	E05	462
101	SQ00015045	E06	585
102	SQ00015045	E07	2761
103	SQ00015045	E08	2948
104	SQ00015045	E09	3032
105	SQ00015045	E10	2667
106	SQ00015045	E11	3240
107	SQ00015045	E12	3008
108	SQ00015045	E13	2147
109	SQ00015045	E14	3257
110	SQ00015045	E15	2823
111	SQ00015045	E16	2722
112	SQ00015045	E17	2824
113	SQ00015045	E18	2728
114	SQ00015045	E19	2693
115	SQ00015045	E20	2828
116	SQ00015045	E21	2837
117	SQ00015045	E22	2890
118	SQ00015045	E23	2561
119	SQ00015045	E24	2109
120	SQ00015045	F01	2258
121	SQ00015045	F02	2527
122	SQ00015045	F03	2580
123	SQ00015045	F04	3055
124	SQ00015045	F05	2972
125	SQ00015045	F06	2900
126	SQ00015045	F07	3008
127	SQ00015045	F08	2822
128	SQ00015045	F09	3023
129	SQ00015045	F10	2420
130	SQ00015045	F11	2574
131	SQ00015045	F12	3141
132	SQ00015045	F13	2856
133	SQ00015045	F14	3112
134	SQ00015045	F15	3100
135	SQ00015045	F16	2938
136	SQ00015045	F17	2777
137	SQ00015045	F18	2839
138	SQ00015045	F19	2494
139	SQ00015045	F20	2686
140	SQ00015045	F21	2875
141	SQ00015045	F22	2679
142	SQ00015045	F23	2432
143	SQ00015045	F24	2690
144	SQ00015045	G01	2152
145	SQ00015045	G02	2507
146	SQ00015045	G03	3016
147	SQ00015045	G04	2599
148	SQ00015045	G05	3094
149	SQ00015045	G06	2710
150	SQ00015045	G07	2420
151	SQ00015045	G08	2634
152	SQ00015045	G09	2753
153	SQ00015045	G10	3019
154	SQ00015045	G11	2840
155	SQ00015045	G12	2753
156	SQ00015045	G13	73
157	SQ00015045	G14	82
158	SQ00015045	G15	76
159	SQ00015045	G16	71
160	SQ00015045	G17	85
161	SQ00015045	G18	69
162	SQ00015045	G19	236
163	SQ00015045	G20	419
164	SQ00015045	G21	419
165	SQ00015045	G22	655
166	SQ00015045	G23	1533
167	SQ00015045	G24	2249
168	SQ00015045	H01	613
169	SQ00015045	H02	827
170	SQ00015045	H03	907
171	SQ00015045	H04	1242
172	SQ00015045	H05	2520
173	SQ00015045	H06	2595
