	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015119	A01	1951
1	SQ00015119	A02	1824
2	SQ00015119	A03	1989
3	SQ00015119	A04	2022
4	SQ00015119	A05	1824
5	SQ00015119	A06	2132
6	SQ00015119	A07	2029
7	SQ00015119	A08	2244
8	SQ00015119	A09	2166
9	SQ00015119	A10	2223
10	SQ00015119	A11	2338
11	SQ00015119	A12	1781
12	SQ00015119	A13	1529
13	SQ00015119	A14	1748
14	SQ00015119	A15	1856
15	SQ00015119	A16	1932
16	SQ00015119	A17	2007
17	SQ00015119	A18	1849
18	SQ00015119	A19	1649
19	SQ00015119	A20	2098
20	SQ00015119	A21	1809
21	SQ00015119	A22	1946
22	SQ00015119	A23	1736
23	SQ00015119	A24	1810
24	SQ00015119	B01	2287
25	SQ00015119	B02	2451
26	SQ00015119	B03	2267
27	SQ00015119	B04	2348
28	SQ00015119	B05	2373
29	SQ00015119	B06	2746
30	SQ00015119	B07	2260
31	SQ00015119	B08	2106
32	SQ00015119	B09	2416
33	SQ00015119	B10	2388
34	SQ00015119	B11	2270
35	SQ00015119	B12	2380
36	SQ00015119	B13	2566
37	SQ00015119	B14	2039
38	SQ00015119	B15	2173
39	SQ00015119	B16	2312
40	SQ00015119	B17	2354
41	SQ00015119	B18	2198
42	SQ00015119	B19	2355
43	SQ00015119	B20	2278
44	SQ00015119	B21	2145
45	SQ00015119	B22	2273
46	SQ00015119	B23	2103
47	SQ00015119	B24	1864
48	SQ00015119	C01	2203
49	SQ00015119	C02	2682
50	SQ00015119	C03	2705
51	SQ00015119	C04	2700
52	SQ00015119	C05	2898
53	SQ00015119	C06	3183
54	SQ00015119	C07	2561
55	SQ00015119	C08	2786
56	SQ00015119	C09	2799
57	SQ00015119	C10	2750
58	SQ00015119	C11	3298
59	SQ00015119	C12	2700
60	SQ00015119	C13	2920
61	SQ00015119	C14	2725
62	SQ00015119	C15	2779
63	SQ00015119	C16	2657
64	SQ00015119	C17	2896
65	SQ00015119	C18	2746
66	SQ00015119	C19	65
67	SQ00015119	C20	55
68	SQ00015119	C21	45
69	SQ00015119	C22	57
70	SQ00015119	C23	55
71	SQ00015119	C24	46
72	SQ00015119	D01	2091
73	SQ00015119	D02	2267
74	SQ00015119	D03	2859
75	SQ00015119	D04	3072
76	SQ00015119	D05	2621
77	SQ00015119	D06	3271
78	SQ00015119	D07	2236
79	SQ00015119	D08	2814
80	SQ00015119	D09	3018
81	SQ00015119	D10	2797
82	SQ00015119	D11	2817
83	SQ00015119	D12	3156
84	SQ00015119	D13	2049
85	SQ00015119	D14	2173
86	SQ00015119	D15	2373
87	SQ00015119	D16	2415
88	SQ00015119	D17	2045
89	SQ00015119	D18	2466
90	SQ00015119	D19	2008
91	SQ00015119	D20	2375
92	SQ00015119	D21	2695
93	SQ00015119	D22	2554
94	SQ00015119	D23	2389
95	SQ00015119	D24	2566
96	SQ00015119	E01	1704
97	SQ00015119	E02	2344
98	SQ00015119	E03	3057
99	SQ00015119	E04	3312
100	SQ00015119	E05	3272
101	SQ00015119	E06	3358
102	SQ00015119	E07	2878
103	SQ00015119	E08	3162
104	SQ00015119	E09	3097
105	SQ00015119	E10	2888
106	SQ00015119	E11	2897
107	SQ00015119	E12	3133
108	SQ00015119	E13	2501
109	SQ00015119	E14	2547
110	SQ00015119	E15	3114
111	SQ00015119	E16	3172
112	SQ00015119	E17	2982
113	SQ00015119	E18	2664
114	SQ00015119	E19	2187
115	SQ00015119	E20	2594
116	SQ00015119	E21	3158
117	SQ00015119	E22	3014
118	SQ00015119	E23	2907
119	SQ00015119	E24	2314
120	SQ00015119	F01	2027
121	SQ00015119	F02	2476
122	SQ00015119	F03	3061
123	SQ00015119	F04	2862
124	SQ00015119	F05	2991
125	SQ00015119	F06	3243
126	SQ00015119	F07	3101
127	SQ00015119	F08	3321
128	SQ00015119	F09	2902
129	SQ00015119	F10	2944
130	SQ00015119	F11	3330
131	SQ00015119	F12	3423
132	SQ00015119	F13	2623
133	SQ00015119	F14	2546
134	SQ00015119	F15	2883
135	SQ00015119	F16	2756
136	SQ00015119	F17	3012
137	SQ00015119	F18	2892
138	SQ00015119	F19	2765
139	SQ00015119	F20	2987
140	SQ00015119	F21	3052
141	SQ00015119	F22	3013
142	SQ00015119	F23	2649
143	SQ00015119	F24	2297
144	SQ00015119	G01	175
145	SQ00015119	G02	360
146	SQ00015119	G03	378
147	SQ00015119	G04	841
148	SQ00015119	G05	2051
149	SQ00015119	G06	3242
150	SQ00015119	G07	2177
151	SQ00015119	G08	2870
152	SQ00015119	G09	3260
153	SQ00015119	G10	3330
154	SQ00015119	G11	3155
155	SQ00015119	G12	3407
156	SQ00015119	G13	88
157	SQ00015119	G14	81
158	SQ00015119	G15	102
159	SQ00015119	G16	131
160	SQ00015119	G17	87
