	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015049	A01	2557
1	SQ00015049	A02	2099
2	SQ00015049	A03	2278
3	SQ00015049	A04	2223
4	SQ00015049	A05	2375
5	SQ00015049	A06	2465
6	SQ00015049	A07	2328
7	SQ00015049	A08	2479
8	SQ00015049	A09	2671
9	SQ00015049	A10	2461
10	SQ00015049	A11	2567
11	SQ00015049	A12	2718
12	SQ00015049	A13	2592
13	SQ00015049	A14	2757
14	SQ00015049	A15	2405
15	SQ00015049	A16	2694
16	SQ00015049	A17	2594
17	SQ00015049	A18	2640
18	SQ00015049	A19	354
19	SQ00015049	A20	1831
20	SQ00015049	A21	2346
21	SQ00015049	A22	2373
22	SQ00015049	A23	2382
23	SQ00015049	A24	2041
24	SQ00015049	B01	2203
25	SQ00015049	B02	2418
26	SQ00015049	B03	2425
27	SQ00015049	B04	2329
28	SQ00015049	B05	2817
29	SQ00015049	B06	2315
30	SQ00015049	B07	1659
31	SQ00015049	B08	2340
32	SQ00015049	B09	2379
33	SQ00015049	B10	2557
34	SQ00015049	B11	2776
35	SQ00015049	B12	2500
36	SQ00015049	B13	177
37	SQ00015049	B14	1220
38	SQ00015049	B15	2754
39	SQ00015049	B16	2504
40	SQ00015049	B17	2875
41	SQ00015049	B18	2798
42	SQ00015049	B19	365
43	SQ00015049	B20	366
44	SQ00015049	B21	403
45	SQ00015049	B22	389
46	SQ00015049	B23	718
47	SQ00015049	B24	1986
48	SQ00015049	C01	1594
49	SQ00015049	C02	1957
50	SQ00015049	C03	2064
51	SQ00015049	C04	2266
52	SQ00015049	C05	2246
53	SQ00015049	C06	2191
54	SQ00015049	C07	2930
55	SQ00015049	C08	2667
56	SQ00015049	C09	2349
57	SQ00015049	C10	2664
58	SQ00015049	C11	2875
59	SQ00015049	C12	3100
60	SQ00015049	C13	1417
61	SQ00015049	C14	2477
62	SQ00015049	C15	2756
63	SQ00015049	C16	2895
64	SQ00015049	C17	2637
65	SQ00015049	C18	2803
66	SQ00015049	C19	112
67	SQ00015049	C20	132
68	SQ00015049	C21	71
69	SQ00015049	C22	103
70	SQ00015049	C23	96
71	SQ00015049	C24	94
72	SQ00015049	D01	2340
73	SQ00015049	D02	2241
74	SQ00015049	D03	2487
75	SQ00015049	D04	2533
76	SQ00015049	D05	2993
77	SQ00015049	D06	2699
78	SQ00015049	D07	1032
79	SQ00015049	D08	1493
80	SQ00015049	D09	1925
81	SQ00015049	D10	2713
82	SQ00015049	D11	2877
83	SQ00015049	D12	2968
84	SQ00015049	D13	110
85	SQ00015049	D14	107
86	SQ00015049	D15	91
87	SQ00015049	D16	134
88	SQ00015049	D17	108
89	SQ00015049	D18	200
90	SQ00015049	D19	2814
91	SQ00015049	D20	2937
92	SQ00015049	D21	2725
93	SQ00015049	D22	2749
94	SQ00015049	D23	2772
95	SQ00015049	D24	2394
96	SQ00015049	E01	1427
97	SQ00015049	E02	2378
98	SQ00015049	E03	2717
99	SQ00015049	E04	2771
100	SQ00015049	E05	2825
101	SQ00015049	E06	2973
102	SQ00015049	E07	2828
103	SQ00015049	E08	3038
104	SQ00015049	E09	2820
105	SQ00015049	E10	2862
106	SQ00015049	E11	2745
107	SQ00015049	E12	2983
108	SQ00015049	E13	2855
109	SQ00015049	E14	2709
110	SQ00015049	E15	3192
111	SQ00015049	E16	2892
112	SQ00015049	E17	2498
113	SQ00015049	E18	2651
114	SQ00015049	E19	2589
115	SQ00015049	E20	2852
116	SQ00015049	E21	3097
117	SQ00015049	E22	3063
118	SQ00015049	E23	2335
119	SQ00015049	E24	2622
120	SQ00015049	F01	2214
121	SQ00015049	F02	2645
122	SQ00015049	F03	2865
123	SQ00015049	F04	2897
124	SQ00015049	F05	2935
125	SQ00015049	F06	2938
126	SQ00015049	F07	2998
127	SQ00015049	F08	2664
128	SQ00015049	F09	2820
129	SQ00015049	F10	2804
130	SQ00015049	F11	2491
131	SQ00015049	F12	2916
132	SQ00015049	F13	2997
133	SQ00015049	F14	2853
134	SQ00015049	F15	2680
135	SQ00015049	F16	2540
136	SQ00015049	F17	2766
137	SQ00015049	F18	2389
138	SQ00015049	F19	2464
139	SQ00015049	F20	2796
140	SQ00015049	F21	2624
141	SQ00015049	F22	2926
142	SQ00015049	F23	2423
143	SQ00015049	F24	2656
144	SQ00015049	G01	2354
145	SQ00015049	G02	2522
146	SQ00015049	G03	2355
147	SQ00015049	G04	2823
148	SQ00015049	G05	2545
149	SQ00015049	G06	2610
150	SQ00015049	G07	2530
151	SQ00015049	G08	2974
152	SQ00015049	G09	2872
153	SQ00015049	G10	2778
154	SQ00015049	G11	2945
155	SQ00015049	G12	2787
156	SQ00015049	G13	72
157	SQ00015049	G14	78
158	SQ00015049	G15	119
159	SQ00015049	G16	109
160	SQ00015049	G17	86
161	SQ00015049	G18	65
162	SQ00015049	G19	3034
163	SQ00015049	G20	2671
164	SQ00015049	G21	2782
165	SQ00015049	G22	2812
166	SQ00015049	G23	2487
167	SQ00015049	G24	2500
168	SQ00015049	H01	2148
169	SQ00015049	H02	2487
170	SQ00015049	H03	2778
171	SQ00015049	H04	2850
172	SQ00015049	H05	3213
173	SQ00015049	H06	2958
174	SQ00015049	H07	1338
175	SQ00015049	H08	2506
176	SQ00015049	H09	2911
177	SQ00015049	H10	2830
178	SQ00015049	H11	2839
179	SQ00015049	H12	2586
180	SQ00015049	H13	3070
