Metadata_Plate,Metadata_Well,cell_count
BR00092716,A01,782
BR00092716,A02,917
BR00092716,A03,939
BR00092716,A04,705
BR00092716,A05,985
BR00092716,A06,926
BR00092716,A07,740
BR00092716,A08,936
BR00092716,A09,1070
BR00092716,A10,1003
BR00092716,A11,767
BR00092716,A12,875
BR00092716,A13,617
BR00092716,A14,946
BR00092716,A15,928
BR00092716,A16,841
BR00092716,A17,855
BR00092716,A18,938
BR00092716,A19,977
BR00092716,A20,937
BR00092716,A21,972
BR00092716,A22,893
BR00092716,A23,895
BR00092716,A24,899
BR00092716,B01,740
BR00092716,B02,925
BR00092716,B03,1081
BR00092716,B04,1023
BR00092716,B05,879
BR00092716,B06,951
BR00092716,B07,765
BR00092716,B08,963
BR00092716,B09,879
BR00092716,B10,797
BR00092716,B11,810
BR00092716,B12,1065
BR00092716,B13,911
BR00092716,B14,1013
BR00092716,B15,932
BR00092716,B16,1081
BR00092716,B17,1035
BR00092716,B18,1142
BR00092716,B19,516
BR00092716,B20,836
BR00092716,B21,1030
BR00092716,B22,1064
BR00092716,B23,796
BR00092716,B24,925
BR00092716,C01,483
BR00092716,C02,1200
BR00092716,C03,1399
BR00092716,C04,1074
BR00092716,C05,1087
BR00092716,C06,1128
BR00092716,C07,112
BR00092716,C08,1393
BR00092716,C09,992
BR00092716,C10,766
BR00092716,C11,1042
BR00092716,C12,1129
BR00092716,C13,937
BR00092716,C14,1047
BR00092716,C15,1284
BR00092716,C16,364
BR00092716,C17,610
BR00092716,C18,1175
BR00092716,C19,959
BR00092716,C20,1157
BR00092716,C21,1228
BR00092716,C22,1101
BR00092716,C23,1145
BR00092716,C24,990
BR00092716,D01,1000
BR00092716,D02,921
BR00092716,D03,1082
BR00092716,D04,239
BR00092716,D05,1243
BR00092716,D06,1302
BR00092716,D07,982
BR00092716,D08,1327
BR00092716,D09,1245
BR00092716,D10,1048
BR00092716,D11,1124
BR00092716,D12,1221
BR00092716,D13,1357
BR00092716,D14,1187
BR00092716,D15,1216
BR00092716,D16,1266
BR00092716,D17,1149
BR00092716,D18,1292
BR00092716,D19,1260
BR00092716,D20,1314
BR00092716,D21,1345
BR00092716,D22,329
BR00092716,D23,351
BR00092716,D24,264
BR00092716,E01,830
BR00092716,E02,919
BR00092716,E03,1123
BR00092716,E04,1150
BR00092716,E05,1473
BR00092716,E06,1092
BR00092716,E07,382
BR00092716,E08,373
BR00092716,E09,515
BR00092716,E10,1413
BR00092716,E11,1016
BR00092716,E12,1266
BR00092716,E13,1203
BR00092716,E14,1111
BR00092716,E15,1339
BR00092716,E16,1082
BR00092716,E17,1141
BR00092716,E18,1339
BR00092716,E19,1237
BR00092716,E20,1125
BR00092716,E21,1117
BR00092716,E22,904
BR00092716,E23,1138
BR00092716,E24,1159
BR00092716,F01,168
BR00092716,F02,1010
BR00092716,F03,1176
BR00092716,F04,1122
BR00092716,F05,1112
BR00092716,F06,1292
BR00092716,F07,1026
BR00092716,F08,1201
BR00092716,F09,1319
BR00092716,F10,146
BR00092716,F11,1056
BR00092716,F12,1144
BR00092716,F13,137
BR00092716,F14,1077
BR00092716,F15,1195
BR00092716,F16,1192
BR00092716,F17,1044
BR00092716,F18,1193
BR00092716,F19,95
BR00092716,F20,961
BR00092716,F21,1047
BR00092716,F22,1176
BR00092716,F23,976
BR00092716,F24,1080
BR00092716,G01,306
BR00092716,G02,1200
BR00092716,G03,1213
BR00092716,G04,671
BR00092716,G05,1031
BR00092716,G06,1328
BR00092716,G07,450
BR00092716,G08,538
BR00092716,G09,1275
BR00092716,G10,1012
BR00092716,G11,1026
BR00092716,G12,1138
BR00092716,G13,1091
BR00092716,G14,1225
BR00092716,G15,1134
BR00092716,G16,1073
BR00092716,G17,1264
BR00092716,G18,1205
BR00092716,G19,1183
BR00092716,G20,1104
BR00092716,G21,1200
BR00092716,G22,670
BR00092716,G23,865
BR00092716,G24,1103
BR00092716,H01,1117
BR00092716,H02,989
BR00092716,H03,1147
BR00092716,H04,1031
BR00092716,H05,1008
BR00092716,H06,1080
BR00092716,H07,633
BR00092716,H08,1140
BR00092716,H09,1053
BR00092716,H10,1150
BR00092716,H11,1275
BR00092716,H12,1172
BR00092716,H13,100
BR00092716,H14,975
BR00092716,H15,1142
BR00092716,H16,200
BR00092716,H17,556
BR00092716,H18,1172
BR00092716,H19,968
BR00092716,H20,1076
BR00092716,H21,1027
BR00092716,H22,6
BR00092716,H23,1134
BR00092716,H24,1026
BR00092716,I01,145
BR00092716,I02,900
BR00092716,I03,1167
BR00092716,I04,1305
BR00092716,I05,1230
BR00092716,I06,1168
BR00092716,I07,1152
BR00092716,I08,1270
BR00092716,I09,963
BR00092716,I10,959
BR00092716,I11,1208
BR00092716,I12,884
BR00092716,I13,279
BR00092716,I14,587
BR00092716,I15,1341
BR00092716,I16,1168
BR00092716,I17,1214
BR00092716,I18,1110
BR00092716,I19,563
BR00092716,I20,1091
BR00092716,I21,1182
BR00092716,I22,1131
BR00092716,I23,1041
BR00092716,I24,803
BR00092716,J01,889
BR00092716,J02,964
BR00092716,J03,1077
BR00092716,J04,826
BR00092716,J05,1178
BR00092716,J06,1046
BR00092716,J07,178
BR00092716,J08,507
BR00092716,J09,654
BR00092716,J10,1062
BR00092716,J11,1052
BR00092716,J12,1185
BR00092716,J13,1082
BR00092716,J14,944
BR00092716,J15,816
BR00092716,J16,1071
BR00092716,J17,1174
BR00092716,J18,1262
BR00092716,J19,1287
BR00092716,J20,1234
BR00092716,J21,1091
BR00092716,J22,1096
BR00092716,J23,872
BR00092716,J24,884
BR00092716,K01,850
BR00092716,K02,959
BR00092716,K03,1108
BR00092716,K04,1126
BR00092716,K05,1270
BR00092716,K06,1219
BR00092716,K07,1355
BR00092716,K08,1121
BR00092716,K09,1119
BR00092716,K10,1284
BR00092716,K11,1219
BR00092716,K12,1205
BR00092716,K13,77
BR00092716,K14,227
BR00092716,K15,1189
BR00092716,K16,1126
BR00092716,K17,1291
BR00092716,K18,1194
BR00092716,K19,1153
BR00092716,K20,1327
BR00092716,K21,1209
BR00092716,K22,979
BR00092716,K23,1051
BR00092716,K24,831
BR00092716,L01,897
BR00092716,L02,913
BR00092716,L03,1081
BR00092716,L04,1327
BR00092716,L05,1200
BR00092716,L06,1211
BR00092716,L07,1076
BR00092716,L08,1297
BR00092716,L09,1061
BR00092716,L10,277
BR00092716,L11,410
BR00092716,L12,1207
BR00092716,L13,1328
BR00092716,L14,1410
BR00092716,L15,1266
BR00092716,L16,823
BR00092716,L17,847
BR00092716,L18,1052
BR00092716,L19,993
BR00092716,L20,1191
BR00092716,L21,953
BR00092716,L22,1182
BR00092716,L23,1080
BR00092716,L24,1003
BR00092716,M01,877
BR00092716,M02,1033
BR00092716,M03,1010
BR00092716,M04,986
BR00092716,M05,1122
BR00092716,M06,1238
BR00092716,M07,633
BR00092716,M08,663
BR00092716,M09,1168
BR00092716,M10,284
BR00092716,M11,1145
BR00092716,M12,1145
BR00092716,M13,267
BR00092716,M14,1083
BR00092716,M15,1254
BR00092716,M16,904
BR00092716,M17,891
BR00092716,M18,1055
BR00092716,M19,834
BR00092716,M20,999
BR00092716,M21,1079
BR00092716,M22,762
BR00092716,M23,1067
BR00092716,M24,990
BR00092716,N01,907
BR00092716,N02,988
BR00092716,N03,768
BR00092716,N04,651
BR00092716,N05,1005
BR00092716,N06,1136
BR00092716,N07,1027
BR00092716,N08,1071
BR00092716,N09,1089
BR00092716,N10,1068
BR00092716,N11,992
BR00092716,N12,941
BR00092716,N13,3
BR00092716,N14,1127
BR00092716,N15,1082
BR00092716,N16,1018
BR00092716,N17,1006
BR00092716,N18,976
BR00092716,N19,1142
BR00092716,N20,940
BR00092716,N21,1064
BR00092716,N22,824
BR00092716,N23,987
BR00092716,N24,1115
BR00092716,O01,797
BR00092716,O02,701
BR00092716,O03,918
BR00092716,O04,784
BR00092716,O05,887
BR00092716,O06,983
BR00092716,O07,822
BR00092716,O08,667
BR00092716,O09,900
BR00092716,O10,602
BR00092716,O11,863
BR00092716,O12,909
BR00092716,O13,840
BR00092716,O14,810
BR00092716,O15,880
BR00092716,O16,181
BR00092716,O17,440
BR00092716,O18,908
BR00092716,O19,843
BR00092716,O20,883
BR00092716,O21,940
BR00092716,O22,656
BR00092716,O23,823
BR00092716,O24,618
BR00092716,P01,478
BR00092716,P02,674
BR00092716,P03,857
BR00092716,P04,383
BR00092716,P05,1009
BR00092716,P06,823
BR00092716,P07,276
BR00092716,P08,657
BR00092716,P09,868
BR00092716,P10,821
BR00092716,P11,926
BR00092716,P12,886
BR00092716,P13,860
BR00092716,P14,812
BR00092716,P15,637
BR00092716,P16,751
BR00092716,P17,790
BR00092716,P18,761
BR00092716,P19,354
BR00092716,P20,807
BR00092716,P21,822
BR00092716,P22,793
BR00092716,P23,766
BR00092716,P24,882
