	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015057	A01	2596
1	SQ00015057	A02	2013
2	SQ00015057	A03	2287
3	SQ00015057	A04	2279
4	SQ00015057	A05	2369
5	SQ00015057	A06	2175
6	SQ00015057	A07	673
7	SQ00015057	A08	733
8	SQ00015057	A09	747
9	SQ00015057	A10	925
10	SQ00015057	A11	1972
11	SQ00015057	A12	2212
12	SQ00015057	A13	1909
13	SQ00015057	A14	2031
14	SQ00015057	A15	2595
15	SQ00015057	A16	2298
16	SQ00015057	A17	2575
17	SQ00015057	A18	2031
18	SQ00015057	A19	2218
19	SQ00015057	A20	2406
20	SQ00015057	A21	2398
21	SQ00015057	A22	2153
22	SQ00015057	A23	2114
23	SQ00015057	A24	2432
24	SQ00015057	B01	2201
25	SQ00015057	B02	2276
26	SQ00015057	B03	2385
27	SQ00015057	B04	2386
28	SQ00015057	B05	2777
29	SQ00015057	B06	2548
30	SQ00015057	B07	221
31	SQ00015057	B08	231
32	SQ00015057	B09	253
33	SQ00015057	B10	289
34	SQ00015057	B11	389
35	SQ00015057	B12	488
36	SQ00015057	B13	2134
37	SQ00015057	B14	2247
38	SQ00015057	B15	2535
39	SQ00015057	B16	2412
40	SQ00015057	B17	2496
41	SQ00015057	B18	2459
42	SQ00015057	B19	2615
43	SQ00015057	B20	2527
44	SQ00015057	B21	2475
45	SQ00015057	B22	2588
46	SQ00015057	B23	2352
47	SQ00015057	B24	2213
48	SQ00015057	C01	2225
49	SQ00015057	C02	2509
50	SQ00015057	C03	2224
51	SQ00015057	C04	2432
52	SQ00015057	C05	2756
53	SQ00015057	C06	2523
54	SQ00015057	C07	2367
55	SQ00015057	C08	2472
56	SQ00015057	C09	3023
57	SQ00015057	C10	2895
58	SQ00015057	C11	2861
59	SQ00015057	C12	2785
60	SQ00015057	C13	2666
61	SQ00015057	C14	2872
62	SQ00015057	C15	2701
63	SQ00015057	C16	3016
64	SQ00015057	C17	2728
65	SQ00015057	C18	2991
66	SQ00015057	C19	86
67	SQ00015057	C20	119
68	SQ00015057	C21	120
69	SQ00015057	C22	113
70	SQ00015057	C23	113
71	SQ00015057	C24	93
72	SQ00015057	D01	2119
73	SQ00015057	D02	2531
74	SQ00015057	D03	2833
75	SQ00015057	D04	2628
76	SQ00015057	D05	3229
77	SQ00015057	D06	2899
78	SQ00015057	D07	2215
79	SQ00015057	D08	3048
80	SQ00015057	D09	2715
81	SQ00015057	D10	2652
82	SQ00015057	D11	2904
83	SQ00015057	D12	2577
84	SQ00015057	D13	1111
85	SQ00015057	D14	2861
86	SQ00015057	D15	2611
87	SQ00015057	D16	3365
88	SQ00015057	D17	2994
89	SQ00015057	D18	3016
90	SQ00015057	D19	3057
91	SQ00015057	D20	2781
92	SQ00015057	D21	2489
93	SQ00015057	D22	2853
94	SQ00015057	D23	2826
95	SQ00015057	D24	2131
96	SQ00015057	E01	2160
97	SQ00015057	E02	2445
98	SQ00015057	E03	3107
99	SQ00015057	E04	3059
100	SQ00015057	E05	2984
101	SQ00015057	E06	2829
102	SQ00015057	E07	3039
103	SQ00015057	E08	2758
104	SQ00015057	E09	2919
105	SQ00015057	E10	2930
106	SQ00015057	E11	2763
107	SQ00015057	E12	3074
108	SQ00015057	E13	2476
109	SQ00015057	E14	2625
110	SQ00015057	E15	2775
111	SQ00015057	E16	2624
112	SQ00015057	E17	2903
113	SQ00015057	E18	2826
114	SQ00015057	E19	2968
115	SQ00015057	E20	2808
116	SQ00015057	E21	2784
117	SQ00015057	E22	2841
118	SQ00015057	E23	2497
119	SQ00015057	E24	2849
120	SQ00015057	F01	1500
121	SQ00015057	F02	1962
122	SQ00015057	F03	2277
123	SQ00015057	F04	2242
124	SQ00015057	F05	2433
125	SQ00015057	F06	2318
126	SQ00015057	F07	2838
127	SQ00015057	F08	3076
128	SQ00015057	F09	2677
129	SQ00015057	F10	2512
130	SQ00015057	F11	3026
131	SQ00015057	F12	2829
132	SQ00015057	F13	3048
133	SQ00015057	F14	2866
134	SQ00015057	F15	2865
135	SQ00015057	F16	2738
136	SQ00015057	F17	3318
137	SQ00015057	F18	3103
138	SQ00015057	F19	2695
139	SQ00015057	F20	2863
140	SQ00015057	F21	3017
141	SQ00015057	F22	2656
142	SQ00015057	F23	2797
143	SQ00015057	F24	2494
144	SQ00015057	G01	1259
145	SQ00015057	G02	1543
146	SQ00015057	G03	2239
147	SQ00015057	G04	2795
148	SQ00015057	G05	2718
149	SQ00015057	G06	2976
150	SQ00015057	G07	2303
151	SQ00015057	G08	3161
152	SQ00015057	G09	3211
153	SQ00015057	G10	2709
154	SQ00015057	G11	3055
155	SQ00015057	G12	2922
156	SQ00015057	G13	82
157	SQ00015057	G14	111
158	SQ00015057	G15	84
159	SQ00015057	G16	91
160	SQ00015057	G17	87
161	SQ00015057	G18	99
162	SQ00015057	G19	2604
163	SQ00015057	G20	2506
164	SQ00015057	G21	2616
165	SQ00015057	G22	2576
166	SQ00015057	G23	2391
167	SQ00015057	G24	2654
168	SQ00015057	H01	2034
169	SQ00015057	H02	2478
170	SQ00015057	H03	2646
171	SQ00015057	H04	2813
172	SQ00015057	H05	2954
173	SQ00015057	H06	2939
174	SQ00015057	H07	3228
175	SQ00015057	H08	3165
176	SQ00015057	H09	2896
177	SQ00015057	H10	2679
178	SQ00015057	H11	2908
179	SQ00015057	H12	2904
180	SQ00015057	H13	2226
181	SQ00015057	H14	2886
182	SQ00015057	H15	2753
183	SQ00015057	H16	2994
184	SQ00015057	H17	2981
185	SQ00015057	H18	3122
186	SQ00015057	H19	2419
187	SQ00015057	H20	2915
188	SQ00015057	H21	3014
189	SQ00015057	H22	2957
190	SQ00015057	H23	2576
191	SQ00015057	H24	2379
192	SQ00015057	I01	2471
193	SQ00015057	I02	2507
194	SQ00015057	I03	2634
195	SQ00015057	I04	3095
196	SQ00015057	I05	3277
197	SQ00015057	I06	3185
198	SQ00015057	I07	832
199	SQ00015057	I08	1201
200	SQ00015057	I09	1768
201	SQ00015057	I10	2191
202	SQ00015057	I11	2443
203	SQ00015057	I12	2517
204	SQ00015057	I13	2731
205	SQ00015057	I14	2704
206	SQ00015057	I15	2936
207	SQ00015057	I16	2729
208	SQ00015057	I17	2909
209	SQ00015057	I18	3057
210	SQ00015057	I19	3144
211	SQ00015057	I20	2863
212	SQ00015057	I21	2774
213	SQ00015057	I22	2767
214	SQ00015057	I23	2784
215	SQ00015057	I24	2642
216	SQ00015057	J01	2217
217	SQ00015057	J02	2549
218	SQ00015057	J03	2871
219	SQ00015057	J04	2713
220	SQ00015057	J05	2572
221	SQ00015057	J06	2734
222	SQ00015057	J07	2898
223	SQ00015057	J08	2678
224	SQ00015057	J09	2858
225	SQ00015057	J10	3235
226	SQ00015057	J11	2968
227	SQ00015057	J12	2770
228	SQ00015057	J13	2579
