Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00014819,A01,2174
SQ00014819,A02,2637
SQ00014819,A03,2477
SQ00014819,A04,2621
SQ00014819,A05,2714
SQ00014819,A06,2733
SQ00014819,A07,2484
SQ00014819,A08,2754
SQ00014819,A09,2647
SQ00014819,A10,2969
SQ00014819,A11,2670
SQ00014819,A12,2804
SQ00014819,A13,2655
SQ00014819,A14,2975
SQ00014819,A15,2537
SQ00014819,A16,2715
SQ00014819,A17,2699
SQ00014819,A18,2531
SQ00014819,A19,1408
SQ00014819,A20,1864
SQ00014819,A21,2245
SQ00014819,A22,2702
SQ00014819,A23,2562
SQ00014819,A24,2491
SQ00014819,B01,2495
SQ00014819,B02,2565
SQ00014819,B03,2918
SQ00014819,B04,2802
SQ00014819,B05,2934
SQ00014819,B06,2888
SQ00014819,B07,1578
SQ00014819,B08,2501
SQ00014819,B09,2588
SQ00014819,B10,2478
SQ00014819,B11,2929
SQ00014819,B12,2896
SQ00014819,B13,2706
SQ00014819,B14,3076
SQ00014819,B15,2785
SQ00014819,B16,2748
SQ00014819,B17,3037
SQ00014819,B18,2755
SQ00014819,B19,2645
SQ00014819,B20,2923
SQ00014819,B21,2497
SQ00014819,B22,2336
SQ00014819,B23,2931
SQ00014819,B24,2683
SQ00014819,C01,2267
SQ00014819,C02,2667
SQ00014819,C03,2966
SQ00014819,C04,2961
SQ00014819,C05,2945
SQ00014819,C06,3184
SQ00014819,C07,3143
SQ00014819,C08,3044
SQ00014819,C09,2930
SQ00014819,C10,2635
SQ00014819,C11,3141
SQ00014819,C12,2976
SQ00014819,C13,1775
SQ00014819,C14,2677
SQ00014819,C15,2769
SQ00014819,C16,3076
SQ00014819,C17,2875
SQ00014819,C18,2850
SQ00014819,C19,100
SQ00014819,C20,98
SQ00014819,C21,133
SQ00014819,C22,108
SQ00014819,C23,126
SQ00014819,C24,145
SQ00014819,D01,2319
SQ00014819,D02,2985
SQ00014819,D03,2807
SQ00014819,D04,2607
SQ00014819,D05,3040
SQ00014819,D06,2905
SQ00014819,D07,309
SQ00014819,D08,438
SQ00014819,D09,500
SQ00014819,D10,453
SQ00014819,D11,753
SQ00014819,D12,1377
SQ00014819,D13,2389
SQ00014819,D14,2973
SQ00014819,D15,3330
SQ00014819,D16,2909
SQ00014819,D17,2926
SQ00014819,D18,3057
SQ00014819,D19,966
SQ00014819,D20,2680
SQ00014819,D21,2640
SQ00014819,D22,2504
SQ00014819,D23,2931
SQ00014819,D24,2576
SQ00014819,E01,2453
SQ00014819,E02,2908
SQ00014819,E03,2674
SQ00014819,E04,2946
SQ00014819,E05,2896
SQ00014819,E06,3436
SQ00014819,E07,3051
SQ00014819,E08,3447
SQ00014819,E09,3082
SQ00014819,E10,3287
SQ00014819,E11,3119
SQ00014819,E12,2913
SQ00014819,E13,3042
SQ00014819,E14,3409
SQ00014819,E15,2963
SQ00014819,E16,3226
SQ00014819,E17,2525
SQ00014819,E18,2937
SQ00014819,E19,518
SQ00014819,E20,2404
SQ00014819,E21,2899
SQ00014819,E22,2614
SQ00014819,E23,2782
SQ00014819,E24,2681
SQ00014819,F01,2454
SQ00014819,F02,3253
SQ00014819,F03,2942
SQ00014819,F04,2973
SQ00014819,F05,3329
SQ00014819,F06,2829
SQ00014819,F07,3136
SQ00014819,F08,2905
SQ00014819,F09,2725
SQ00014819,F10,3260
SQ00014819,F11,2871
SQ00014819,F12,3312
SQ00014819,F13,1358
SQ00014819,F14,3091
SQ00014819,F15,2942
SQ00014819,F16,2959
SQ00014819,F17,2889
SQ00014819,F18,3149
SQ00014819,F19,3098
SQ00014819,F20,3182
SQ00014819,F21,2605
SQ00014819,F22,3215
SQ00014819,F23,2853
SQ00014819,F24,3106
SQ00014819,G01,2306
SQ00014819,G02,2694
SQ00014819,G03,2970
SQ00014819,G04,2674
SQ00014819,G05,2944
SQ00014819,G06,3162
SQ00014819,G07,508
SQ00014819,G08,2438
SQ00014819,G09,2780
SQ00014819,G10,2947
SQ00014819,G11,2873
SQ00014819,G12,2570
SQ00014819,G13,90
SQ00014819,G14,78
SQ00014819,G15,87
SQ00014819,G16,103
SQ00014819,G17,66
SQ00014819,G18,93
SQ00014819,G19,2091
SQ00014819,G20,2735
SQ00014819,G21,2810
SQ00014819,G22,2791
SQ00014819,G23,2511
SQ00014819,G24,2572
SQ00014819,H01,2163
SQ00014819,H02,2635
SQ00014819,H03,2819
SQ00014819,H04,2891
SQ00014819,H05,2837
SQ00014819,H06,2948
SQ00014819,H07,152
SQ00014819,H08,302
SQ00014819,H09,234
SQ00014819,H10,367
SQ00014819,H11,466
SQ00014819,H12,523
SQ00014819,H13,3058
SQ00014819,H14,2704
SQ00014819,H15,2820
SQ00014819,H16,3148
SQ00014819,H17,3025
SQ00014819,H18,2896
SQ00014819,H19,2570
SQ00014819,H20,2989
SQ00014819,H21,2806
SQ00014819,H22,2784
SQ00014819,H23,2633
SQ00014819,H24,2595
SQ00014819,I01,2054
SQ00014819,I02,2603
SQ00014819,I03,2843
SQ00014819,I04,3403
SQ00014819,I05,3209
SQ00014819,I06,3271
SQ00014819,I07,2958
SQ00014819,I08,3042
SQ00014819,I09,3027
SQ00014819,I10,2639
SQ00014819,I11,2784
SQ00014819,I12,2877
SQ00014819,I13,377
SQ00014819,I14,379
SQ00014819,I15,591
SQ00014819,I16,1371
SQ00014819,I17,2377
SQ00014819,I18,2625
SQ00014819,I19,2895
SQ00014819,I20,2789
SQ00014819,I21,2646
SQ00014819,I22,2622
SQ00014819,I23,2745
SQ00014819,I24,2647
SQ00014819,J01,2478
SQ00014819,J02,2867
SQ00014819,J03,2999
SQ00014819,J04,3094
SQ00014819,J05,2827
SQ00014819,J06,2754
SQ00014819,J07,2290
SQ00014819,J08,3055
SQ00014819,J09,3117
SQ00014819,J10,2967
SQ00014819,J11,3076
SQ00014819,J12,3052
SQ00014819,J13,2929
SQ00014819,J14,2486
SQ00014819,J15,2895
SQ00014819,J16,2730
SQ00014819,J17,2918
SQ00014819,J18,2714
SQ00014819,J19,3026
SQ00014819,J20,2781
SQ00014819,J21,3094
SQ00014819,J22,3084
SQ00014819,J23,2683
SQ00014819,J24,2774
SQ00014819,K01,2661
SQ00014819,K02,2808
SQ00014819,K03,2664
SQ00014819,K04,3204
SQ00014819,K05,3245
SQ00014819,K06,3121
SQ00014819,K07,57
SQ00014819,K08,57
SQ00014819,K09,64
SQ00014819,K10,78
SQ00014819,K11,84
SQ00014819,K12,51
SQ00014819,K13,2830
SQ00014819,K14,3568
SQ00014819,K15,3103
SQ00014819,K16,2908
SQ00014819,K17,3112
SQ00014819,K18,2867
SQ00014819,K19,2138
SQ00014819,K20,2747
SQ00014819,K21,2789
SQ00014819,K22,2532
SQ00014819,K23,2902
SQ00014819,K24,2699
SQ00014819,L01,2247
SQ00014819,L02,2962
SQ00014819,L03,3068
SQ00014819,L04,3022
SQ00014819,L05,3060
SQ00014819,L06,3186
SQ00014819,L07,2677
SQ00014819,L08,2876
SQ00014819,L09,2428
SQ00014819,L10,2792
SQ00014819,L11,2885
SQ00014819,L12,2837
SQ00014819,L13,2765
SQ00014819,L14,2969
SQ00014819,L15,3362
SQ00014819,L16,2777
SQ00014819,L17,2649
SQ00014819,L18,2756
SQ00014819,L19,2813
SQ00014819,L20,2916
SQ00014819,L21,2844
SQ00014819,L22,2801
SQ00014819,L23,2964
SQ00014819,L24,2696
SQ00014819,M01,2310
SQ00014819,M02,2641
SQ00014819,M03,2591
SQ00014819,M04,2697
SQ00014819,M05,2520
SQ00014819,M06,3101
SQ00014819,M07,2696
SQ00014819,M08,2961
SQ00014819,M09,2664
SQ00014819,M10,2867
SQ00014819,M11,2732
SQ00014819,M12,2685
SQ00014819,M13,2795
SQ00014819,M14,2986
SQ00014819,M15,3372
SQ00014819,M16,2823
SQ00014819,M17,2709
SQ00014819,M18,2795
SQ00014819,M19,2306
SQ00014819,M20,2760
SQ00014819,M21,2785
SQ00014819,M22,2419
SQ00014819,M23,2758
SQ00014819,M24,2333
SQ00014819,N01,2023
SQ00014819,N02,2968
SQ00014819,N03,2427
SQ00014819,N04,2517
SQ00014819,N05,2611
SQ00014819,N06,2619
SQ00014819,N07,2604
SQ00014819,N08,2457
SQ00014819,N09,2411
SQ00014819,N10,2715
SQ00014819,N11,2579
SQ00014819,N12,2919
SQ00014819,N13,2665
SQ00014819,N14,2539
SQ00014819,N15,2688
SQ00014819,N16,2846
SQ00014819,N17,3014
SQ00014819,N18,2895
SQ00014819,N19,2690
SQ00014819,N20,2660
SQ00014819,N21,2579
SQ00014819,N22,2613
SQ00014819,N23,2612
SQ00014819,N24,2480
SQ00014819,O01,69
SQ00014819,O02,58
SQ00014819,O03,58
SQ00014819,O04,77
SQ00014819,O05,75
SQ00014819,O06,68
SQ00014819,O07,909
SQ00014819,O08,2242
SQ00014819,O09,2127
SQ00014819,O10,2428
SQ00014819,O11,2635
SQ00014819,O12,2969
SQ00014819,O13,513
SQ00014819,O14,569
SQ00014819,O15,657
SQ00014819,O16,1144
SQ00014819,O17,1909
SQ00014819,O18,2322
SQ00014819,O19,2569
SQ00014819,O20,2288
SQ00014819,O21,2736
SQ00014819,O22,2465
SQ00014819,O23,2317
SQ00014819,O24,2403
SQ00014819,P01,1415
SQ00014819,P02,2167
SQ00014819,P03,2140
SQ00014819,P04,2414
SQ00014819,P05,2310
SQ00014819,P06,2464
SQ00014819,P07,2481
SQ00014819,P08,2236
SQ00014819,P09,2468
SQ00014819,P10,2367
SQ00014819,P11,2235
SQ00014819,P12,2485
SQ00014819,P13,689
SQ00014819,P14,719
SQ00014819,P15,557
SQ00014819,P16,782
SQ00014819,P17,877
SQ00014819,P18,996
SQ00014819,P19,2028
SQ00014819,P20,2355
SQ00014819,P21,2280
SQ00014819,P22,2350
SQ00014819,P23,2405
SQ00014819,P24,2333
