Metadata_Plate,Metadata_Well,cell_count
BR00092698,A01,882
BR00092698,A02,707
BR00092698,A03,808
BR00092698,A04,647
BR00092698,A05,651
BR00092698,A06,583
BR00092698,A07,604
BR00092698,A08,801
BR00092698,A09,623
BR00092698,A10,678
BR00092698,A11,588
BR00092698,A12,582
BR00092698,A13,366
BR00092698,A14,558
BR00092698,A15,534
BR00092698,A16,645
BR00092698,A17,661
BR00092698,A18,708
BR00092698,A19,752
BR00092698,A20,793
BR00092698,A21,553
BR00092698,A22,664
BR00092698,A23,841
BR00092698,A24,1030
BR00092698,B01,627
BR00092698,B02,757
BR00092698,B03,612
BR00092698,B04,662
BR00092698,B05,557
BR00092698,B06,573
BR00092698,B07,632
BR00092698,B08,770
BR00092698,B09,628
BR00092698,B10,599
BR00092698,B11,616
BR00092698,B12,631
BR00092698,B13,610
BR00092698,B14,669
BR00092698,B15,663
BR00092698,B16,653
BR00092698,B17,623
BR00092698,B18,581
BR00092698,B19,578
BR00092698,B20,636
BR00092698,B21,596
BR00092698,B22,756
BR00092698,B23,653
BR00092698,B24,900
BR00092698,C01,698
BR00092698,C02,694
BR00092698,C03,854
BR00092698,C04,88
BR00092698,C05,766
BR00092698,C06,706
BR00092698,C07,635
BR00092698,C08,774
BR00092698,C09,778
BR00092698,C10,850
BR00092698,C11,754
BR00092698,C12,738
BR00092698,C13,751
BR00092698,C14,685
BR00092698,C15,769
BR00092698,C16,715
BR00092698,C17,640
BR00092698,C18,727
BR00092698,C19,679
BR00092698,C20,774
BR00092698,C21,747
BR00092698,C22,814
BR00092698,C23,626
BR00092698,C24,624
BR00092698,D01,599
BR00092698,D02,781
BR00092698,D03,888
BR00092698,D04,897
BR00092698,D05,871
BR00092698,D06,856
BR00092698,D07,1000
BR00092698,D08,947
BR00092698,D09,1044
BR00092698,D10,827
BR00092698,D11,955
BR00092698,D12,1004
BR00092698,D13,893
BR00092698,D14,931
BR00092698,D15,925
BR00092698,D16,818
BR00092698,D17,857
BR00092698,D18,925
BR00092698,D19,933
BR00092698,D20,938
BR00092698,D21,910
BR00092698,D22,907
BR00092698,D23,700
BR00092698,D24,643
BR00092698,E01,615
BR00092698,E02,898
BR00092698,E03,987
BR00092698,E04,1169
BR00092698,E05,1159
BR00092698,E06,1169
BR00092698,E07,1143
BR00092698,E08,1137
BR00092698,E09,1132
BR00092698,E10,1211
BR00092698,E11,1180
BR00092698,E12,1204
BR00092698,E13,1135
BR00092698,E14,1065
BR00092698,E15,1100
BR00092698,E16,971
BR00092698,E17,1154
BR00092698,E18,1025
BR00092698,E19,1090
BR00092698,E20,1106
BR00092698,E21,976
BR00092698,E22,931
BR00092698,E23,758
BR00092698,E24,770
BR00092698,F01,662
BR00092698,F02,1003
BR00092698,F03,946
BR00092698,F04,1201
BR00092698,F05,1172
BR00092698,F06,1174
BR00092698,F07,1174
BR00092698,F08,1249
BR00092698,F09,1101
BR00092698,F10,1134
BR00092698,F11,1174
BR00092698,F12,1273
BR00092698,F13,1134
BR00092698,F14,1129
BR00092698,F15,1062
BR00092698,F16,303
BR00092698,F17,1056
BR00092698,F18,1167
BR00092698,F19,1029
BR00092698,F20,1257
BR00092698,F21,1002
BR00092698,F22,904
BR00092698,F23,817
BR00092698,F24,651
BR00092698,G01,710
BR00092698,G02,819
BR00092698,G03,1001
BR00092698,G04,925
BR00092698,G05,1336
BR00092698,G06,1290
BR00092698,G07,1256
BR00092698,G08,1282
BR00092698,G09,1281
BR00092698,G10,1236
BR00092698,G11,1186
BR00092698,G12,1199
BR00092698,G13,1224
BR00092698,G14,1188
BR00092698,G15,1281
BR00092698,G16,1207
BR00092698,G17,1227
BR00092698,G18,1244
BR00092698,G19,1218
BR00092698,G20,1115
BR00092698,G21,1094
BR00092698,G22,847
BR00092698,G23,765
BR00092698,G24,615
BR00092698,H01,725
BR00092698,H02,807
BR00092698,H03,938
BR00092698,H04,1221
BR00092698,H05,1211
BR00092698,H06,1252
BR00092698,H07,1302
BR00092698,H08,1242
BR00092698,H09,1226
BR00092698,H10,1275
BR00092698,H11,1302
BR00092698,H12,1281
BR00092698,H13,1307
BR00092698,H14,1302
BR00092698,H15,1261
BR00092698,H16,1288
BR00092698,H17,1163
BR00092698,H18,1306
BR00092698,H19,1236
BR00092698,H20,1222
BR00092698,H21,1149
BR00092698,H22,750
BR00092698,H23,693
BR00092698,H24,651
BR00092698,I01,623
BR00092698,I02,749
BR00092698,I03,781
BR00092698,I04,624
BR00092698,I05,1307
BR00092698,I06,1113
BR00092698,I07,1205
BR00092698,I08,1086
BR00092698,I09,1248
BR00092698,I10,1199
BR00092698,I11,1304
BR00092698,I12,1197
BR00092698,I13,1171
BR00092698,I14,1265
BR00092698,I15,1220
BR00092698,I16,1115
BR00092698,I17,1206
BR00092698,I18,1277
BR00092698,I19,1281
BR00092698,I20,1197
BR00092698,I21,1172
BR00092698,I22,958
BR00092698,I23,771
BR00092698,I24,680
BR00092698,J01,793
BR00092698,J02,889
BR00092698,J03,948
BR00092698,J04,1142
BR00092698,J05,1143
BR00092698,J06,1195
BR00092698,J07,1233
BR00092698,J08,1329
BR00092698,J09,1239
BR00092698,J10,937
BR00092698,J11,1220
BR00092698,J12,1269
BR00092698,J13,1119
BR00092698,J14,1317
BR00092698,J15,1369
BR00092698,J16,1317
BR00092698,J17,1298
BR00092698,J18,1327
BR00092698,J19,1177
BR00092698,J20,1201
BR00092698,J21,1219
BR00092698,J22,901
BR00092698,J23,933
BR00092698,J24,794
BR00092698,K01,618
BR00092698,K02,830
BR00092698,K03,1006
BR00092698,K04,1199
BR00092698,K05,1293
BR00092698,K06,1198
BR00092698,K07,1250
BR00092698,K08,1214
BR00092698,K09,1224
BR00092698,K10,1199
BR00092698,K11,1155
BR00092698,K12,1156
BR00092698,K13,1257
BR00092698,K14,1334
BR00092698,K15,1435
BR00092698,K16,1218
BR00092698,K17,1403
BR00092698,K18,1362
BR00092698,K19,1312
BR00092698,K20,1287
BR00092698,K21,1176
BR00092698,K22,779
BR00092698,K23,706
BR00092698,K24,592
BR00092698,L01,537
BR00092698,L02,742
BR00092698,L03,947
BR00092698,L04,1131
BR00092698,L05,1225
BR00092698,L06,1235
BR00092698,L07,1185
BR00092698,L08,1293
BR00092698,L09,1219
BR00092698,L10,1192
BR00092698,L11,1226
BR00092698,L12,1165
BR00092698,L13,1276
BR00092698,L14,1214
BR00092698,L15,1116
BR00092698,L16,1313
BR00092698,L17,1172
BR00092698,L18,1222
BR00092698,L19,1145
BR00092698,L20,1199
BR00092698,L21,1141
BR00092698,L22,743
BR00092698,L23,744
