	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015196	A01	2179
1	SQ00015196	A02	1851
2	SQ00015196	A03	2321
3	SQ00015196	A04	2233
4	SQ00015196	A05	2044
5	SQ00015196	A06	1815
6	SQ00015196	A07	2031
7	SQ00015196	A08	1921
8	SQ00015196	A09	2317
9	SQ00015196	A10	2467
10	SQ00015196	A11	2220
11	SQ00015196	A12	2279
12	SQ00015196	A13	233
13	SQ00015196	A14	217
14	SQ00015196	A15	205
15	SQ00015196	A16	803
16	SQ00015196	A17	1642
17	SQ00015196	A18	2441
18	SQ00015196	A19	270
19	SQ00015196	A20	262
20	SQ00015196	A21	295
21	SQ00015196	A22	262
22	SQ00015196	A23	365
23	SQ00015196	A24	1202
24	SQ00015196	B01	1925
25	SQ00015196	B02	2493
26	SQ00015196	B03	2092
27	SQ00015196	B04	2181
28	SQ00015196	B05	2327
29	SQ00015196	B06	2444
30	SQ00015196	B07	808
31	SQ00015196	B08	1253
32	SQ00015196	B09	2028
33	SQ00015196	B10	2290
34	SQ00015196	B11	2525
35	SQ00015196	B12	2499
36	SQ00015196	B13	2124
37	SQ00015196	B14	2377
38	SQ00015196	B15	2431
39	SQ00015196	B16	2681
40	SQ00015196	B17	2641
41	SQ00015196	B18	2375
42	SQ00015196	B19	2275
43	SQ00015196	B20	2190
44	SQ00015196	B21	2141
45	SQ00015196	B22	2372
46	SQ00015196	B23	2488
47	SQ00015196	B24	2052
48	SQ00015196	C01	1540
49	SQ00015196	C02	2205
50	SQ00015196	C03	1966
51	SQ00015196	C04	2316
52	SQ00015196	C05	2252
53	SQ00015196	C06	2208
54	SQ00015196	C07	2638
55	SQ00015196	C08	2773
56	SQ00015196	C09	2522
57	SQ00015196	C10	2616
58	SQ00015196	C11	2239
59	SQ00015196	C12	2310
60	SQ00015196	C13	1922
61	SQ00015196	C14	2327
62	SQ00015196	C15	2532
63	SQ00015196	C16	2145
64	SQ00015196	C17	2281
65	SQ00015196	C18	2367
66	SQ00015196	C19	93
67	SQ00015196	C20	98
68	SQ00015196	C21	109
69	SQ00015196	C22	119
70	SQ00015196	C23	87
71	SQ00015196	C24	86
72	SQ00015196	D01	2522
73	SQ00015196	D02	2376
74	SQ00015196	D03	2253
75	SQ00015196	D04	2337
76	SQ00015196	D05	2435
77	SQ00015196	D06	2071
78	SQ00015196	D07	2511
79	SQ00015196	D08	2503
80	SQ00015196	D09	2362
81	SQ00015196	D10	2494
82	SQ00015196	D11	2222
83	SQ00015196	D12	2498
84	SQ00015196	D13	2448
85	SQ00015196	D14	2539
86	SQ00015196	D15	2174
87	SQ00015196	D16	2479
88	SQ00015196	D17	2159
89	SQ00015196	D18	2010
90	SQ00015196	D19	2337
91	SQ00015196	D20	2182
92	SQ00015196	D21	2011
93	SQ00015196	D22	2092
94	SQ00015196	D23	2482
95	SQ00015196	D24	2306
96	SQ00015196	E01	2599
97	SQ00015196	E02	2835
98	SQ00015196	E03	2747
99	SQ00015196	E04	2711
100	SQ00015196	E05	2396
101	SQ00015196	E06	2345
102	SQ00015196	E07	2370
103	SQ00015196	E08	2419
104	SQ00015196	E09	2626
105	SQ00015196	E10	2337
106	SQ00015196	E11	2480
107	SQ00015196	E12	2293
108	SQ00015196	E13	2082
109	SQ00015196	E14	2259
110	SQ00015196	E15	2107
111	SQ00015196	E16	2684
112	SQ00015196	E17	2472
113	SQ00015196	E18	2649
114	SQ00015196	E19	2462
115	SQ00015196	E20	2412
116	SQ00015196	E21	2890
117	SQ00015196	E22	2528
118	SQ00015196	E23	2187
119	SQ00015196	E24	2542
120	SQ00015196	F01	1611
121	SQ00015196	F02	2501
122	SQ00015196	F03	2742
123	SQ00015196	F04	2605
124	SQ00015196	F05	2245
125	SQ00015196	F06	2271
126	SQ00015196	F07	2073
127	SQ00015196	F08	2359
128	SQ00015196	F09	2294
129	SQ00015196	F10	2487
130	SQ00015196	F11	2244
131	SQ00015196	F12	2319
132	SQ00015196	F13	2187
133	SQ00015196	F14	2449
134	SQ00015196	F15	2452
135	SQ00015196	F16	2481
136	SQ00015196	F17	2365
137	SQ00015196	F18	2563
138	SQ00015196	F19	1522
139	SQ00015196	F20	2183
140	SQ00015196	F21	2257
141	SQ00015196	F22	2494
142	SQ00015196	F23	2259
143	SQ00015196	F24	2429
144	SQ00015196	G01	2388
145	SQ00015196	G02	2149
146	SQ00015196	G03	2315
147	SQ00015196	G04	2200
148	SQ00015196	G05	2290
149	SQ00015196	G06	2228
150	SQ00015196	G07	1176
151	SQ00015196	G08	2060
152	SQ00015196	G09	2462
153	SQ00015196	G10	2413
154	SQ00015196	G11	2224
155	SQ00015196	G12	2230
156	SQ00015196	G13	73
157	SQ00015196	G14	80
158	SQ00015196	G15	73
159	SQ00015196	G16	62
160	SQ00015196	G17	66
161	SQ00015196	G18	76
162	SQ00015196	G19	2087
163	SQ00015196	G20	2552
164	SQ00015196	G21	2289
165	SQ00015196	G22	2174
166	SQ00015196	G23	2643
167	SQ00015196	G24	2341
168	SQ00015196	H01	2094
169	SQ00015196	H02	2447
170	SQ00015196	H03	2550
171	SQ00015196	H04	2357
172	SQ00015196	H05	2435
173	SQ00015196	H06	2233
174	SQ00015196	H07	2528
175	SQ00015196	H08	2305
176	SQ00015196	H09	1903
177	SQ00015196	H10	1879
178	SQ00015196	H11	2650
179	SQ00015196	H12	2307
180	SQ00015196	H13	1494
181	SQ00015196	H14	2421
182	SQ00015196	H15	1915
183	SQ00015196	H16	2051
184	SQ00015196	H17	2271
185	SQ00015196	H18	2334
186	SQ00015196	H19	2096
187	SQ00015196	H20	2389
188	SQ00015196	H21	2470
189	SQ00015196	H22	2700
190	SQ00015196	H23	2398
191	SQ00015196	H24	2180
192	SQ00015196	I01	1927
193	SQ00015196	I02	2219
194	SQ00015196	I03	2083
195	SQ00015196	I04	2259
196	SQ00015196	I05	2703
197	SQ00015196	I06	2401
198	SQ00015196	I07	1123
199	SQ00015196	I08	1768
200	SQ00015196	I09	2202
201	SQ00015196	I10	2157
202	SQ00015196	I11	2198
203	SQ00015196	I12	2267
204	SQ00015196	I13	2147
205	SQ00015196	I14	1985
206	SQ00015196	I15	2319
207	SQ00015196	I16	2163
208	SQ00015196	I17	2377
209	SQ00015196	I18	2130
210	SQ00015196	I19	2251
211	SQ00015196	I20	2243
212	SQ00015196	I21	2310
213	SQ00015196	I22	2278
214	SQ00015196	I23	2213
215	SQ00015196	I24	2310
216	SQ00015196	J01	2167
217	SQ00015196	J02	2420
218	SQ00015196	J03	2434
219	SQ00015196	J04	2328
220	SQ00015196	J05	2462
221	SQ00015196	J06	2279
222	SQ00015196	J07	2105
223	SQ00015196	J08	2190
224	SQ00015196	J09	2351
225	SQ00015196	J10	2261
226	SQ00015196	J11	2179
227	SQ00015196	J12	2439
228	SQ00015196	J13	2293
229	SQ00015196	J14	2585
230	SQ00015196	J15	2186
231	SQ00015196	J16	2485
232	SQ00015196	J17	2261
233	SQ00015196	J18	2248
234	SQ00015196	J19	981
235	SQ00015196	J20	2290
236	SQ00015196	J21	2527
237	SQ00015196	J22	1553
238	SQ00015196	J23	2191
239	SQ00015196	J24	2197
240	SQ00015196	K01	798
241	SQ00015196	K02	2295
242	SQ00015196	K03	2486
243	SQ00015196	K04	2520
244	SQ00015196	K05	2492
245	SQ00015196	K06	2694
246	SQ00015196	K07	42
247	SQ00015196	K08	43
248	SQ00015196	K09	42
249	SQ00015196	K10	52
250	SQ00015196	K11	46
251	SQ00015196	K12	45
252	SQ00015196	K13	2472
253	SQ00015196	K14	2116
254	SQ00015196	K15	2840
255	SQ00015196	K16	2413
256	SQ00015196	K17	2097
257	SQ00015196	K18	2373
258	SQ00015196	K19	2423
259	SQ00015196	K20	2267
260	SQ00015196	K21	2327
261	SQ00015196	K22	2420
262	SQ00015196	K23	2649
263	SQ00015196	K24	2515
264	SQ00015196	L01	978
265	SQ00015196	L02	2149
266	SQ00015196	L03	2198
267	SQ00015196	L04	2482
268	SQ00015196	L05	2167
269	SQ00015196	L06	2422
270	SQ00015196	L07	2312
271	SQ00015196	L08	2474
272	SQ00015196	L09	1981
273	SQ00015196	L10	2493
274	SQ00015196	L11	2388
275	SQ00015196	L12	2499
276	SQ00015196	L13	2261
277	SQ00015196	L14	2335
278	SQ00015196	L15	2424
279	SQ00015196	L16	2383
280	SQ00015196	L17	2287
281	SQ00015196	L18	2318
282	SQ00015196	L19	1777
283	SQ00015196	L20	2792
284	SQ00015196	L21	2659
285	SQ00015196	L22	2429
286	SQ00015196	L23	2386
287	SQ00015196	L24	2505
288	SQ00015196	M01	1972
289	SQ00015196	M02	2209
290	SQ00015196	M03	2554
291	SQ00015196	M04	2251
292	SQ00015196	M05	2260
293	SQ00015196	M06	2369
294	SQ00015196	M07	2343
295	SQ00015196	M08	2445
296	SQ00015196	M09	2387
297	SQ00015196	M10	2488
298	SQ00015196	M11	2496
299	SQ00015196	M12	2597
300	SQ00015196	M13	2386
301	SQ00015196	M14	2373
302	SQ00015196	M15	2348
303	SQ00015196	M16	2585
304	SQ00015196	M17	2227
305	SQ00015196	M18	2412
306	SQ00015196	M19	2434
307	SQ00015196	M20	1950
308	SQ00015196	M21	2166
309	SQ00015196	M22	2374
310	SQ00015196	M23	2618
311	SQ00015196	M24	2449
312	SQ00015196	N01	2118
313	SQ00015196	N02	2360
314	SQ00015196	N03	2218
315	SQ00015196	N04	2118
316	SQ00015196	N05	2485
317	SQ00015196	N06	2320
318	SQ00015196	N07	2362
319	SQ00015196	N08	2357
320	SQ00015196	N09	2346
321	SQ00015196	N10	2216
322	SQ00015196	N11	2365
323	SQ00015196	N12	2319
324	SQ00015196	N13	2161
325	SQ00015196	N14	2150
