	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015044	A01	1844
1	SQ00015044	A02	2077
2	SQ00015044	A03	2077
3	SQ00015044	A04	2307
4	SQ00015044	A05	2401
5	SQ00015044	A06	2268
6	SQ00015044	A07	2540
7	SQ00015044	A08	2601
8	SQ00015044	A09	2619
9	SQ00015044	A10	2559
10	SQ00015044	A11	2355
11	SQ00015044	A12	2907
12	SQ00015044	A13	2555
13	SQ00015044	A14	2782
14	SQ00015044	A15	2520
15	SQ00015044	A16	2677
16	SQ00015044	A17	2481
17	SQ00015044	A18	2207
18	SQ00015044	A19	2728
19	SQ00015044	A20	2460
20	SQ00015044	A21	2061
21	SQ00015044	A22	2687
22	SQ00015044	A23	2546
23	SQ00015044	A24	2372
24	SQ00015044	B01	2167
25	SQ00015044	B02	2436
26	SQ00015044	B03	2513
27	SQ00015044	B04	2501
28	SQ00015044	B05	2815
29	SQ00015044	B06	2787
30	SQ00015044	B07	2248
31	SQ00015044	B08	2549
32	SQ00015044	B09	2635
33	SQ00015044	B10	2366
34	SQ00015044	B11	2748
35	SQ00015044	B12	3045
36	SQ00015044	B13	2718
37	SQ00015044	B14	2757
38	SQ00015044	B15	2570
39	SQ00015044	B16	2857
40	SQ00015044	B17	2640
41	SQ00015044	B18	2828
42	SQ00015044	B19	2697
43	SQ00015044	B20	2914
44	SQ00015044	B21	2720
45	SQ00015044	B22	2331
46	SQ00015044	B23	3018
47	SQ00015044	B24	2391
48	SQ00015044	C01	2147
49	SQ00015044	C02	2550
50	SQ00015044	C03	2640
51	SQ00015044	C04	2995
52	SQ00015044	C05	2738
53	SQ00015044	C06	2954
54	SQ00015044	C07	3029
55	SQ00015044	C08	3317
56	SQ00015044	C09	2791
57	SQ00015044	C10	2950
58	SQ00015044	C11	3260
59	SQ00015044	C12	2685
60	SQ00015044	C13	1804
61	SQ00015044	C14	2454
62	SQ00015044	C15	2669
63	SQ00015044	C16	2996
64	SQ00015044	C17	2768
65	SQ00015044	C18	2840
66	SQ00015044	C19	121
67	SQ00015044	C20	126
68	SQ00015044	C21	101
69	SQ00015044	C22	98
70	SQ00015044	C23	132
71	SQ00015044	C24	138
72	SQ00015044	D01	2112
73	SQ00015044	D02	2410
74	SQ00015044	D03	2405
75	SQ00015044	D04	2704
76	SQ00015044	D05	2750
