Metadata_Plate,Metadata_Well,cell_count
BR00092738,A01,1063
BR00092738,A02,799
BR00092738,A03,731
BR00092738,A04,679
BR00092738,A05,730
BR00092738,A06,675
BR00092738,A07,462
BR00092738,A08,577
BR00092738,A09,624
BR00092738,A10,576
BR00092738,A11,732
BR00092738,A12,842
BR00092738,A13,684
BR00092738,A14,916
BR00092738,A15,1040
BR00092738,A16,865
BR00092738,A17,745
BR00092738,A18,758
BR00092738,A19,782
BR00092738,A20,1101
BR00092738,A21,578
BR00092738,A22,21
BR00092738,A23,81
BR00092738,A24,254
BR00092738,B01,664
BR00092738,B02,729
BR00092738,B03,813
BR00092738,B04,821
BR00092738,B05,743
BR00092738,B06,702
BR00092738,B07,618
BR00092738,B08,768
BR00092738,B09,713
BR00092738,B10,671
BR00092738,B11,817
BR00092738,B12,881
BR00092738,B13,564
BR00092738,B14,670
BR00092738,B15,740
BR00092738,B16,741
BR00092738,B17,825
BR00092738,B18,954
BR00092738,B19,847
BR00092738,B20,823
BR00092738,B21,874
BR00092738,B22,843
BR00092738,B23,807
BR00092738,B24,687
BR00092738,C01,712
BR00092738,C02,837
BR00092738,C03,938
BR00092738,C04,947
BR00092738,C05,1007
BR00092738,C06,955
BR00092738,C07,898
BR00092738,C08,885
BR00092738,C09,1021
BR00092738,C10,910
BR00092738,C11,937
BR00092738,C12,1017
BR00092738,C13,974
BR00092738,C14,1015
BR00092738,C15,1058
BR00092738,C16,937
BR00092738,C17,1015
BR00092738,C18,1013
BR00092738,C19,450
BR00092738,C20,481
BR00092738,C21,379
BR00092738,C22,983
BR00092738,C23,918
BR00092738,C24,981
BR00092738,D01,744
BR00092738,D02,872
BR00092738,D03,980
BR00092738,D04,1061
BR00092738,D05,1585
BR00092738,D06,1131
BR00092738,D07,1126
BR00092738,D08,1332
BR00092738,D09,1162
BR00092738,D10,1091
BR00092738,D11,1261
BR00092738,D12,1185
BR00092738,D13,1273
BR00092738,D14,1191
BR00092738,D15,1140
BR00092738,D16,1271
BR00092738,D17,1147
BR00092738,D18,1295
BR00092738,D19,1053
BR00092738,D20,1186
BR00092738,D21,1191
BR00092738,D22,332
BR00092738,D23,999
BR00092738,D24,1059
BR00092738,E01,665
BR00092738,E02,883
BR00092738,E03,1027
BR00092738,E04,1221
BR00092738,E05,1296
BR00092738,E06,1300
BR00092738,E07,1333
BR00092738,E08,1234
BR00092738,E09,1415
BR00092738,E10,1357
BR00092738,E11,1299
BR00092738,E12,1270
BR00092738,E13,1188
BR00092738,E14,1208
BR00092738,E15,1152
BR00092738,E16,569
BR00092738,E17,940
