Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015217,A01,1394
SQ00015217,A02,1689
SQ00015217,A03,1579
SQ00015217,A04,1415
SQ00015217,A05,1706
SQ00015217,A06,1757
SQ00015217,A07,1257
SQ00015217,A08,1622
SQ00015217,A09,1392
SQ00015217,A10,1298
SQ00015217,A11,1766
SQ00015217,A12,1742
SQ00015217,A13,1619
SQ00015217,A14,1289
SQ00015217,A15,1240
SQ00015217,A16,1673
SQ00015217,A17,1685
SQ00015217,A18,1636
SQ00015217,A19,563
SQ00015217,A20,689
SQ00015217,A21,1165
SQ00015217,A22,1355
SQ00015217,A23,1872
SQ00015217,A24,1339
SQ00015217,B01,2121
SQ00015217,B02,1789
SQ00015217,B03,1579
SQ00015217,B04,1783
SQ00015217,B05,1652
SQ00015217,B06,1779
SQ00015217,B07,1321
SQ00015217,B08,1698
SQ00015217,B09,1502
SQ00015217,B10,1699
SQ00015217,B11,1694
SQ00015217,B12,1771
SQ00015217,B13,1651
SQ00015217,B14,1681
SQ00015217,B15,1707
SQ00015217,B16,1945
SQ00015217,B17,1783
SQ00015217,B18,1578
SQ00015217,B19,1860
SQ00015217,B20,1352
SQ00015217,B21,1613
SQ00015217,B22,1252
SQ00015217,B23,1192
SQ00015217,B24,1459
SQ00015217,C01,1097
SQ00015217,C02,1453
SQ00015217,C03,1737
SQ00015217,C04,1987
SQ00015217,C05,1879
SQ00015217,C06,1918
SQ00015217,C07,1577
SQ00015217,C08,1483
SQ00015217,C09,1905
SQ00015217,C10,1611
SQ00015217,C11,1751
SQ00015217,C12,1657
SQ00015217,C13,1870
SQ00015217,C14,1433
SQ00015217,C15,1916
SQ00015217,C16,1742
SQ00015217,C17,1610
SQ00015217,C18,1896
SQ00015217,C19,67
SQ00015217,C20,64
SQ00015217,C21,87
SQ00015217,C22,88
SQ00015217,C23,67
SQ00015217,C24,64
SQ00015217,D01,1597
SQ00015217,D02,1995
SQ00015217,D03,1991
SQ00015217,D04,2042
SQ00015217,D05,1781
SQ00015217,D06,1871
SQ00015217,D07,1817
SQ00015217,D08,1949
SQ00015217,D09,2399
SQ00015217,D10,2051
SQ00015217,D11,2016
SQ00015217,D12,1947
SQ00015217,D13,22
SQ00015217,D14,477
SQ00015217,D15,491
SQ00015217,D16,696
SQ00015217,D17,1214
SQ00015217,D18,1663
SQ00015217,D19,113
SQ00015217,D20,293
SQ00015217,D21,824
SQ00015217,D22,1469
SQ00015217,D23,1520
SQ00015217,D24,1568
SQ00015217,E01,458
SQ00015217,E02,1538
SQ00015217,E03,2125
SQ00015217,E04,1896
SQ00015217,E05,2139
SQ00015217,E06,2001
SQ00015217,E07,2113
SQ00015217,E08,2158
SQ00015217,E09,2100
SQ00015217,E10,2156
SQ00015217,E11,1981
SQ00015217,E12,2060
SQ00015217,E13,1928
SQ00015217,E14,2224
SQ00015217,E15,1812
SQ00015217,E16,1917
SQ00015217,E17,2132
SQ00015217,E18,1820
SQ00015217,E19,590
SQ00015217,E20,698
SQ00015217,E21,990
SQ00015217,E22,1647
SQ00015217,E23,1634
SQ00015217,E24,1348
SQ00015217,F01,984
SQ00015217,F02,1227
SQ00015217,F03,1624
SQ00015217,F04,1819
SQ00015217,F05,1877
SQ00015217,F06,2207
SQ00015217,F07,1949
SQ00015217,F08,2001
SQ00015217,F09,2330
SQ00015217,F10,1973
SQ00015217,F11,2284
SQ00015217,F12,1825
SQ00015217,F13,1813
SQ00015217,F14,2099
SQ00015217,F15,1965
SQ00015217,F16,2201
SQ00015217,F17,2096
SQ00015217,F18,2127
SQ00015217,F19,2326
SQ00015217,F20,2273
SQ00015217,F21,2226
SQ00015217,F22,1896
SQ00015217,F23,1552
SQ00015217,F24,1213
SQ00015217,G01,1387
SQ00015217,G02,1406
SQ00015217,G03,1734
SQ00015217,G04,1544
SQ00015217,G05,1704
SQ00015217,G06,1617
SQ00015217,G07,934
SQ00015217,G08,1151
SQ00015217,G09,1596
SQ00015217,G10,2189
SQ00015217,G11,1948
SQ00015217,G12,1993
SQ00015217,G13,86
SQ00015217,G14,76
SQ00015217,G15,82
SQ00015217,G16,89
SQ00015217,G17,77
SQ00015217,G18,77
SQ00015217,G19,2299
SQ00015217,G20,1821
SQ00015217,G21,1949
SQ00015217,G22,1737
SQ00015217,G23,1489
SQ00015217,G24,1356
SQ00015217,H01,924
SQ00015217,H02,899
SQ00015217,H03,1166
SQ00015217,H04,1146
SQ00015217,H05,1120
SQ00015217,H06,1287
SQ00015217,H07,1819
SQ00015217,H08,2197
SQ00015217,H09,1994
SQ00015217,H10,2275
SQ00015217,H11,2008
SQ00015217,H12,2102
SQ00015217,H13,1355
SQ00015217,H14,1783
SQ00015217,H15,1878
SQ00015217,H16,2007
SQ00015217,H17,1759
SQ00015217,H18,2093
SQ00015217,H19,355
SQ00015217,H20,307
SQ00015217,H21,1244
SQ00015217,H22,1665
SQ00015217,H23,1229
SQ00015217,H24,1477
SQ00015217,I01,190
SQ00015217,I02,270
SQ00015217,I03,335
SQ00015217,I04,1473
SQ00015217,I05,2171
SQ00015217,I06,1969
SQ00015217,I07,823
SQ00015217,I08,1665
SQ00015217,I09,1784
SQ00015217,I10,2008
SQ00015217,I11,2130
SQ00015217,I12,1816
SQ00015217,I13,1045
SQ00015217,I14,1419
SQ00015217,I15,1871
SQ00015217,I16,2019
SQ00015217,I17,1971
SQ00015217,I18,2080
SQ00015217,I19,1395
SQ00015217,I20,1923
SQ00015217,I21,1568
SQ00015217,I22,2167
SQ00015217,I23,1408
SQ00015217,I24,1479
SQ00015217,J01,220
SQ00015217,J02,208
SQ00015217,J03,229
SQ00015217,J04,336
SQ00015217,J05,291
SQ00015217,J06,1715
SQ00015217,J07,2336
SQ00015217,J08,2034
SQ00015217,J09,2177
SQ00015217,J10,2114
SQ00015217,J11,2070
SQ00015217,J12,2058
SQ00015217,J13,2141
SQ00015217,J14,2243
SQ00015217,J15,1889
SQ00015217,J16,2221
SQ00015217,J17,1885
SQ00015217,J18,1922
SQ00015217,J19,1880
SQ00015217,J20,2057
SQ00015217,J21,1854
SQ00015217,J22,2003
SQ00015217,J23,1566
SQ00015217,J24,1301
SQ00015217,K01,543
SQ00015217,K02,1617
SQ00015217,K03,1895
SQ00015217,K04,2232
SQ00015217,K05,2439
SQ00015217,K06,1871
SQ00015217,K07,65
SQ00015217,K08,51
SQ00015217,K09,51
SQ00015217,K10,41
SQ00015217,K11,48
SQ00015217,K12,69
SQ00015217,K13,2493
SQ00015217,K14,1969
SQ00015217,K15,2123
SQ00015217,K16,1959
SQ00015217,K17,2025
SQ00015217,K18,2087
SQ00015217,K19,1600
SQ00015217,K20,2193
SQ00015217,K21,1853
SQ00015217,K22,1770
SQ00015217,K23,1404
SQ00015217,K24,1427
SQ00015217,L01,1987
SQ00015217,L02,1748
SQ00015217,L03,1955
SQ00015217,L04,1714
SQ00015217,L05,1796
SQ00015217,L06,2223
SQ00015217,L07,2119
SQ00015217,L08,2189
SQ00015217,L09,1886
SQ00015217,L10,2360
SQ00015217,L11,2097
SQ00015217,L12,2073
SQ00015217,L13,1280
SQ00015217,L14,1778
SQ00015217,L15,1845
SQ00015217,L16,2103
SQ00015217,L17,2094
SQ00015217,L18,2200
SQ00015217,L19,550
SQ00015217,L20,1992
SQ00015217,L21,2109
SQ00015217,L22,2000
SQ00015217,L23,1317
SQ00015217,L24,1253
SQ00015217,M01,1296
SQ00015217,M02,1283
SQ00015217,M03,1451
SQ00015217,M04,1922
SQ00015217,M05,1816
SQ00015217,M06,1759
SQ00015217,M07,1979
SQ00015217,M08,2075
SQ00015217,M09,1602
SQ00015217,M10,2186
SQ00015217,M11,1766
SQ00015217,M12,1924
SQ00015217,M13,1972
SQ00015217,M14,1956
SQ00015217,M15,1855
SQ00015217,M16,1804
SQ00015217,M17,1864
SQ00015217,M18,1765
SQ00015217,M19,2101
SQ00015217,M20,1972
SQ00015217,M21,1762
SQ00015217,M22,1735
SQ00015217,M23,1402
SQ00015217,M24,1260
SQ00015217,N01,1355
