Metadata_Plate,Metadata_Well,cell_count
BR00092701,A01,1398
BR00092701,A02,1260
BR00092701,A03,1478
BR00092701,A04,1179
BR00092701,A05,1423
BR00092701,A06,1439
BR00092701,A07,1155
BR00092701,A08,1469
BR00092701,A09,1358
BR00092701,A10,1398
BR00092701,A11,1455
BR00092701,A12,1307
BR00092701,A13,936
BR00092701,A14,1287
BR00092701,A15,1342
BR00092701,A16,1479
BR00092701,A17,1218
BR00092701,A18,1495
BR00092701,A19,1334
BR00092701,A20,1376
BR00092701,A21,1415
BR00092701,A22,1034
BR00092701,A23,1322
BR00092701,A24,1350
BR00092701,B01,1313
BR00092701,B02,1410
BR00092701,B03,1267
BR00092701,B04,1290
BR00092701,B05,1384
BR00092701,B06,1339
BR00092701,B07,936
BR00092701,B08,1433
BR00092701,B09,1288
BR00092701,B10,1068
BR00092701,B11,1137
BR00092701,B12,1457
BR00092701,B13,1264
BR00092701,B14,1330
BR00092701,B15,1304
BR00092701,B16,1303
BR00092701,B17,1327
BR00092701,B18,1280
BR00092701,B19,744
BR00092701,B20,997
BR00092701,B21,1210
BR00092701,B22,1482
BR00092701,B23,1242
BR00092701,B24,1417
BR00092701,C01,703
BR00092701,C02,1333
BR00092701,C03,1490
BR00092701,C04,1501
BR00092701,C05,1609
BR00092701,C06,1592
BR00092701,C07,334
BR00092701,C08,1614
BR00092701,C09,1622
BR00092701,C10,765
BR00092701,C11,1475
BR00092701,C12,1451
BR00092701,C13,1139
BR00092701,C14,1450
BR00092701,C15,1436
BR00092701,C16,481
BR00092701,C17,598
BR00092701,C18,1389
BR00092701,C19,1574
BR00092701,C20,1462
BR00092701,C21,1544
BR00092701,C22,1369
BR00092701,C23,1477
BR00092701,C24,1469
BR00092701,D01,1330
BR00092701,D02,1664
BR00092701,D03,1540
BR00092701,D04,601
BR00092701,D05,1509
BR00092701,D06,1594
BR00092701,D07,1350
BR00092701,D08,1825
BR00092701,D09,1609
BR00092701,D10,1357
BR00092701,D11,1520
BR00092701,D12,1478
BR00092701,D13,1568
BR00092701,D14,1503
BR00092701,D15,1677
BR00092701,D16,1589
BR00092701,D17,1724
BR00092701,D18,1457
BR00092701,D19,1570
BR00092701,D20,1744
BR00092701,D21,1666
BR00092701,D22,472
BR00092701,D23,801
BR00092701,D24,793
BR00092701,E01,1098
BR00092701,E02,1138
BR00092701,E03,1267
BR00092701,E04,1513
BR00092701,E05,1807
BR00092701,E06,1713
BR00092701,E07,821
BR00092701,E08,830
BR00092701,E09,1164
BR00092701,E10,1719
BR00092701,E11,1622
BR00092701,E12,1622
BR00092701,E13,1652
BR00092701,E14,1783
BR00092701,E15,1556
BR00092701,E16,1514
BR00092701,E17,1729
BR00092701,E18,1792
BR00092701,E19,1766
BR00092701,E20,1498
BR00092701,E21,1790
BR00092701,E22,1351
BR00092701,E23,1503
BR00092701,E24,1478
BR00092701,F01,655
BR00092701,F02,1320
BR00092701,F03,1615
BR00092701,F04,1587
BR00092701,F05,1556
BR00092701,F06,1866
BR00092701,F07,1390
BR00092701,F08,1667
BR00092701,F09,1496
BR00092701,F10,759
BR00092701,F11,1559
BR00092701,F12,1686
BR00092701,F13,670
BR00092701,F14,1655
BR00092701,F15,1748
BR00092701,F16,1633
BR00092701,F17,1620
BR00092701,F18,1665
BR00092701,F19,579
BR00092701,F20,1503
BR00092701,F21,1664
BR00092701,F22,1241
BR00092701,F23,1585
BR00092701,F24,1496
BR00092701,G01,243
BR00092701,G02,1542
BR00092701,G03,1395
BR00092701,G04,842
BR00092701,G05,1670
BR00092701,G06,1812
BR00092701,G07,669
BR00092701,G08,785
BR00092701,G09,1943
BR00092701,G10,1025
BR00092701,G11,1750
BR00092701,G12,1551
BR00092701,G13,1635
