Metadata_Plate,Metadata_Well,cell_count
BR00092676,A01,654
BR00092676,A02,624
BR00092676,A03,714
BR00092676,A04,718
BR00092676,A05,619
BR00092676,A06,598
BR00092676,A07,721
BR00092676,A08,618
BR00092676,A09,805
BR00092676,A10,622
BR00092676,A11,697
BR00092676,A12,621
BR00092676,A13,663
BR00092676,A14,704
BR00092676,A15,528
BR00092676,A16,630
BR00092676,A17,720
BR00092676,A18,654
BR00092676,A19,608
BR00092676,A20,634
BR00092676,A21,643
BR00092676,A22,6
BR00092676,A23,609
BR00092676,A24,693
BR00092676,B01,633
BR00092676,B02,717
BR00092676,B03,769
BR00092676,B04,616
BR00092676,B05,679
BR00092676,B06,688
BR00092676,B07,662
BR00092676,B08,791
BR00092676,B09,625
BR00092676,B10,783
BR00092676,B11,722
BR00092676,B12,647
BR00092676,B13,748
BR00092676,B14,741
BR00092676,B15,676
BR00092676,B16,735
BR00092676,B17,570
BR00092676,B18,635
BR00092676,B19,630
BR00092676,B20,631
BR00092676,B21,650
BR00092676,B22,729
BR00092676,B23,595
BR00092676,B24,683
BR00092676,C01,794
BR00092676,C02,719
BR00092676,C03,882
BR00092676,C04,763
BR00092676,C05,856
BR00092676,C06,784
BR00092676,C07,833
BR00092676,C08,732
BR00092676,C09,704
BR00092676,C10,947
BR00092676,C11,680
BR00092676,C12,717
BR00092676,C13,787
BR00092676,C14,830
BR00092676,C15,771
BR00092676,C16,622
BR00092676,C17,704
BR00092676,C18,831
BR00092676,C19,830
BR00092676,C20,738
BR00092676,C21,632
BR00092676,C22,632
BR00092676,C23,702
BR00092676,C24,689
BR00092676,D01,652
BR00092676,D02,772
BR00092676,D03,676
BR00092676,D04,762
BR00092676,D05,814
BR00092676,D06,665
BR00092676,D07,699
BR00092676,D08,737
BR00092676,D09,652
BR00092676,D10,699
BR00092676,D11,698
BR00092676,D12,777
BR00092676,D13,801
BR00092676,D14,801
BR00092676,D15,661
BR00092676,D16,747
BR00092676,D17,731
BR00092676,D18,700
BR00092676,D19,617
BR00092676,D20,804
BR00092676,D21,632
BR00092676,D22,458
BR00092676,D23,612
BR00092676,D24,499
BR00092676,E01,661
BR00092676,E02,521
BR00092676,E03,770
BR00092676,E04,843
BR00092676,E05,725
BR00092676,E06,751
BR00092676,E07,702
BR00092676,E08,763
BR00092676,E09,669
BR00092676,E10,726
BR00092676,E11,634
BR00092676,E12,682
BR00092676,E13,601
BR00092676,E14,529
BR00092676,E15,711
BR00092676,E16,825
BR00092676,E17,908
BR00092676,E18,796
BR00092676,E19,755
BR00092676,E20,743
BR00092676,E21,540
BR00092676,E22,591
BR00092676,E23,655
BR00092676,E24,662
BR00092676,F01,873
BR00092676,F02,634
BR00092676,F03,676
BR00092676,F04,578
BR00092676,F05,559
BR00092676,F06,519
BR00092676,F07,661
BR00092676,F08,658
BR00092676,F09,816
BR00092676,F10,617
BR00092676,F11,576
BR00092676,F12,717
BR00092676,F13,980
BR00092676,F14,755
BR00092676,F15,663
BR00092676,F16,694
BR00092676,F17,640
BR00092676,F18,599
BR00092676,F19,170
BR00092676,F20,553
BR00092676,F21,673
BR00092676,F22,768
BR00092676,F23,463
BR00092676,F24,479
BR00092676,G01,781
BR00092676,G02,716
BR00092676,G03,706
BR00092676,G04,679
BR00092676,G05,677
BR00092676,G06,672
BR00092676,G07,220
BR00092676,G08,661
BR00092676,G09,864
BR00092676,G10,641
BR00092676,G11,689
BR00092676,G12,672
BR00092676,G13,754
BR00092676,G14,772
BR00092676,G15,652
BR00092676,G16,730
BR00092676,G17,789
BR00092676,G18,626
BR00092676,G19,530
BR00092676,G20,694
