Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015142,A01,2161
SQ00015142,A02,2472
SQ00015142,A03,2397
SQ00015142,A04,2076
SQ00015142,A05,2225
SQ00015142,A06,2402
SQ00015142,A07,2396
SQ00015142,A08,2711
SQ00015142,A09,2611
SQ00015142,A10,2800
SQ00015142,A11,2296
SQ00015142,A12,2576
SQ00015142,A13,2660
SQ00015142,A14,2445
SQ00015142,A15,2362
SQ00015142,A16,2764
SQ00015142,A17,2652
SQ00015142,A18,2586
SQ00015142,A19,2127
SQ00015142,A20,2693
SQ00015142,A21,2456
SQ00015142,A22,2537
SQ00015142,A23,2329
SQ00015142,A24,2647
SQ00015142,B01,2677
SQ00015142,B02,2867
SQ00015142,B03,2660
SQ00015142,B04,2313
SQ00015142,B05,2786
SQ00015142,B06,2888
SQ00015142,B07,2095
SQ00015142,B08,2596
SQ00015142,B09,2604
SQ00015142,B10,2143
SQ00015142,B11,2717
SQ00015142,B12,2712
SQ00015142,B13,2787
SQ00015142,B14,2775
SQ00015142,B15,2879
SQ00015142,B16,2581
SQ00015142,B17,2533
SQ00015142,B18,2697
SQ00015142,B19,1972
SQ00015142,B20,2676
SQ00015142,B21,2791
SQ00015142,B22,2683
SQ00015142,B23,2378
SQ00015142,B24,2378
SQ00015142,C01,2380
SQ00015142,C02,2903
SQ00015142,C03,2722
SQ00015142,C04,3016
SQ00015142,C05,3052
SQ00015142,C06,3171
SQ00015142,C07,2421
SQ00015142,C08,3039
SQ00015142,C09,3021
SQ00015142,C10,3005
SQ00015142,C11,2506
SQ00015142,C12,3340
SQ00015142,C13,2998
SQ00015142,C14,3064
SQ00015142,C15,2924
SQ00015142,C16,3010
SQ00015142,C17,3451
SQ00015142,C18,2860
SQ00015142,C19,159
SQ00015142,C20,130
SQ00015142,C21,142
SQ00015142,C22,152
SQ00015142,C23,134
SQ00015142,C24,153
SQ00015142,D01,1990
SQ00015142,D02,2820
SQ00015142,D03,3144
SQ00015142,D04,2983
SQ00015142,D05,3233
SQ00015142,D06,2871
SQ00015142,D07,1735
SQ00015142,D08,3094
SQ00015142,D09,2659
SQ00015142,D10,2807
SQ00015142,D11,3083
SQ00015142,D12,3212
SQ00015142,D13,2734
SQ00015142,D14,2948
SQ00015142,D15,2955
SQ00015142,D16,3348
SQ00015142,D17,3321
SQ00015142,D18,3138
SQ00015142,D19,2814
SQ00015142,D20,3066
SQ00015142,D21,2855
SQ00015142,D22,2963
SQ00015142,D23,2978
SQ00015142,D24,2856
SQ00015142,E01,2520
SQ00015142,E02,2370
SQ00015142,E03,2868
SQ00015142,E04,3422
SQ00015142,E05,2969
SQ00015142,E06,3164
SQ00015142,E07,2410
SQ00015142,E08,3201
SQ00015142,E09,3000
SQ00015142,E10,3256
SQ00015142,E11,3128
SQ00015142,E12,3236
SQ00015142,E13,3177
SQ00015142,E14,3375
SQ00015142,E15,2976
SQ00015142,E16,3031
SQ00015142,E17,2941
SQ00015142,E18,2608
SQ00015142,E19,3679
SQ00015142,E20,3731
SQ00015142,E21,3108
SQ00015142,E22,3695
SQ00015142,E23,2980
SQ00015142,E24,3063
SQ00015142,F01,2453
SQ00015142,F02,2763
SQ00015142,F03,2740
SQ00015142,F04,3399
SQ00015142,F05,3414
SQ00015142,F06,3500
SQ00015142,F07,3618
SQ00015142,F08,3181
SQ00015142,F09,3279
SQ00015142,F10,3240
SQ00015142,F11,3139
SQ00015142,F12,3352
SQ00015142,F13,2816
SQ00015142,F14,2947
SQ00015142,F15,3277
SQ00015142,F16,3266
SQ00015142,F17,3167
SQ00015142,F18,2966
SQ00015142,F19,804
SQ00015142,F20,1401
SQ00015142,F21,1908
SQ00015142,F22,2034
SQ00015142,F23,2495
SQ00015142,F24,2394
SQ00015142,G01,752
SQ00015142,G02,1967
SQ00015142,G03,2772
SQ00015142,G04,3419
SQ00015142,G05,3525
SQ00015142,G06,3234
SQ00015142,G07,3417
SQ00015142,G08,3185
SQ00015142,G09,3260
SQ00015142,G10,3258
SQ00015142,G11,3345
SQ00015142,G12,3141
SQ00015142,G13,128
SQ00015142,G14,120
SQ00015142,G15,125
SQ00015142,G16,139
SQ00015142,G17,115
SQ00015142,G18,147
SQ00015142,G19,2555
SQ00015142,G20,2831
SQ00015142,G21,2954
SQ00015142,G22,3372
SQ00015142,G23,3216
SQ00015142,G24,2954
SQ00015142,H01,1695
SQ00015142,H02,2894
SQ00015142,H03,2987
SQ00015142,H04,3454
SQ00015142,H05,3732
SQ00015142,H06,3737
SQ00015142,H07,3021
SQ00015142,H08,2849
SQ00015142,H09,3100
SQ00015142,H10,3846
SQ00015142,H11,3363
SQ00015142,H12,3229
SQ00015142,H13,3295
SQ00015142,H14,3416
SQ00015142,H15,3327
SQ00015142,H16,3210
SQ00015142,H17,3051
SQ00015142,H18,3265
SQ00015142,H19,1620
SQ00015142,H20,2829
SQ00015142,H21,3655
SQ00015142,H22,3280
SQ00015142,H23,3202
SQ00015142,H24,3410
SQ00015142,I01,449
SQ00015142,I02,750
SQ00015142,I03,1231
SQ00015142,I04,2367
SQ00015142,I05,3097
SQ00015142,I06,3174
SQ00015142,I07,1431
SQ00015142,I08,1613
SQ00015142,I09,1647
SQ00015142,I10,1895
SQ00015142,I11,2017
SQ00015142,I12,2741
SQ00015142,I13,3133
SQ00015142,I14,3497
SQ00015142,I15,3207
SQ00015142,I16,3217
SQ00015142,I17,2998
SQ00015142,I18,3215
SQ00015142,I19,2901
SQ00015142,I20,3185
SQ00015142,I21,3042
SQ00015142,I22,2660
SQ00015142,I23,3280
SQ00015142,I24,3166
SQ00015142,J01,1993
SQ00015142,J02,2700
SQ00015142,J03,3331
SQ00015142,J04,3075
SQ00015142,J05,2971
SQ00015142,J06,3072
SQ00015142,J07,3025
SQ00015142,J08,3455
SQ00015142,J09,3099
SQ00015142,J10,2925
SQ00015142,J11,3220
SQ00015142,J12,3140
SQ00015142,J13,3053
SQ00015142,J14,3439
SQ00015142,J15,2896
SQ00015142,J16,3104
SQ00015142,J17,3153
SQ00015142,J18,3330
SQ00015142,J19,3029
SQ00015142,J20,2699
SQ00015142,J21,3217
SQ00015142,J22,3119
SQ00015142,J23,2972
SQ00015142,J24,2842
SQ00015142,K01,1285
SQ00015142,K02,1922
SQ00015142,K03,2956
SQ00015142,K04,3459
SQ00015142,K05,3707
SQ00015142,K06,3158
SQ00015142,K07,102
SQ00015142,K08,112
SQ00015142,K09,68
SQ00015142,K10,119
SQ00015142,K11,77
SQ00015142,K12,100
SQ00015142,K13,3299
SQ00015142,K14,3135
SQ00015142,K15,3266
SQ00015142,K16,3148
SQ00015142,K17,2879
SQ00015142,K18,3306
SQ00015142,K19,2375
SQ00015142,K20,2864
SQ00015142,K21,3437
SQ00015142,K22,3005
SQ00015142,K23,3364
SQ00015142,K24,2864
SQ00015142,L01,2431
SQ00015142,L02,2800
SQ00015142,L03,2860
SQ00015142,L04,3281
SQ00015142,L05,3011
SQ00015142,L06,3572
SQ00015142,L07,3278
SQ00015142,L08,3335
SQ00015142,L09,3044
SQ00015142,L10,2992
SQ00015142,L11,3564
SQ00015142,L12,3282
SQ00015142,L13,2616
SQ00015142,L14,2965
SQ00015142,L15,2837
SQ00015142,L16,2636
SQ00015142,L17,3048
SQ00015142,L18,3021
SQ00015142,L19,3190
SQ00015142,L20,3106
SQ00015142,L21,3047
SQ00015142,L22,2509
SQ00015142,L23,3239
SQ00015142,L24,2807
SQ00015142,M01,2014
SQ00015142,M02,2581
SQ00015142,M03,2554
SQ00015142,M04,3049
SQ00015142,M05,3002
SQ00015142,M06,3299
SQ00015142,M07,2966
SQ00015142,M08,3031
SQ00015142,M09,2994
SQ00015142,M10,2859
SQ00015142,M11,2948
SQ00015142,M12,3184
SQ00015142,M13,2764
SQ00015142,M14,3276
SQ00015142,M15,2796
SQ00015142,M16,3092
SQ00015142,M17,3342
SQ00015142,M18,3207
SQ00015142,M19,3316
SQ00015142,M20,3014
SQ00015142,M21,2842
SQ00015142,M22,2909
SQ00015142,M23,3007
SQ00015142,M24,3045
SQ00015142,N01,1947
SQ00015142,N02,2514
SQ00015142,N03,2777
SQ00015142,N04,3275
SQ00015142,N05,3123
SQ00015142,N06,3533
SQ00015142,N07,2722
SQ00015142,N08,3197
SQ00015142,N09,3470
SQ00015142,N10,3336
SQ00015142,N11,3292
SQ00015142,N12,2970
SQ00015142,N13,1059
SQ00015142,N14,2970
SQ00015142,N15,3135
SQ00015142,N16,3076
SQ00015142,N17,2851
SQ00015142,N18,3047
SQ00015142,N19,763
SQ00015142,N20,2815
SQ00015142,N21,2887
SQ00015142,N22,2950
SQ00015142,N23,2785
SQ00015142,N24,3036
SQ00015142,O01,74
SQ00015142,O02,86
SQ00015142,O03,91
SQ00015142,O04,94
SQ00015142,O05,126
SQ00015142,O06,107
SQ00015142,O07,2799
SQ00015142,O08,3445
SQ00015142,O09,3131
SQ00015142,O10,2873
SQ00015142,O11,2638
SQ00015142,O12,2732
SQ00015142,O13,3038
SQ00015142,O14,2706
SQ00015142,O15,2945
SQ00015142,O16,3367
SQ00015142,O17,2889
SQ00015142,O18,3109
SQ00015142,O19,1617
SQ00015142,O20,2912
SQ00015142,O21,3123
SQ00015142,O22,3101
SQ00015142,O23,2510
SQ00015142,O24,2838
SQ00015142,P01,1690
SQ00015142,P02,2154
SQ00015142,P03,2398
SQ00015142,P04,2562
SQ00015142,P05,2728
SQ00015142,P06,2785
SQ00015142,P07,2608
SQ00015142,P08,2954
SQ00015142,P09,2674
SQ00015142,P10,2896
SQ00015142,P11,2322
SQ00015142,P12,2708
SQ00015142,P13,2602
SQ00015142,P14,2963
SQ00015142,P15,2779
SQ00015142,P16,2919
SQ00015142,P17,2958
SQ00015142,P18,2800
SQ00015142,P19,3045
SQ00015142,P20,2878
SQ00015142,P21,2672
SQ00015142,P22,2775
SQ00015142,P23,2815
SQ00015142,P24,2761
