	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015224	A01	1422
1	SQ00015224	A02	1114
2	SQ00015224	A03	1316
3	SQ00015224	A04	1325
4	SQ00015224	A05	1193
5	SQ00015224	A06	1093
6	SQ00015224	A07	1210
7	SQ00015224	A08	1547
8	SQ00015224	A09	1142
9	SQ00015224	A10	1088
10	SQ00015224	A11	1080
11	SQ00015224	A12	1063
12	SQ00015224	A13	134
13	SQ00015224	A14	168
14	SQ00015224	A15	169
15	SQ00015224	A16	539
16	SQ00015224	A17	877
17	SQ00015224	A18	1274
18	SQ00015224	A19	163
19	SQ00015224	A20	146
20	SQ00015224	A21	151
21	SQ00015224	A22	145
22	SQ00015224	A23	224
23	SQ00015224	A24	793
24	SQ00015224	B01	1177
25	SQ00015224	B02	1035
26	SQ00015224	B03	1000
27	SQ00015224	B04	1221
28	SQ00015224	B05	1669
29	SQ00015224	B06	1244
30	SQ00015224	B07	1019
31	SQ00015224	B08	1006
32	SQ00015224	B09	1257
33	SQ00015224	B10	1209
34	SQ00015224	B11	1238
35	SQ00015224	B12	1266
36	SQ00015224	B13	1192
37	SQ00015224	B14	1176
38	SQ00015224	B15	1091
39	SQ00015224	B16	1237
40	SQ00015224	B17	1314
41	SQ00015224	B18	1224
42	SQ00015224	B19	1269
43	SQ00015224	B20	1362
44	SQ00015224	B21	1070
45	SQ00015224	B22	1108
46	SQ00015224	B23	1352
47	SQ00015224	B24	1269
48	SQ00015224	C01	1003
49	SQ00015224	C02	1349
50	SQ00015224	C03	1306
51	SQ00015224	C04	1562
52	SQ00015224	C05	1375
53	SQ00015224	C06	1515
54	SQ00015224	C07	1540
55	SQ00015224	C08	1443
56	SQ00015224	C09	1438
57	SQ00015224	C10	1381
58	SQ00015224	C11	1404
59	SQ00015224	C12	1662
60	SQ00015224	C13	919
61	SQ00015224	C14	1262
62	SQ00015224	C15	1513
63	SQ00015224	C16	1361
64	SQ00015224	C17	1610
65	SQ00015224	C18	1326
66	SQ00015224	C19	72
67	SQ00015224	C20	64
68	SQ00015224	C21	80
69	SQ00015224	C22	68
70	SQ00015224	C23	61
71	SQ00015224	C24	47
72	SQ00015224	D01	1305
73	SQ00015224	D02	1282
74	SQ00015224	D03	1542
75	SQ00015224	D04	1571
76	SQ00015224	D05	1540
77	SQ00015224	D06	1652
78	SQ00015224	D07	1874
79	SQ00015224	D08	1643
80	SQ00015224	D09	1361
81	SQ00015224	D10	1538
82	SQ00015224	D11	1733
83	SQ00015224	D12	1676
84	SQ00015224	D13	1571
85	SQ00015224	D14	1647
86	SQ00015224	D15	1806
87	SQ00015224	D16	1662
88	SQ00015224	D17	1450
89	SQ00015224	D18	1974
90	SQ00015224	D19	1583
91	SQ00015224	D20	1616
92	SQ00015224	D21	1420
93	SQ00015224	D22	1253
94	SQ00015224	D23	1302
95	SQ00015224	D24	1222
96	SQ00015224	E01	1345
97	SQ00015224	E02	1431
98	SQ00015224	E03	1570
99	SQ00015224	E04	1740
100	SQ00015224	E05	1834
101	SQ00015224	E06	1699
102	SQ00015224	E07	1536
103	SQ00015224	E08	1802
104	SQ00015224	E09	1857
105	SQ00015224	E10	1608
106	SQ00015224	E11	1596
107	SQ00015224	E12	1804
108	SQ00015224	E13	1644
109	SQ00015224	E14	1914
110	SQ00015224	E15	1782
111	SQ00015224	E16	1994
112	SQ00015224	E17	1815
113	SQ00015224	E18	1625
114	SQ00015224	E19	1981
115	SQ00015224	E20	1860
116	SQ00015224	E21	1448
117	SQ00015224	E22	1369
118	SQ00015224	E23	1463
119	SQ00015224	E24	1114
120	SQ00015224	F01	985
121	SQ00015224	F02	1495
122	SQ00015224	F03	1821
123	SQ00015224	F04	1791
124	SQ00015224	F05	1876
125	SQ00015224	F06	1930
126	SQ00015224	F07	1859
127	SQ00015224	F08	1900
128	SQ00015224	F09	1727
129	SQ00015224	F10	1501
130	SQ00015224	F11	1839
131	SQ00015224	F12	1649
132	SQ00015224	F13	1900
133	SQ00015224	F14	1795
134	SQ00015224	F15	2138
135	SQ00015224	F16	1799
136	SQ00015224	F17	1818
137	SQ00015224	F18	1971
138	SQ00015224	F19	1591
139	SQ00015224	F20	1608
140	SQ00015224	F21	1625
141	SQ00015224	F22	1689
142	SQ00015224	F23	1659
143	SQ00015224	F24	1357
144	SQ00015224	G01	1218
145	SQ00015224	G02	1250
146	SQ00015224	G03	1362
147	SQ00015224	G04	1872
148	SQ00015224	G05	1807
