Metadata_Plate,Metadata_Well,cell_count
BR00092768,A01,635
BR00092768,A02,725
BR00092768,A03,1226
BR00092768,A04,914
BR00092768,A05,1092
BR00092768,A06,1162
BR00092768,A07,264
BR00092768,A08,245
BR00092768,A09,346
BR00092768,A10,255
BR00092768,A11,835
BR00092768,A12,835
BR00092768,A13,535
BR00092768,A14,911
BR00092768,A15,956
BR00092768,A16,879
BR00092768,A17,837
BR00092768,A18,853
BR00092768,A19,729
BR00092768,A20,672
BR00092768,A21,631
BR00092768,A22,3
BR00092768,A23,19
BR00092768,A24,109
BR00092768,B01,844
BR00092768,B02,978
BR00092768,B03,1058
BR00092768,B04,1149
BR00092768,B05,985
BR00092768,B06,944
BR00092768,B07,654
BR00092768,B08,809
BR00092768,B09,984
BR00092768,B10,395
BR00092768,B11,660
BR00092768,B12,713
BR00092768,B13,280
BR00092768,B14,693
BR00092768,B15,1003
BR00092768,B16,1056
BR00092768,B17,747
BR00092768,B18,990
BR00092768,B19,808
BR00092768,B20,1010
BR00092768,B21,947
BR00092768,B22,971
BR00092768,B23,920
BR00092768,B24,817
BR00092768,C01,951
BR00092768,C02,1190
BR00092768,C03,985
BR00092768,C04,844
BR00092768,C05,1276
BR00092768,C06,1263
BR00092768,C07,790
BR00092768,C08,936
BR00092768,C09,1146
BR00092768,C10,1033
BR00092768,C11,1200
BR00092768,C12,1111
BR00092768,C13,1018
BR00092768,C14,1091
BR00092768,C15,908
BR00092768,C16,512
BR00092768,C17,1176
BR00092768,C18,1150
BR00092768,C19,147
BR00092768,C20,121
BR00092768,C21,137
BR00092768,C22,979
BR00092768,C23,1018
BR00092768,C24,1071
BR00092768,D01,994
BR00092768,D02,1138
BR00092768,D03,1020
BR00092768,D04,1207
BR00092768,D05,1328
BR00092768,D06,1112
BR00092768,D07,1214
BR00092768,D08,1325
BR00092768,D09,1179
BR00092768,D10,1138
BR00092768,D11,1069
BR00092768,D12,1388
BR00092768,D13,1258
BR00092768,D14,953
BR00092768,D15,918
BR00092768,D16,1134
BR00092768,D17,1106
BR00092768,D18,1161
BR00092768,D19,807
BR00092768,D20,1003
BR00092768,D21,981
BR00092768,D22,184
BR00092768,D23,839
BR00092768,D24,1041
BR00092768,E01,621
BR00092768,E02,1216
BR00092768,E03,1471
BR00092768,E04,460
BR00092768,E05,518
BR00092768,E06,455
BR00092768,E07,1186
BR00092768,E08,1228
BR00092768,E09,1421
BR00092768,E10,915
BR00092768,E11,988
BR00092768,E12,1344
BR00092768,E13,648
BR00092768,E14,1126
BR00092768,E15,1193
BR00092768,E16,156
BR00092768,E17,214
BR00092768,E18,408
BR00092768,E19,1051
BR00092768,E20,960
BR00092768,E21,1307
BR00092768,E22,1128
BR00092768,E23,1162
BR00092768,E24,733
BR00092768,F01,761
BR00092768,F02,987
BR00092768,F03,1130
BR00092768,F04,155
BR00092768,F05,338
BR00092768,F06,889
BR00092768,F07,861
BR00092768,F08,1302
BR00092768,F09,1547
BR00092768,F10,1205
BR00092768,F11,1123
BR00092768,F12,1178
BR00092768,F13,922
BR00092768,F14,1244
BR00092768,F15,1290
BR00092768,F16,1251
BR00092768,F17,1155
BR00092768,F18,1019
BR00092768,F19,48
BR00092768,F20,391
BR00092768,F21,1212
BR00092768,F22,1157
BR00092768,F23,1002
BR00092768,F24,1057
BR00092768,G01,1080
BR00092768,G02,1096
BR00092768,G03,1146
BR00092768,G04,1057
BR00092768,G05,1292
BR00092768,G06,1098
BR00092768,G07,12
BR00092768,G08,187
BR00092768,G09,1082
BR00092768,G10,1076
BR00092768,G11,1259
BR00092768,G12,1128
BR00092768,G13,1344
BR00092768,G14,1342
BR00092768,G15,1258
BR00092768,G16,939
BR00092768,G17,1209
BR00092768,G18,942
BR00092768,G19,215
BR00092768,G20,1038
BR00092768,G21,1237
BR00092768,G22,355
BR00092768,G23,490
BR00092768,G24,746
BR00092768,H01,1132
BR00092768,H02,910
BR00092768,H03,1187
BR00092768,H04,337
BR00092768,H05,943
BR00092768,H06,1094
BR00092768,H07,166
BR00092768,H08,786
BR00092768,H09,1066
BR00092768,H10,991
BR00092768,H11,1158
BR00092768,H12,978
BR00092768,H13,1151
BR00092768,H14,1012
BR00092768,H15,973
BR00092768,H16,787
BR00092768,H17,1252
BR00092768,H18,976
BR00092768,H19,699
BR00092768,H20,1147
BR00092768,H21,1100
BR00092768,H22,1122
BR00092768,H23,984
BR00092768,H24,837
BR00092768,I01,478
BR00092768,I02,998
BR00092768,I03,899
BR00092768,I04,65
BR00092768,I05,314
BR00092768,I06,934
BR00092768,I07,1077
BR00092768,I08,1215
BR00092768,I09,1439
BR00092768,I10,209
BR00092768,I11,313
BR00092768,I12,830
BR00092768,I13,134
BR00092768,I14,946
BR00092768,I15,1074
BR00092768,I16,814
BR00092768,I17,1251
BR00092768,I18,1267
BR00092768,I19,295
BR00092768,I20,577
BR00092768,I21,1151
BR00092768,I22,25
BR00092768,I23,58
BR00092768,I24,287
BR00092768,J01,273
BR00092768,J02,1331
BR00092768,J03,995
BR00092768,J04,3
BR00092768,J05,1045
BR00092768,J06,1002
BR00092768,J07,2
BR00092768,J08,1055
BR00092768,J09,926
BR00092768,J10,358
BR00092768,J11,1109
BR00092768,J12,1314
BR00092768,J13,192
BR00092768,J14,1185
BR00092768,J15,1160
BR00092768,J16,127
BR00092768,J17,258
BR00092768,J18,1065
BR00092768,J19,147
BR00092768,J20,576
BR00092768,J21,1020
BR00092768,J22,913
BR00092768,J23,848
BR00092768,J24,683
BR00092768,K01,833
BR00092768,K02,1358
BR00092768,K03,1099
BR00092768,K04,23
BR00092768,K05,122
BR00092768,K06,349
BR00092768,K07,1082
BR00092768,K08,1016
BR00092768,K09,1115
BR00092768,K10,1359
BR00092768,K11,1323
BR00092768,K12,1354
BR00092768,K13,659
BR00092768,K14,737
BR00092768,K15,678
BR00092768,K16,936
BR00092768,K17,827
BR00092768,K18,943
BR00092768,K19,420
BR00092768,K20,714
BR00092768,K21,872
BR00092768,K22,234
BR00092768,K23,205
BR00092768,K24,207
BR00092768,L01,1031
BR00092768,L02,878
BR00092768,L03,1242
BR00092768,L04,245
BR00092768,L05,862
BR00092768,L06,1185
BR00092768,L07,649
BR00092768,L08,1197
BR00092768,L09,1096
BR00092768,L10,144
BR00092768,L11,480
BR00092768,L12,1031
BR00092768,L13,78
BR00092768,L14,408
BR00092768,L15,845
BR00092768,L16,991
BR00092768,L17,1033
BR00092768,L18,894
BR00092768,L19,1078
BR00092768,L20,1506
BR00092768,L21,1148
BR00092768,L22,1015
BR00092768,L23,908
BR00092768,L24,782
BR00092768,M01,76
BR00092768,M02,1055
BR00092768,M03,983
BR00092768,M04,883
BR00092768,M05,1215
BR00092768,M06,940
BR00092768,M07,65
BR00092768,M08,864
BR00092768,M09,971
BR00092768,M10,106
BR00092768,M11,559
BR00092768,M12,1199
BR00092768,M13,828
BR00092768,M14,813
BR00092768,M15,1089
BR00092768,M16,374
BR00092768,M17,437
BR00092768,M18,471
BR00092768,M19,1142
BR00092768,M20,803
BR00092768,M21,835
BR00092768,M22,625
BR00092768,M23,922
BR00092768,M24,805
BR00092768,N01,8
BR00092768,N02,42
BR00092768,N03,149
BR00092768,N04,996
BR00092768,N05,925
BR00092768,N06,887
BR00092768,N07,34
BR00092768,N08,804
BR00092768,N09,1201
BR00092768,N10,192
BR00092768,N11,271
BR00092768,N12,973
BR00092768,N13,319
BR00092768,N14,581
BR00092768,N15,551
BR00092768,N16,487
BR00092768,N17,691
BR00092768,N18,762
BR00092768,N19,459
BR00092768,N20,704
BR00092768,N21,926
BR00092768,N22,185
BR00092768,N23,838
BR00092768,N24,711
BR00092768,O01,790
BR00092768,O02,863
BR00092768,O03,826
BR00092768,O04,602
BR00092768,O05,917
BR00092768,O06,674
BR00092768,O07,2
BR00092768,O08,5
BR00092768,O09,10
BR00092768,O10,166
BR00092768,O11,455
BR00092768,O12,1022
BR00092768,O13,768
BR00092768,O14,842
BR00092768,O15,809
BR00092768,O16,954
BR00092768,O17,670
BR00092768,O18,763
BR00092768,O19,892
BR00092768,O20,962
BR00092768,O21,868
BR00092768,O22,641
BR00092768,O23,607
BR00092768,O24,636
BR00092768,P01,382
BR00092768,P02,504
BR00092768,P03,754
BR00092768,P04,778
BR00092768,P05,818
BR00092768,P06,826
BR00092768,P07,696
BR00092768,P08,730
BR00092768,P09,636
BR00092768,P10,597
BR00092768,P11,665
BR00092768,P12,727
BR00092768,P13,761
BR00092768,P14,652
BR00092768,P15,609
