Metadata_Plate,Metadata_Well,cell_count
BR00092710,A01,1659
BR00092710,A02,1428
BR00092710,A03,1507
BR00092710,A04,1409
BR00092710,A05,1457
BR00092710,A06,1598
BR00092710,A07,927
BR00092710,A08,1000
BR00092710,A09,1050
BR00092710,A10,1192
BR00092710,A11,1218
BR00092710,A12,1349
BR00092710,A13,302
BR00092710,A14,322
BR00092710,A15,771
BR00092710,A16,671
BR00092710,A17,930
BR00092710,A18,1290
BR00092710,A19,1439
BR00092710,A20,1398
BR00092710,A21,1489
BR00092710,A22,868
BR00092710,A23,1005
BR00092710,A24,1593
BR00092710,B01,1521
BR00092710,B02,1364
BR00092710,B03,1356
BR00092710,B04,633
BR00092710,B05,598
BR00092710,B06,1189
BR00092710,B07,1002
BR00092710,B08,1294
BR00092710,B09,1319
BR00092710,B10,836
BR00092710,B11,865
BR00092710,B12,1086
BR00092710,B13,1229
BR00092710,B14,1261
BR00092710,B15,1378
BR00092710,B16,990
BR00092710,B17,1226
BR00092710,B18,1307
BR00092710,B19,1244
BR00092710,B20,1452
BR00092710,B21,1472
BR00092710,B22,1316
BR00092710,B23,1469
BR00092710,B24,1699
BR00092710,C01,780
BR00092710,C02,1310
BR00092710,C03,1534
BR00092710,C04,528
BR00092710,C05,572
BR00092710,C06,734
BR00092710,C07,614
BR00092710,C08,1114
BR00092710,C09,1431
BR00092710,C10,1353
BR00092710,C11,1313
BR00092710,C12,1329
BR00092710,C13,1035
BR00092710,C14,1334
BR00092710,C15,1407
BR00092710,C16,1193
BR00092710,C17,1316
BR00092710,C18,1449
BR00092710,C19,506
BR00092710,C20,545
BR00092710,C21,530
BR00092710,C22,500
BR00092710,C23,544
BR00092710,C24,619
BR00092710,D01,915
BR00092710,D02,1135
BR00092710,D03,1256
BR00092710,D04,417
BR00092710,D05,290
BR00092710,D06,448
BR00092710,D07,1083
BR00092710,D08,1405
BR00092710,D09,1515
BR00092710,D10,39
BR00092710,D11,61
BR00092710,D12,1194
BR00092710,D13,1287
BR00092710,D14,1470
BR00092710,D15,1675
BR00092710,D16,936
BR00092710,D17,845
BR00092710,D18,1043
BR00092710,D19,948
BR00092710,D20,1397
BR00092710,D21,1533
BR00092710,D22,1327
BR00092710,D23,1553
BR00092710,D24,1589
BR00092710,E01,1308
BR00092710,E02,1364
BR00092710,E03,1539
BR00092710,E04,1275
BR00092710,E05,1499
BR00092710,E06,1727
BR00092710,E07,1345
BR00092710,E08,1702
BR00092710,E09,1672
BR00092710,E10,1652
BR00092710,E11,1749
BR00092710,E12,1543
BR00092710,E13,838
BR00092710,E14,1568
BR00092710,E15,1614
BR00092710,E16,1168
BR00092710,E17,1337
BR00092710,E18,1465
BR00092710,E19,1920
BR00092710,E20,1748
BR00092710,E21,1719
