Metadata_Plate,Metadata_Well,cell_count
BR00092752,A01,1405
BR00092752,A02,1522
BR00092752,A03,1303
BR00092752,A04,1535
BR00092752,A05,1793
BR00092752,A06,1254
BR00092752,A07,388
BR00092752,A08,432
BR00092752,A09,514
BR00092752,A10,458
BR00092752,A11,1549
BR00092752,A12,1228
BR00092752,A13,1485
BR00092752,A14,1628
BR00092752,A15,1284
BR00092752,A16,1157
BR00092752,A17,1239
BR00092752,A18,1261
BR00092752,A19,1102
BR00092752,A20,1081
BR00092752,A21,969
BR00092752,A22,13
BR00092752,A23,56
BR00092752,A24,141
BR00092752,B01,1962
BR00092752,B02,1568
BR00092752,B03,1337
BR00092752,B04,1613
BR00092752,B05,1553
BR00092752,B06,1552
BR00092752,B07,997
BR00092752,B08,1391
BR00092752,B09,1487
BR00092752,B10,305
BR00092752,B11,1002
BR00092752,B12,1014
BR00092752,B13,452
BR00092752,B14,1112
BR00092752,B15,1368
BR00092752,B16,1454
BR00092752,B17,1274
BR00092752,B18,1394
BR00092752,B19,908
BR00092752,B20,1410
BR00092752,B21,1179
BR00092752,B22,1206
BR00092752,B23,1509
BR00092752,B24,1167
BR00092752,C01,1361
BR00092752,C02,1545
BR00092752,C03,1493
BR00092752,C04,1148
BR00092752,C05,1236
BR00092752,C06,1599
BR00092752,C07,1067
BR00092752,C08,1201
BR00092752,C09,1523
BR00092752,C10,598
BR00092752,C11,1165
BR00092752,C12,1517
BR00092752,C13,1592
BR00092752,C14,1679
BR00092752,C15,1575
BR00092752,C16,1368
BR00092752,C17,1439
BR00092752,C18,1320
BR00092752,C19,123
BR00092752,C20,154
BR00092752,C21,219
BR00092752,C22,1270
BR00092752,C23,1392
BR00092752,C24,1182
BR00092752,D01,1506
BR00092752,D02,1756
BR00092752,D03,1599
BR00092752,D04,1861
BR00092752,D05,1804
BR00092752,D06,1677
BR00092752,D07,1630
BR00092752,D08,1862
BR00092752,D09,1649
BR00092752,D10,1497
BR00092752,D11,1534
BR00092752,D12,1488
BR00092752,D13,1888
BR00092752,D14,1801
BR00092752,D15,1730
BR00092752,D16,1213
BR00092752,D17,1660
BR00092752,D18,1386
BR00092752,D19,1392
BR00092752,D20,1322
BR00092752,D21,1407
BR00092752,D22,173
BR00092752,D23,1143
BR00092752,D24,1179
BR00092752,E01,1356
BR00092752,E02,1745
BR00092752,E03,2006
BR00092752,E04,912
BR00092752,E05,950
BR00092752,E06,813
BR00092752,E07,1326
BR00092752,E08,1262
BR00092752,E09,1523
BR00092752,E10,1394
BR00092752,E11,1723
BR00092752,E12,1803
BR00092752,E13,870
BR00092752,E14,1472
BR00092752,E15,1703
BR00092752,E16,219
BR00092752,E17,386
BR00092752,E18,1030
BR00092752,E19,1516
BR00092752,E20,1475
BR00092752,E21,1415
BR00092752,E22,1435
BR00092752,E23,1459
BR00092752,E24,1096
BR00092752,F01,1174
BR00092752,F02,1630
BR00092752,F03,1512
BR00092752,F04,337
BR00092752,F05,323
BR00092752,F06,1640
BR00092752,F07,1562
BR00092752,F08,1811
BR00092752,F09,1746
BR00092752,F10,1539
BR00092752,F11,1622
BR00092752,F12,1774
BR00092752,F13,807
BR00092752,F14,1884
BR00092752,F15,1690
BR00092752,F16,1506
BR00092752,F17,1671
BR00092752,F18,1807
BR00092752,F19,97
BR00092752,F20,1101
BR00092752,F21,1508
BR00092752,F22,1339
BR00092752,F23,1590
BR00092752,F24,1216
BR00092752,G01,1522
BR00092752,G02,1356
BR00092752,G03,1934
BR00092752,G04,2077
BR00092752,G05,2167
BR00092752,G06,2117
BR00092752,G07,118
BR00092752,G08,1046
BR00092752,G09,1853
BR00092752,G10,2176
BR00092752,G11,1743
BR00092752,G12,1879
BR00092752,G13,1933
BR00092752,G14,1838
BR00092752,G15,1804
BR00092752,G16,1508
BR00092752,G17,1816
BR00092752,G18,1682
BR00092752,G19,1089
BR00092752,G20,1715
BR00092752,G21,1468
BR00092752,G22,342
BR00092752,G23,948
BR00092752,G24,1288
BR00092752,H01,1421
BR00092752,H02,1448
BR00092752,H03,1805
BR00092752,H04,1127
BR00092752,H05,1704
BR00092752,H06,1783
BR00092752,H07,447
BR00092752,H08,1308
BR00092752,H09,1337
BR00092752,H10,1846
BR00092752,H11,1650
BR00092752,H12,1804
BR00092752,H13,1698
BR00092752,H14,1688
BR00092752,H15,1792
BR00092752,H16,1281
BR00092752,H17,1699
BR00092752,H18,1692
BR00092752,H19,1303
BR00092752,H20,1640
BR00092752,H21,1720
BR00092752,H22,1286
BR00092752,H23,1159
BR00092752,H24,1403
BR00092752,I01,805
BR00092752,I02,1164
BR00092752,I03,1905
BR00092752,I04,171
BR00092752,I05,384
BR00092752,I06,1559
BR00092752,I07,1515
BR00092752,I08,1675
BR00092752,I09,1931
BR00092752,I10,396
BR00092752,I11,383
BR00092752,I12,1544
BR00092752,I13,446
BR00092752,I14,1512
BR00092752,I15,1735
BR00092752,I16,1829
BR00092752,I17,1678
BR00092752,I18,1354
BR00092752,I19,692
BR00092752,I20,1074
BR00092752,I21,1718
BR00092752,I22,191
BR00092752,I23,236
BR00092752,I24,350
BR00092752,J01,198
BR00092752,J02,1508
BR00092752,J03,1823
BR00092752,J04,44
