Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015107,A01,1810
SQ00015107,A02,1666
SQ00015107,A03,1484
SQ00015107,A04,1615
SQ00015107,A05,1504
SQ00015107,A06,1795
SQ00015107,A07,159
SQ00015107,A08,57
SQ00015107,A09,194
SQ00015107,A10,275
SQ00015107,A11,322
SQ00015107,A12,416
SQ00015107,A13,202
SQ00015107,A14,342
SQ00015107,A15,1540
SQ00015107,A16,1386
SQ00015107,A17,1708
SQ00015107,A18,1844
SQ00015107,A19,1596
SQ00015107,A20,1456
SQ00015107,A21,1514
SQ00015107,A22,1548
SQ00015107,A23,1157
SQ00015107,A24,632
SQ00015107,B01,1251
SQ00015107,B02,1558
SQ00015107,B03,1650
SQ00015107,B04,1714
SQ00015107,B05,1717
SQ00015107,B06,1566
SQ00015107,B07,1651
SQ00015107,B08,1632
SQ00015107,B09,1474
SQ00015107,B10,1662
SQ00015107,B11,1803
SQ00015107,B12,1800
SQ00015107,B13,1352
SQ00015107,B14,1392
SQ00015107,B15,1532
SQ00015107,B16,1273
SQ00015107,B17,1236
SQ00015107,B18,1440
SQ00015107,B19,1640
SQ00015107,B20,1538
SQ00015107,B21,1463
SQ00015107,B22,1573
SQ00015107,B23,1272
SQ00015107,B24,1233
SQ00015107,C01,247
SQ00015107,C02,253
SQ00015107,C03,364
SQ00015107,C04,351
SQ00015107,C05,306
SQ00015107,C06,375
SQ00015107,C07,1791
SQ00015107,C08,1801
SQ00015107,C09,1642
SQ00015107,C10,1879
SQ00015107,C11,1449
SQ00015107,C12,1870
SQ00015107,C13,376
SQ00015107,C14,417
SQ00015107,C15,879
SQ00015107,C16,1700
SQ00015107,C17,1488
SQ00015107,C18,1694
SQ00015107,C19,70
SQ00015107,C20,81
SQ00015107,C21,73
SQ00015107,C22,61
SQ00015107,C23,56
SQ00015107,C24,39
SQ00015107,D01,1296
SQ00015107,D02,1393
SQ00015107,D03,1655
SQ00015107,D04,1472
SQ00015107,D05,1670
SQ00015107,D06,1779
SQ00015107,D07,1394
SQ00015107,D08,1685
SQ00015107,D09,1819
SQ00015107,D10,1753
SQ00015107,D11,1715
SQ00015107,D12,1693
SQ00015107,D13,478
SQ00015107,D14,1228
SQ00015107,D15,2295
SQ00015107,D16,1814
SQ00015107,D17,1832
SQ00015107,D18,2033
SQ00015107,D19,1798
SQ00015107,D20,1926
SQ00015107,D21,1915
SQ00015107,D22,1606
SQ00015107,D23,1060
SQ00015107,D24,979
SQ00015107,E01,1275
SQ00015107,E02,1607
SQ00015107,E03,1843
SQ00015107,E04,2363
SQ00015107,E05,2023
SQ00015107,E06,1971
SQ00015107,E07,1996
SQ00015107,E08,2125
SQ00015107,E09,1811
SQ00015107,E10,2183
SQ00015107,E11,2018
SQ00015107,E12,2131
SQ00015107,E13,2397
SQ00015107,E14,2075
SQ00015107,E15,1916
SQ00015107,E16,2079
SQ00015107,E17,1961
SQ00015107,E18,2213
