	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015107	A01	1810
1	SQ00015107	A02	1666
2	SQ00015107	A03	1484
3	SQ00015107	A04	1615
4	SQ00015107	A05	1504
5	SQ00015107	A06	1795
6	SQ00015107	A07	159
7	SQ00015107	A08	57
8	SQ00015107	A09	194
9	SQ00015107	A10	275
10	SQ00015107	A11	322
11	SQ00015107	A12	416
12	SQ00015107	A13	202
13	SQ00015107	A14	342
14	SQ00015107	A15	1540
15	SQ00015107	A16	1386
16	SQ00015107	A17	1708
17	SQ00015107	A18	1844
18	SQ00015107	A19	1596
19	SQ00015107	A20	1456
20	SQ00015107	A21	1514
21	SQ00015107	A22	1548
22	SQ00015107	A23	1157
23	SQ00015107	A24	632
24	SQ00015107	B01	1251
25	SQ00015107	B02	1558
26	SQ00015107	B03	1650
27	SQ00015107	B04	1714
28	SQ00015107	B05	1717
29	SQ00015107	B06	1566
30	SQ00015107	B07	1651
31	SQ00015107	B08	1632
32	SQ00015107	B09	1474
33	SQ00015107	B10	1662
34	SQ00015107	B11	1803
35	SQ00015107	B12	1800
36	SQ00015107	B13	1352
37	SQ00015107	B14	1392
38	SQ00015107	B15	1532
39	SQ00015107	B16	1273
40	SQ00015107	B17	1236
41	SQ00015107	B18	1440
42	SQ00015107	B19	1640
43	SQ00015107	B20	1538
44	SQ00015107	B21	1463
45	SQ00015107	B22	1573
46	SQ00015107	B23	1272
47	SQ00015107	B24	1233
48	SQ00015107	C01	247
49	SQ00015107	C02	253
50	SQ00015107	C03	364
51	SQ00015107	C04	351
52	SQ00015107	C05	306
53	SQ00015107	C06	375
54	SQ00015107	C07	1791
55	SQ00015107	C08	1801
56	SQ00015107	C09	1642
57	SQ00015107	C10	1879
58	SQ00015107	C11	1449
59	SQ00015107	C12	1870
60	SQ00015107	C13	376
61	SQ00015107	C14	417
62	SQ00015107	C15	879
63	SQ00015107	C16	1700
64	SQ00015107	C17	1488
65	SQ00015107	C18	1694
66	SQ00015107	C19	70
67	SQ00015107	C20	81
68	SQ00015107	C21	73
69	SQ00015107	C22	61
70	SQ00015107	C23	56
71	SQ00015107	C24	39
72	SQ00015107	D01	1296
73	SQ00015107	D02	1393
