Metadata_Plate,Metadata_Well,cell_count
BR00092686,A01,812
BR00092686,A02,632
BR00092686,A03,774
BR00092686,A04,632
BR00092686,A05,564
BR00092686,A06,609
BR00092686,A07,631
BR00092686,A08,633
BR00092686,A09,635
BR00092686,A10,676
BR00092686,A11,530
BR00092686,A12,624
BR00092686,A13,522
BR00092686,A14,560
BR00092686,A15,728
BR00092686,A16,648
BR00092686,A17,653
BR00092686,A18,584
BR00092686,A19,532
BR00092686,A20,649
BR00092686,A21,613
BR00092686,A22,593
BR00092686,A23,535
BR00092686,A24,811
BR00092686,B01,731
BR00092686,B02,713
BR00092686,B03,676
BR00092686,B04,732
BR00092686,B05,708
BR00092686,B06,629
BR00092686,B07,649
BR00092686,B08,687
BR00092686,B09,631
BR00092686,B10,630
BR00092686,B11,629
BR00092686,B12,656
BR00092686,B13,505
BR00092686,B14,604
BR00092686,B15,616
BR00092686,B16,637
BR00092686,B17,627
BR00092686,B18,674
BR00092686,B19,613
BR00092686,B20,688
BR00092686,B21,743
BR00092686,B22,626
BR00092686,B23,586
BR00092686,B24,655
BR00092686,C01,585
BR00092686,C02,774
BR00092686,C03,797
BR00092686,C04,895
BR00092686,C05,897
BR00092686,C06,912
BR00092686,C07,710
BR00092686,C08,821
BR00092686,C09,856
BR00092686,C10,861
BR00092686,C11,910
BR00092686,C12,806
BR00092686,C13,732
BR00092686,C14,823
BR00092686,C15,843
BR00092686,C16,758
BR00092686,C17,784
BR00092686,C18,814
BR00092686,C19,799
BR00092686,C20,891
BR00092686,C21,858
BR00092686,C22,811
BR00092686,C23,696
BR00092686,C24,674
BR00092686,D01,814
BR00092686,D02,873
BR00092686,D03,1050
BR00092686,D04,1024
BR00092686,D05,1104
BR00092686,D06,1147
BR00092686,D07,1117
BR00092686,D08,1095
BR00092686,D09,1029
BR00092686,D10,1012
BR00092686,D11,1086
BR00092686,D12,1038
BR00092686,D13,953
BR00092686,D14,1000
BR00092686,D15,1049
BR00092686,D16,1105
BR00092686,D17,1011
BR00092686,D18,1101
BR00092686,D19,1028
BR00092686,D20,1069
BR00092686,D21,924
BR00092686,D22,860
BR00092686,D23,746
BR00092686,D24,654
BR00092686,E01,699
BR00092686,E02,688
BR00092686,E03,940
BR00092686,E04,1003
BR00092686,E05,1265
BR00092686,E06,1142
BR00092686,E07,1171
BR00092686,E08,1100
BR00092686,E09,1320
BR00092686,E10,1238
BR00092686,E11,1179
BR00092686,E12,1136
BR00092686,E13,1221
BR00092686,E14,1136
BR00092686,E15,1134
BR00092686,E16,1151
BR00092686,E17,1160
BR00092686,E18,1141
BR00092686,E19,1185
BR00092686,E20,1020
BR00092686,E21,1075
BR00092686,E22,996
BR00092686,E23,879
BR00092686,E24,665
BR00092686,F01,700
BR00092686,F02,737
BR00092686,F03,891
BR00092686,F04,1162
BR00092686,F05,1134
BR00092686,F06,1183
BR00092686,F07,1183
BR00092686,F08,1179
BR00092686,F09,1235
BR00092686,F10,1122
BR00092686,F11,1089
BR00092686,F12,1155
BR00092686,F13,1092
BR00092686,F14,1164
BR00092686,F15,1260
BR00092686,F16,1285
BR00092686,F17,1116
BR00092686,F18,1164
BR00092686,F19,972
BR00092686,F20,1202
BR00092686,F21,1057
BR00092686,F22,925
BR00092686,F23,786
BR00092686,F24,693
BR00092686,G01,597
BR00092686,G02,765
BR00092686,G03,996
BR00092686,G04,1120
BR00092686,G05,1302
BR00092686,G06,1292
BR00092686,G07,1177
BR00092686,G08,1206
BR00092686,G09,1244
BR00092686,G10,1179
BR00092686,G11,1294
BR00092686,G12,1145
BR00092686,G13,1279
BR00092686,G14,1289
BR00092686,G15,1292
BR00092686,G16,1218
BR00092686,G17,1188
BR00092686,G18,1166
BR00092686,G19,1143
BR00092686,G20,1178
BR00092686,G21,984
BR00092686,G22,763
BR00092686,G23,684
BR00092686,G24,658
BR00092686,H01,665
BR00092686,H02,720
BR00092686,H03,1080
BR00092686,H04,1231
BR00092686,H05,1216
BR00092686,H06,1300
BR00092686,H07,1215
BR00092686,H08,1227
BR00092686,H09,1156
BR00092686,H10,1223
BR00092686,H11,1253
BR00092686,H12,1197
BR00092686,H13,1062
BR00092686,H14,1140
BR00092686,H15,1211
BR00092686,H16,1329
BR00092686,H17,1245
BR00092686,H18,1235
BR00092686,H19,592
BR00092686,H20,1109
BR00092686,H21,1036
BR00092686,H22,9
BR00092686,H23,564
BR00092686,H24,617
BR00092686,I01,606
BR00092686,I02,757
BR00092686,I03,1005
BR00092686,I04,1144
BR00092686,I05,1251
BR00092686,I06,1204
BR00092686,I07,1188
BR00092686,I08,1232
BR00092686,I09,1282
BR00092686,I10,1151
BR00092686,I11,1117
BR00092686,I12,1119
BR00092686,I13,1222
BR00092686,I14,1199
BR00092686,I15,1274
BR00092686,I16,1269
BR00092686,I17,1307
BR00092686,I18,1166
BR00092686,I19,1223
BR00092686,I20,1240
BR00092686,I21,1179
BR00092686,I22,927
BR00092686,I23,783
BR00092686,I24,747
BR00092686,J01,708
BR00092686,J02,803
BR00092686,J03,1060
BR00092686,J04,1020
BR00092686,J05,1254
BR00092686,J06,1347
BR00092686,J07,1204
BR00092686,J08,1244
BR00092686,J09,1246
BR00092686,J10,1299
BR00092686,J11,1200
BR00092686,J12,1285
BR00092686,J13,1245
BR00092686,J14,1318
BR00092686,J15,1289
BR00092686,J16,1331
BR00092686,J17,1186
BR00092686,J18,1316
BR00092686,J19,1231
BR00092686,J20,1207
BR00092686,J21,989
BR00092686,J22,880
BR00092686,J23,681
BR00092686,J24,715
BR00092686,K01,663
BR00092686,K02,779
BR00092686,K03,994
BR00092686,K04,1122
BR00092686,K05,1239
BR00092686,K06,1148
BR00092686,K07,1212
BR00092686,K08,1363
BR00092686,K09,1410
BR00092686,K10,1359
BR00092686,K11,1290
BR00092686,K12,1368
BR00092686,K13,1151
BR00092686,K14,1356
BR00092686,K15,1324
BR00092686,K16,1196
BR00092686,K17,1438
BR00092686,K18,1267
BR00092686,K19,1294
BR00092686,K20,1123
BR00092686,K21,1072
BR00092686,K22,926
BR00092686,K23,776
BR00092686,K24,796
BR00092686,L01,612
BR00092686,L02,840
BR00092686,L03,1049
BR00092686,L04,1174
BR00092686,L05,1243
BR00092686,L06,1191
BR00092686,L07,1186
BR00092686,L08,1235
BR00092686,L09,1180
BR00092686,L10,1152
BR00092686,L11,1175
