	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015117	A01	1693
1	SQ00015117	A02	1661
2	SQ00015117	A03	1815
3	SQ00015117	A04	1803
4	SQ00015117	A05	1859
5	SQ00015117	A06	1472
6	SQ00015117	A07	1567
7	SQ00015117	A08	1790
8	SQ00015117	A09	1531
9	SQ00015117	A10	1842
10	SQ00015117	A11	1678
11	SQ00015117	A12	1913
12	SQ00015117	A13	1396
13	SQ00015117	A14	1350
14	SQ00015117	A15	1809
15	SQ00015117	A16	1467
16	SQ00015117	A17	1320
17	SQ00015117	A18	1613
18	SQ00015117	A19	1460
19	SQ00015117	A20	1560
20	SQ00015117	A21	1444
21	SQ00015117	A22	1564
22	SQ00015117	A23	1562
23	SQ00015117	A24	1776
24	SQ00015117	B01	1882
25	SQ00015117	B02	1977
26	SQ00015117	B03	1990
27	SQ00015117	B04	2324
28	SQ00015117	B05	2010
29	SQ00015117	B06	2102
30	SQ00015117	B07	1839
31	SQ00015117	B08	2377
32	SQ00015117	B09	2061
33	SQ00015117	B10	2534
34	SQ00015117	B11	2396
35	SQ00015117	B12	2179
36	SQ00015117	B13	2559
37	SQ00015117	B14	2406
38	SQ00015117	B15	2298
39	SQ00015117	B16	2637
40	SQ00015117	B17	2130
41	SQ00015117	B18	2201
42	SQ00015117	B19	2304
43	SQ00015117	B20	2102
44	SQ00015117	B21	2283
45	SQ00015117	B22	2133
46	SQ00015117	B23	1852
47	SQ00015117	B24	1928
48	SQ00015117	C01	1906
49	SQ00015117	C02	2410
50	SQ00015117	C03	2302
51	SQ00015117	C04	2810
52	SQ00015117	C05	2862
53	SQ00015117	C06	2966
54	SQ00015117	C07	2747
55	SQ00015117	C08	2980
56	SQ00015117	C09	2623
57	SQ00015117	C10	2912
58	SQ00015117	C11	2594
59	SQ00015117	C12	2871
60	SQ00015117	C13	2616
61	SQ00015117	C14	2712
62	SQ00015117	C15	2732
63	SQ00015117	C16	2606
64	SQ00015117	C17	2481
65	SQ00015117	C18	2635
66	SQ00015117	C19	51
67	SQ00015117	C20	63
68	SQ00015117	C21	73
69	SQ00015117	C22	59
70	SQ00015117	C23	68
71	SQ00015117	C24	51
72	SQ00015117	D01	2026
73	SQ00015117	D02	2364
