Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015231,A01,1638
SQ00015231,A02,1305
SQ00015231,A03,1271
SQ00015231,A04,1148
SQ00015231,A05,1434
SQ00015231,A06,1580
SQ00015231,A07,1283
SQ00015231,A08,1414
SQ00015231,A09,1497
SQ00015231,A10,1599
SQ00015231,A11,1286
SQ00015231,A12,1389
SQ00015231,A13,1333
SQ00015231,A14,1076
SQ00015231,A15,1271
SQ00015231,A16,1394
SQ00015231,A17,1273
SQ00015231,A18,1496
SQ00015231,A19,1045
SQ00015231,A20,1066
SQ00015231,A21,1491
SQ00015231,A22,1376
SQ00015231,A23,1150
SQ00015231,A24,981
SQ00015231,B01,1906
SQ00015231,B02,1376
SQ00015231,B03,1205
SQ00015231,B04,1298
SQ00015231,B05,1560
SQ00015231,B06,1748
SQ00015231,B07,1368
SQ00015231,B08,1585
SQ00015231,B09,1418
SQ00015231,B10,1605
SQ00015231,B11,1431
SQ00015231,B12,1373
SQ00015231,B13,156
SQ00015231,B14,544
SQ00015231,B15,994
SQ00015231,B16,1445
SQ00015231,B17,1432
SQ00015231,B18,1255
SQ00015231,B19,1630
SQ00015231,B20,1306
SQ00015231,B21,1569
SQ00015231,B22,1576
SQ00015231,B23,1284
SQ00015231,B24,1103
SQ00015231,C01,248
SQ00015231,C02,1301
SQ00015231,C03,1365
SQ00015231,C04,1433
SQ00015231,C05,1443
SQ00015231,C06,1479
SQ00015231,C07,782
SQ00015231,C08,1459
SQ00015231,C09,1707
SQ00015231,C10,1424
SQ00015231,C11,1664
SQ00015231,C12,1653
SQ00015231,C13,761
SQ00015231,C14,1103
SQ00015231,C15,1716
SQ00015231,C16,1567
SQ00015231,C17,1727
SQ00015231,C18,1544
SQ00015231,C19,51
SQ00015231,C20,59
SQ00015231,C21,50
SQ00015231,C22,62
SQ00015231,C23,59
SQ00015231,C24,47
SQ00015231,D01,1641
SQ00015231,D02,1645
SQ00015231,D03,1623
SQ00015231,D04,1617
SQ00015231,D05,1847
SQ00015231,D06,1785
SQ00015231,D07,1674
SQ00015231,D08,2052
SQ00015231,D09,1622
