Metadata_Plate,Metadata_Well,cell_count
BR00092658,A01,999
BR00092658,A02,904
BR00092658,A03,890
BR00092658,A04,837
BR00092658,A05,835
BR00092658,A06,1259
BR00092658,A07,887
BR00092658,A08,963
BR00092658,A09,831
BR00092658,A10,1034
BR00092658,A11,970
BR00092658,A12,1017
BR00092658,A13,828
BR00092658,A14,1082
BR00092658,A15,1021
BR00092658,A16,1160
BR00092658,A17,1125
BR00092658,A18,1019
BR00092658,A19,1282
BR00092658,A20,1179
BR00092658,A21,1200
BR00092658,A22,1131
BR00092658,A23,1193
BR00092658,A24,1203
BR00092658,B01,777
BR00092658,B02,916
BR00092658,B03,786
BR00092658,B04,889
BR00092658,B05,835
BR00092658,B06,829
BR00092658,B07,704
BR00092658,B08,899
BR00092658,B09,900
BR00092658,B10,863
BR00092658,B11,887
BR00092658,B12,846
BR00092658,B13,810
BR00092658,B14,941
BR00092658,B15,883
BR00092658,B16,942
BR00092658,B17,981
BR00092658,B18,1103
BR00092658,B19,853
BR00092658,B20,1073
BR00092658,B21,1045
BR00092658,B22,1011
BR00092658,B23,1076
BR00092658,B24,1268
BR00092658,C01,583
BR00092658,C02,900
BR00092658,C03,847
BR00092658,C04,945
BR00092658,C05,901
BR00092658,C06,896
BR00092658,C07,681
BR00092658,C08,890
BR00092658,C09,953
BR00092658,C10,888
BR00092658,C11,966
BR00092658,C12,1012
BR00092658,C13,917
BR00092658,C14,1012
BR00092658,C15,1029
BR00092658,C16,756
BR00092658,C17,844
BR00092658,C18,982
BR00092658,C19,1034
BR00092658,C20,1073
BR00092658,C21,1117
BR00092658,C22,1027
BR00092658,C23,1091
BR00092658,C24,1185
BR00092658,D01,945
BR00092658,D02,946
BR00092658,D03,924
BR00092658,D04,733
BR00092658,D05,948
BR00092658,D06,1085
BR00092658,D07,911
BR00092658,D08,1056
BR00092658,D09,1130
BR00092658,D10,1103
BR00092658,D11,1069
BR00092658,D12,1129
BR00092658,D13,1145
BR00092658,D14,1061
BR00092658,D15,1091
BR00092658,D16,1056
BR00092658,D17,1095
BR00092658,D18,1186
BR00092658,D19,1112
BR00092658,D20,1188
BR00092658,D21,1053
BR00092658,D22,788
BR00092658,D23,970
BR00092658,D24,1173
BR00092658,E01,803
BR00092658,E02,990
BR00092658,E03,979
BR00092658,E04,1306
BR00092658,E05,1232
BR00092658,E06,1233
BR00092658,E07,1201
BR00092658,E08,1126
BR00092658,E09,1310
BR00092658,E10,1170
BR00092658,E11,1301
BR00092658,E12,1220
BR00092658,E13,1201
BR00092658,E14,1198
BR00092658,E15,1289
BR00092658,E16,1244
BR00092658,E17,1232
BR00092658,E18,1152
BR00092658,E19,1235
BR00092658,E20,1145
BR00092658,E21,1155
BR00092658,E22,1022
BR00092658,E23,1195
BR00092658,E24,1127
BR00092658,F01,790
BR00092658,F02,960
BR00092658,F03,903
BR00092658,F04,1209
BR00092658,F05,1298
BR00092658,F06,1367
BR00092658,F07,1271
BR00092658,F08,1255
BR00092658,F09,1306
BR00092658,F10,1037
BR00092658,F11,1358
BR00092658,F12,1339
BR00092658,F13,1043
BR00092658,F14,1356
BR00092658,F15,1357
BR00092658,F16,1315
BR00092658,F17,1269
BR00092658,F18,1405
BR00092658,F19,969
BR00092658,F20,1200
BR00092658,F21,1216
BR00092658,F22,1043
BR00092658,F23,1062
BR00092658,F24,1310
BR00092658,G01,854
BR00092658,G02,910
BR00092658,G03,1089
BR00092658,G04,1004
BR00092658,G05,1297
BR00092658,G06,1281
BR00092658,G07,1133
BR00092658,G08,1145
BR00092658,G09,1422
BR00092658,G10,1285
BR00092658,G11,1410
BR00092658,G12,1397
BR00092658,G13,1453
BR00092658,G14,1382
BR00092658,G15,1435
BR00092658,G16,1523
BR00092658,G17,1333
BR00092658,G18,1369
BR00092658,G19,1411
BR00092658,G20,1442
BR00092658,G21,1207
BR00092658,G22,1028
BR00092658,G23,1069
BR00092658,G24,1126
BR00092658,H01,932
BR00092658,H02,859
BR00092658,H03,1045
BR00092658,H04,1247
BR00092658,H05,1323
BR00092658,H06,1375
BR00092658,H07,1254
BR00092658,H08,1497
BR00092658,H09,1412
BR00092658,H10,1394
