Metadata_Plate,Metadata_Well,cell_count
BR00092740,A01,1275
BR00092740,A02,878
BR00092740,A03,876
BR00092740,A04,742
BR00092740,A05,671
BR00092740,A06,848
BR00092740,A07,607
BR00092740,A08,605
BR00092740,A09,764
BR00092740,A10,749
BR00092740,A11,795
BR00092740,A12,884
BR00092740,A13,279
BR00092740,A14,310
BR00092740,A15,550
BR00092740,A16,475
BR00092740,A17,576
BR00092740,A18,982
BR00092740,A19,772
BR00092740,A20,787
BR00092740,A21,898
BR00092740,A22,478
BR00092740,A23,491
BR00092740,A24,915
BR00092740,B01,716
BR00092740,B02,713
BR00092740,B03,727
BR00092740,B04,397
BR00092740,B05,445
BR00092740,B06,644
BR00092740,B07,632
BR00092740,B08,665
BR00092740,B09,772
BR00092740,B10,689
BR00092740,B11,665
BR00092740,B12,763
BR00092740,B13,835
BR00092740,B14,753
BR00092740,B15,848
BR00092740,B16,635
BR00092740,B17,752
BR00092740,B18,748
BR00092740,B19,784
BR00092740,B20,889
BR00092740,B21,888
BR00092740,B22,892
BR00092740,B23,902
BR00092740,B24,801
BR00092740,C01,689
BR00092740,C02,905
BR00092740,C03,892
BR00092740,C04,30
BR00092740,C05,482
BR00092740,C06,568
BR00092740,C07,445
BR00092740,C08,824
BR00092740,C09,821
BR00092740,C10,941
BR00092740,C11,943
BR00092740,C12,1006
BR00092740,C13,843
BR00092740,C14,935
BR00092740,C15,920
BR00092740,C16,895
BR00092740,C17,1045
BR00092740,C18,843
BR00092740,C19,152
BR00092740,C20,187
BR00092740,C21,157
BR00092740,C22,143
BR00092740,C23,133
BR00092740,C24,132
BR00092740,D01,580
BR00092740,D02,795
BR00092740,D03,987
BR00092740,D04,471
BR00092740,D05,548
BR00092740,D06,422
BR00092740,D07,839
BR00092740,D08,1083
BR00092740,D09,1050
BR00092740,D10,98
BR00092740,D11,665
BR00092740,D12,1081
BR00092740,D13,959
BR00092740,D14,1226
BR00092740,D15,1205
BR00092740,D16,888
BR00092740,D17,772
BR00092740,D18,877
BR00092740,D19,977
BR00092740,D20,1048
BR00092740,D21,1097
BR00092740,D22,961
BR00092740,D23,1093
BR00092740,D24,1059
BR00092740,E01,763
BR00092740,E02,816
BR00092740,E03,1196
BR00092740,E04,1142
BR00092740,E05,1323
BR00092740,E06,1176
BR00092740,E07,1253
BR00092740,E08,1352
BR00092740,E09,1371
BR00092740,E10,1267
BR00092740,E11,1344
BR00092740,E12,1308
BR00092740,E13,922
