Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015130,A01,2492
SQ00015130,A02,2380
SQ00015130,A03,2170
SQ00015130,A04,2355
SQ00015130,A05,2429
SQ00015130,A06,2310
SQ00015130,A07,2644
SQ00015130,A08,2849
SQ00015130,A09,2691
SQ00015130,A10,2377
SQ00015130,A11,2509
SQ00015130,A12,2382
SQ00015130,A13,2206
SQ00015130,A14,2445
SQ00015130,A15,2200
SQ00015130,A16,2471
SQ00015130,A17,2660
SQ00015130,A18,2527
SQ00015130,A19,949
SQ00015130,A20,831
SQ00015130,A21,855
SQ00015130,A22,871
SQ00015130,A23,995
SQ00015130,A24,1184
SQ00015130,B01,2162
SQ00015130,B02,2573
SQ00015130,B03,2054
SQ00015130,B04,2493
SQ00015130,B05,2703
SQ00015130,B06,2387
SQ00015130,B07,2219
SQ00015130,B08,2645
SQ00015130,B09,2742
SQ00015130,B10,2885
SQ00015130,B11,2297
SQ00015130,B12,2642
SQ00015130,B13,388
SQ00015130,B14,872
SQ00015130,B15,1159
SQ00015130,B16,1967
SQ00015130,B17,2226
SQ00015130,B18,2391
SQ00015130,B19,58
SQ00015130,B20,914
SQ00015130,B21,699
SQ00015130,B22,1060
SQ00015130,B23,1381
SQ00015130,B24,1933
SQ00015130,C01,2508
SQ00015130,C02,2900
SQ00015130,C03,2668
SQ00015130,C04,2557
SQ00015130,C05,2746
SQ00015130,C06,2555
SQ00015130,C07,2550
SQ00015130,C08,2663
SQ00015130,C09,2370
SQ00015130,C10,2484
SQ00015130,C11,2181
SQ00015130,C12,2705
SQ00015130,C13,2943
SQ00015130,C14,2848
SQ00015130,C15,2610
SQ00015130,C16,2673
SQ00015130,C17,2609
SQ00015130,C18,2667
SQ00015130,C19,101
SQ00015130,C20,106
SQ00015130,C21,105
SQ00015130,C22,113
SQ00015130,C23,118
SQ00015130,C24,79
SQ00015130,D01,2724
SQ00015130,D02,2505
SQ00015130,D03,346
SQ00015130,D04,2362
SQ00015130,D05,2583
SQ00015130,D06,2601
SQ00015130,D07,2688
SQ00015130,D08,2516
SQ00015130,D09,2794
SQ00015130,D10,2644
SQ00015130,D11,2572
SQ00015130,D12,2637
SQ00015130,D13,2370
SQ00015130,D14,2476
SQ00015130,D15,2700
SQ00015130,D16,2870
SQ00015130,D17,2243
SQ00015130,D18,2332
SQ00015130,D19,2077
SQ00015130,D20,2485
SQ00015130,D21,2447
SQ00015130,D22,2423
SQ00015130,D23,2789
SQ00015130,D24,2496
SQ00015130,E01,2283
SQ00015130,E02,2865
SQ00015130,E03,2807
SQ00015130,E04,2536
SQ00015130,E05,2643
SQ00015130,E06,2829
SQ00015130,E07,3121
SQ00015130,E08,3001
SQ00015130,E09,2961
SQ00015130,E10,2699
SQ00015130,E11,2536
SQ00015130,E12,2838
SQ00015130,E13,2710
SQ00015130,E14,2628
SQ00015130,E15,1183
SQ00015130,E16,2694
SQ00015130,E17,2580
SQ00015130,E18,2610
SQ00015130,E19,1674
SQ00015130,E20,2478
SQ00015130,E21,3012
SQ00015130,E22,2494
SQ00015130,E23,2525
SQ00015130,E24,2323
SQ00015130,F01,2820
SQ00015130,F02,2752
SQ00015130,F03,2381
SQ00015130,F04,2746
SQ00015130,F05,2521
SQ00015130,F06,2691
SQ00015130,F07,2508
SQ00015130,F08,2654
SQ00015130,F09,2580
SQ00015130,F10,2474
SQ00015130,F11,2743
SQ00015130,F12,2520
SQ00015130,F13,2449
SQ00015130,F14,2417
SQ00015130,F15,2466
SQ00015130,F16,2659
SQ00015130,F17,2567
SQ00015130,F18,2655
SQ00015130,F19,2707
SQ00015130,F20,2807
SQ00015130,F21,2783
SQ00015130,F22,2518
SQ00015130,F23,2448
SQ00015130,F24,2440
SQ00015130,G01,858
SQ00015130,G02,2437
SQ00015130,G03,2628
SQ00015130,G04,2787
SQ00015130,G05,2402
SQ00015130,G06,2668
SQ00015130,G07,2394
SQ00015130,G08,2621
SQ00015130,G09,2544
SQ00015130,G10,2086
SQ00015130,G11,2828
SQ00015130,G12,2341
SQ00015130,G13,61
SQ00015130,G14,53
SQ00015130,G15,56
SQ00015130,G16,60
SQ00015130,G17,79
SQ00015130,G18,66
SQ00015130,G19,2095
SQ00015130,G20,2388
SQ00015130,G21,2375
SQ00015130,G22,1264
SQ00015130,G23,2660
SQ00015130,G24,2086
SQ00015130,H01,2659
SQ00015130,H02,2724
SQ00015130,H03,2527
SQ00015130,H04,2606
SQ00015130,H05,2743
SQ00015130,H06,2491
SQ00015130,H07,2610
SQ00015130,H08,2098
SQ00015130,H09,2255
SQ00015130,H10,2611
SQ00015130,H11,2688
SQ00015130,H12,2870
SQ00015130,H13,463
SQ00015130,H14,702
SQ00015130,H15,768
SQ00015130,H16,1106
SQ00015130,H17,1481
SQ00015130,H18,1906
SQ00015130,H19,540
SQ00015130,H20,1841
SQ00015130,H21,2109
SQ00015130,H22,2413
SQ00015130,H23,2258
SQ00015130,H24,2199
SQ00015130,I01,2982
SQ00015130,I02,2715
SQ00015130,I03,2569
SQ00015130,I04,2351
SQ00015130,I05,2546
SQ00015130,I06,2367
SQ00015130,I07,1916
SQ00015130,I08,2174
SQ00015130,I09,2142
SQ00015130,I10,2000
SQ00015130,I11,2325
SQ00015130,I12,2385
SQ00015130,I13,81
SQ00015130,I14,282
SQ00015130,I15,326
SQ00015130,I16,373
SQ00015130,I17,391
SQ00015130,I18,806
SQ00015130,I19,2192
SQ00015130,I20,2245
SQ00015130,I21,2550
SQ00015130,I22,2213
SQ00015130,I23,2501
SQ00015130,I24,2498
SQ00015130,J01,2379
SQ00015130,J02,2604
SQ00015130,J03,2451
SQ00015130,J04,2492
SQ00015130,J05,2440
SQ00015130,J06,2425
SQ00015130,J07,1857
SQ00015130,J08,2609
SQ00015130,J09,2265
SQ00015130,J10,2443
SQ00015130,J11,2431
SQ00015130,J12,2347
SQ00015130,J13,2463
SQ00015130,J14,2229
SQ00015130,J15,2151
SQ00015130,J16,2506
SQ00015130,J17,2597
SQ00015130,J18,2787
SQ00015130,J19,2034
SQ00015130,J20,2434
SQ00015130,J21,2493
SQ00015130,J22,2423
SQ00015130,J23,2482
SQ00015130,J24,2532
SQ00015130,K01,2473
SQ00015130,K02,2799
SQ00015130,K03,2367
SQ00015130,K04,2442
SQ00015130,K05,2633
SQ00015130,K06,3036
SQ00015130,K07,44
SQ00015130,K08,60
SQ00015130,K09,36
SQ00015130,K10,35
SQ00015130,K11,51
SQ00015130,K12,49
SQ00015130,K13,2200
SQ00015130,K14,2494
SQ00015130,K15,2333
SQ00015130,K16,2350
SQ00015130,K17,2576
SQ00015130,K18,2236
SQ00015130,K19,2565
SQ00015130,K20,2495
SQ00015130,K21,2513
SQ00015130,K22,2774
SQ00015130,K23,2711
SQ00015130,K24,1968
SQ00015130,L01,2540
SQ00015130,L02,2477
SQ00015130,L03,2890
SQ00015130,L04,2762
SQ00015130,L05,2518
SQ00015130,L06,2359
SQ00015130,L07,2490
SQ00015130,L08,2514
SQ00015130,L09,2528
SQ00015130,L10,2409
SQ00015130,L11,2623
SQ00015130,L12,2625
SQ00015130,L13,2191
SQ00015130,L14,2306
SQ00015130,L15,2777
SQ00015130,L16,2530
SQ00015130,L17,2427
SQ00015130,L18,2195
SQ00015130,L19,2444
SQ00015130,L20,2462
SQ00015130,L21,2365
SQ00015130,L22,2459
SQ00015130,L23,2330
SQ00015130,L24,2348
SQ00015130,M01,1921
SQ00015130,M02,2229
SQ00015130,M03,2012
SQ00015130,M04,2400
SQ00015130,M05,2267
SQ00015130,M06,2358
SQ00015130,M07,1781
SQ00015130,M08,2182
SQ00015130,M09,2372
SQ00015130,M10,2586
SQ00015130,M11,2227
SQ00015130,M12,2378
SQ00015130,M13,2216
SQ00015130,M14,2224
SQ00015130,M15,2440
SQ00015130,M16,2083
SQ00015130,M17,2461
SQ00015130,M18,2282
SQ00015130,M19,1608
SQ00015130,M20,2291
SQ00015130,M21,2136
SQ00015130,M22,2358
SQ00015130,M23,2340
SQ00015130,M24,2248
SQ00015130,N01,2276
SQ00015130,N02,2577
SQ00015130,N03,2283
SQ00015130,N04,2195
SQ00015130,N05,2469
SQ00015130,N06,2477
SQ00015130,N07,1177
SQ00015130,N08,1659
SQ00015130,N09,1834
SQ00015130,N10,1931
SQ00015130,N11,2261
SQ00015130,N12,2388
SQ00015130,N13,49
SQ00015130,N14,1477
SQ00015130,N15,2239
SQ00015130,N16,1791
SQ00015130,N17,2528
SQ00015130,N18,2160
SQ00015130,N19,519
SQ00015130,N20,660
SQ00015130,N21,805
SQ00015130,N22,1440
SQ00015130,N23,2002
SQ00015130,N24,2098
SQ00015130,O01,49
SQ00015130,O02,57
SQ00015130,O03,58
SQ00015130,O04,68
SQ00015130,O05,71
SQ00015130,O06,89
SQ00015130,O07,2595
SQ00015130,O08,2701
SQ00015130,O09,2629
SQ00015130,O10,2351
SQ00015130,O11,2874
SQ00015130,O12,2460
SQ00015130,O13,2509
