	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015130	A01	2492
1	SQ00015130	A02	2380
2	SQ00015130	A03	2170
3	SQ00015130	A04	2355
4	SQ00015130	A05	2429
5	SQ00015130	A06	2310
6	SQ00015130	A07	2644
7	SQ00015130	A08	2849
8	SQ00015130	A09	2691
9	SQ00015130	A10	2377
10	SQ00015130	A11	2509
11	SQ00015130	A12	2382
12	SQ00015130	A13	2206
13	SQ00015130	A14	2445
14	SQ00015130	A15	2200
15	SQ00015130	A16	2471
16	SQ00015130	A17	2660
17	SQ00015130	A18	2527
18	SQ00015130	A19	949
19	SQ00015130	A20	831
20	SQ00015130	A21	855
21	SQ00015130	A22	871
22	SQ00015130	A23	995
23	SQ00015130	A24	1184
24	SQ00015130	B01	2162
25	SQ00015130	B02	2573
26	SQ00015130	B03	2054
27	SQ00015130	B04	2493
28	SQ00015130	B05	2703
29	SQ00015130	B06	2387
30	SQ00015130	B07	2219
31	SQ00015130	B08	2645
32	SQ00015130	B09	2742
33	SQ00015130	B10	2885
34	SQ00015130	B11	2297
35	SQ00015130	B12	2642
36	SQ00015130	B13	388
37	SQ00015130	B14	872
38	SQ00015130	B15	1159
39	SQ00015130	B16	1967
40	SQ00015130	B17	2226
41	SQ00015130	B18	2391
42	SQ00015130	B19	58
43	SQ00015130	B20	914
44	SQ00015130	B21	699
45	SQ00015130	B22	1060
46	SQ00015130	B23	1381
47	SQ00015130	B24	1933
48	SQ00015130	C01	2508
49	SQ00015130	C02	2900
50	SQ00015130	C03	2668
51	SQ00015130	C04	2557
52	SQ00015130	C05	2746
53	SQ00015130	C06	2555
54	SQ00015130	C07	2550
55	SQ00015130	C08	2663
56	SQ00015130	C09	2370
57	SQ00015130	C10	2484
58	SQ00015130	C11	2181
59	SQ00015130	C12	2705
60	SQ00015130	C13	2943
61	SQ00015130	C14	2848
62	SQ00015130	C15	2610
63	SQ00015130	C16	2673
64	SQ00015130	C17	2609
65	SQ00015130	C18	2667
66	SQ00015130	C19	101
67	SQ00015130	C20	106
68	SQ00015130	C21	105
69	SQ00015130	C22	113
70	SQ00015130	C23	118
71	SQ00015130	C24	79
72	SQ00015130	D01	2724
73	SQ00015130	D02	2505
74	SQ00015130	D03	346
75	SQ00015130	D04	2362
76	SQ00015130	D05	2583
77	SQ00015130	D06	2601
78	SQ00015130	D07	2688
79	SQ00015130	D08	2516
80	SQ00015130	D09	2794
81	SQ00015130	D10	2644
82	SQ00015130	D11	2572
83	SQ00015130	D12	2637
84	SQ00015130	D13	2370
85	SQ00015130	D14	2476
86	SQ00015130	D15	2700
87	SQ00015130	D16	2870
88	SQ00015130	D17	2243
89	SQ00015130	D18	2332
