Metadata_Plate,Metadata_Well,cell_count
BR00092680,A01,806
BR00092680,A02,518
BR00092680,A03,711
BR00092680,A04,877
BR00092680,A05,719
BR00092680,A06,642
BR00092680,A07,872
BR00092680,A08,783
BR00092680,A09,816
BR00092680,A10,749
BR00092680,A11,774
BR00092680,A12,797
BR00092680,A13,460
BR00092680,A14,569
BR00092680,A15,592
BR00092680,A16,775
BR00092680,A17,634
BR00092680,A18,688
BR00092680,A19,650
BR00092680,A20,733
BR00092680,A21,569
BR00092680,A22,443
BR00092680,A23,326
BR00092680,A24,581
BR00092680,B01,844
BR00092680,B02,769
BR00092680,B03,933
BR00092680,B04,582
BR00092680,B05,728
BR00092680,B06,710
BR00092680,B07,734
BR00092680,B08,626
BR00092680,B09,767
BR00092680,B10,694
BR00092680,B11,575
BR00092680,B12,807
BR00092680,B13,737
BR00092680,B14,687
BR00092680,B15,796
BR00092680,B16,774
BR00092680,B17,673
BR00092680,B18,781
BR00092680,B19,784
BR00092680,B20,702
BR00092680,B21,668
BR00092680,B22,756
BR00092680,B23,605
BR00092680,B24,819
BR00092680,C01,886
BR00092680,C02,948
BR00092680,C03,777
BR00092680,C04,580
BR00092680,C05,846
BR00092680,C06,852
BR00092680,C07,920
BR00092680,C08,702
BR00092680,C09,817
BR00092680,C10,843
BR00092680,C11,919
BR00092680,C12,719
BR00092680,C13,841
BR00092680,C14,715
BR00092680,C15,792
BR00092680,C16,849
BR00092680,C17,744
BR00092680,C18,736
BR00092680,C19,572
BR00092680,C20,659
BR00092680,C21,735
BR00092680,C22,712
BR00092680,C23,621
BR00092680,C24,535
BR00092680,D01,671
BR00092680,D02,724
BR00092680,D03,838
BR00092680,D04,1071
BR00092680,D05,941
BR00092680,D06,674
BR00092680,D07,834
BR00092680,D08,693
BR00092680,D09,565
BR00092680,D10,47
BR00092680,D11,121
BR00092680,D12,817
BR00092680,D13,1092
BR00092680,D14,857
BR00092680,D15,867
BR00092680,D16,796
BR00092680,D17,667
BR00092680,D18,666
BR00092680,D19,807
BR00092680,D20,859
BR00092680,D21,753
BR00092680,D22,803
BR00092680,D23,700
BR00092680,D24,708
BR00092680,E01,526
BR00092680,E02,711
BR00092680,E03,750
BR00092680,E04,860
BR00092680,E05,867
BR00092680,E06,696
BR00092680,E07,787
BR00092680,E08,629
BR00092680,E09,972
BR00092680,E10,908
BR00092680,E11,702
BR00092680,E12,886
BR00092680,E13,1050
BR00092680,E14,812
BR00092680,E15,770
BR00092680,E16,971
BR00092680,E17,914
BR00092680,E18,1027
BR00092680,E19,756
BR00092680,E20,853
BR00092680,E21,742
BR00092680,E22,815
BR00092680,E23,599
BR00092680,E24,721
BR00092680,F01,830
BR00092680,F02,603
BR00092680,F03,716
BR00092680,F04,729
BR00092680,F05,781
BR00092680,F06,721
BR00092680,F07,604
BR00092680,F08,668
BR00092680,F09,704
BR00092680,F10,1018
BR00092680,F11,751
BR00092680,F12,702
BR00092680,F13,998
BR00092680,F14,870
BR00092680,F15,666
BR00092680,F16,450
BR00092680,F17,539
BR00092680,F18,874
BR00092680,F19,702
BR00092680,F20,880
BR00092680,F21,692
BR00092680,F22,645
BR00092680,F23,745
BR00092680,F24,667
BR00092680,G01,581
BR00092680,G02,888
BR00092680,G03,746
BR00092680,G04,448
BR00092680,G05,896
BR00092680,G06,728
BR00092680,G07,714
BR00092680,G08,930
BR00092680,G09,646
BR00092680,G10,692
BR00092680,G11,741
BR00092680,G12,783
BR00092680,G13,771
BR00092680,G14,776
BR00092680,G15,616
BR00092680,G16,702
BR00092680,G17,1011
BR00092680,G18,736
BR00092680,G19,701
BR00092680,G20,607
BR00092680,G21,776
BR00092680,G22,844
BR00092680,G23,757
BR00092680,G24,715
BR00092680,H01,696
BR00092680,H02,650
BR00092680,H03,710
BR00092680,H04,745
BR00092680,H05,738
BR00092680,H06,767
BR00092680,H07,753
BR00092680,H08,668
BR00092680,H09,747
BR00092680,H10,772
BR00092680,H11,653
BR00092680,H12,648
BR00092680,H13,633
BR00092680,H14,708
BR00092680,H15,778
BR00092680,H16,928
BR00092680,H17,621
BR00092680,H18,660
BR00092680,H19,692
BR00092680,H20,745
BR00092680,H21,960
BR00092680,H22,511
BR00092680,H23,553
BR00092680,H24,818
BR00092680,I01,373
BR00092680,I02,449
BR00092680,I03,561
BR00092680,I04,36
BR00092680,I05,747
BR00092680,I06,702
BR00092680,I07,246
BR00092680,I08,205
BR00092680,I09,535
BR00092680,I10,757
BR00092680,I11,823
BR00092680,I12,777
BR00092680,I13,925
BR00092680,I14,687
BR00092680,I15,853
BR00092680,I16,399
BR00092680,I17,361
BR00092680,I18,356
BR00092680,I19,969
BR00092680,I20,716
BR00092680,I21,866
BR00092680,I22,721
BR00092680,I23,719
BR00092680,I24,722
BR00092680,J01,730
BR00092680,J02,605
BR00092680,J03,871
BR00092680,J04,256
BR00092680,J05,406
BR00092680,J06,505
BR00092680,J07,998
BR00092680,J08,837
BR00092680,J09,796
BR00092680,J10,327
BR00092680,J11,483
BR00092680,J12,921
BR00092680,J13,1072
BR00092680,J14,1049
BR00092680,J15,841
BR00092680,J16,837
BR00092680,J17,544
BR00092680,J18,636
BR00092680,J19,673
BR00092680,J20,445
BR00092680,J21,519
BR00092680,J22,802
BR00092680,J23,644
BR00092680,J24,667
BR00092680,K01,406
BR00092680,K02,722
BR00092680,K03,789
BR00092680,K04,737
BR00092680,K05,642
BR00092680,K06,710
BR00092680,K07,735
BR00092680,K08,749
BR00092680,K09,753
BR00092680,K10,621
BR00092680,K11,875
BR00092680,K12,740
BR00092680,K13,1136
BR00092680,K14,719
BR00092680,K15,932
BR00092680,K16,1055
BR00092680,K17,995
BR00092680,K18,774
