	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015144	A01	2308
1	SQ00015144	A02	1884
2	SQ00015144	A03	2136
3	SQ00015144	A04	2580
4	SQ00015144	A05	2185
5	SQ00015144	A06	2818
6	SQ00015144	A07	2455
7	SQ00015144	A08	2363
8	SQ00015144	A09	2479
9	SQ00015144	A10	2030
10	SQ00015144	A11	2090
11	SQ00015144	A12	2175
12	SQ00015144	A13	2276
13	SQ00015144	A14	2906
14	SQ00015144	A15	2508
15	SQ00015144	A16	2380
16	SQ00015144	A17	2212
17	SQ00015144	A18	2248
18	SQ00015144	A19	2314
19	SQ00015144	A20	2031
20	SQ00015144	A21	1936
21	SQ00015144	A22	2270
22	SQ00015144	A23	2845
23	SQ00015144	A24	2044
24	SQ00015144	B01	2550
25	SQ00015144	B02	2248
26	SQ00015144	B03	2395
27	SQ00015144	B04	2206
28	SQ00015144	B05	2577
29	SQ00015144	B06	2246
30	SQ00015144	B07	1573
31	SQ00015144	B08	2326
32	SQ00015144	B09	2490
33	SQ00015144	B10	2117
34	SQ00015144	B11	2405
35	SQ00015144	B12	2221
36	SQ00015144	B13	2314
37	SQ00015144	B14	2186
38	SQ00015144	B15	2403
39	SQ00015144	B16	2734
40	SQ00015144	B17	2292
41	SQ00015144	B18	2811
42	SQ00015144	B19	1599
43	SQ00015144	B20	2003
44	SQ00015144	B21	2266
45	SQ00015144	B22	2201
46	SQ00015144	B23	2347
47	SQ00015144	B24	2446
48	SQ00015144	C01	1850
49	SQ00015144	C02	1861
50	SQ00015144	C03	2292
51	SQ00015144	C04	2580
52	SQ00015144	C05	2559
53	SQ00015144	C06	2908
54	SQ00015144	C07	2325
55	SQ00015144	C08	2483
56	SQ00015144	C09	2720
57	SQ00015144	C10	2583
58	SQ00015144	C11	2898
59	SQ00015144	C12	2782
60	SQ00015144	C13	2800
61	SQ00015144	C14	2960
62	SQ00015144	C15	2797
63	SQ00015144	C16	2812
64	SQ00015144	C17	2783
65	SQ00015144	C18	2926
66	SQ00015144	C19	122
67	SQ00015144	C20	131
68	SQ00015144	C21	163
69	SQ00015144	C22	132
70	SQ00015144	C23	147
71	SQ00015144	C24	140
72	SQ00015144	D01	1843
73	SQ00015144	D02	2578
74	SQ00015144	D03	2614
75	SQ00015144	D04	2635
76	SQ00015144	D05	2387
77	SQ00015144	D06	2982
78	SQ00015144	D07	1664
79	SQ00015144	D08	2637
80	SQ00015144	D09	2741
81	SQ00015144	D10	2880
82	SQ00015144	D11	2821
83	SQ00015144	D12	2829
84	SQ00015144	D13	2244
85	SQ00015144	D14	2976
86	SQ00015144	D15	2747
87	SQ00015144	D16	2701
88	SQ00015144	D17	2683
89	SQ00015144	D18	2761
90	SQ00015144	D19	2820
91	SQ00015144	D20	2754
92	SQ00015144	D21	2612
93	SQ00015144	D22	2866
94	SQ00015144	D23	2856
95	SQ00015144	D24	2578
96	SQ00015144	E01	1957
97	SQ00015144	E02	2268
98	SQ00015144	E03	2837
99	SQ00015144	E04	3169
100	SQ00015144	E05	2751
101	SQ00015144	E06	2923
102	SQ00015144	E07	2340
103	SQ00015144	E08	3414
104	SQ00015144	E09	3028
105	SQ00015144	E10	2897
106	SQ00015144	E11	2846
