Metadata_Plate,Metadata_Well,cell_count
BR00092773,A01,867
BR00092773,A02,1026
BR00092773,A03,1076
BR00092773,A04,486
BR00092773,A05,1038
BR00092773,A06,1298
BR00092773,A07,344
BR00092773,A08,390
BR00092773,A09,450
BR00092773,A10,670
BR00092773,A11,818
BR00092773,A12,724
BR00092773,A13,110
BR00092773,A14,114
BR00092773,A15,273
BR00092773,A16,178
BR00092773,A17,328
BR00092773,A18,925
BR00092773,A19,867
BR00092773,A20,652
BR00092773,A21,938
BR00092773,A22,7
BR00092773,A23,13
BR00092773,A24,28
BR00092773,B01,992
BR00092773,B02,902
BR00092773,B03,809
BR00092773,B04,66
BR00092773,B05,207
BR00092773,B06,739
BR00092773,B07,109
BR00092773,B08,544
BR00092773,B09,913
BR00092773,B10,211
BR00092773,B11,351
BR00092773,B12,346
BR00092773,B13,967
BR00092773,B14,803
BR00092773,B15,793
BR00092773,B16,439
BR00092773,B17,1040
BR00092773,B18,891
BR00092773,B19,728
BR00092773,B20,888
BR00092773,B21,943
BR00092773,B22,777
BR00092773,B23,870
BR00092773,B24,838
BR00092773,C01,209
BR00092773,C02,1236
BR00092773,C03,1023
BR00092773,C04,34
BR00092773,C05,55
BR00092773,C06,323
BR00092773,C07,296
BR00092773,C08,444
BR00092773,C09,1043
BR00092773,C10,938
BR00092773,C11,1100
BR00092773,C12,828
BR00092773,C13,897
BR00092773,C14,972
BR00092773,C15,936
BR00092773,C16,904
BR00092773,C17,1100
BR00092773,C18,885
BR00092773,C19,8
BR00092773,C20,7
BR00092773,C21,10
BR00092773,C22,8
BR00092773,C23,7
BR00092773,C24,10
BR00092773,D01,79
BR00092773,D02,207
BR00092773,D03,960
BR00092773,D04,52
BR00092773,D05,175
BR00092773,D06,241
BR00092773,D07,583
BR00092773,D08,1089
BR00092773,D09,1114
BR00092773,D10,2
BR00092773,D11,3
BR00092773,D12,490
BR00092773,D13,950
BR00092773,D14,1048
BR00092773,D15,1320
BR00092773,D16,282
BR00092773,D17,289
BR00092773,D18,317
BR00092773,D19,33
BR00092773,D20,580
BR00092773,D21,1034
BR00092773,D22,583
BR00092773,D23,954
BR00092773,D24,1211
BR00092773,E01,761
BR00092773,E02,1448
BR00092773,E03,1039
BR00092773,E04,990
BR00092773,E05,1068
BR00092773,E06,1376
BR00092773,E07,781
BR00092773,E08,1034
BR00092773,E09,1314
BR00092773,E10,1406
BR00092773,E11,958
BR00092773,E12,1177
BR00092773,E13,341
BR00092773,E14,898
BR00092773,E15,1159
BR00092773,E16,591
BR00092773,E17,558
BR00092773,E18,668
BR00092773,E19,1292
BR00092773,E20,1237
BR00092773,E21,940
BR00092773,E22,419
BR00092773,E23,844
BR00092773,E24,1059
BR00092773,F01,1236
BR00092773,F02,1100
BR00092773,F03,785
BR00092773,F04,29
BR00092773,F05,615
BR00092773,F06,1359
BR00092773,F07,1136
BR00092773,F08,1178
BR00092773,F09,1197
BR00092773,F10,429
BR00092773,F11,1176
BR00092773,F12,1232
BR00092773,F13,466
BR00092773,F14,978
BR00092773,F15,1200
BR00092773,F16,50
BR00092773,F17,62
BR00092773,F18,219
BR00092773,F19,522
BR00092773,F20,1006
BR00092773,F21,892
BR00092773,F22,703
BR00092773,F23,1032
BR00092773,F24,814
BR00092773,G01,761
BR00092773,G02,1031
BR00092773,G03,1336
BR00092773,G04,270
BR00092773,G05,1230
BR00092773,G06,1055
BR00092773,G07,939
BR00092773,G08,950
BR00092773,G09,1265
BR00092773,G10,645
BR00092773,G11,1141
BR00092773,G12,1189
BR00092773,G13,1269
BR00092773,G14,1217
BR00092773,G15,1158
BR00092773,G16,1103
BR00092773,G17,1128
BR00092773,G18,1039
BR00092773,G19,645
BR00092773,G20,867
BR00092773,G21,683
BR00092773,G22,680
BR00092773,G23,854
BR00092773,G24,996
BR00092773,H01,986
BR00092773,H02,764
BR00092773,H03,1034
BR00092773,H04,1069
BR00092773,H05,1266
BR00092773,H06,1159
BR00092773,H07,1189
BR00092773,H08,1413
BR00092773,H09,1126
BR00092773,H10,1353
BR00092773,H11,971
BR00092773,H12,1174
BR00092773,H13,1389
BR00092773,H14,1018
BR00092773,H15,1129
BR00092773,H16,1223
BR00092773,H17,1241
BR00092773,H18,1306
BR00092773,H19,91
BR00092773,H20,144
BR00092773,H21,173
BR00092773,H22,195
BR00092773,H23,815
BR00092773,H24,782
BR00092773,I01,122
BR00092773,I02,121
BR00092773,I03,305
BR00092773,I04,6
BR00092773,I05,944
BR00092773,I06,1203
BR00092773,I07,8
BR00092773,I08,8
BR00092773,I09,105
BR00092773,I10,1081
BR00092773,I11,1080
BR00092773,I12,820
BR00092773,I13,484
BR00092773,I14,877
BR00092773,I15,1133
BR00092773,I16,32
BR00092773,I17,28
BR00092773,I18,34
BR00092773,I19,1217
BR00092773,I20,1096
BR00092773,I21,952
BR00092773,I22,1016
BR00092773,I23,726
BR00092773,I24,793
BR00092773,J01,179
BR00092773,J02,1041
BR00092773,J03,892
BR00092773,J04,15
BR00092773,J05,70
BR00092773,J06,678
BR00092773,J07,655
BR00092773,J08,1063
BR00092773,J09,1015
BR00092773,J10,4
BR00092773,J11,48
BR00092773,J12,215
BR00092773,J13,361
BR00092773,J14,797
BR00092773,J15,895
BR00092773,J16,1197
BR00092773,J17,994
BR00092773,J18,1038
BR00092773,J19,66
BR00092773,J20,34
BR00092773,J21,169
BR00092773,J22,465
BR00092773,J23,767
BR00092773,J24,930
BR00092773,K01,85
BR00092773,K02,583
BR00092773,K03,1256
BR00092773,K04,972
BR00092773,K05,932
BR00092773,K06,1050
BR00092773,K07,8
BR00092773,K08,6
BR00092773,K09,12
BR00092773,K10,6
BR00092773,K11,7
BR00092773,K12,3
BR00092773,K13,276
BR00092773,K14,330
BR00092773,K15,1377
BR00092773,K16,244
BR00092773,K17,369
BR00092773,K18,662
BR00092773,K19,243
BR00092773,K20,461
BR00092773,K21,1163
BR00092773,K22,364
BR00092773,K23,938
BR00092773,K24,1053
BR00092773,L01,23
BR00092773,L02,689
BR00092773,L03,1001
BR00092773,L04,148
BR00092773,L05,835
BR00092773,L06,1132
BR00092773,L07,425
BR00092773,L08,1058
BR00092773,L09,916
BR00092773,L10,338
BR00092773,L11,315
BR00092773,L12,445
BR00092773,L13,298
BR00092773,L14,338
BR00092773,L15,353
BR00092773,L16,265
BR00092773,L17,695
BR00092773,L18,1275
BR00092773,L19,657
BR00092773,L20,1017
BR00092773,L21,982
BR00092773,L22,118
BR00092773,L23,741
BR00092773,L24,756
BR00092773,M01,32
BR00092773,M02,883
BR00092773,M03,953
BR00092773,M04,842
BR00092773,M05,927
BR00092773,M06,902
BR00092773,M07,70
BR00092773,M08,132
BR00092773,M09,139
BR00092773,M10,699
BR00092773,M11,774
BR00092773,M12,835
BR00092773,M13,163
BR00092773,M14,223
BR00092773,M15,246
BR00092773,M16,996
BR00092773,M17,695
BR00092773,M18,970
BR00092773,M19,3
BR00092773,M20,647
BR00092773,M21,713
BR00092773,M22,3
BR00092773,M23,10
BR00092773,M24,43
