Metadata_Plate,Metadata_Well,cell_count
BR00092779,A01,764
BR00092779,A02,669
BR00092779,A03,883
BR00092779,A04,611
BR00092779,A05,1007
BR00092779,A06,788
BR00092779,A07,548
BR00092779,A08,808
BR00092779,A09,926
BR00092779,A10,877
BR00092779,A11,794
BR00092779,A12,814
BR00092779,A13,629
BR00092779,A14,888
BR00092779,A15,803
BR00092779,A16,800
BR00092779,A17,781
BR00092779,A18,845
BR00092779,A19,755
BR00092779,A20,946
BR00092779,A21,923
BR00092779,A22,404
BR00092779,A23,776
BR00092779,A24,1097
BR00092779,B01,787
BR00092779,B02,830
BR00092779,B03,984
BR00092779,B04,1028
BR00092779,B05,943
BR00092779,B06,1020
BR00092779,B07,693
BR00092779,B08,870
BR00092779,B09,867
BR00092779,B10,637
BR00092779,B11,797
BR00092779,B12,896
BR00092779,B13,734
BR00092779,B14,918
BR00092779,B15,951
BR00092779,B16,1017
BR00092779,B17,1159
BR00092779,B18,1019
BR00092779,B19,263
BR00092779,B20,650
BR00092779,B21,889
BR00092779,B22,1063
BR00092779,B23,928
BR00092779,B24,912
BR00092779,C01,199
BR00092779,C02,1081
BR00092779,C03,1256
BR00092779,C04,1203
BR00092779,C05,1200
BR00092779,C06,1241
BR00092779,C07,20
BR00092779,C08,1075
BR00092779,C09,1230
BR00092779,C10,302
BR00092779,C11,1325
BR00092779,C12,1068
BR00092779,C13,391
BR00092779,C14,1086
BR00092779,C15,1184
BR00092779,C16,17
BR00092779,C17,34
BR00092779,C18,1110
BR00092779,C19,960
BR00092779,C20,1107
BR00092779,C21,1133
BR00092779,C22,1090
BR00092779,C23,1083
BR00092779,C24,1029
BR00092779,D01,843
BR00092779,D02,1123
BR00092779,D03,1019
BR00092779,D04,300
BR00092779,D05,1372
BR00092779,D06,1419
BR00092779,D07,987
BR00092779,D08,1468
BR00092779,D09,1411
BR00092779,D10,1079
BR00092779,D11,1402
BR00092779,D12,1206
BR00092779,D13,1398
BR00092779,D14,1056
BR00092779,D15,1285
BR00092779,D16,1357
BR00092779,D17,1256
BR00092779,D18,1331
BR00092779,D19,1134
BR00092779,D20,1358
BR00092779,D21,1353
BR00092779,D22,9
BR00092779,D23,70
BR00092779,D24,92
BR00092779,E01,567
BR00092779,E02,751
BR00092779,E03,869
BR00092779,E04,1109
BR00092779,E05,1332
BR00092779,E06,1566
BR00092779,E07,98
BR00092779,E08,179
BR00092779,E09,138
BR00092779,E10,1558
BR00092779,E11,1282
BR00092779,E12,1369
BR00092779,E13,1546
BR00092779,E14,1361
BR00092779,E15,1442
BR00092779,E16,1333
BR00092779,E17,1411
BR00092779,E18,1415
BR00092779,E19,1364
BR00092779,E20,1327
BR00092779,E21,1259
BR00092779,E22,975
BR00092779,E23,1062
BR00092779,E24,852
BR00092779,F01,237
BR00092779,F02,909
BR00092779,F03,1112
BR00092779,F04,1090
BR00092779,F05,1457
BR00092779,F06,1484
BR00092779,F07,1331
BR00092779,F08,1415
BR00092779,F09,1513
BR00092779,F10,372
BR00092779,F11,1379
BR00092779,F12,1383
BR00092779,F13,283
BR00092779,F14,1211
BR00092779,F15,1632
BR00092779,F16,1369
BR00092779,F17,1483
BR00092779,F18,1543
BR00092779,F19,164
BR00092779,F20,1402
BR00092779,F21,1363
BR00092779,F22,1071
BR00092779,F23,922
BR00092779,F24,1044
BR00092779,G01,415
BR00092779,G02,1053
BR00092779,G03,1226
BR00092779,G04,527
BR00092779,G05,1703
BR00092779,G06,1410
BR00092779,G07,28
BR00092779,G08,72
BR00092779,G09,1550
BR00092779,G10,313
BR00092779,G11,1281
BR00092779,G12,1428
BR00092779,G13,1571
