Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015197,A01,2506
SQ00015197,A02,2158
SQ00015197,A03,2475
SQ00015197,A04,2767
SQ00015197,A05,2333
SQ00015197,A06,2642
SQ00015197,A07,2493
SQ00015197,A08,2462
SQ00015197,A09,2893
SQ00015197,A10,2338
SQ00015197,A11,2680
SQ00015197,A12,2642
SQ00015197,A13,1422
SQ00015197,A14,2227
SQ00015197,A15,2500
SQ00015197,A16,2488
SQ00015197,A17,2370
SQ00015197,A18,2340
SQ00015197,A19,2292
SQ00015197,A20,2334
SQ00015197,A21,2208
SQ00015197,A22,2106
SQ00015197,A23,2408
SQ00015197,A24,1984
SQ00015197,B01,2183
SQ00015197,B02,2497
SQ00015197,B03,2661
SQ00015197,B04,2453
SQ00015197,B05,2553
SQ00015197,B06,2696
SQ00015197,B07,2443
SQ00015197,B08,2444
SQ00015197,B09,2666
SQ00015197,B10,2360
SQ00015197,B11,2685
SQ00015197,B12,2609
SQ00015197,B13,969
SQ00015197,B14,2420
SQ00015197,B15,2398
SQ00015197,B16,2698
SQ00015197,B17,2657
SQ00015197,B18,2530
SQ00015197,B19,2370
SQ00015197,B20,2050
SQ00015197,B21,2609
SQ00015197,B22,2543
SQ00015197,B23,2389
SQ00015197,B24,2531
SQ00015197,C01,1651
SQ00015197,C02,2280
SQ00015197,C03,2192
SQ00015197,C04,1984
SQ00015197,C05,2432
SQ00015197,C06,2553
SQ00015197,C07,2437
SQ00015197,C08,2714
SQ00015197,C09,2472
SQ00015197,C10,2343
SQ00015197,C11,2374
SQ00015197,C12,2393
SQ00015197,C13,2192
SQ00015197,C14,2677
SQ00015197,C15,2626
SQ00015197,C16,2281
SQ00015197,C17,2334
SQ00015197,C18,2370
SQ00015197,C19,83
SQ00015197,C20,91
SQ00015197,C21,92
SQ00015197,C22,77
SQ00015197,C23,97
SQ00015197,C24,83
SQ00015197,D01,2395
SQ00015197,D02,2608
SQ00015197,D03,2489
SQ00015197,D04,2368
SQ00015197,D05,2507
SQ00015197,D06,2444
SQ00015197,D07,166
SQ00015197,D08,239
SQ00015197,D09,257
SQ00015197,D10,247
SQ00015197,D11,291
SQ00015197,D12,264
SQ00015197,D13,2605
SQ00015197,D14,2519
SQ00015197,D15,2496
SQ00015197,D16,2444
SQ00015197,D17,2546
SQ00015197,D18,1966
SQ00015197,D19,1325
SQ00015197,D20,2364
SQ00015197,D21,2590
SQ00015197,D22,2313
SQ00015197,D23,2629
SQ00015197,D24,2256
SQ00015197,E01,2687
SQ00015197,E02,2554
SQ00015197,E03,2718
SQ00015197,E04,2505
SQ00015197,E05,2187
SQ00015197,E06,2583
SQ00015197,E07,2664
SQ00015197,E08,2439
SQ00015197,E09,2377
SQ00015197,E10,2470
SQ00015197,E11,2683
SQ00015197,E12,2462
SQ00015197,E13,1753
SQ00015197,E14,2367
SQ00015197,E15,2612
SQ00015197,E16,2622
SQ00015197,E17,2520
SQ00015197,E18,2578
SQ00015197,E19,2746
SQ00015197,E20,2606
SQ00015197,E21,2492
SQ00015197,E22,2685
SQ00015197,E23,2615
SQ00015197,E24,2525
SQ00015197,F01,2564
SQ00015197,F02,2511
SQ00015197,F03,2621
SQ00015197,F04,2668
SQ00015197,F05,2498
SQ00015197,F06,2423
SQ00015197,F07,2494
SQ00015197,F08,2504
SQ00015197,F09,2727
SQ00015197,F10,2648
SQ00015197,F11,2693
SQ00015197,F12,2634
SQ00015197,F13,1009
SQ00015197,F14,2330
SQ00015197,F15,2512
SQ00015197,F16,2597
SQ00015197,F17,2354
SQ00015197,F18,2605
SQ00015197,F19,2547
SQ00015197,F20,2659
SQ00015197,F21,2851
SQ00015197,F22,2357
SQ00015197,F23,2410
SQ00015197,F24,2639
SQ00015197,G01,1997
SQ00015197,G02,2132
SQ00015197,G03,2510
SQ00015197,G04,2480
SQ00015197,G05,2558
SQ00015197,G06,2899
SQ00015197,G07,1079
SQ00015197,G08,1858
SQ00015197,G09,2104
SQ00015197,G10,2632
SQ00015197,G11,2623
SQ00015197,G12,2280
SQ00015197,G13,79
SQ00015197,G14,60
SQ00015197,G15,72
SQ00015197,G16,65
SQ00015197,G17,77
SQ00015197,G18,70
SQ00015197,G19,2322
SQ00015197,G20,2444
SQ00015197,G21,2293
SQ00015197,G22,2245
SQ00015197,G23,2384
SQ00015197,G24,2645
SQ00015197,H01,2646
SQ00015197,H02,2529
SQ00015197,H03,2439
SQ00015197,H04,2402
SQ00015197,H05,2553
SQ00015197,H06,2409
SQ00015197,H07,2117
SQ00015197,H08,2147
SQ00015197,H09,2506
SQ00015197,H10,1982
SQ00015197,H11,2730
SQ00015197,H12,2468
SQ00015197,H13,398
SQ00015197,H14,2366
SQ00015197,H15,2407
SQ00015197,H16,2652
SQ00015197,H17,2421
SQ00015197,H18,2279
SQ00015197,H19,2316
SQ00015197,H20,2496
SQ00015197,H21,2486
SQ00015197,H22,2637
SQ00015197,H23,2239
SQ00015197,H24,2517
SQ00015197,I01,2392
SQ00015197,I02,2353
SQ00015197,I03,2569
SQ00015197,I04,2217
SQ00015197,I05,2425
SQ00015197,I06,2452
SQ00015197,I07,2601
SQ00015197,I08,2390
SQ00015197,I09,2441
SQ00015197,I10,2555
SQ00015197,I11,2401
SQ00015197,I12,2384
SQ00015197,I13,2153
SQ00015197,I14,2309
SQ00015197,I15,2529
SQ00015197,I16,2312
SQ00015197,I17,2407
SQ00015197,I18,2295
SQ00015197,I19,2237
SQ00015197,I20,2222
SQ00015197,I21,2621
SQ00015197,I22,2462
SQ00015197,I23,2397
SQ00015197,I24,2350
SQ00015197,J01,318
SQ00015197,J02,398
SQ00015197,J03,760
SQ00015197,J04,1949
SQ00015197,J05,2581
SQ00015197,J06,2284
SQ00015197,J07,2098
SQ00015197,J08,2488
