Metadata_Plate,Metadata_Well,cell_count
BR00092759,A01,1423
BR00092759,A02,1413
BR00092759,A03,1572
BR00092759,A04,1187
BR00092759,A05,1691
BR00092759,A06,1650
BR00092759,A07,481
BR00092759,A08,540
BR00092759,A09,720
BR00092759,A10,1384
BR00092759,A11,1592
BR00092759,A12,1739
BR00092759,A13,274
BR00092759,A14,237
BR00092759,A15,505
BR00092759,A16,416
BR00092759,A17,609
BR00092759,A18,1487
BR00092759,A19,1617
BR00092759,A20,1574
BR00092759,A21,1384
BR00092759,A22,272
BR00092759,A23,536
BR00092759,A24,798
BR00092759,B01,1441
BR00092759,B02,1479
BR00092759,B03,1633
BR00092759,B04,291
BR00092759,B05,324
BR00092759,B06,1436
BR00092759,B07,774
BR00092759,B08,1206
BR00092759,B09,1497
BR00092759,B10,538
BR00092759,B11,712
BR00092759,B12,823
BR00092759,B13,1701
BR00092759,B14,1617
BR00092759,B15,1634
BR00092759,B16,867
BR00092759,B17,1606
BR00092759,B18,1475
BR00092759,B19,1286
BR00092759,B20,1451
BR00092759,B21,1181
BR00092759,B22,1414
BR00092759,B23,1388
BR00092759,B24,1460
BR00092759,C01,547
BR00092759,C02,1465
BR00092759,C03,1414
BR00092759,C04,275
BR00092759,C05,232
BR00092759,C06,443
BR00092759,C07,374
BR00092759,C08,1188
BR00092759,C09,1960
BR00092759,C10,1599
BR00092759,C11,1538
BR00092759,C12,1908
BR00092759,C13,1247
BR00092759,C14,1630
BR00092759,C15,1565
BR00092759,C16,1388
BR00092759,C17,1732
BR00092759,C18,1869
BR00092759,C19,67
BR00092759,C20,90
BR00092759,C21,76
BR00092759,C22,64
BR00092759,C23,75
BR00092759,C24,51
BR00092759,D01,281
BR00092759,D02,409
BR00092759,D03,1273
BR00092759,D04,218
BR00092759,D05,182
BR00092759,D06,369
BR00092759,D07,1046
BR00092759,D08,1834
BR00092759,D09,2125
BR00092759,D10,25
BR00092759,D11,28
BR00092759,D12,1109
BR00092759,D13,1187
BR00092759,D14,1730
BR00092759,D15,1479
BR00092759,D16,439
BR00092759,D17,463
BR00092759,D18,521
BR00092759,D19,439
BR00092759,D20,1330
BR00092759,D21,1430
BR00092759,D22,1347
BR00092759,D23,1097
BR00092759,D24,1068
BR00092759,E01,693
BR00092759,E02,1303
BR00092759,E03,1739
BR00092759,E04,958
BR00092759,E05,1785
BR00092759,E06,1860
BR00092759,E07,1743
BR00092759,E08,1772
BR00092759,E09,1919
BR00092759,E10,2006
BR00092759,E11,1523
BR00092759,E12,1432
BR00092759,E13,287
BR00092759,E14,1946
BR00092759,E15,1221
BR00092759,E16,1023
BR00092759,E17,1008
BR00092759,E18,1452
BR00092759,E19,1939
BR00092759,E20,1654
BR00092759,E21,1629
BR00092759,E22,999
BR00092759,E23,1236
BR00092759,E24,1311
BR00092759,F01,1135
BR00092759,F02,1523
BR00092759,F03,1744
BR00092759,F04,192
BR00092759,F05,1381
BR00092759,F06,1776
BR00092759,F07,1669
BR00092759,F08,1709
BR00092759,F09,1638
BR00092759,F10,1110
BR00092759,F11,1582
BR00092759,F12,1479
BR00092759,F13,467
BR00092759,F14,1213
BR00092759,F15,1603
BR00092759,F16,39
BR00092759,F17,33
BR00092759,F18,198
BR00092759,F19,1369
BR00092759,F20,1628
BR00092759,F21,1382
BR00092759,F22,1068
BR00092759,F23,1326
BR00092759,F24,1227
BR00092759,G01,1063
BR00092759,G02,1380
BR00092759,G03,1499
BR00092759,G04,1376
BR00092759,G05,1788
BR00092759,G06,1497
BR00092759,G07,1686
BR00092759,G08,1912
BR00092759,G09,1793
BR00092759,G10,1391
BR00092759,G11,1490
BR00092759,G12,1765
BR00092759,G13,1716
BR00092759,G14,1578
BR00092759,G15,1613
BR00092759,G16,1830
BR00092759,G17,1606
BR00092759,G18,1499
BR00092759,G19,1167
BR00092759,G20,1488
BR00092759,G21,1743
BR00092759,G22,1229
BR00092759,G23,1366
