Metadata_Plate,Metadata_Well,cell_count
BR00092675,A01,590
BR00092675,A02,666
BR00092675,A03,722
BR00092675,A04,641
BR00092675,A05,759
BR00092675,A06,564
BR00092675,A07,625
BR00092675,A08,751
BR00092675,A09,840
BR00092675,A10,681
BR00092675,A11,641
BR00092675,A12,692
BR00092675,A13,759
BR00092675,A14,775
BR00092675,A15,762
BR00092675,A16,591
BR00092675,A17,785
BR00092675,A18,617
BR00092675,A19,752
BR00092675,A20,557
BR00092675,A21,658
BR00092675,A22,13
BR00092675,A23,646
BR00092675,A24,692
BR00092675,B01,820
BR00092675,B02,603
BR00092675,B03,579
BR00092675,B04,782
BR00092675,B05,690
BR00092675,B06,663
BR00092675,B07,640
BR00092675,B08,782
BR00092675,B09,650
BR00092675,B10,771
BR00092675,B11,720
BR00092675,B12,710
BR00092675,B13,822
BR00092675,B14,833
BR00092675,B15,633
BR00092675,B16,819
BR00092675,B17,745
BR00092675,B18,721
BR00092675,B19,777
BR00092675,B20,630
BR00092675,B21,616
BR00092675,B22,732
BR00092675,B23,713
BR00092675,B24,807
BR00092675,C01,803
BR00092675,C02,741
BR00092675,C03,990
BR00092675,C04,955
BR00092675,C05,845
BR00092675,C06,729
BR00092675,C07,677
BR00092675,C08,764
BR00092675,C09,789
BR00092675,C10,771
BR00092675,C11,805
BR00092675,C12,605
BR00092675,C13,633
BR00092675,C14,744
BR00092675,C15,859
BR00092675,C16,848
BR00092675,C17,746
BR00092675,C18,757
BR00092675,C19,903
BR00092675,C20,738
BR00092675,C21,642
BR00092675,C22,658
BR00092675,C23,745
BR00092675,C24,783
BR00092675,D01,823
BR00092675,D02,668
BR00092675,D03,749
BR00092675,D04,729
BR00092675,D05,697
BR00092675,D06,871
BR00092675,D07,770
BR00092675,D08,735
BR00092675,D09,819
BR00092675,D10,817
BR00092675,D11,674
BR00092675,D12,738
BR00092675,D13,870
BR00092675,D14,730
BR00092675,D15,836
BR00092675,D16,853
BR00092675,D17,692
BR00092675,D18,1036
BR00092675,D19,595
