Metadata_Plate,Metadata_Well,cell_count
BR00092743,A01,878
BR00092743,A02,873
BR00092743,A03,930
BR00092743,A04,718
BR00092743,A05,780
BR00092743,A06,572
BR00092743,A07,641
BR00092743,A08,581
BR00092743,A09,715
BR00092743,A10,830
BR00092743,A11,890
BR00092743,A12,732
BR00092743,A13,384
BR00092743,A14,292
BR00092743,A15,735
BR00092743,A16,623
BR00092743,A17,616
BR00092743,A18,871
BR00092743,A19,1034
BR00092743,A20,862
BR00092743,A21,1109
BR00092743,A22,442
BR00092743,A23,562
BR00092743,A24,1006
BR00092743,B01,793
BR00092743,B02,855
BR00092743,B03,810
BR00092743,B04,402
BR00092743,B05,439
BR00092743,B06,743
BR00092743,B07,849
BR00092743,B08,782
BR00092743,B09,919
BR00092743,B10,887
BR00092743,B11,848
BR00092743,B12,811
BR00092743,B13,831
BR00092743,B14,945
BR00092743,B15,821
BR00092743,B16,659
BR00092743,B17,992
BR00092743,B18,851
BR00092743,B19,974
BR00092743,B20,1139
BR00092743,B21,968
BR00092743,B22,950
BR00092743,B23,1000
BR00092743,B24,996
BR00092743,C01,727
BR00092743,C02,800
BR00092743,C03,963
BR00092743,C04,56
BR00092743,C05,423
BR00092743,C06,569
BR00092743,C07,517
BR00092743,C08,934
BR00092743,C09,1032
BR00092743,C10,1110
BR00092743,C11,1048
BR00092743,C12,1124
BR00092743,C13,836
BR00092743,C14,1054
BR00092743,C15,889
BR00092743,C16,1040
BR00092743,C17,1098
BR00092743,C18,1114
BR00092743,C19,151
BR00092743,C20,131
BR00092743,C21,131
BR00092743,C22,141
BR00092743,C23,150
BR00092743,C24,142
BR00092743,D01,574
BR00092743,D02,630
BR00092743,D03,965
BR00092743,D04,377
BR00092743,D05,501
BR00092743,D06,419
BR00092743,D07,771
BR00092743,D08,1000
BR00092743,D09,1077
BR00092743,D10,153
BR00092743,D11,609
BR00092743,D12,1198
BR00092743,D13,1019
BR00092743,D14,1088
BR00092743,D15,1159
BR00092743,D16,697
BR00092743,D17,761
BR00092743,D18,878
BR00092743,D19,828
BR00092743,D20,1032
BR00092743,D21,1091
BR00092743,D22,1015
BR00092743,D23,1031
BR00092743,D24,1072
BR00092743,E01,693
BR00092743,E02,795
BR00092743,E03,1096
BR00092743,E04,1223
BR00092743,E05,1180
BR00092743,E06,1042
BR00092743,E07,1087
BR00092743,E08,1161
BR00092743,E09,1179
BR00092743,E10,1160
BR00092743,E11,1336
BR00092743,E12,1242
BR00092743,E13,896
BR00092743,E14,1104
BR00092743,E15,1085
BR00092743,E16,1017
