Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015109,A01,1522
SQ00015109,A02,1299
SQ00015109,A03,1073
SQ00015109,A04,1271
SQ00015109,A05,1236
SQ00015109,A06,1068
SQ00015109,A07,304
SQ00015109,A08,440
SQ00015109,A09,922
SQ00015109,A10,1090
SQ00015109,A11,1414
SQ00015109,A12,1132
SQ00015109,A13,1330
SQ00015109,A14,1340
SQ00015109,A15,1395
SQ00015109,A16,1320
SQ00015109,A17,1317
SQ00015109,A18,1617
SQ00015109,A19,901
SQ00015109,A20,1013
SQ00015109,A21,1449
SQ00015109,A22,1932
SQ00015109,A23,1382
SQ00015109,A24,1597
SQ00015109,B01,1489
SQ00015109,B02,1731
SQ00015109,B03,1664
SQ00015109,B04,1376
SQ00015109,B05,1386
SQ00015109,B06,1261
SQ00015109,B07,1368
SQ00015109,B08,1614
SQ00015109,B09,1661
SQ00015109,B10,1498
SQ00015109,B11,1576
SQ00015109,B12,1455
SQ00015109,B13,920
SQ00015109,B14,1562
SQ00015109,B15,1438
SQ00015109,B16,1327
SQ00015109,B17,1492
SQ00015109,B18,1446
SQ00015109,B19,1033
SQ00015109,B20,1649
SQ00015109,B21,1466
SQ00015109,B22,1510
SQ00015109,B23,1572
SQ00015109,B24,1501
SQ00015109,C01,1003
SQ00015109,C02,1667
SQ00015109,C03,1691
SQ00015109,C04,1475
SQ00015109,C05,1393
SQ00015109,C06,1320
SQ00015109,C07,278
SQ00015109,C08,646
SQ00015109,C09,1118
SQ00015109,C10,1542
SQ00015109,C11,1617
SQ00015109,C12,1497
SQ00015109,C13,1339
SQ00015109,C14,1633
SQ00015109,C15,1944
SQ00015109,C16,1722
SQ00015109,C17,1527
SQ00015109,C18,1682
SQ00015109,C19,171
SQ00015109,C20,192
SQ00015109,C21,158
SQ00015109,C22,189
SQ00015109,C23,202
SQ00015109,C24,186
SQ00015109,D01,1578
SQ00015109,D02,2018
SQ00015109,D03,1616
SQ00015109,D04,1553
SQ00015109,D05,1619
SQ00015109,D06,1431
SQ00015109,D07,1761
SQ00015109,D08,1750
SQ00015109,D09,1533
SQ00015109,D10,1787
SQ00015109,D11,1686
SQ00015109,D12,1649
SQ00015109,D13,442
SQ00015109,D14,801
SQ00015109,D15,1495
SQ00015109,D16,1647
SQ00015109,D17,1653
SQ00015109,D18,1506
SQ00015109,D19,603
SQ00015109,D20,1307
SQ00015109,D21,1548
SQ00015109,D22,1735
SQ00015109,D23,1432
SQ00015109,D24,1458
SQ00015109,E01,1638
SQ00015109,E02,1760
SQ00015109,E03,1972
SQ00015109,E04,2063
SQ00015109,E05,1907
SQ00015109,E06,1968
SQ00015109,E07,1636
SQ00015109,E08,2038
SQ00015109,E09,2042
SQ00015109,E10,1831
SQ00015109,E11,1704
SQ00015109,E12,1820
SQ00015109,E13,1940
SQ00015109,E14,1739
SQ00015109,E15,1852
SQ00015109,E16,1926
SQ00015109,E17,1791
SQ00015109,E18,1787
SQ00015109,E19,1462
SQ00015109,E20,1843
SQ00015109,E21,1872
SQ00015109,E22,1873
