Metadata_Plate,Metadata_Well,cell_count
BR00092656,A01,938
BR00092656,A02,884
BR00092656,A03,869
BR00092656,A04,821
BR00092656,A05,895
BR00092656,A06,1016
BR00092656,A07,1021
BR00092656,A08,1213
BR00092656,A09,971
BR00092656,A10,1026
BR00092656,A11,1072
BR00092656,A12,1048
BR00092656,A13,1106
BR00092656,A14,1126
BR00092656,A15,1087
BR00092656,A16,1115
BR00092656,A17,1183
BR00092656,A18,1253
BR00092656,A19,1230
BR00092656,A20,1286
BR00092656,A21,1110
BR00092656,A22,1289
BR00092656,A23,1059
BR00092656,A24,1333
BR00092656,B01,1018
BR00092656,B02,896
BR00092656,B03,814
BR00092656,B04,902
BR00092656,B05,928
BR00092656,B06,897
BR00092656,B07,800
BR00092656,B08,901
BR00092656,B09,900
BR00092656,B10,970
BR00092656,B11,927
BR00092656,B12,980
BR00092656,B13,916
BR00092656,B14,880
BR00092656,B15,906
BR00092656,B16,1018
BR00092656,B17,932
BR00092656,B18,1088
BR00092656,B19,792
BR00092656,B20,1041
BR00092656,B21,1184
BR00092656,B22,1025
BR00092656,B23,1151
BR00092656,B24,1234
BR00092656,C01,724
BR00092656,C02,886
BR00092656,C03,1021
BR00092656,C04,1004
BR00092656,C05,1144
BR00092656,C06,907
BR00092656,C07,583
BR00092656,C08,1003
BR00092656,C09,1065
BR00092656,C10,978
BR00092656,C11,1116
BR00092656,C12,1004
BR00092656,C13,892
BR00092656,C14,1016
BR00092656,C15,1103
BR00092656,C16,842
BR00092656,C17,855
BR00092656,C18,1065
BR00092656,C19,1081
BR00092656,C20,1082
BR00092656,C21,1218
BR00092656,C22,1039
BR00092656,C23,1060
BR00092656,C24,1192
BR00092656,D01,969
BR00092656,D02,1075
BR00092656,D03,982
BR00092656,D04,872
BR00092656,D05,1165
BR00092656,D06,1246
BR00092656,D07,1094
BR00092656,D08,1132
BR00092656,D09,1117
BR00092656,D10,1129
BR00092656,D11,1223
BR00092656,D12,1242
BR00092656,D13,1141
BR00092656,D14,1071
BR00092656,D15,1178
BR00092656,D16,1116
BR00092656,D17,1199
BR00092656,D18,1351
BR00092656,D19,1223
BR00092656,D20,1228
BR00092656,D21,1136
BR00092656,D22,943
BR00092656,D23,994
BR00092656,D24,1142
BR00092656,E01,868
BR00092656,E02,845
BR00092656,E03,1006
BR00092656,E04,1146
BR00092656,E05,1341
BR00092656,E06,1353
BR00092656,E07,1158
BR00092656,E08,1330
BR00092656,E09,1438
BR00092656,E10,1279
BR00092656,E11,1358
BR00092656,E12,1341
BR00092656,E13,1397
BR00092656,E14,1303
BR00092656,E15,1189
BR00092656,E16,1360
BR00092656,E17,1373
BR00092656,E18,1279
BR00092656,E19,1188
BR00092656,E20,1268
BR00092656,E21,1096
BR00092656,E22,952
BR00092656,E23,1132
BR00092656,E24,1230
BR00092656,F01,829
BR00092656,F02,1020
BR00092656,F03,1046
BR00092656,F04,1356
BR00092656,F05,1319
BR00092656,F06,1368
BR00092656,F07,1229
BR00092656,F08,1401
BR00092656,F09,1270
BR00092656,F10,1119
BR00092656,F11,1292
BR00092656,F12,1425
BR00092656,F13,1117
BR00092656,F14,1451
BR00092656,F15,1280
BR00092656,F16,1295
BR00092656,F17,1367
BR00092656,F18,1489
BR00092656,F19,1062
BR00092656,F20,1327
BR00092656,F21,1147
BR00092656,F22,1174
BR00092656,F23,1015
BR00092656,F24,1302
BR00092656,G01,898
BR00092656,G02,1003
BR00092656,G03,1041
BR00092656,G04,1147
BR00092656,G05,1452
BR00092656,G06,1467
BR00092656,G07,1117
BR00092656,G08,1240
BR00092656,G09,1482
BR00092656,G10,1366
BR00092656,G11,1350
BR00092656,G12,1523
BR00092656,G13,1371
BR00092656,G14,1468
BR00092656,G15,1455
BR00092656,G16,1474
BR00092656,G17,1523
BR00092656,G18,1322
BR00092656,G19,1418
BR00092656,G20,1336
BR00092656,G21,1244
BR00092656,G22,1001
BR00092656,G23,933
BR00092656,G24,1176
BR00092656,H01,1120
BR00092656,H02,929
BR00092656,H03,1047
BR00092656,H04,1183
BR00092656,H05,1354
BR00092656,H06,1377
BR00092656,H07,1316
BR00092656,H08,1471
BR00092656,H09,1357
BR00092656,H10,1348
BR00092656,H11,1446
BR00092656,H12,1432
BR00092656,H13,951
BR00092656,H14,1338
BR00092656,H15,1441
BR00092656,H16,1296
BR00092656,H17,1350
BR00092656,H18,1405
BR00092656,H19,1338
BR00092656,H20,1296
BR00092656,H21,1243
BR00092656,H22,24
BR00092656,H23,1089
BR00092656,H24,1233
BR00092656,I01,737
BR00092656,I02,945
BR00092656,I03,1160
BR00092656,I04,1236
BR00092656,I05,1393
BR00092656,I06,1396
BR00092656,I07,1354
BR00092656,I08,1321
BR00092656,I09,1481
BR00092656,I10,1394
BR00092656,I11,1386
BR00092656,I12,1375
BR00092656,I13,1356
BR00092656,I14,1405
BR00092656,I15,1423
BR00092656,I16,1384
BR00092656,I17,1408
BR00092656,I18,1350
BR00092656,I19,1412
BR00092656,I20,1313
BR00092656,I21,1235
BR00092656,I22,1038
BR00092656,I23,1020
BR00092656,I24,1174
BR00092656,J01,1026
BR00092656,J02,976
BR00092656,J03,1151
BR00092656,J04,1247
BR00092656,J05,1269
BR00092656,J06,1431
BR00092656,J07,1078
BR00092656,J08,1265
BR00092656,J09,1370
BR00092656,J10,1446
BR00092656,J11,1418
BR00092656,J12,1494
BR00092656,J13,1366
BR00092656,J14,1483
BR00092656,J15,1411
BR00092656,J16,1439
BR00092656,J17,1374
BR00092656,J18,1428
BR00092656,J19,1458
BR00092656,J20,1391
BR00092656,J21,1149
BR00092656,J22,1038
BR00092656,J23,1026
BR00092656,J24,1117
BR00092656,K01,986
BR00092656,K02,911
BR00092656,K03,1055
BR00092656,K04,1200
BR00092656,K05,1348
BR00092656,K06,1406
BR00092656,K07,1442
BR00092656,K08,1398
BR00092656,K09,1520
BR00092656,K10,1445
BR00092656,K11,1411
BR00092656,K12,1347
BR00092656,K13,1203
BR00092656,K14,1373
BR00092656,K15,1446
BR00092656,K16,1406
BR00092656,K17,1501
BR00092656,K18,1379
BR00092656,K19,1331
BR00092656,K20,1374
BR00092656,K21,1183
BR00092656,K22,980
BR00092656,K23,991
BR00092656,K24,1153
BR00092656,L01,1056
BR00092656,L02,1017
BR00092656,L03,1029
BR00092656,L04,1203
BR00092656,L05,1412
BR00092656,L06,1293
BR00092656,L07,1115
BR00092656,L08,1322
BR00092656,L09,1411
BR00092656,L10,1073
BR00092656,L11,1148
BR00092656,L12,1250
BR00092656,L13,1329
BR00092656,L14,1353
BR00092656,L15,1319
BR00092656,L16,1257
BR00092656,L17,1451
BR00092656,L18,1393
BR00092656,L19,1343
BR00092656,L20,1210
BR00092656,L21,1092
BR00092656,L22,1044
BR00092656,L23,1052
BR00092656,L24,1086
BR00092656,M01,994
BR00092656,M02,1019
BR00092656,M03,1056
BR00092656,M04,1010
BR00092656,M05,1143
BR00092656,M06,1136
BR00092656,M07,1165
BR00092656,M08,1070
BR00092656,M09,1236
BR00092656,M10,969
BR00092656,M11,1230
BR00092656,M12,1168
BR00092656,M13,1098
BR00092656,M14,1185
BR00092656,M15,1309
BR00092656,M16,1043
BR00092656,M17,1257
BR00092656,M18,1161
BR00092656,M19,1123
BR00092656,M20,1160
BR00092656,M21,984
BR00092656,M22,908
BR00092656,M23,836
BR00092656,M24,925
BR00092656,N01,940
BR00092656,N02,994
BR00092656,N03,990
BR00092656,N04,1078
BR00092656,N05,996
BR00092656,N06,916
BR00092656,N07,1003
BR00092656,N08,1113
BR00092656,N09,1044
BR00092656,N10,1061
BR00092656,N11,1054
BR00092656,N12,1054
BR00092656,N13,94
BR00092656,N14,1093
BR00092656,N15,962
BR00092656,N16,1042
BR00092656,N17,1086
BR00092656,N18,1028
BR00092656,N19,1011
BR00092656,N20,954
BR00092656,N21,950
BR00092656,N22,958
BR00092656,N23,951
BR00092656,N24,799
BR00092656,O01,945
BR00092656,O02,889
BR00092656,O03,938
BR00092656,O04,907
BR00092656,O05,954
BR00092656,O06,1017
BR00092656,O07,968
BR00092656,O08,918
BR00092656,O09,1059
BR00092656,O10,890
BR00092656,O11,918
BR00092656,O12,942
BR00092656,O13,811
BR00092656,O14,971
BR00092656,O15,1001
BR00092656,O16,750
BR00092656,O17,926
BR00092656,O18,912
BR00092656,O19,942
BR00092656,O20,961
BR00092656,O21,930
BR00092656,O22,858
BR00092656,O23,1008
BR00092656,O24,860
BR00092656,P01,862
BR00092656,P02,896
BR00092656,P03,882
BR00092656,P04,960
BR00092656,P05,883
BR00092656,P06,933
BR00092656,P07,911
BR00092656,P08,1005
BR00092656,P09,998
BR00092656,P10,1063
BR00092656,P11,865
BR00092656,P12,1014
BR00092656,P13,964
BR00092656,P14,938
BR00092656,P15,897
BR00092656,P16,1008
BR00092656,P17,966
BR00092656,P18,914
BR00092656,P19,753
BR00092656,P20,966
BR00092656,P21,930
BR00092656,P22,1004
BR00092656,P23,946
BR00092656,P24,991
