Metadata_Plate,Metadata_Well,cell_count
BR00092687,A01,814
BR00092687,A02,673
BR00092687,A03,618
BR00092687,A04,666
BR00092687,A05,557
BR00092687,A06,560
BR00092687,A07,531
BR00092687,A08,702
BR00092687,A09,662
BR00092687,A10,577
BR00092687,A11,695
BR00092687,A12,869
BR00092687,A13,526
BR00092687,A14,523
BR00092687,A15,526
BR00092687,A16,605
BR00092687,A17,567
BR00092687,A18,733
BR00092687,A19,587
BR00092687,A20,551
BR00092687,A21,564
BR00092687,A22,613
BR00092687,A23,613
BR00092687,A24,802
BR00092687,B01,588
BR00092687,B02,613
BR00092687,B03,659
BR00092687,B04,733
BR00092687,B05,654
BR00092687,B06,705
BR00092687,B07,652
BR00092687,B08,615
BR00092687,B09,641
BR00092687,B10,640
BR00092687,B11,606
BR00092687,B12,621
BR00092687,B13,641
BR00092687,B14,709
BR00092687,B15,722
BR00092687,B16,686
BR00092687,B17,648
BR00092687,B18,657
BR00092687,B19,668
BR00092687,B20,637
BR00092687,B21,666
BR00092687,B22,647
BR00092687,B23,626
BR00092687,B24,708
BR00092687,C01,596
BR00092687,C02,727
BR00092687,C03,858
BR00092687,C04,851
BR00092687,C05,920
BR00092687,C06,810
BR00092687,C07,694
BR00092687,C08,856
BR00092687,C09,823
BR00092687,C10,787
BR00092687,C11,826
BR00092687,C12,790
BR00092687,C13,842
BR00092687,C14,834
BR00092687,C15,747
BR00092687,C16,732
BR00092687,C17,782
BR00092687,C18,793
BR00092687,C19,839
BR00092687,C20,906
BR00092687,C21,825
BR00092687,C22,757
BR00092687,C23,729
BR00092687,C24,679
BR00092687,D01,697
BR00092687,D02,715
BR00092687,D03,915
BR00092687,D04,957
BR00092687,D05,1000
BR00092687,D06,1058
BR00092687,D07,902
BR00092687,D08,994
BR00092687,D09,941
BR00092687,D10,951
BR00092687,D11,951
BR00092687,D12,943
BR00092687,D13,1107
BR00092687,D14,951
BR00092687,D15,1012
BR00092687,D16,1064
BR00092687,D17,983
BR00092687,D18,1025
BR00092687,D19,1031
BR00092687,D20,1035
BR00092687,D21,979
BR00092687,D22,781
BR00092687,D23,835
BR00092687,D24,570
BR00092687,E01,552
BR00092687,E02,799
BR00092687,E03,962
BR00092687,E04,1037
BR00092687,E05,1134
BR00092687,E06,1107
BR00092687,E07,1122
BR00092687,E08,1127
BR00092687,E09,1195
BR00092687,E10,1106
BR00092687,E11,1054
BR00092687,E12,1065
BR00092687,E13,1094
BR00092687,E14,1171
BR00092687,E15,1110
BR00092687,E16,1167
BR00092687,E17,1151
BR00092687,E18,1074
BR00092687,E19,1193
BR00092687,E20,1103
BR00092687,E21,1068
BR00092687,E22,901
BR00092687,E23,756
BR00092687,E24,682
BR00092687,F01,681
BR00092687,F02,790
BR00092687,F03,939
BR00092687,F04,1197
BR00092687,F05,1196
BR00092687,F06,1181
BR00092687,F07,1104
BR00092687,F08,1227
BR00092687,F09,1128
BR00092687,F10,1154
BR00092687,F11,1065
BR00092687,F12,1221
BR00092687,F13,1077
BR00092687,F14,1175
BR00092687,F15,1060
BR00092687,F16,1128
BR00092687,F17,1229
BR00092687,F18,1089
BR00092687,F19,1011
BR00092687,F20,1138
BR00092687,F21,1070
BR00092687,F22,915
BR00092687,F23,781
BR00092687,F24,706
BR00092687,G01,653
BR00092687,G02,780
BR00092687,G03,950
BR00092687,G04,1140
BR00092687,G05,1330
BR00092687,G06,1237
BR00092687,G07,1133
BR00092687,G08,1236
BR00092687,G09,1252
BR00092687,G10,1061
BR00092687,G11,1257
BR00092687,G12,1292
BR00092687,G13,1249
BR00092687,G14,1172
BR00092687,G15,1152
BR00092687,G16,1184
BR00092687,G17,1247
BR00092687,G18,1219
BR00092687,G19,1214
BR00092687,G20,1147
BR00092687,G21,957
BR00092687,G22,819
BR00092687,G23,675
BR00092687,G24,723
BR00092687,H01,650
BR00092687,H02,737
BR00092687,H03,1009
BR00092687,H04,1144
BR00092687,H05,1231
BR00092687,H06,1268
BR00092687,H07,1153
BR00092687,H08,1227
BR00092687,H09,1207
BR00092687,H10,1218
BR00092687,H11,1142
BR00092687,H12,1255
BR00092687,H13,1030
BR00092687,H14,1139
BR00092687,H15,1094
BR00092687,H16,1266
BR00092687,H17,1314
BR00092687,H18,1202
BR00092687,H19,903
BR00092687,H20,1164
BR00092687,H21,971
BR00092687,H22,7
BR00092687,H23,728
BR00092687,H24,676
BR00092687,I01,579
BR00092687,I02,709
BR00092687,I03,1015
BR00092687,I04,1188
BR00092687,I05,1324
BR00092687,I06,1118
BR00092687,I07,1191
BR00092687,I08,1241
BR00092687,I09,1297
BR00092687,I10,1114
BR00092687,I11,1153
BR00092687,I12,1085
BR00092687,I13,1271
BR00092687,I14,1145
BR00092687,I15,1237
BR00092687,I16,1175
