Metadata_Plate,Metadata_Well,cell_count
BR00092705,A01,1322
BR00092705,A02,1415
BR00092705,A03,1388
BR00092705,A04,1604
BR00092705,A05,1491
BR00092705,A06,1417
BR00092705,A07,954
BR00092705,A08,1033
BR00092705,A09,1073
BR00092705,A10,781
BR00092705,A11,1323
BR00092705,A12,1374
BR00092705,A13,1341
BR00092705,A14,1560
BR00092705,A15,1497
BR00092705,A16,1458
BR00092705,A17,1629
BR00092705,A18,1372
BR00092705,A19,1366
BR00092705,A20,1340
BR00092705,A21,1550
BR00092705,A22,63
BR00092705,A23,564
BR00092705,A24,823
BR00092705,B01,1510
BR00092705,B02,1449
BR00092705,B03,1273
BR00092705,B04,1372
BR00092705,B05,1474
BR00092705,B06,1402
BR00092705,B07,1356
BR00092705,B08,1354
BR00092705,B09,1511
BR00092705,B10,834
BR00092705,B11,1304
BR00092705,B12,1315
BR00092705,B13,792
BR00092705,B14,1278
BR00092705,B15,1368
BR00092705,B16,1409
BR00092705,B17,1293
BR00092705,B18,1390
BR00092705,B19,1184
BR00092705,B20,1426
BR00092705,B21,1414
BR00092705,B22,1428
BR00092705,B23,1669
BR00092705,B24,1564
BR00092705,C01,1512
BR00092705,C02,1356
BR00092705,C03,1403
BR00092705,C04,1621
BR00092705,C05,1496
BR00092705,C06,1580
BR00092705,C07,1376
BR00092705,C08,1573
BR00092705,C09,1693
BR00092705,C10,908
BR00092705,C11,1452
BR00092705,C12,1513
BR00092705,C13,1621
BR00092705,C14,1707
BR00092705,C15,1566
BR00092705,C16,1617
BR00092705,C17,1564
BR00092705,C18,1580
BR00092705,C19,424
BR00092705,C20,259
BR00092705,C21,342
BR00092705,C22,1818
BR00092705,C23,1661
BR00092705,C24,1751
BR00092705,D01,1668
BR00092705,D02,1547
BR00092705,D03,1698
BR00092705,D04,1657
BR00092705,D05,1757
BR00092705,D06,1770
BR00092705,D07,1625
BR00092705,D08,1887
BR00092705,D09,1640
BR00092705,D10,1686
BR00092705,D11,1811
BR00092705,D12,1713
BR00092705,D13,1777
BR00092705,D14,1732
BR00092705,D15,1727
BR00092705,D16,1600
BR00092705,D17,1769
BR00092705,D18,1696
BR00092705,D19,1676
BR00092705,D20,1562
BR00092705,D21,1598
BR00092705,D22,272
BR00092705,D23,1687
BR00092705,D24,1741
BR00092705,E01,1564
BR00092705,E02,1418
BR00092705,E03,1451
BR00092705,E04,1462
BR00092705,E05,1451
BR00092705,E06,1416
BR00092705,E07,1635
BR00092705,E08,1775
BR00092705,E09,1745
BR00092705,E10,1655
BR00092705,E11,1730
BR00092705,E12,1671
BR00092705,E13,1494
BR00092705,E14,1685
BR00092705,E15,1917
BR00092705,E16,675
BR00092705,E17,953
BR00092705,E18,1645
BR00092705,E19,1578
BR00092705,E20,1766
BR00092705,E21,1849
BR00092705,E22,1776
BR00092705,E23,1685
BR00092705,E24,1751
BR00092705,F01,1516
BR00092705,F02,1666
BR00092705,F03,1671
BR00092705,F04,300
BR00092705,F05,455
BR00092705,F06,1684
BR00092705,F07,1620
BR00092705,F08,1881
BR00092705,F09,1760
BR00092705,F10,1502
BR00092705,F11,1763
BR00092705,F12,1774
BR00092705,F13,1236
BR00092705,F14,1706
BR00092705,F15,1677
BR00092705,F16,1801
BR00092705,F17,1814
BR00092705,F18,1860
BR00092705,F19,352
BR00092705,F20,1499
BR00092705,F21,1873
BR00092705,F22,1534
BR00092705,F23,1658
BR00092705,F24,1833
BR00092705,G01,1633
BR00092705,G02,1483
BR00092705,G03,1724
BR00092705,G04,1629
BR00092705,G05,1734
BR00092705,G06,1688
BR00092705,G07,455
BR00092705,G08,1531
BR00092705,G09,1738
BR00092705,G10,1772
BR00092705,G11,1671
BR00092705,G12,1708
BR00092705,G13,1818
BR00092705,G14,1893
BR00092705,G15,1852
BR00092705,G16,1722
BR00092705,G17,1858
BR00092705,G18,1848
BR00092705,G19,1553
BR00092705,G20,1656
BR00092705,G21,1720
BR00092705,G22,756
BR00092705,G23,1354
BR00092705,G24,1504
BR00092705,H01,1627
BR00092705,H02,1719
BR00092705,H03,1657
BR00092705,H04,1063
BR00092705,H05,1650
BR00092705,H06,1748
BR00092705,H07,1317
BR00092705,H08,1730
BR00092705,H09,1738
BR00092705,H10,1861
BR00092705,H11,1855
BR00092705,H12,1818
BR00092705,H13,1727
BR00092705,H14,1791
BR00092705,H15,1910
BR00092705,H16,1768
BR00092705,H17,1809
BR00092705,H18,1834
BR00092705,H19,1641
BR00092705,H20,1729
BR00092705,H21,1742
BR00092705,H22,1572
BR00092705,H23,1476
BR00092705,H24,1548
BR00092705,I01,1278
BR00092705,I02,1507
BR00092705,I03,1611
BR00092705,I04,620
BR00092705,I05,884
BR00092705,I06,1596
BR00092705,I07,1574
BR00092705,I08,1731
BR00092705,I09,1896
BR00092705,I10,979
BR00092705,I11,900
BR00092705,I12,1585
BR00092705,I13,962
BR00092705,I14,1602
BR00092705,I15,1809
BR00092705,I16,1750
BR00092705,I17,1812
BR00092705,I18,1907
BR00092705,I19,1497
BR00092705,I20,1747
BR00092705,I21,1890
BR00092705,I22,652
BR00092705,I23,717
BR00092705,I24,944
BR00092705,J01,690
BR00092705,J02,1638
BR00092705,J03,1721
BR00092705,J04,77
BR00092705,J05,1627
BR00092705,J06,1678
BR00092705,J07,22
BR00092705,J08,1794
BR00092705,J09,1783
BR00092705,J10,1065
BR00092705,J11,1563
BR00092705,J12,1692
BR00092705,J13,728
BR00092705,J14,1727
BR00092705,J15,1640
BR00092705,J16,314
BR00092705,J17,611
BR00092705,J18,1552
BR00092705,J19,1115
BR00092705,J20,1443
BR00092705,J21,1621
BR00092705,J22,1615
BR00092705,J23,1586
BR00092705,J24,1612
BR00092705,K01,1530
BR00092705,K02,1570
BR00092705,K03,1600
BR00092705,K04,669
BR00092705,K05,928
BR00092705,K06,1156
BR00092705,K07,1828
BR00092705,K08,1803
BR00092705,K09,2040
BR00092705,K10,1766
BR00092705,K11,1916
BR00092705,K12,1803
BR00092705,K13,1595
BR00092705,K14,1687
BR00092705,K15,1786
BR00092705,K16,1787
BR00092705,K17,1770
BR00092705,K18,1892
BR00092705,K19,642
BR00092705,K20,1812
BR00092705,K21,1762
BR00092705,K22,815
BR00092705,K23,762
BR00092705,K24,733
BR00092705,L01,1385
BR00092705,L02,1612
BR00092705,L03,1637
BR00092705,L04,748
BR00092705,L05,1216
BR00092705,L06,1741
BR00092705,L07,1668
BR00092705,L08,1807
BR00092705,L09,1645
BR00092705,L10,1196
BR00092705,L11,1361
BR00092705,L12,1706
BR00092705,L13,910
BR00092705,L14,1623
BR00092705,L15,1639
BR00092705,L16,1556
BR00092705,L17,1581
BR00092705,L18,1686
BR00092705,L19,1511
BR00092705,L20,1663
BR00092705,L21,1689
BR00092705,L22,1553
BR00092705,L23,1672
BR00092705,L24,1580
BR00092705,M01,657
BR00092705,M02,1428
BR00092705,M03,1419
BR00092705,M04,1609
BR00092705,M05,1644
BR00092705,M06,1704
BR00092705,M07,840
BR00092705,M08,1408
BR00092705,M09,1641
BR00092705,M10,979
BR00092705,M11,1654
BR00092705,M12,1671
BR00092705,M13,1743
BR00092705,M14,1722
BR00092705,M15,1655
BR00092705,M16,1401
BR00092705,M17,1449
BR00092705,M18,1772
BR00092705,M19,1691
BR00092705,M20,1667
BR00092705,M21,1517
BR00092705,M22,1445
BR00092705,M23,1506
BR00092705,M24,1621
BR00092705,N01,259
BR00092705,N02,634
BR00092705,N03,820
BR00092705,N04,1543
BR00092705,N05,1524
BR00092705,N06,1690
BR00092705,N07,992
BR00092705,N08,1460
BR00092705,N09,1464
BR00092705,N10,812
BR00092705,N11,727
BR00092705,N12,1730
BR00092705,N13,1359
BR00092705,N14,1388
BR00092705,N15,1316
BR00092705,N16,1185
BR00092705,N17,1553
BR00092705,N18,1697
BR00092705,N19,1553
BR00092705,N20,1563
BR00092705,N21,1534
BR00092705,N22,1018
BR00092705,N23,1267
BR00092705,N24,1618
BR00092705,O01,1239
BR00092705,O02,1225
BR00092705,O03,1388
BR00092705,O04,1395
BR00092705,O05,1367
BR00092705,O06,1247
BR00092705,O07,39
BR00092705,O08,34
BR00092705,O09,135
BR00092705,O10,677
BR00092705,O11,1080
BR00092705,O12,1426
BR00092705,O13,1395
BR00092705,O14,1503
BR00092705,O15,1451
BR00092705,O16,1393
BR00092705,O17,1557
BR00092705,O18,1412
BR00092705,O19,1464
BR00092705,O20,1338
BR00092705,O21,1425
BR00092705,O22,1394
BR00092705,O23,1430
BR00092705,O24,1178
BR00092705,P01,1245
BR00092705,P02,1307
BR00092705,P03,1304
BR00092705,P04,1422
BR00092705,P05,1264
BR00092705,P06,1386
BR00092705,P07,1086
BR00092705,P08,1333
BR00092705,P09,1507
BR00092705,P10,1287
BR00092705,P11,1350
BR00092705,P12,1265
BR00092705,P13,1328
BR00092705,P14,1190
BR00092705,P15,1345
BR00092705,P16,62
BR00092705,P17,526
BR00092705,P18,594
BR00092705,P19,610
BR00092705,P20,1331
BR00092705,P21,1227
BR00092705,P22,553
BR00092705,P23,635
BR00092705,P24,759
