Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015105,A01,1831
SQ00015105,A02,1552
SQ00015105,A03,1703
SQ00015105,A04,1559
SQ00015105,A05,1408
SQ00015105,A06,1426
SQ00015105,A07,176
SQ00015105,A08,70
SQ00015105,A09,152
SQ00015105,A10,267
SQ00015105,A11,345
SQ00015105,A12,355
SQ00015105,A13,188
SQ00015105,A14,480
SQ00015105,A15,1491
SQ00015105,A16,1840
SQ00015105,A17,1533
SQ00015105,A18,1595
SQ00015105,A19,1528
SQ00015105,A20,1459
SQ00015105,A21,1291
SQ00015105,A22,1596
SQ00015105,A23,1543
SQ00015105,A24,1061
SQ00015105,B01,1346
SQ00015105,B02,1655
SQ00015105,B03,1416
SQ00015105,B04,1490
SQ00015105,B05,1353
SQ00015105,B06,1554
SQ00015105,B07,1544
SQ00015105,B08,1635
SQ00015105,B09,1671
SQ00015105,B10,1849
SQ00015105,B11,1640
SQ00015105,B12,1936
SQ00015105,B13,1640
SQ00015105,B14,1308
SQ00015105,B15,1442
SQ00015105,B16,1629
SQ00015105,B17,1543
SQ00015105,B18,1316
SQ00015105,B19,1387
SQ00015105,B20,1514
SQ00015105,B21,1664
SQ00015105,B22,1255
SQ00015105,B23,1319
SQ00015105,B24,1091
SQ00015105,C01,307
SQ00015105,C02,250
SQ00015105,C03,326
SQ00015105,C04,320
SQ00015105,C05,368
SQ00015105,C06,401
SQ00015105,C07,1518
SQ00015105,C08,1830
SQ00015105,C09,1864
SQ00015105,C10,2009
SQ00015105,C11,1863
SQ00015105,C12,2122
SQ00015105,C13,402
SQ00015105,C14,377
SQ00015105,C15,841
SQ00015105,C16,1812
SQ00015105,C17,1981
SQ00015105,C18,1653
SQ00015105,C19,60
SQ00015105,C20,81
SQ00015105,C21,55
SQ00015105,C22,81
SQ00015105,C23,55
SQ00015105,C24,47
SQ00015105,D01,1636
SQ00015105,D02,1923
SQ00015105,D03,1937
SQ00015105,D04,1815
SQ00015105,D05,1748
SQ00015105,D06,2125
SQ00015105,D07,1692
SQ00015105,D08,1966
SQ00015105,D09,1725
SQ00015105,D10,1866
SQ00015105,D11,2034
SQ00015105,D12,1947
SQ00015105,D13,161
SQ00015105,D14,269
SQ00015105,D15,404
SQ00015105,D16,737
SQ00015105,D17,1912
SQ00015105,D18,2135
SQ00015105,D19,1892
SQ00015105,D20,2067
SQ00015105,D21,1968
SQ00015105,D22,1899
SQ00015105,D23,1583
SQ00015105,D24,1272
SQ00015105,E01,1369
SQ00015105,E02,1928
SQ00015105,E03,1673
SQ00015105,E04,2019
SQ00015105,E05,2195
SQ00015105,E06,2075
SQ00015105,E07,2179
SQ00015105,E08,1904
SQ00015105,E09,2224
SQ00015105,E10,2085
SQ00015105,E11,1955
SQ00015105,E12,2182
SQ00015105,E13,2302
SQ00015105,E14,2405
SQ00015105,E15,2207
SQ00015105,E16,2141
SQ00015105,E17,2147
SQ00015105,E18,2204
SQ00015105,E19,2170
SQ00015105,E20,1988
SQ00015105,E21,1875
SQ00015105,E22,1698
SQ00015105,E23,1567
SQ00015105,E24,1237
SQ00015105,F01,1213
SQ00015105,F02,1508
SQ00015105,F03,1865
SQ00015105,F04,2114
SQ00015105,F05,2349
SQ00015105,F06,2245
SQ00015105,F07,2069
SQ00015105,F08,2063
SQ00015105,F09,2407
SQ00015105,F10,1997
SQ00015105,F11,2336
SQ00015105,F12,1841
SQ00015105,F13,2226
SQ00015105,F14,2284
SQ00015105,F15,2051
SQ00015105,F16,2013
SQ00015105,F17,2274
SQ00015105,F18,2027
SQ00015105,F19,870
SQ00015105,F20,936
SQ00015105,F21,856
SQ00015105,F22,705
SQ00015105,F23,691
SQ00015105,F24,585
SQ00015105,G01,1260
SQ00015105,G02,1591
SQ00015105,G03,2025
SQ00015105,G04,2109
SQ00015105,G05,2075
SQ00015105,G06,2288
SQ00015105,G07,2464
SQ00015105,G08,2323
SQ00015105,G09,2348
SQ00015105,G10,2307
SQ00015105,G11,2192
SQ00015105,G12,2137
SQ00015105,G13,61
SQ00015105,G14,60
SQ00015105,G15,54
SQ00015105,G16,73
SQ00015105,G17,72
SQ00015105,G18,66
SQ00015105,G19,2111
SQ00015105,G20,1972
SQ00015105,G21,2093
SQ00015105,G22,1721
SQ00015105,G23,1511
SQ00015105,G24,1223
SQ00015105,H01,393
SQ00015105,H02,994
SQ00015105,H03,1334
SQ00015105,H04,1804
SQ00015105,H05,1641
SQ00015105,H06,1950
SQ00015105,H07,1745
SQ00015105,H08,1976
SQ00015105,H09,2235
SQ00015105,H10,2168
SQ00015105,H11,2342
SQ00015105,H12,2255
SQ00015105,H13,40
SQ00015105,H14,37
SQ00015105,H15,69
SQ00015105,H16,60
SQ00015105,H17,178
SQ00015105,H18,366
SQ00015105,H19,1805
SQ00015105,H20,1995
SQ00015105,H21,2227
SQ00015105,H22,1597
SQ00015105,H23,1637
SQ00015105,H24,1072
SQ00015105,I01,1278
SQ00015105,I02,1767
SQ00015105,I03,1597
SQ00015105,I04,2046
SQ00015105,I05,1926
SQ00015105,I06,2148
SQ00015105,I07,2125
SQ00015105,I08,2324
SQ00015105,I09,2163
SQ00015105,I10,1999
SQ00015105,I11,2172
SQ00015105,I12,1986
SQ00015105,I13,2184
SQ00015105,I14,2022
SQ00015105,I15,2022
SQ00015105,I16,2245
SQ00015105,I17,2135
SQ00015105,I18,2226
SQ00015105,I19,1921
SQ00015105,I20,2047
SQ00015105,I21,1810
SQ00015105,I22,2082
SQ00015105,I23,1362
SQ00015105,I24,1230
SQ00015105,J01,1146
SQ00015105,J02,1644
SQ00015105,J03,1969
SQ00015105,J04,1950
SQ00015105,J05,2035
SQ00015105,J06,2019
SQ00015105,J07,366
SQ00015105,J08,413
SQ00015105,J09,883
SQ00015105,J10,2001
SQ00015105,J11,2131
SQ00015105,J12,1856
SQ00015105,J13,2294
SQ00015105,J14,2352
SQ00015105,J15,1951
SQ00015105,J16,2224
SQ00015105,J17,2162
SQ00015105,J18,1978
SQ00015105,J19,1912
SQ00015105,J20,2136
SQ00015105,J21,1846
SQ00015105,J22,1785
SQ00015105,J23,1494
SQ00015105,J24,1159
SQ00015105,K01,1280
