Metadata_Plate,Metadata_Well,cell_count
BR00092767,A01,963
BR00092767,A02,911
BR00092767,A03,1090
BR00092767,A04,811
BR00092767,A05,1060
BR00092767,A06,1152
BR00092767,A07,248
BR00092767,A08,385
BR00092767,A09,476
BR00092767,A10,225
BR00092767,A11,873
BR00092767,A12,929
BR00092767,A13,795
BR00092767,A14,842
BR00092767,A15,970
BR00092767,A16,977
BR00092767,A17,917
BR00092767,A18,970
BR00092767,A19,924
BR00092767,A20,623
BR00092767,A21,774
BR00092767,A22,5
BR00092767,A23,20
BR00092767,A24,97
BR00092767,B01,1022
BR00092767,B02,1097
BR00092767,B03,1085
BR00092767,B04,1087
BR00092767,B05,1138
BR00092767,B06,1150
BR00092767,B07,344
BR00092767,B08,939
BR00092767,B09,1028
BR00092767,B10,370
BR00092767,B11,647
BR00092767,B12,738
BR00092767,B13,298
BR00092767,B14,773
BR00092767,B15,1012
BR00092767,B16,983
BR00092767,B17,1120
BR00092767,B18,838
BR00092767,B19,706
BR00092767,B20,814
BR00092767,B21,866
BR00092767,B22,846
BR00092767,B23,1042
BR00092767,B24,909
BR00092767,C01,1105
BR00092767,C02,1196
BR00092767,C03,1087
BR00092767,C04,812
BR00092767,C05,998
BR00092767,C06,1250
BR00092767,C07,786
BR00092767,C08,823
BR00092767,C09,1008
BR00092767,C10,769
BR00092767,C11,1001
BR00092767,C12,969
BR00092767,C13,1191
BR00092767,C14,1067
BR00092767,C15,917
BR00092767,C16,497
BR00092767,C17,1028
BR00092767,C18,910
BR00092767,C19,121
BR00092767,C20,129
BR00092767,C21,173
BR00092767,C22,944
BR00092767,C23,1153
BR00092767,C24,1123
BR00092767,D01,1061
BR00092767,D02,980
BR00092767,D03,1450
BR00092767,D04,1365
BR00092767,D05,1023
BR00092767,D06,1246
BR00092767,D07,1110
BR00092767,D08,1206
BR00092767,D09,1302
BR00092767,D10,1161
BR00092767,D11,982
BR00092767,D12,1027
BR00092767,D13,817
BR00092767,D14,1228
BR00092767,D15,1082
BR00092767,D16,1160
BR00092767,D17,1053
BR00092767,D18,1355
BR00092767,D19,718
BR00092767,D20,1094
BR00092767,D21,1134
BR00092767,D22,163
BR00092767,D23,1010
BR00092767,D24,1101
BR00092767,E01,591
BR00092767,E02,1028
BR00092767,E03,1035
BR00092767,E04,395
BR00092767,E05,550
BR00092767,E06,463
BR00092767,E07,1174
BR00092767,E08,1068
BR00092767,E09,1255
BR00092767,E10,1011
BR00092767,E11,1357
BR00092767,E12,1220
BR00092767,E13,441
BR00092767,E14,1024
BR00092767,E15,1207
BR00092767,E16,144
BR00092767,E17,291
BR00092767,E18,366
BR00092767,E19,1025
BR00092767,E20,1381
BR00092767,E21,1149
BR00092767,E22,791
BR00092767,E23,1055
BR00092767,E24,1119
BR00092767,F01,1062
BR00092767,F02,1040
BR00092767,F03,969
BR00092767,F04,176
BR00092767,F05,255
BR00092767,F06,709
BR00092767,F07,1186
BR00092767,F08,1068
BR00092767,F09,1649
BR00092767,F10,865
BR00092767,F11,1241
BR00092767,F12,1197
BR00092767,F13,754
BR00092767,F14,1398
BR00092767,F15,1408
BR00092767,F16,976
BR00092767,F17,1200
BR00092767,F18,1053
BR00092767,F19,48
BR00092767,F20,318
BR00092767,F21,951
BR00092767,F22,1089
BR00092767,F23,990
BR00092767,F24,992
BR00092767,G01,916
BR00092767,G02,908
BR00092767,G03,1144
BR00092767,G04,1149
BR00092767,G05,1098
BR00092767,G06,987
BR00092767,G07,8
BR00092767,G08,87
BR00092767,G09,870
BR00092767,G10,1487
BR00092767,G11,1374
BR00092767,G12,1002
BR00092767,G13,1084
BR00092767,G14,1243
BR00092767,G15,1204
BR00092767,G16,801
BR00092767,G17,1254
BR00092767,G18,978
BR00092767,G19,222
BR00092767,G20,1114
BR00092767,G21,1139
BR00092767,G22,291
BR00092767,G23,609
BR00092767,G24,1162
BR00092767,H01,1102
BR00092767,H02,1041
BR00092767,H03,1255
BR00092767,H04,86
BR00092767,H05,816
BR00092767,H06,959
BR00092767,H07,118
BR00092767,H08,862
BR00092767,H09,998
BR00092767,H10,1267
BR00092767,H11,1086
BR00092767,H12,1046
BR00092767,H13,1091
BR00092767,H14,975
BR00092767,H15,922
BR00092767,H16,766
BR00092767,H17,859
BR00092767,H18,934
BR00092767,H19,918
BR00092767,H20,1008
BR00092767,H21,853
BR00092767,H22,1232
BR00092767,H23,818
BR00092767,H24,1024
BR00092767,I01,535
BR00092767,I02,1013
BR00092767,I03,1002
BR00092767,I04,54
BR00092767,I05,261
BR00092767,I06,738
BR00092767,I07,845
BR00092767,I08,945
BR00092767,I09,1187
BR00092767,I10,277
BR00092767,I11,220
BR00092767,I12,715
BR00092767,I13,153
BR00092767,I14,771
BR00092767,I15,1361
BR00092767,I16,881
BR00092767,I17,863
BR00092767,I18,982
BR00092767,I19,283
BR00092767,I20,650
BR00092767,I21,1150
BR00092767,I22,11
BR00092767,I23,59
BR00092767,I24,341
BR00092767,J01,242
BR00092767,J02,1118
BR00092767,J03,969
BR00092767,J04,4
BR00092767,J05,1198
BR00092767,J06,865
BR00092767,J07,3
BR00092767,J08,1055
BR00092767,J09,955
BR00092767,J10,362
BR00092767,J11,1129
BR00092767,J12,1073
BR00092767,J13,230
BR00092767,J14,1053
BR00092767,J15,804
BR00092767,J16,115
BR00092767,J17,212
BR00092767,J18,770
BR00092767,J19,182
BR00092767,J20,545
BR00092767,J21,900
BR00092767,J22,796
BR00092767,J23,1063
BR00092767,J24,793
BR00092767,K01,1139
BR00092767,K02,1093
BR00092767,K03,932
BR00092767,K04,9
BR00092767,K05,110
BR00092767,K06,319
BR00092767,K07,1294
BR00092767,K08,1202
BR00092767,K09,936
BR00092767,K10,1071
BR00092767,K11,1210
BR00092767,K12,1218
BR00092767,K13,570
BR00092767,K14,719
BR00092767,K15,666
BR00092767,K16,1124
BR00092767,K17,1057
BR00092767,K18,1024
BR00092767,K19,415
BR00092767,K20,756
BR00092767,K21,1118
BR00092767,K22,181
BR00092767,K23,156
BR00092767,K24,240
BR00092767,L01,820
BR00092767,L02,1015
BR00092767,L03,799
BR00092767,L04,308
BR00092767,L05,838
BR00092767,L06,1085
BR00092767,L07,814
BR00092767,L08,916
BR00092767,L09,1615
BR00092767,L10,111
BR00092767,L11,437
BR00092767,L12,920
BR00092767,L13,58
BR00092767,L14,390
BR00092767,L15,649
BR00092767,L16,682
BR00092767,L17,894
BR00092767,L18,1148
BR00092767,L19,790
BR00092767,L20,1165
BR00092767,L21,1027
BR00092767,L22,686
BR00092767,L23,986
BR00092767,L24,725
BR00092767,M01,74
BR00092767,M02,995
BR00092767,M03,959
BR00092767,M04,718
BR00092767,M05,908
BR00092767,M06,882
BR00092767,M07,84
BR00092767,M08,897
