plate_map_name	well_position	broad_sample	mg_per_ml	mmoles_per_liter	solvent
C-7161-01-LM6-019	A01				DMSO
C-7161-01-LM6-019	A02				DMSO
C-7161-01-LM6-019	A03				DMSO
C-7161-01-LM6-019	A04				DMSO
C-7161-01-LM6-019	A05				DMSO
C-7161-01-LM6-019	A06				DMSO
C-7161-01-LM6-019	A07	BRD-K44844162-001-01-6	4.60531499999999994	9.99999999999999999	DMSO
C-7161-01-LM6-019	A08	BRD-K44844162-001-01-6	1.53510499999881913	3.33333333333076923	DMSO
C-7161-01-LM6-019	A09	BRD-K44844162-001-01-6	0.511701666668634746	1.11111111111538462	DMSO
C-7161-01-LM6-019	A10	BRD-K44844162-001-01-6	0.170567222221697398	0.370370370369230769	DMSO
C-7161-01-LM6-019	A11	BRD-K44844162-001-01-6	0.0568557407405657992	0.123456790123076923	DMSO
C-7161-01-LM6-019	A12	BRD-K44844162-001-01-6	0.0189519135813694497	0.0411522633769230769	DMSO
C-7161-01-LM6-019	A13	BRD-K44876623-001-03-7	3.07389499999999998	9.99999999999999999	DMSO
C-7161-01-LM6-019	A14	BRD-K44876623-001-03-7	1.02463166666587848	3.33333333333076923	DMSO
C-7161-01-LM6-019	A15	BRD-K44876623-001-03-7	0.341543888890202519	1.11111111111538462	DMSO
C-7161-01-LM6-019	A16	BRD-K44876623-001-03-7	0.113847962962612661	0.370370370369230769	DMSO
C-7161-01-LM6-019	A17	BRD-K44876623-001-03-7	0.0379493209875375536	0.123456790123076923	DMSO
C-7161-01-LM6-019	A18	BRD-K44876623-001-03-7	0.0126497736633006961	0.0411522633769230769	DMSO
C-7161-01-LM6-019	A19	BRD-K44974079-001-01-3	5.22567999999999983	9.99999999999999999	DMSO
C-7161-01-LM6-019	A20	BRD-K44974079-001-01-3	1.74189333333199336	3.33333333333076923	DMSO
C-7161-01-LM6-019	A21	BRD-K44974079-001-01-3	0.580631111113344292	1.11111111111538462	DMSO
C-7161-01-LM6-019	A22	BRD-K44974079-001-01-3	0.193543703703108178	0.370370370369230769	DMSO
C-7161-01-LM6-019	A23	BRD-K44974079-001-01-3	0.0645145679010360595	0.123456790123076923	DMSO
C-7161-01-LM6-019	A24	BRD-K44974079-001-01-3	0.0215048559683519378	0.0411522633769230769	DMSO
C-7161-01-LM6-019	B01				DMSO
C-7161-01-LM6-019	B02				DMSO
C-7161-01-LM6-019	B03				DMSO
C-7161-01-LM6-019	B04				DMSO
C-7161-01-LM6-019	B05				DMSO
C-7161-01-LM6-019	B06				DMSO
C-7161-01-LM6-019	B07	BRD-A44863528-001-13-2	3.34410000000000025	9.99999999999999999	DMSO
C-7161-01-LM6-019	B08	BRD-A44863528-001-13-2	1.11469999999914262	3.33333333333076923	DMSO
C-7161-01-LM6-019	B09	BRD-A44863528-001-13-2	0.371566666668095799	1.11111111111538462	DMSO
C-7161-01-LM6-019	B10	BRD-A44863528-001-13-2	0.123855555555174471	0.370370370369230769	DMSO
C-7161-01-LM6-019	B11	BRD-A44863528-001-13-2	0.0412851851850581569	0.123456790123076923	DMSO
C-7161-01-LM6-019	B12	BRD-A44863528-001-13-2	0.0137617283958768472	0.0411522633769230769	DMSO
C-7161-01-LM6-019	B13	BRD-K44942188-001-09-1	3.11418000000000007	10.0000000000000000	DMSO
C-7161-01-LM6-019	B14	BRD-K44942188-001-09-1	1.03806000000000002	3.33333333333333333	DMSO
C-7161-01-LM6-019	B15	BRD-K44942188-001-09-1	0.346020000000000008	1.11111111111111111	DMSO
C-7161-01-LM6-019	B16	BRD-K44942188-001-09-1	0.11534	0.370370370370370363	DMSO
C-7161-01-LM6-019	B17	BRD-K44942188-001-09-1	0.0384466666666666692	0.123456790123456796	DMSO
C-7161-01-LM6-019	B18	BRD-K44942188-001-09-1	0.0128155555555555538	0.0411522633744855902	DMSO
C-7161-01-LM6-019	B19	BRD-K45033733-001-12-2	3.21331799999999987	9.99999999999999999	DMSO
C-7161-01-LM6-019	B20	BRD-K45033733-001-12-2	1.07110599999917603	3.33333333333076923	DMSO
C-7161-01-LM6-019	B21	BRD-K45033733-001-12-2	0.357035333334706533	1.11111111111538462	DMSO
C-7161-01-LM6-019	B22	BRD-K45033733-001-12-2	0.119011777777411583	0.370370370369230769	DMSO
C-7161-01-LM6-019	B23	BRD-K45033733-001-12-2	0.0396705925924705276	0.123456790123076923	DMSO
C-7161-01-LM6-019	B24	BRD-K45033733-001-12-2	0.0132235308649807702	0.0411522633769230769	DMSO
C-7161-01-LM6-019	C01	BRD-K45158365-001-11-4	4.35518799999999998	9.99999999999999999	DMSO
C-7161-01-LM6-019	C02	BRD-K45158365-001-11-4	1.45172933333221661	3.33333333333076923	DMSO
C-7161-01-LM6-019	C03	BRD-K45158365-001-11-4	0.483909777779638970	1.11111111111538462	DMSO
C-7161-01-LM6-019	C04	BRD-K45158365-001-11-4	0.161303259258762941	0.370370370369230769	DMSO
C-7161-01-LM6-019	C05	BRD-K45158365-001-11-4	0.0537677530862543137	0.123456790123076923	DMSO
C-7161-01-LM6-019	C06	BRD-K45158365-001-11-4	0.0179225843632014861	0.0411522633769230769	DMSO
