plate_map_name	well_position	broad_sample	mg_per_ml	mmoles_per_liter	solvent
C-7161-01-LM6-009	A01				DMSO
C-7161-01-LM6-009	A02				DMSO
C-7161-01-LM6-009	A03				DMSO
C-7161-01-LM6-009	A04				DMSO
C-7161-01-LM6-009	A05				DMSO
C-7161-01-LM6-009	A06				DMSO
C-7161-01-LM6-009	A07	BRD-K25412176-001-01-9	4.27322999999999979	9.99999999999999999	DMSO
C-7161-01-LM6-009	A08	BRD-K25412176-001-01-9	1.42440999999890423	3.33333333333076923	DMSO
C-7161-01-LM6-009	A09	BRD-K25412176-001-01-9	0.474803333335159479	1.11111111111538462	DMSO
C-7161-01-LM6-009	A10	BRD-K25412176-001-01-9	0.158267777777290792	0.370370370369230769	DMSO
C-7161-01-LM6-009	A11	BRD-K25412176-001-01-9	0.0527559259257635974	0.123456790123076923	DMSO
C-7161-01-LM6-009	A12	BRD-K25412176-001-01-9	0.0175853086430168991	0.0411522633769230769	DMSO
C-7161-01-LM6-009	A13	BRD-K24771047-001-01-6	2.41288399999999996	9.99999999999999999	DMSO
C-7161-01-LM6-009	A14	BRD-K24771047-001-01-6	0.804294666666047964	3.33333333333076923	DMSO
C-7161-01-LM6-009	A15	BRD-K24771047-001-01-6	0.268098222223253366	1.11111111111538462	DMSO
C-7161-01-LM6-009	A16	BRD-K24771047-001-01-6	0.0893660740737990999	0.370370370369230769	DMSO
C-7161-01-LM6-009	A17	BRD-K24771047-001-01-6	0.0297886913579330333	0.123456790123076923	DMSO
C-7161-01-LM6-009	A18	BRD-K24771047-001-01-6	0.00992956378659636597	0.0411522633769230769	DMSO
C-7161-01-LM6-009	A19	BRD-K28307902-001-21-7	2.76211799999999982	9.99999999999999999	DMSO
C-7161-01-LM6-009	A20	BRD-K28307902-001-21-7	0.920705999999291706	3.33333333333076923	DMSO
C-7161-01-LM6-009	A21	BRD-K28307902-001-21-7	0.306902000001180374	1.11111111111538462	DMSO
C-7161-01-LM6-009	A22	BRD-K28307902-001-21-7	0.102300666666351889	0.370370370369230769	DMSO
C-7161-01-LM6-009	A23	BRD-K28307902-001-21-7	0.0341002222221172963	0.123456790123076923	DMSO
C-7161-01-LM6-009	A24	BRD-K28307902-001-21-7	0.0113667407414140008	0.0411522633769230769	DMSO
C-7161-01-LM6-009	B01				DMSO
C-7161-01-LM6-009	B02				DMSO
C-7161-01-LM6-009	B03				DMSO
C-7161-01-LM6-009	B04				DMSO
C-7161-01-LM6-009	B05				DMSO
C-7161-01-LM6-009	B06				DMSO
