Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015047,A01,2147
SQ00015047,A02,2461
SQ00015047,A03,2413
SQ00015047,A04,2294
SQ00015047,A05,2642
SQ00015047,A06,2781
SQ00015047,A07,2787
SQ00015047,A08,2992
SQ00015047,A09,2685
SQ00015047,A10,2759
SQ00015047,A11,2717
SQ00015047,A12,2786
SQ00015047,A13,2982
SQ00015047,A14,2722
SQ00015047,A15,2735
SQ00015047,A16,2643
SQ00015047,A17,2885
SQ00015047,A18,2631
SQ00015047,A19,2688
SQ00015047,A20,2642
SQ00015047,A21,2517
SQ00015047,A22,2168
SQ00015047,A23,2267
SQ00015047,A24,2327
SQ00015047,B01,2534
SQ00015047,B02,2575
SQ00015047,B03,2565
SQ00015047,B04,2534
SQ00015047,B05,2446
SQ00015047,B06,2706
SQ00015047,B07,2221
SQ00015047,B08,2648
SQ00015047,B09,2616
SQ00015047,B10,2687
SQ00015047,B11,2862
SQ00015047,B12,2821
SQ00015047,B13,3138
SQ00015047,B14,2695
SQ00015047,B15,2697
SQ00015047,B16,3069
SQ00015047,B17,2797
SQ00015047,B18,2985
SQ00015047,B19,2816
SQ00015047,B20,2827
SQ00015047,B21,2740
SQ00015047,B22,2770
SQ00015047,B23,2815
SQ00015047,B24,2483
SQ00015047,C01,2286
SQ00015047,C02,2560
SQ00015047,C03,2739
SQ00015047,C04,2689
SQ00015047,C05,2993
SQ00015047,C06,3030
SQ00015047,C07,2914
SQ00015047,C08,3086
SQ00015047,C09,3028
SQ00015047,C10,2970
SQ00015047,C11,3223
SQ00015047,C12,3048
SQ00015047,C13,2037
SQ00015047,C14,2667
SQ00015047,C15,3056
SQ00015047,C16,3169
SQ00015047,C17,3106
SQ00015047,C18,3027
SQ00015047,C19,143
SQ00015047,C20,109
SQ00015047,C21,101
SQ00015047,C22,104
SQ00015047,C23,120
SQ00015047,C24,84
SQ00015047,D01,2600
SQ00015047,D02,2661
SQ00015047,D03,2719
SQ00015047,D04,2790
SQ00015047,D05,2864
SQ00015047,D06,3249
SQ00015047,D07,3003
SQ00015047,D08,2834
SQ00015047,D09,3108
SQ00015047,D10,3016
SQ00015047,D11,2781
SQ00015047,D12,2781
SQ00015047,D13,1880
SQ00015047,D14,2360
SQ00015047,D15,2314
SQ00015047,D16,2476
SQ00015047,D17,2205
SQ00015047,D18,2360
SQ00015047,D19,2401
SQ00015047,D20,2574
SQ00015047,D21,2488
SQ00015047,D22,2520
SQ00015047,D23,2900
SQ00015047,D24,2682
SQ00015047,E01,54
SQ00015047,E02,278
SQ00015047,E03,351
SQ00015047,E04,466
SQ00015047,E05,513
SQ00015047,E06,477
SQ00015047,E07,3158
SQ00015047,E08,3322
SQ00015047,E09,3212
SQ00015047,E10,3019
SQ00015047,E11,2927
SQ00015047,E12,2962
SQ00015047,E13,2849
SQ00015047,E14,2606
SQ00015047,E15,2906
SQ00015047,E16,2964
SQ00015047,E17,2877
SQ00015047,E18,3212
SQ00015047,E19,2730
SQ00015047,E20,3062
SQ00015047,E21,2730
SQ00015047,E22,2890
SQ00015047,E23,2334
SQ00015047,E24,2437
SQ00015047,F01,2241
SQ00015047,F02,2425
SQ00015047,F03,3119
SQ00015047,F04,2821
SQ00015047,F05,2958
SQ00015047,F06,2937
SQ00015047,F07,2914
SQ00015047,F08,2979
SQ00015047,F09,2801
SQ00015047,F10,2735
SQ00015047,F11,3064
SQ00015047,F12,3031
SQ00015047,F13,2711
SQ00015047,F14,2730
SQ00015047,F15,2907
SQ00015047,F16,2816
SQ00015047,F17,2914
SQ00015047,F18,3128
SQ00015047,F19,2495
SQ00015047,F20,2766
SQ00015047,F21,2629
SQ00015047,F22,2725
SQ00015047,F23,2865
SQ00015047,F24,2243
SQ00015047,G01,2168
SQ00015047,G02,2578
SQ00015047,G03,2934
SQ00015047,G04,3294
SQ00015047,G05,3085
SQ00015047,G06,2931
SQ00015047,G07,2681
SQ00015047,G08,2887
SQ00015047,G09,2865
SQ00015047,G10,2757
SQ00015047,G11,2730
SQ00015047,G12,2708
SQ00015047,G13,62
SQ00015047,G14,81
SQ00015047,G15,84
SQ00015047,G16,84
SQ00015047,G17,107
SQ00015047,G18,83
SQ00015047,G19,201
SQ00015047,G20,403
SQ00015047,G21,408
SQ00015047,G22,778
SQ00015047,G23,1669
SQ00015047,G24,2179
SQ00015047,H01,789
SQ00015047,H02,812
SQ00015047,H03,1079
SQ00015047,H04,1195
SQ00015047,H05,2469
SQ00015047,H06,2582
SQ00015047,H07,3095
SQ00015047,H08,3151
SQ00015047,H09,2880
SQ00015047,H10,3531
SQ00015047,H11,3050
SQ00015047,H12,3131
SQ00015047,H13,1883
SQ00015047,H14,2277
SQ00015047,H15,2591
SQ00015047,H16,2885
SQ00015047,H17,2782
SQ00015047,H18,2657
SQ00015047,H19,2695
SQ00015047,H20,2749
SQ00015047,H21,2866
SQ00015047,H22,2937
SQ00015047,H23,2741
SQ00015047,H24,2868
SQ00015047,I01,1035
SQ00015047,I02,1766
SQ00015047,I03,2746
SQ00015047,I04,3368
SQ00015047,I05,3235
SQ00015047,I06,3098
SQ00015047,I07,761
SQ00015047,I08,2808
SQ00015047,I09,2611
SQ00015047,I10,2801
SQ00015047,I11,3259
SQ00015047,I12,3281
SQ00015047,I13,3329
SQ00015047,I14,3262
SQ00015047,I15,3010
SQ00015047,I16,3099
SQ00015047,I17,3058
SQ00015047,I18,2767
SQ00015047,I19,2877
SQ00015047,I20,2827
SQ00015047,I21,3108
SQ00015047,I22,3301
SQ00015047,I23,2795
SQ00015047,I24,2810
SQ00015047,J01,2206
SQ00015047,J02,2213
SQ00015047,J03,2772
SQ00015047,J04,3030
SQ00015047,J05,3173
SQ00015047,J06,2986
SQ00015047,J07,2000
SQ00015047,J08,2946
SQ00015047,J09,3312
SQ00015047,J10,2756
SQ00015047,J11,3141
SQ00015047,J12,2743
SQ00015047,J13,3100
SQ00015047,J14,3000
SQ00015047,J15,2730
SQ00015047,J16,2932
SQ00015047,J17,2886
SQ00015047,J18,2754
SQ00015047,J19,512
SQ00015047,J20,927
SQ00015047,J21,1596
SQ00015047,J22,2487
SQ00015047,J23,2799
SQ00015047,J24,2502
SQ00015047,K01,2237
SQ00015047,K02,2583
SQ00015047,K03,2755
SQ00015047,K04,3277
SQ00015047,K05,2507
SQ00015047,K06,3110
SQ00015047,K07,51
SQ00015047,K08,54
SQ00015047,K09,38
SQ00015047,K10,82
SQ00015047,K11,76
SQ00015047,K12,54
SQ00015047,K13,2627
SQ00015047,K14,3045
SQ00015047,K15,2398
SQ00015047,K16,2936
SQ00015047,K17,2766
SQ00015047,K18,2713
SQ00015047,K19,2213
SQ00015047,K20,2613
SQ00015047,K21,3005
SQ00015047,K22,3091
SQ00015047,K23,2895
SQ00015047,K24,2873
SQ00015047,L01,2686
SQ00015047,L02,3094
SQ00015047,L03,2826
SQ00015047,L04,3212
SQ00015047,L05,3249
SQ00015047,L06,2846
SQ00015047,L07,307
SQ00015047,L08,276
SQ00015047,L09,248
SQ00015047,L10,337
SQ00015047,L11,443
SQ00015047,L12,766
SQ00015047,L13,3096
SQ00015047,L14,2818
SQ00015047,L15,3059
SQ00015047,L16,3061
SQ00015047,L17,3111
