Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015195,A01,2171
SQ00015195,A02,2102
SQ00015195,A03,2185
SQ00015195,A04,2297
SQ00015195,A05,2034
SQ00015195,A06,1987
SQ00015195,A07,196
SQ00015195,A08,249
SQ00015195,A09,232
SQ00015195,A10,270
SQ00015195,A11,302
SQ00015195,A12,400
SQ00015195,A13,2462
SQ00015195,A14,2522
SQ00015195,A15,2652
SQ00015195,A16,2295
SQ00015195,A17,1958
SQ00015195,A18,2082
SQ00015195,A19,1992
SQ00015195,A20,2166
SQ00015195,A21,2075
SQ00015195,A22,2066
SQ00015195,A23,1558
SQ00015195,A24,1939
SQ00015195,B01,1946
SQ00015195,B02,2221
SQ00015195,B03,2214
SQ00015195,B04,1982
SQ00015195,B05,2281
SQ00015195,B06,2091
SQ00015195,B07,289
SQ00015195,B08,233
SQ00015195,B09,228
SQ00015195,B10,304
SQ00015195,B11,533
SQ00015195,B12,2416
SQ00015195,B13,2973
SQ00015195,B14,2348
SQ00015195,B15,2319
SQ00015195,B16,2182
SQ00015195,B17,2578
SQ00015195,B18,2146
SQ00015195,B19,2045
SQ00015195,B20,2374
SQ00015195,B21,2386
SQ00015195,B22,2194
SQ00015195,B23,1712
SQ00015195,B24,1711
SQ00015195,C01,2086
SQ00015195,C02,722
SQ00015195,C03,2324
SQ00015195,C04,2502
SQ00015195,C05,2236
SQ00015195,C06,2211
SQ00015195,C07,2003
SQ00015195,C08,2241
SQ00015195,C09,2107
SQ00015195,C10,2290
SQ00015195,C11,2209
SQ00015195,C12,2258
SQ00015195,C13,2032
SQ00015195,C14,2089
SQ00015195,C15,2010
SQ00015195,C16,2741
SQ00015195,C17,2389
SQ00015195,C18,2255
SQ00015195,C19,59
SQ00015195,C20,107
SQ00015195,C21,87
SQ00015195,C22,72
SQ00015195,C23,112
SQ00015195,C24,65
SQ00015195,D01,2321
SQ00015195,D02,2153
SQ00015195,D03,2337
SQ00015195,D04,2389
SQ00015195,D05,2429
SQ00015195,D06,2437
SQ00015195,D07,2520
SQ00015195,D08,2596
SQ00015195,D09,2508
SQ00015195,D10,2487
SQ00015195,D11,2176
SQ00015195,D12,2322
SQ00015195,D13,1601
SQ00015195,D14,2259
SQ00015195,D15,2358
SQ00015195,D16,2246
SQ00015195,D17,2276
SQ00015195,D18,2314
SQ00015195,D19,490
SQ00015195,D20,2095
SQ00015195,D21,2203
SQ00015195,D22,2080
SQ00015195,D23,2275
SQ00015195,D24,1988
SQ00015195,E01,683
SQ00015195,E02,1187
SQ00015195,E03,1959
SQ00015195,E04,2056
SQ00015195,E05,2180
SQ00015195,E06,2069
SQ00015195,E07,1242
SQ00015195,E08,2296
SQ00015195,E09,2324
SQ00015195,E10,2108
SQ00015195,E11,2152
SQ00015195,E12,2254
SQ00015195,E13,2113
SQ00015195,E14,2375
SQ00015195,E15,2145
SQ00015195,E16,2163
SQ00015195,E17,2401
SQ00015195,E18,2300
SQ00015195,E19,1420
SQ00015195,E20,1533
SQ00015195,E21,1872
SQ00015195,E22,2121
SQ00015195,E23,2649
SQ00015195,E24,2416
SQ00015195,F01,2087
SQ00015195,F02,2154
SQ00015195,F03,2189
SQ00015195,F04,2733
SQ00015195,F05,2484
SQ00015195,F06,2339
SQ00015195,F07,2916
SQ00015195,F08,2576
SQ00015195,F09,2343
SQ00015195,F10,2346
SQ00015195,F11,2469
SQ00015195,F12,2452
SQ00015195,F13,2266
SQ00015195,F14,2226
SQ00015195,F15,2292
SQ00015195,F16,2569
SQ00015195,F17,2229
