Metadata_Plate,Metadata_Well,cell_count
BR00092727,A01,781
BR00092727,A02,774
BR00092727,A03,874
BR00092727,A04,932
BR00092727,A05,865
BR00092727,A06,845
BR00092727,A07,590
BR00092727,A08,814
BR00092727,A09,823
BR00092727,A10,924
BR00092727,A11,1008
BR00092727,A12,850
BR00092727,A13,66
BR00092727,A14,90
BR00092727,A15,187
BR00092727,A16,271
BR00092727,A17,445
BR00092727,A18,851
BR00092727,A19,786
BR00092727,A20,772
BR00092727,A21,754
BR00092727,A22,64
BR00092727,A23,101
BR00092727,A24,135
BR00092727,B01,834
BR00092727,B02,780
BR00092727,B03,844
BR00092727,B04,214
BR00092727,B05,478
BR00092727,B06,875
BR00092727,B07,208
BR00092727,B08,754
BR00092727,B09,752
BR00092727,B10,470
BR00092727,B11,459
BR00092727,B12,652
BR00092727,B13,778
BR00092727,B14,779
BR00092727,B15,840
BR00092727,B16,858
BR00092727,B17,815
BR00092727,B18,791
BR00092727,B19,908
BR00092727,B20,874
BR00092727,B21,716
BR00092727,B22,798
BR00092727,B23,755
BR00092727,B24,801
BR00092727,C01,471
BR00092727,C02,1032
BR00092727,C03,1014
BR00092727,C04,89
BR00092727,C05,393
BR00092727,C06,713
BR00092727,C07,559
BR00092727,C08,878
BR00092727,C09,912
BR00092727,C10,1286
BR00092727,C11,1212
BR00092727,C12,934
BR00092727,C13,1044
BR00092727,C14,963
BR00092727,C15,854
BR00092727,C16,900
BR00092727,C17,958
BR00092727,C18,741
BR00092727,C19,299
BR00092727,C20,305
BR00092727,C21,273
BR00092727,C22,240
BR00092727,C23,243
BR00092727,C24,244
BR00092727,D01,407
BR00092727,D02,647
BR00092727,D03,842
BR00092727,D04,293
BR00092727,D05,248
BR00092727,D06,166
BR00092727,D07,1011
BR00092727,D08,1053
BR00092727,D09,1057
BR00092727,D10,5
BR00092727,D11,22
BR00092727,D12,757
BR00092727,D13,1047
BR00092727,D14,1110
BR00092727,D15,1163
BR00092727,D16,728
BR00092727,D17,547
BR00092727,D18,645
BR00092727,D19,305
BR00092727,D20,877
BR00092727,D21,978
BR00092727,D22,817
BR00092727,D23,835
BR00092727,D24,960
BR00092727,E01,816
BR00092727,E02,833
BR00092727,E03,1067
BR00092727,E04,968
BR00092727,E05,1197
BR00092727,E06,1357
BR00092727,E07,960
BR00092727,E08,1012
BR00092727,E09,1184
BR00092727,E10,1287
BR00092727,E11,1273
BR00092727,E12,1230
BR00092727,E13,723
BR00092727,E14,1339
BR00092727,E15,1034
BR00092727,E16,848
BR00092727,E17,876
BR00092727,E18,1093
BR00092727,E19,978
BR00092727,E20,1004
BR00092727,E21,1139
BR00092727,E22,693
BR00092727,E23,1062
BR00092727,E24,784
BR00092727,F01,745
BR00092727,F02,1084
BR00092727,F03,912
BR00092727,F04,418
BR00092727,F05,1135
BR00092727,F06,1012
BR00092727,F07,1201
BR00092727,F08,1243
BR00092727,F09,1124
BR00092727,F10,661
BR00092727,F11,1070
BR00092727,F12,1134
BR00092727,F13,864
BR00092727,F14,743
BR00092727,F15,879
BR00092727,F16,99
BR00092727,F17,184
BR00092727,F18,687
BR00092727,F19,1200
