Metadata_Plate,Metadata_Well,cell_count
BR00092777,A01,782
BR00092777,A02,655
BR00092777,A03,726
BR00092777,A04,573
BR00092777,A05,974
BR00092777,A06,786
BR00092777,A07,620
BR00092777,A08,854
BR00092777,A09,891
BR00092777,A10,960
BR00092777,A11,842
BR00092777,A12,977
BR00092777,A13,522
BR00092777,A14,893
BR00092777,A15,827
BR00092777,A16,774
BR00092777,A17,754
BR00092777,A18,871
BR00092777,A19,689
BR00092777,A20,1052
BR00092777,A21,899
BR00092777,A22,327
BR00092777,A23,799
BR00092777,A24,803
BR00092777,B01,947
BR00092777,B02,1027
BR00092777,B03,926
BR00092777,B04,960
BR00092777,B05,888
BR00092777,B06,883
BR00092777,B07,659
BR00092777,B08,1070
BR00092777,B09,830
BR00092777,B10,791
BR00092777,B11,947
BR00092777,B12,840
BR00092777,B13,582
BR00092777,B14,930
BR00092777,B15,806
BR00092777,B16,922
BR00092777,B17,796
BR00092777,B18,986
BR00092777,B19,277
BR00092777,B20,600
BR00092777,B21,938
BR00092777,B22,868
BR00092777,B23,1040
BR00092777,B24,874
BR00092777,C01,176
BR00092777,C02,962
BR00092777,C03,1176
BR00092777,C04,977
BR00092777,C05,1225
BR00092777,C06,1189
BR00092777,C07,9
BR00092777,C08,909
BR00092777,C09,1059
BR00092777,C10,296
BR00092777,C11,989
BR00092777,C12,1107
BR00092777,C13,321
BR00092777,C14,1064
BR00092777,C15,1001
BR00092777,C16,14
BR00092777,C17,37
BR00092777,C18,1120
BR00092777,C19,1082
BR00092777,C20,1153
BR00092777,C21,1097
BR00092777,C22,1100
BR00092777,C23,1018
BR00092777,C24,876
BR00092777,D01,768
BR00092777,D02,1054
BR00092777,D03,1109
BR00092777,D04,284
BR00092777,D05,1378
BR00092777,D06,1219
BR00092777,D07,888
BR00092777,D08,1217
BR00092777,D09,1242
BR00092777,D10,1081
BR00092777,D11,1289
BR00092777,D12,1302
BR00092777,D13,1184
BR00092777,D14,1201
BR00092777,D15,1103
BR00092777,D16,1243
BR00092777,D17,1200
BR00092777,D18,1307
BR00092777,D19,1124
BR00092777,D20,1242
BR00092777,D21,1199
BR00092777,D22,8
BR00092777,D23,75
BR00092777,D24,89
BR00092777,E01,642
BR00092777,E02,657
BR00092777,E03,957
BR00092777,E04,1131
BR00092777,E05,1610
BR00092777,E06,1367
BR00092777,E07,101
BR00092777,E08,95
BR00092777,E09,142
