	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015135	A01	2046
1	SQ00015135	A02	2126
2	SQ00015135	A03	2472
3	SQ00015135	A04	2573
4	SQ00015135	A05	2233
5	SQ00015135	A06	1955
6	SQ00015135	A07	1808
7	SQ00015135	A08	2279
8	SQ00015135	A09	2161
9	SQ00015135	A10	2239
10	SQ00015135	A11	2268
11	SQ00015135	A12	2091
12	SQ00015135	A13	2246
13	SQ00015135	A14	2446
14	SQ00015135	A15	2337
15	SQ00015135	A16	2328
16	SQ00015135	A17	2374
17	SQ00015135	A18	2332
18	SQ00015135	A19	1211
19	SQ00015135	A20	2543
20	SQ00015135	A21	2019
21	SQ00015135	A22	2591
22	SQ00015135	A23	2266
23	SQ00015135	A24	2512
24	SQ00015135	B01	1909
25	SQ00015135	B02	2083
26	SQ00015135	B03	2323
27	SQ00015135	B04	2283
28	SQ00015135	B05	2107
29	SQ00015135	B06	2213
30	SQ00015135	B07	2560
31	SQ00015135	B08	2365
32	SQ00015135	B09	2159
33	SQ00015135	B10	2413
34	SQ00015135	B11	2321
35	SQ00015135	B12	2256
36	SQ00015135	B13	2608
37	SQ00015135	B14	2352
38	SQ00015135	B15	2216
39	SQ00015135	B16	2440
40	SQ00015135	B17	2269
41	SQ00015135	B18	2694
42	SQ00015135	B19	2463
43	SQ00015135	B20	2497
44	SQ00015135	B21	2719
45	SQ00015135	B22	2474
46	SQ00015135	B23	2532
47	SQ00015135	B24	2319
48	SQ00015135	C01	2086
49	SQ00015135	C02	2845
50	SQ00015135	C03	2353
51	SQ00015135	C04	2655
52	SQ00015135	C05	2450
53	SQ00015135	C06	2618
54	SQ00015135	C07	810
55	SQ00015135	C08	1726
56	SQ00015135	C09	2430
57	SQ00015135	C10	2587
58	SQ00015135	C11	2844
59	SQ00015135	C12	2769
60	SQ00015135	C13	526
61	SQ00015135	C14	662
62	SQ00015135	C15	1786
63	SQ00015135	C16	2407
64	SQ00015135	C17	2791
65	SQ00015135	C18	2512
66	SQ00015135	C19	130
67	SQ00015135	C20	120
68	SQ00015135	C21	135
69	SQ00015135	C22	111
70	SQ00015135	C23	138
71	SQ00015135	C24	128
72	SQ00015135	D01	1623
73	SQ00015135	D02	1938
74	SQ00015135	D03	2542
75	SQ00015135	D04	2168
76	SQ00015135	D05	2635
77	SQ00015135	D06	2867
78	SQ00015135	D07	1773
79	SQ00015135	D08	2703
80	SQ00015135	D09	2413
81	SQ00015135	D10	2813
82	SQ00015135	D11	2571
83	SQ00015135	D12	2813
84	SQ00015135	D13	2134
85	SQ00015135	D14	2545
86	SQ00015135	D15	2839
87	SQ00015135	D16	2741
88	SQ00015135	D17	2529
89	SQ00015135	D18	2844
90	SQ00015135	D19	1796
91	SQ00015135	D20	2585
92	SQ00015135	D21	2636
93	SQ00015135	D22	2640
94	SQ00015135	D23	2788
95	SQ00015135	D24	2396
96	SQ00015135	E01	2041
97	SQ00015135	E02	2236
98	SQ00015135	E03	2726
99	SQ00015135	E04	3314
100	SQ00015135	E05	3197
101	SQ00015135	E06	3090
102	SQ00015135	E07	261
103	SQ00015135	E08	200
104	SQ00015135	E09	475
105	SQ00015135	E10	456
106	SQ00015135	E11	486
107	SQ00015135	E12	778
108	SQ00015135	E13	199
109	SQ00015135	E14	199
110	SQ00015135	E15	239
111	SQ00015135	E16	333
112	SQ00015135	E17	967
113	SQ00015135	E18	1789
114	SQ00015135	E19	1633
115	SQ00015135	E20	1846
116	SQ00015135	E21	1888
117	SQ00015135	E22	2047
118	SQ00015135	E23	2391
119	SQ00015135	E24	2601
120	SQ00015135	F01	1986
121	SQ00015135	F02	2693
122	SQ00015135	F03	2855
123	SQ00015135	F04	2766
124	SQ00015135	F05	3000
125	SQ00015135	F06	2717
126	SQ00015135	F07	2908
127	SQ00015135	F08	2830
128	SQ00015135	F09	2791
129	SQ00015135	F10	2952
130	SQ00015135	F11	3073
131	SQ00015135	F12	2574
132	SQ00015135	F13	1521
133	SQ00015135	F14	2726
134	SQ00015135	F15	2648
135	SQ00015135	F16	2886
136	SQ00015135	F17	2654
137	SQ00015135	F18	2659
138	SQ00015135	F19	524
139	SQ00015135	F20	2564
140	SQ00015135	F21	2574
141	SQ00015135	F22	2796
142	SQ00015135	F23	2753
143	SQ00015135	F24	2545
144	SQ00015135	G01	1951
145	SQ00015135	G02	2695
146	SQ00015135	G03	2953
147	SQ00015135	G04	2928
148	SQ00015135	G05	3238
149	SQ00015135	G06	3215
150	SQ00015135	G07	2964
151	SQ00015135	G08	3028
152	SQ00015135	G09	2930
153	SQ00015135	G10	3021
154	SQ00015135	G11	2966
155	SQ00015135	G12	3093
156	SQ00015135	G13	140
157	SQ00015135	G14	190
158	SQ00015135	G15	157
159	SQ00015135	G16	169
160	SQ00015135	G17	104
161	SQ00015135	G18	119
162	SQ00015135	G19	3291
163	SQ00015135	G20	3281
164	SQ00015135	G21	2915
165	SQ00015135	G22	3196
166	SQ00015135	G23	3118
167	SQ00015135	G24	2684
168	SQ00015135	H01	2236
169	SQ00015135	H02	2308
170	SQ00015135	H03	2849
171	SQ00015135	H04	2887
172	SQ00015135	H05	2734
173	SQ00015135	H06	2833
174	SQ00015135	H07	3080
175	SQ00015135	H08	3030
176	SQ00015135	H09	2735
177	SQ00015135	H10	3237
178	SQ00015135	H11	3545
179	SQ00015135	H12	2827
180	SQ00015135	H13	2371
181	SQ00015135	H14	2781
182	SQ00015135	H15	3552
183	SQ00015135	H16	2960
184	SQ00015135	H17	2763
185	SQ00015135	H18	3411
186	SQ00015135	H19	2391
187	SQ00015135	H20	2789
188	SQ00015135	H21	2777
189	SQ00015135	H22	2952
190	SQ00015135	H23	2950
191	SQ00015135	H24	2501
192	SQ00015135	I01	256
193	SQ00015135	I02	453
194	SQ00015135	I03	1537
195	SQ00015135	I04	2584
196	SQ00015135	I05	3197
197	SQ00015135	I06	3179
198	SQ00015135	I07	3192
199	SQ00015135	I08	3132
200	SQ00015135	I09	3044
201	SQ00015135	I10	3143
202	SQ00015135	I11	2573
203	SQ00015135	I12	2960
204	SQ00015135	I13	3031
205	SQ00015135	I14	3190
206	SQ00015135	I15	3092
207	SQ00015135	I16	3040
208	SQ00015135	I17	2979
209	SQ00015135	I18	2881
210	SQ00015135	I19	3039
211	SQ00015135	I20	2791
212	SQ00015135	I21	2833
213	SQ00015135	I22	3072
214	SQ00015135	I23	2965
215	SQ00015135	I24	2568
216	SQ00015135	J01	1114
217	SQ00015135	J02	2195
218	SQ00015135	J03	2391
219	SQ00015135	J04	2697
220	SQ00015135	J05	2664
221	SQ00015135	J06	2918
222	SQ00015135	J07	3057
223	SQ00015135	J08	2834
224	SQ00015135	J09	2648
225	SQ00015135	J10	2661
226	SQ00015135	J11	3122
227	SQ00015135	J12	2972
228	SQ00015135	J13	2831
229	SQ00015135	J14	3023
230	SQ00015135	J15	3063
231	SQ00015135	J16	2843
232	SQ00015135	J17	2793
233	SQ00015135	J18	2698
234	SQ00015135	J19	2675
235	SQ00015135	J20	2938
236	SQ00015135	J21	3149
237	SQ00015135	J22	3151
238	SQ00015135	J23	2763
239	SQ00015135	J24	2717
240	SQ00015135	K01	2479
241	SQ00015135	K02	2538
242	SQ00015135	K03	2962
243	SQ00015135	K04	2504
244	SQ00015135	K05	3090
245	SQ00015135	K06	2973
246	SQ00015135	K07	97
247	SQ00015135	K08	106
248	SQ00015135	K09	77
249	SQ00015135	K10	95
250	SQ00015135	K11	85
251	SQ00015135	K12	109
252	SQ00015135	K13	3096
253	SQ00015135	K14	2710
254	SQ00015135	K15	3027
255	SQ00015135	K16	3012
256	SQ00015135	K17	2598
257	SQ00015135	K18	2845
258	SQ00015135	K19	2999
259	SQ00015135	K20	2991
260	SQ00015135	K21	2551
261	SQ00015135	K22	2699
262	SQ00015135	K23	2871
263	SQ00015135	K24	2664
264	SQ00015135	L01	562
265	SQ00015135	L02	641
266	SQ00015135	L03	795
267	SQ00015135	L04	889
268	SQ00015135	L05	895
269	SQ00015135	L06	844
270	SQ00015135	L07	3084
271	SQ00015135	L08	2794
272	SQ00015135	L09	3260
273	SQ00015135	L10	3109
274	SQ00015135	L11	2989
275	SQ00015135	L12	2978
276	SQ00015135	L13	582
277	SQ00015135	L14	436
278	SQ00015135	L15	628
279	SQ00015135	L16	602
280	SQ00015135	L17	635
281	SQ00015135	L18	2854
282	SQ00015135	L19	2186
283	SQ00015135	L20	2286
284	SQ00015135	L21	2474
285	SQ00015135	L22	2652
286	SQ00015135	L23	2864
287	SQ00015135	L24	2501
288	SQ00015135	M01	1473
289	SQ00015135	M02	2213
290	SQ00015135	M03	2565
291	SQ00015135	M04	2899
292	SQ00015135	M05	2783
