	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015154	A01	2021
1	SQ00015154	A02	1837
2	SQ00015154	A03	1919
3	SQ00015154	A04	1826
4	SQ00015154	A05	2106
5	SQ00015154	A06	1899
6	SQ00015154	A07	1397
7	SQ00015154	A08	1984
8	SQ00015154	A09	1859
9	SQ00015154	A10	2036
10	SQ00015154	A11	1954
11	SQ00015154	A12	1808
12	SQ00015154	A13	1614
13	SQ00015154	A14	1985
14	SQ00015154	A15	2004
15	SQ00015154	A16	1782
16	SQ00015154	A17	1850
17	SQ00015154	A18	1971
18	SQ00015154	A19	239
19	SQ00015154	A20	239
20	SQ00015154	A21	244
21	SQ00015154	A22	232
22	SQ00015154	A23	230
23	SQ00015154	A24	390
24	SQ00015154	B01	1941
25	SQ00015154	B02	1773
26	SQ00015154	B03	2243
27	SQ00015154	B04	1908
28	SQ00015154	B05	2301
29	SQ00015154	B06	2230
30	SQ00015154	B07	2425
31	SQ00015154	B08	2234
32	SQ00015154	B09	2384
33	SQ00015154	B10	2011
34	SQ00015154	B11	2510
35	SQ00015154	B12	2460
36	SQ00015154	B13	1513
37	SQ00015154	B14	2124
38	SQ00015154	B15	2484
39	SQ00015154	B16	2703
40	SQ00015154	B17	2280
41	SQ00015154	B18	2306
42	SQ00015154	B19	2224
43	SQ00015154	B20	2254
44	SQ00015154	B21	2161
45	SQ00015154	B22	2310
46	SQ00015154	B23	2042
47	SQ00015154	B24	1758
48	SQ00015154	C01	1850
49	SQ00015154	C02	2159
50	SQ00015154	C03	2398
51	SQ00015154	C04	2626
52	SQ00015154	C05	2529
53	SQ00015154	C06	2506
54	SQ00015154	C07	2657
55	SQ00015154	C08	2514
56	SQ00015154	C09	2376
57	SQ00015154	C10	2832
58	SQ00015154	C11	2857
59	SQ00015154	C12	2650
60	SQ00015154	C13	2685
61	SQ00015154	C14	2696
62	SQ00015154	C15	2533
63	SQ00015154	C16	2510
64	SQ00015154	C17	2538
65	SQ00015154	C18	2568
66	SQ00015154	C19	54
67	SQ00015154	C20	83
68	SQ00015154	C21	61
69	SQ00015154	C22	67
70	SQ00015154	C23	55
71	SQ00015154	C24	51
72	SQ00015154	D01	1111
73	SQ00015154	D02	2044
74	SQ00015154	D03	2208
75	SQ00015154	D04	2188
76	SQ00015154	D05	2430
77	SQ00015154	D06	2402
78	SQ00015154	D07	2546
79	SQ00015154	D08	2841
80	SQ00015154	D09	3095
81	SQ00015154	D10	3207
82	SQ00015154	D11	2899
83	SQ00015154	D12	2741
84	SQ00015154	D13	2994
85	SQ00015154	D14	2806
86	SQ00015154	D15	3049
87	SQ00015154	D16	3170
88	SQ00015154	D17	2852
89	SQ00015154	D18	2694
90	SQ00015154	D19	2546
91	SQ00015154	D20	2573
92	SQ00015154	D21	2458
93	SQ00015154	D22	2405
94	SQ00015154	D23	2357
95	SQ00015154	D24	1841
96	SQ00015154	E01	2139
97	SQ00015154	E02	2521
98	SQ00015154	E03	2545
99	SQ00015154	E04	2735
100	SQ00015154	E05	2927
101	SQ00015154	E06	3078
102	SQ00015154	E07	2894
103	SQ00015154	E08	2620
104	SQ00015154	E09	2816
105	SQ00015154	E10	2997
106	SQ00015154	E11	3510
107	SQ00015154	E12	3044
108	SQ00015154	E13	2450
109	SQ00015154	E14	2707
