	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015222	A01	1105
1	SQ00015222	A02	1344
2	SQ00015222	A03	1547
3	SQ00015222	A04	1551
4	SQ00015222	A05	1458
5	SQ00015222	A06	1486
6	SQ00015222	A07	1525
7	SQ00015222	A08	1683
8	SQ00015222	A09	1315
9	SQ00015222	A10	1462
10	SQ00015222	A11	1325
11	SQ00015222	A12	1431
12	SQ00015222	A13	179
13	SQ00015222	A14	218
14	SQ00015222	A15	211
15	SQ00015222	A16	767
16	SQ00015222	A17	1313
17	SQ00015222	A18	1421
18	SQ00015222	A19	234
19	SQ00015222	A20	193
20	SQ00015222	A21	205
21	SQ00015222	A22	244
22	SQ00015222	A23	270
23	SQ00015222	A24	1251
24	SQ00015222	B01	1558
25	SQ00015222	B02	1384
26	SQ00015222	B03	1681
27	SQ00015222	B04	1652
28	SQ00015222	B05	1765
29	SQ00015222	B06	1496
30	SQ00015222	B07	927
31	SQ00015222	B08	1244
32	SQ00015222	B09	1639
33	SQ00015222	B10	1379
34	SQ00015222	B11	1449
35	SQ00015222	B12	1665
36	SQ00015222	B13	1513
37	SQ00015222	B14	1737
38	SQ00015222	B15	1593
39	SQ00015222	B16	1554
40	SQ00015222	B17	1727
41	SQ00015222	B18	1725
42	SQ00015222	B19	1566
43	SQ00015222	B20	1612
44	SQ00015222	B21	1518
45	SQ00015222	B22	1759
46	SQ00015222	B23	1575
47	SQ00015222	B24	1428
48	SQ00015222	C01	951
49	SQ00015222	C02	1616
50	SQ00015222	C03	1722
51	SQ00015222	C04	1779
52	SQ00015222	C05	1716
53	SQ00015222	C06	1497
54	SQ00015222	C07	1862
55	SQ00015222	C08	1576
56	SQ00015222	C09	1670
57	SQ00015222	C10	1959
58	SQ00015222	C11	1567
59	SQ00015222	C12	1628
60	SQ00015222	C13	1210
61	SQ00015222	C14	1715
62	SQ00015222	C15	1597
63	SQ00015222	C16	1731
64	SQ00015222	C17	1923
65	SQ00015222	C18	2024
66	SQ00015222	C19	64
67	SQ00015222	C20	83
68	SQ00015222	C21	73
69	SQ00015222	C22	90
70	SQ00015222	C23	70
71	SQ00015222	C24	52
72	SQ00015222	D01	1709
73	SQ00015222	D02	1725
74	SQ00015222	D03	1798
75	SQ00015222	D04	1760
76	SQ00015222	D05	2220
77	SQ00015222	D06	1961
78	SQ00015222	D07	1776
79	SQ00015222	D08	1683
80	SQ00015222	D09	1800
81	SQ00015222	D10	1876
82	SQ00015222	D11	1655
83	SQ00015222	D12	1575
84	SQ00015222	D13	1880
85	SQ00015222	D14	1739
86	SQ00015222	D15	1841
87	SQ00015222	D16	2028
88	SQ00015222	D17	1866
89	SQ00015222	D18	1910
90	SQ00015222	D19	1914
91	SQ00015222	D20	1688
92	SQ00015222	D21	1743
93	SQ00015222	D22	2005
94	SQ00015222	D23	1911
95	SQ00015222	D24	1576
96	SQ00015222	E01	1588
97	SQ00015222	E02	1704
98	SQ00015222	E03	1847
99	SQ00015222	E04	2005
100	SQ00015222	E05	1954
101	SQ00015222	E06	2270
102	SQ00015222	E07	1840
103	SQ00015222	E08	1896
104	SQ00015222	E09	1898
105	SQ00015222	E10	1980
106	SQ00015222	E11	1874
107	SQ00015222	E12	2226
108	SQ00015222	E13	1831
109	SQ00015222	E14	1920
110	SQ00015222	E15	2216
111	SQ00015222	E16	2092
112	SQ00015222	E17	1891
113	SQ00015222	E18	2221
114	SQ00015222	E19	2051
115	SQ00015222	E20	2196
116	SQ00015222	E21	2038
117	SQ00015222	E22	1825
118	SQ00015222	E23	1730
119	SQ00015222	E24	1482
120	SQ00015222	F01	1450
121	SQ00015222	F02	1867
122	SQ00015222	F03	1886
123	SQ00015222	F04	2629
124	SQ00015222	F05	1974
125	SQ00015222	F06	1878
126	SQ00015222	F07	2173
127	SQ00015222	F08	1980
128	SQ00015222	F09	2171
129	SQ00015222	F10	2422
130	SQ00015222	F11	2338
131	SQ00015222	F12	2088
132	SQ00015222	F13	2129
133	SQ00015222	F14	2194
134	SQ00015222	F15	2014
135	SQ00015222	F16	1966
136	SQ00015222	F17	2074
137	SQ00015222	F18	2214
138	SQ00015222	F19	1442
139	SQ00015222	F20	1903
140	SQ00015222	F21	2035
141	SQ00015222	F22	1993
142	SQ00015222	F23	1596
143	SQ00015222	F24	1459
144	SQ00015222	G01	1660
145	SQ00015222	G02	1718
146	SQ00015222	G03	1877
147	SQ00015222	G04	1970
148	SQ00015222	G05	2378
149	SQ00015222	G06	1990
150	SQ00015222	G07	1179
151	SQ00015222	G08	1743
152	SQ00015222	G09	1948
153	SQ00015222	G10	2216
154	SQ00015222	G11	2075
155	SQ00015222	G12	2233
156	SQ00015222	G13	72
157	SQ00015222	G14	75
158	SQ00015222	G15	70
159	SQ00015222	G16	79
160	SQ00015222	G17	83
161	SQ00015222	G18	88
162	SQ00015222	G19	1847
163	SQ00015222	G20	2193
164	SQ00015222	G21	2001
165	SQ00015222	G22	1816
166	SQ00015222	G23	1780
167	SQ00015222	G24	1199
168	SQ00015222	H01	1940
169	SQ00015222	H02	1763
170	SQ00015222	H03	1694
171	SQ00015222	H04	2319
172	SQ00015222	H05	1889
173	SQ00015222	H06	2076
174	SQ00015222	H07	2232
175	SQ00015222	H08	2284
176	SQ00015222	H09	2200
177	SQ00015222	H10	1974
178	SQ00015222	H11	2013
179	SQ00015222	H12	1985
180	SQ00015222	H13	718
181	SQ00015222	H14	2327
182	SQ00015222	H15	2047
183	SQ00015222	H16	2111
184	SQ00015222	H17	2415
185	SQ00015222	H18	2049
186	SQ00015222	H19	2460
187	SQ00015222	H20	2418
188	SQ00015222	H21	2365
189	SQ00015222	H22	1996
190	SQ00015222	H23	1966
191	SQ00015222	H24	1366
192	SQ00015222	I01	1480
193	SQ00015222	I02	1747
194	SQ00015222	I03	1749
195	SQ00015222	I04	1972
196	SQ00015222	I05	1928
197	SQ00015222	I06	2284
198	SQ00015222	I07	1041
199	SQ00015222	I08	1527
200	SQ00015222	I09	1894
201	SQ00015222	I10	2109
202	SQ00015222	I11	2139
203	SQ00015222	I12	2092
204	SQ00015222	I13	1889
205	SQ00015222	I14	2125
206	SQ00015222	I15	2338
207	SQ00015222	I16	2150
208	SQ00015222	I17	1956
209	SQ00015222	I18	2019
210	SQ00015222	I19	2329
211	SQ00015222	I20	2292
212	SQ00015222	I21	2033
213	SQ00015222	I22	1756
214	SQ00015222	I23	1579
215	SQ00015222	I24	1438
216	SQ00015222	J01	1916
217	SQ00015222	J02	1665
218	SQ00015222	J03	2129
219	SQ00015222	J04	2002
220	SQ00015222	J05	2248
221	SQ00015222	J06	2131
222	SQ00015222	J07	1690
223	SQ00015222	J08	2016
224	SQ00015222	J09	2158
225	SQ00015222	J10	1871
226	SQ00015222	J11	2188
227	SQ00015222	J12	2370
228	SQ00015222	J13	1892
229	SQ00015222	J14	1956
230	SQ00015222	J15	2291
231	SQ00015222	J16	2205
232	SQ00015222	J17	2340
233	SQ00015222	J18	2322
234	SQ00015222	J19	991
235	SQ00015222	J20	2062
236	SQ00015222	J21	2286
237	SQ00015222	J22	1071
238	SQ00015222	J23	1751
239	SQ00015222	J24	1340
240	SQ00015222	K01	849
241	SQ00015222	K02	1516
242	SQ00015222	K03	2058
243	SQ00015222	K04	1992
244	SQ00015222	K05	1992
245	SQ00015222	K06	1999
246	SQ00015222	K07	42
247	SQ00015222	K08	49
248	SQ00015222	K09	44
249	SQ00015222	K10	65
250	SQ00015222	K11	52
251	SQ00015222	K12	48
252	SQ00015222	K13	2069
253	SQ00015222	K14	2091
254	SQ00015222	K15	2253
255	SQ00015222	K16	2216
256	SQ00015222	K17	2362
257	SQ00015222	K18	2282
258	SQ00015222	K19	2054
259	SQ00015222	K20	2184
260	SQ00015222	K21	1925
261	SQ00015222	K22	2019
262	SQ00015222	K23	1773
263	SQ00015222	K24	1256
264	SQ00015222	L01	738
265	SQ00015222	L02	1472
266	SQ00015222	L03	1564
267	SQ00015222	L04	1961
268	SQ00015222	L05	2081
269	SQ00015222	L06	2041
270	SQ00015222	L07	1998
271	SQ00015222	L08	1924
272	SQ00015222	L09	1702
273	SQ00015222	L10	2118
274	SQ00015222	L11	2109
275	SQ00015222	L12	1881
276	SQ00015222	L13	1925
277	SQ00015222	L14	1979
278	SQ00015222	L15	2167
279	SQ00015222	L16	2061
280	SQ00015222	L17	2162
281	SQ00015222	L18	2173
282	SQ00015222	L19	756
283	SQ00015222	L20	2027
284	SQ00015222	L21	2189
285	SQ00015222	L22	1927
286	SQ00015222	L23	1607
287	SQ00015222	L24	1367
288	SQ00015222	M01	1232
289	SQ00015222	M02	1496
290	SQ00015222	M03	1846
291	SQ00015222	M04	1902
292	SQ00015222	M05	1689
293	SQ00015222	M06	1908
294	SQ00015222	M07	1916
295	SQ00015222	M08	2017
296	SQ00015222	M09	1726
297	SQ00015222	M10	1623
298	SQ00015222	M11	1813
299	SQ00015222	M12	2106
300	SQ00015222	M13	1908
301	SQ00015222	M14	1898
302	SQ00015222	M15	1840
303	SQ00015222	M16	2010
304	SQ00015222	M17	1782
305	SQ00015222	M18	1684
306	SQ00015222	M19	1916
307	SQ00015222	M20	1923
308	SQ00015222	M21	1754
309	SQ00015222	M22	1737
310	SQ00015222	M23	1989
311	SQ00015222	M24	1248
312	SQ00015222	N01	1490
313	SQ00015222	N02	1715
314	SQ00015222	N03	1643
315	SQ00015222	N04	1677
316	SQ00015222	N05	1568
317	SQ00015222	N06	1779
318	SQ00015222	N07	1639
319	SQ00015222	N08	1659
320	SQ00015222	N09	1427
321	SQ00015222	N10	1706
322	SQ00015222	N11	1657
323	SQ00015222	N12	1777
324	SQ00015222	N13	1713
325	SQ00015222	N14	1476
326	SQ00015222	N15	1775
327	SQ00015222	N16	1805
328	SQ00015222	N17	1524
329	SQ00015222	N18	1592
330	SQ00015222	N19	1705
331	SQ00015222	N20	1645
332	SQ00015222	N21	1809
333	SQ00015222	N22	1649
334	SQ00015222	N23	1563
335	SQ00015222	N24	1185
336	SQ00015222	O01	22
337	SQ00015222	O02	40
338	SQ00015222	O03	51
339	SQ00015222	O04	43
340	SQ00015222	O05	50
341	SQ00015222	O06	58
342	SQ00015222	O07	1484
343	SQ00015222	O08	1635
344	SQ00015222	O09	1176
345	SQ00015222	O10	1790
346	SQ00015222	O11	1452
347	SQ00015222	O12	1637
348	SQ00015222	O13	1587
349	SQ00015222	O14	1624
350	SQ00015222	O15	1695
351	SQ00015222	O16	1753
352	SQ00015222	O17	1579
353	SQ00015222	O18	1566
354	SQ00015222	O19	684
355	SQ00015222	O20	741
356	SQ00015222	O21	952
357	SQ00015222	O22	1150
358	SQ00015222	O23	1179
