Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015222,A01,1105
SQ00015222,A02,1344
SQ00015222,A03,1547
SQ00015222,A04,1551
SQ00015222,A05,1458
SQ00015222,A06,1486
SQ00015222,A07,1525
SQ00015222,A08,1683
SQ00015222,A09,1315
SQ00015222,A10,1462
SQ00015222,A11,1325
SQ00015222,A12,1431
SQ00015222,A13,179
SQ00015222,A14,218
SQ00015222,A15,211
SQ00015222,A16,767
SQ00015222,A17,1313
SQ00015222,A18,1421
SQ00015222,A19,234
SQ00015222,A20,193
SQ00015222,A21,205
SQ00015222,A22,244
SQ00015222,A23,270
SQ00015222,A24,1251
SQ00015222,B01,1558
SQ00015222,B02,1384
SQ00015222,B03,1681
SQ00015222,B04,1652
SQ00015222,B05,1765
SQ00015222,B06,1496
SQ00015222,B07,927
SQ00015222,B08,1244
SQ00015222,B09,1639
SQ00015222,B10,1379
SQ00015222,B11,1449
SQ00015222,B12,1665
SQ00015222,B13,1513
SQ00015222,B14,1737
SQ00015222,B15,1593
SQ00015222,B16,1554
SQ00015222,B17,1727
SQ00015222,B18,1725
SQ00015222,B19,1566
SQ00015222,B20,1612
SQ00015222,B21,1518
SQ00015222,B22,1759
SQ00015222,B23,1575
SQ00015222,B24,1428
SQ00015222,C01,951
SQ00015222,C02,1616
SQ00015222,C03,1722
SQ00015222,C04,1779
SQ00015222,C05,1716
SQ00015222,C06,1497
SQ00015222,C07,1862
SQ00015222,C08,1576
SQ00015222,C09,1670
SQ00015222,C10,1959
SQ00015222,C11,1567
SQ00015222,C12,1628
SQ00015222,C13,1210
SQ00015222,C14,1715
SQ00015222,C15,1597
SQ00015222,C16,1731
SQ00015222,C17,1923
SQ00015222,C18,2024
SQ00015222,C19,64
SQ00015222,C20,83
SQ00015222,C21,73
SQ00015222,C22,90
SQ00015222,C23,70
SQ00015222,C24,52
SQ00015222,D01,1709
SQ00015222,D02,1725
SQ00015222,D03,1798
SQ00015222,D04,1760
SQ00015222,D05,2220
SQ00015222,D06,1961
SQ00015222,D07,1776
SQ00015222,D08,1683
SQ00015222,D09,1800
SQ00015222,D10,1876
SQ00015222,D11,1655
SQ00015222,D12,1575
SQ00015222,D13,1880
SQ00015222,D14,1739
SQ00015222,D15,1841
SQ00015222,D16,2028
SQ00015222,D17,1866
SQ00015222,D18,1910
SQ00015222,D19,1914
SQ00015222,D20,1688
SQ00015222,D21,1743
SQ00015222,D22,2005
SQ00015222,D23,1911
SQ00015222,D24,1576
SQ00015222,E01,1588
SQ00015222,E02,1704
SQ00015222,E03,1847
SQ00015222,E04,2005
SQ00015222,E05,1954
SQ00015222,E06,2270
SQ00015222,E07,1840
SQ00015222,E08,1896
SQ00015222,E09,1898
SQ00015222,E10,1980
SQ00015222,E11,1874
SQ00015222,E12,2226
SQ00015222,E13,1831
SQ00015222,E14,1920
SQ00015222,E15,2216
SQ00015222,E16,2092
SQ00015222,E17,1891
SQ00015222,E18,2221
SQ00015222,E19,2051
SQ00015222,E20,2196
SQ00015222,E21,2038
SQ00015222,E22,1825
SQ00015222,E23,1730
SQ00015222,E24,1482
SQ00015222,F01,1450
SQ00015222,F02,1867
SQ00015222,F03,1886
SQ00015222,F04,2629
SQ00015222,F05,1974
SQ00015222,F06,1878
SQ00015222,F07,2173
SQ00015222,F08,1980
SQ00015222,F09,2171
SQ00015222,F10,2422
SQ00015222,F11,2338
SQ00015222,F12,2088
SQ00015222,F13,2129
SQ00015222,F14,2194
SQ00015222,F15,2014
SQ00015222,F16,1966
SQ00015222,F17,2074
SQ00015222,F18,2214
SQ00015222,F19,1442
SQ00015222,F20,1903
SQ00015222,F21,2035
SQ00015222,F22,1993
SQ00015222,F23,1596
SQ00015222,F24,1459
SQ00015222,G01,1660
SQ00015222,G02,1718
SQ00015222,G03,1877
SQ00015222,G04,1970
SQ00015222,G05,2378
SQ00015222,G06,1990
SQ00015222,G07,1179
SQ00015222,G08,1743
SQ00015222,G09,1948
SQ00015222,G10,2216
SQ00015222,G11,2075
SQ00015222,G12,2233
SQ00015222,G13,72
SQ00015222,G14,75
SQ00015222,G15,70
SQ00015222,G16,79
SQ00015222,G17,83
SQ00015222,G18,88
SQ00015222,G19,1847
SQ00015222,G20,2193
SQ00015222,G21,2001
SQ00015222,G22,1816
SQ00015222,G23,1780
SQ00015222,G24,1199
SQ00015222,H01,1940
SQ00015222,H02,1763
SQ00015222,H03,1694
SQ00015222,H04,2319
SQ00015222,H05,1889
SQ00015222,H06,2076
SQ00015222,H07,2232
SQ00015222,H08,2284
SQ00015222,H09,2200
SQ00015222,H10,1974
SQ00015222,H11,2013
SQ00015222,H12,1985
SQ00015222,H13,718
SQ00015222,H14,2327
SQ00015222,H15,2047
SQ00015222,H16,2111
SQ00015222,H17,2415
SQ00015222,H18,2049
SQ00015222,H19,2460
SQ00015222,H20,2418
SQ00015222,H21,2365
SQ00015222,H22,1996
SQ00015222,H23,1966
SQ00015222,H24,1366
SQ00015222,I01,1480
SQ00015222,I02,1747
SQ00015222,I03,1749
SQ00015222,I04,1972
SQ00015222,I05,1928
SQ00015222,I06,2284
SQ00015222,I07,1041
SQ00015222,I08,1527
SQ00015222,I09,1894
SQ00015222,I10,2109
SQ00015222,I11,2139
SQ00015222,I12,2092
SQ00015222,I13,1889
SQ00015222,I14,2125
SQ00015222,I15,2338
SQ00015222,I16,2150
SQ00015222,I17,1956
SQ00015222,I18,2019
SQ00015222,I19,2329
SQ00015222,I20,2292
SQ00015222,I21,2033
SQ00015222,I22,1756
SQ00015222,I23,1579
SQ00015222,I24,1438
SQ00015222,J01,1916
SQ00015222,J02,1665
SQ00015222,J03,2129
SQ00015222,J04,2002
SQ00015222,J05,2248
SQ00015222,J06,2131
SQ00015222,J07,1690
SQ00015222,J08,2016
SQ00015222,J09,2158
SQ00015222,J10,1871
SQ00015222,J11,2188
SQ00015222,J12,2370
SQ00015222,J13,1892
