Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015146,A01,2225
SQ00015146,A02,2126
SQ00015146,A03,2279
SQ00015146,A04,2894
SQ00015146,A05,2572
SQ00015146,A06,2602
SQ00015146,A07,3162
SQ00015146,A08,2514
SQ00015146,A09,2687
SQ00015146,A10,2060
SQ00015146,A11,2376
SQ00015146,A12,2520
SQ00015146,A13,616
SQ00015146,A14,627
SQ00015146,A15,1169
SQ00015146,A16,2439
SQ00015146,A17,2411
SQ00015146,A18,2425
SQ00015146,A19,2314
SQ00015146,A20,2884
SQ00015146,A21,2430
SQ00015146,A22,2437
SQ00015146,A23,2392
SQ00015146,A24,2257
SQ00015146,B01,2242
SQ00015146,B02,2503
SQ00015146,B03,2183
SQ00015146,B04,2383
SQ00015146,B05,2544
SQ00015146,B06,2527
SQ00015146,B07,2739
SQ00015146,B08,2460
SQ00015146,B09,2709
SQ00015146,B10,2573
SQ00015146,B11,2482
SQ00015146,B12,2614
SQ00015146,B13,3113
SQ00015146,B14,2756
SQ00015146,B15,2604
SQ00015146,B16,2878
SQ00015146,B17,2822
SQ00015146,B18,2760
SQ00015146,B19,2298
SQ00015146,B20,2069
SQ00015146,B21,2146
SQ00015146,B22,2012
SQ00015146,B23,1995
SQ00015146,B24,1627
SQ00015146,C01,2440
SQ00015146,C02,2362
SQ00015146,C03,2501
SQ00015146,C04,2471
SQ00015146,C05,2655
SQ00015146,C06,2742
SQ00015146,C07,774
SQ00015146,C08,879
SQ00015146,C09,950
SQ00015146,C10,1677
SQ00015146,C11,1842
SQ00015146,C12,2258
SQ00015146,C13,2966
SQ00015146,C14,2708
SQ00015146,C15,2968
SQ00015146,C16,3019
SQ00015146,C17,2473
SQ00015146,C18,2796
SQ00015146,C19,156
SQ00015146,C20,149
SQ00015146,C21,120
SQ00015146,C22,140
SQ00015146,C23,121
SQ00015146,C24,143
SQ00015146,D01,2380
SQ00015146,D02,2639
SQ00015146,D03,2627
SQ00015146,D04,2786
SQ00015146,D05,3008
SQ00015146,D06,2968
SQ00015146,D07,2957
SQ00015146,D08,3104
SQ00015146,D09,2985
SQ00015146,D10,2731
SQ00015146,D11,3029
SQ00015146,D12,2616
SQ00015146,D13,2100
SQ00015146,D14,2909
SQ00015146,D15,2501
SQ00015146,D16,2693
SQ00015146,D17,2761
SQ00015146,D18,2716
SQ00015146,D19,2637
SQ00015146,D20,2161
SQ00015146,D21,2815
SQ00015146,D22,3120
SQ00015146,D23,2825
SQ00015146,D24,2581
SQ00015146,E01,2355
SQ00015146,E02,2831
SQ00015146,E03,3019
SQ00015146,E04,2848
SQ00015146,E05,3170
SQ00015146,E06,2826
SQ00015146,E07,1894
SQ00015146,E08,2803
SQ00015146,E09,2581
SQ00015146,E10,3158
SQ00015146,E11,2692
SQ00015146,E12,3198
SQ00015146,E13,2568
SQ00015146,E14,2812
SQ00015146,E15,2458
SQ00015146,E16,3004
SQ00015146,E17,2977
SQ00015146,E18,2501
SQ00015146,E19,2717
SQ00015146,E20,2613
SQ00015146,E21,2915
SQ00015146,E22,2611
SQ00015146,E23,2827
SQ00015146,E24,2748
SQ00015146,F01,1490
SQ00015146,F02,2686
SQ00015146,F03,2851
SQ00015146,F04,2943
