Metadata_Plate,Metadata_Well,cell_count
BR00092778,A01,598
BR00092778,A02,836
BR00092778,A03,1070
BR00092778,A04,750
BR00092778,A05,781
BR00092778,A06,797
BR00092778,A07,557
BR00092778,A08,956
BR00092778,A09,806
BR00092778,A10,987
BR00092778,A11,865
BR00092778,A12,988
BR00092778,A13,657
BR00092778,A14,1071
BR00092778,A15,787
BR00092778,A16,854
BR00092778,A17,914
BR00092778,A18,979
BR00092778,A19,684
BR00092778,A20,976
BR00092778,A21,804
BR00092778,A22,378
BR00092778,A23,758
BR00092778,A24,873
BR00092778,B01,822
BR00092778,B02,811
BR00092778,B03,986
BR00092778,B04,1040
BR00092778,B05,1201
BR00092778,B06,1044
BR00092778,B07,754
BR00092778,B08,1120
BR00092778,B09,1117
BR00092778,B10,792
BR00092778,B11,1028
BR00092778,B12,933
BR00092778,B13,799
BR00092778,B14,954
BR00092778,B15,923
BR00092778,B16,1008
BR00092778,B17,996
BR00092778,B18,1008
BR00092778,B19,327
BR00092778,B20,832
BR00092778,B21,1017
BR00092778,B22,1021
BR00092778,B23,865
BR00092778,B24,808
BR00092778,C01,133
BR00092778,C02,1043
BR00092778,C03,1227
BR00092778,C04,1206
BR00092778,C05,1177
BR00092778,C06,1254
BR00092778,C07,8
BR00092778,C08,1121
BR00092778,C09,1093
BR00092778,C10,344
BR00092778,C11,1283
BR00092778,C12,1062
BR00092778,C13,405
BR00092778,C14,986
BR00092778,C15,1104
BR00092778,C16,16
BR00092778,C17,33
BR00092778,C18,1088
BR00092778,C19,1034
BR00092778,C20,1107
BR00092778,C21,1183
BR00092778,C22,1186
BR00092778,C23,996
BR00092778,C24,969
BR00092778,D01,909
BR00092778,D02,1034
BR00092778,D03,934
BR00092778,D04,279
BR00092778,D05,1135
BR00092778,D06,1402
BR00092778,D07,773
BR00092778,D08,1352
BR00092778,D09,1282
BR00092778,D10,1103
BR00092778,D11,961
BR00092778,D12,1343
BR00092778,D13,1077
BR00092778,D14,1163
BR00092778,D15,1255
BR00092778,D16,1262
BR00092778,D17,1325
BR00092778,D18,1427
BR00092778,D19,1108
BR00092778,D20,1143
BR00092778,D21,1144
BR00092778,D22,3
BR00092778,D23,85
BR00092778,D24,105
BR00092778,E01,592
BR00092778,E02,803
BR00092778,E03,906
BR00092778,E04,1157
BR00092778,E05,1415
BR00092778,E06,1680
BR00092778,E07,87
BR00092778,E08,115
BR00092778,E09,136
BR00092778,E10,1531
BR00092778,E11,1474
BR00092778,E12,1279
BR00092778,E13,1422
BR00092778,E14,1482
BR00092778,E15,1424
BR00092778,E16,1273
BR00092778,E17,1187
BR00092778,E18,1338
BR00092778,E19,1270
BR00092778,E20,1253
BR00092778,E21,1253
BR00092778,E22,935
BR00092778,E23,1044
BR00092778,E24,952
BR00092778,F01,246
BR00092778,F02,999
BR00092778,F03,1295
BR00092778,F04,1076
BR00092778,F05,1355
BR00092778,F06,1455
BR00092778,F07,1395
BR00092778,F08,1537
BR00092778,F09,1374
BR00092778,F10,345
BR00092778,F11,1239
BR00092778,F12,1451
BR00092778,F13,310
BR00092778,F14,1188
BR00092778,F15,1167
BR00092778,F16,1540
BR00092778,F17,1552
BR00092778,F18,1303
BR00092778,F19,140
BR00092778,F20,1427
BR00092778,F21,1308
BR00092778,F22,1072
BR00092778,F23,1097
BR00092778,F24,945
BR00092778,G01,504
BR00092778,G02,1131
BR00092778,G03,1006
BR00092778,G04,422
BR00092778,G05,1580
BR00092778,G06,1389
BR00092778,G07,22
BR00092778,G08,68
BR00092778,G09,1581
BR00092778,G10,183
BR00092778,G11,1480
BR00092778,G12,1350
BR00092778,G13,1512
BR00092778,G14,1584
BR00092778,G15,1516
BR00092778,G16,1638
BR00092778,G17,1518
BR00092778,G18,1700
BR00092778,G19,1417
BR00092778,G20,1394
BR00092778,G21,1333
BR00092778,G22,465
BR00092778,G23,770
BR00092778,G24,1060
BR00092778,H01,1059
BR00092778,H02,1101
BR00092778,H03,1180
BR00092778,H04,1453
BR00092778,H05,1569
BR00092778,H06,1498
BR00092778,H07,893
BR00092778,H08,1575
BR00092778,H09,1503
BR00092778,H10,1611
BR00092778,H11,1559
BR00092778,H12,1458
BR00092778,H13,230
BR00092778,H14,1205
BR00092778,H15,1365
BR00092778,H16,121
BR00092778,H17,134
BR00092778,H18,1399
BR00092778,H19,460
BR00092778,H20,1529
BR00092778,H21,1160
BR00092778,H22,4
BR00092778,H23,864
BR00092778,H24,962
BR00092778,I01,213
BR00092778,I02,1208
BR00092778,I03,1259
BR00092778,I04,1517
BR00092778,I05,1476
BR00092778,I06,1542
BR00092778,I07,1387
BR00092778,I08,1498
BR00092778,I09,1485
BR00092778,I10,966
BR00092778,I11,1192
BR00092778,I12,1020
BR00092778,I13,129
BR00092778,I14,145
BR00092778,I15,1460
BR00092778,I16,1226
BR00092778,I17,1571
BR00092778,I18,1524
BR00092778,I19,1110
BR00092778,I20,1303
BR00092778,I21,1435
BR00092778,I22,1198
BR00092778,I23,1165
BR00092778,I24,1112
BR00092778,J01,715
BR00092778,J02,1181
BR00092778,J03,1484
BR00092778,J04,660
BR00092778,J05,1468
BR00092778,J06,1617
BR00092778,J07,14
BR00092778,J08,54
BR00092778,J09,409
BR00092778,J10,1248
BR00092778,J11,1402
BR00092778,J12,1546
BR00092778,J13,972
BR00092778,J14,1352
BR00092778,J15,1252
BR00092778,J16,1394
BR00092778,J17,1471
BR00092778,J18,1556
BR00092778,J19,1455
BR00092778,J20,1365
BR00092778,J21,1411
BR00092778,J22,1249
BR00092778,J23,1001
BR00092778,J24,1116
BR00092778,K01,721
BR00092778,K02,875
BR00092778,K03,865
BR00092778,K04,1303
BR00092778,K05,1663
BR00092778,K06,1597
BR00092778,K07,1530
BR00092778,K08,1787
BR00092778,K09,1656
BR00092778,K10,1625
BR00092778,K11,1639
BR00092778,K12,1513
BR00092778,K13,354
BR00092778,K14,620
BR00092778,K15,1468
BR00092778,K16,1432
BR00092778,K17,1485
BR00092778,K18,1356
BR00092778,K19,1562
BR00092778,K20,1512
BR00092778,K21,1432
BR00092778,K22,1284
BR00092778,K23,1145
BR00092778,K24,893
BR00092778,L01,979
BR00092778,L02,902
BR00092778,L03,1046
BR00092778,L04,1422
BR00092778,L05,1534
BR00092778,L06,1506
BR00092778,L07,1314
BR00092778,L08,1358
BR00092778,L09,1315
BR00092778,L10,576
BR00092778,L11,1374
BR00092778,L12,1497
BR00092778,L13,1447
BR00092778,L14,1550
BR00092778,L15,1482
BR00092778,L16,825
BR00092778,L17,1248
BR00092778,L18,1262
BR00092778,L19,1356
BR00092778,L20,1421
BR00092778,L21,1335
BR00092778,L22,1201
BR00092778,L23,996
BR00092778,L24,789
BR00092778,M01,1008
BR00092778,M02,1036
BR00092778,M03,1316
BR00092778,M04,1341
BR00092778,M05,1298
BR00092778,M06,1482
BR00092778,M07,350
BR00092778,M08,467
BR00092778,M09,1291
BR00092778,M10,81
BR00092778,M11,1267
BR00092778,M12,1157
BR00092778,M13,107
BR00092778,M14,1240
BR00092778,M15,1028
BR00092778,M16,705
BR00092778,M17,1413
BR00092778,M18,1372
BR00092778,M19,196
BR00092778,M20,1198
BR00092778,M21,1042
BR00092778,M22,601
BR00092778,M23,842
BR00092778,M24,940
BR00092778,N01,829
BR00092778,N02,935
BR00092778,N03,1009
BR00092778,N04,622
BR00092778,N05,1072
BR00092778,N06,1056
BR00092778,N07,1168
BR00092778,N08,1297
BR00092778,N09,1120
BR00092778,N10,767
BR00092778,N11,1046
BR00092778,N12,1093
BR00092778,N13,3
BR00092778,N14,1076
BR00092778,N15,1121
BR00092778,N16,1044
BR00092778,N17,1046
BR00092778,N18,1038
BR00092778,N19,909
BR00092778,N20,1189
BR00092778,N21,1162
BR00092778,N22,1006
BR00092778,N23,964
BR00092778,N24,840
BR00092778,O01,948
BR00092778,O02,1000
BR00092778,O03,974
BR00092778,O04,997
BR00092778,O05,1247
BR00092778,O06,864
BR00092778,O07,835
BR00092778,O08,966
BR00092778,O09,1023
BR00092778,O10,423
BR00092778,O11,842
BR00092778,O12,899
BR00092778,O13,647
BR00092778,O14,918
BR00092778,O15,954
BR00092778,O16,12
BR00092778,O17,98
BR00092778,O18,981
BR00092778,O19,498
BR00092778,O20,875
BR00092778,O21,892
BR00092778,O22,34
BR00092778,O23,797
BR00092778,O24,797
BR00092778,P01,519
BR00092778,P02,1155
BR00092778,P03,1025
BR00092778,P04,302
BR00092778,P05,751
BR00092778,P06,800
BR00092778,P07,189
BR00092778,P08,933
BR00092778,P09,892
BR00092778,P10,721
BR00092778,P11,904
BR00092778,P12,759
BR00092778,P13,457
BR00092778,P14,512
BR00092778,P15,625
BR00092778,P16,802
BR00092778,P17,935
BR00092778,P18,763
BR00092778,P19,303
BR00092778,P20,804
BR00092778,P21,674
BR00092778,P22,630
BR00092778,P23,722
BR00092778,P24,734
