	Image_Metadata_Plate	Image_Metadata_Well	cell_count
0	SQ00015110	A01	1795
1	SQ00015110	A02	1817
2	SQ00015110	A03	1812
3	SQ00015110	A04	1605
4	SQ00015110	A05	1544
5	SQ00015110	A06	1700
6	SQ00015110	A07	730
7	SQ00015110	A08	1118
8	SQ00015110	A09	1422
9	SQ00015110	A10	1485
10	SQ00015110	A11	1444
11	SQ00015110	A12	1333
12	SQ00015110	A13	1232
13	SQ00015110	A14	1277
14	SQ00015110	A15	1179
15	SQ00015110	A16	1272
16	SQ00015110	A17	1414
17	SQ00015110	A18	1225
18	SQ00015110	A19	713
19	SQ00015110	A20	1187
20	SQ00015110	A21	1133
21	SQ00015110	A22	1427
22	SQ00015110	A23	1546
23	SQ00015110	A24	1748
24	SQ00015110	B01	1974
25	SQ00015110	B02	1189
26	SQ00015110	B03	1658
27	SQ00015110	B04	1777
28	SQ00015110	B05	1690
29	SQ00015110	B06	1264
30	SQ00015110	B07	1705
31	SQ00015110	B08	1556
32	SQ00015110	B09	1484
33	SQ00015110	B10	1446
34	SQ00015110	B11	1405
35	SQ00015110	B12	1528
36	SQ00015110	B13	968
37	SQ00015110	B14	1624
38	SQ00015110	B15	1789
39	SQ00015110	B16	1407
40	SQ00015110	B17	1432
41	SQ00015110	B18	1068
42	SQ00015110	B19	950
43	SQ00015110	B20	1263
44	SQ00015110	B21	1359
45	SQ00015110	B22	1430
46	SQ00015110	B23	1201
47	SQ00015110	B24	1222
48	SQ00015110	C01	1406
49	SQ00015110	C02	1741
50	SQ00015110	C03	1818
51	SQ00015110	C04	1748
52	SQ00015110	C05	1605
53	SQ00015110	C06	1861
54	SQ00015110	C07	217
55	SQ00015110	C08	849
56	SQ00015110	C09	1561
57	SQ00015110	C10	1694
58	SQ00015110	C11	1807
59	SQ00015110	C12	1638
60	SQ00015110	C13	1585
61	SQ00015110	C14	1707
62	SQ00015110	C15	1634
63	SQ00015110	C16	1675
64	SQ00015110	C17	1675
65	SQ00015110	C18	1899
66	SQ00015110	C19	57
67	SQ00015110	C20	72
68	SQ00015110	C21	54
69	SQ00015110	C22	62
70	SQ00015110	C23	49
71	SQ00015110	C24	51
72	SQ00015110	D01	1765
73	SQ00015110	D02	1477
74	SQ00015110	D03	1675
75	SQ00015110	D04	1756
76	SQ00015110	D05	1998
77	SQ00015110	D06	1615
78	SQ00015110	D07	1901
79	SQ00015110	D08	1761
80	SQ00015110	D09	1793
81	SQ00015110	D10	1998
82	SQ00015110	D11	1612
83	SQ00015110	D12	2129
84	SQ00015110	D13	398
85	SQ00015110	D14	1040
86	SQ00015110	D15	1584
87	SQ00015110	D16	1944
88	SQ00015110	D17	1964
89	SQ00015110	D18	1951
90	SQ00015110	D19	673
91	SQ00015110	D20	1539
92	SQ00015110	D21	1597
93	SQ00015110	D22	1694
94	SQ00015110	D23	1449
95	SQ00015110	D24	1027
96	SQ00015110	E01	1704
97	SQ00015110	E02	1543
98	SQ00015110	E03	1861
99	SQ00015110	E04	1965
100	SQ00015110	E05	2168
101	SQ00015110	E06	2260
102	SQ00015110	E07	2196
103	SQ00015110	E08	2001
104	SQ00015110	E09	1995
105	SQ00015110	E10	1998
106	SQ00015110	E11	2178
107	SQ00015110	E12	2045
108	SQ00015110	E13	2016
109	SQ00015110	E14	2366
110	SQ00015110	E15	1864
111	SQ00015110	E16	2131
112	SQ00015110	E17	2012
113	SQ00015110	E18	1731
114	SQ00015110	E19	1611
115	SQ00015110	E20	1933
116	SQ00015110	E21	2189
117	SQ00015110	E22	1477
118	SQ00015110	E23	1528
119	SQ00015110	E24	1496
120	SQ00015110	F01	1856
121	SQ00015110	F02	1556
122	SQ00015110	F03	1768
123	SQ00015110	F04	2170
124	SQ00015110	F05	2283
125	SQ00015110	F06	2188
126	SQ00015110	F07	1994
127	SQ00015110	F08	1984
128	SQ00015110	F09	1955
129	SQ00015110	F10	2278
130	SQ00015110	F11	1779
131	SQ00015110	F12	2206
132	SQ00015110	F13	2419
133	SQ00015110	F14	1961
134	SQ00015110	F15	2069
135	SQ00015110	F16	2217
136	SQ00015110	F17	2031
137	SQ00015110	F18	1942
138	SQ00015110	F19	241
139	SQ00015110	F20	223
140	SQ00015110	F21	213
141	SQ00015110	F22	226
142	SQ00015110	F23	234
143	SQ00015110	F24	428
144	SQ00015110	G01	1457
145	SQ00015110	G02	1812
146	SQ00015110	G03	2016
147	SQ00015110	G04	2133
148	SQ00015110	G05	2312
149	SQ00015110	G06	2473
150	SQ00015110	G07	2108
151	SQ00015110	G08	1868
152	SQ00015110	G09	1924
153	SQ00015110	G10	2186
154	SQ00015110	G11	2184
155	SQ00015110	G12	2020
156	SQ00015110	G13	94
157	SQ00015110	G14	82
158	SQ00015110	G15	90
159	SQ00015110	G16	92
160	SQ00015110	G17	79
161	SQ00015110	G18	70
162	SQ00015110	G19	874
163	SQ00015110	G20	883
164	SQ00015110	G21	878
165	SQ00015110	G22	1080
166	SQ00015110	G23	1125
167	SQ00015110	G24	938
168	SQ00015110	H01	1376
169	SQ00015110	H02	1486
170	SQ00015110	H03	2150
171	SQ00015110	H04	1932
172	SQ00015110	H05	2214
173	SQ00015110	H06	2156
174	SQ00015110	H07	1697
175	SQ00015110	H08	1855
176	SQ00015110	H09	1930
177	SQ00015110	H10	1851
178	SQ00015110	H11	2241
179	SQ00015110	H12	2126
180	SQ00015110	H13	191
181	SQ00015110	H14	646
182	SQ00015110	H15	1792
183	SQ00015110	H16	1977
184	SQ00015110	H17	2046
185	SQ00015110	H18	2313
186	SQ00015110	H19	272
187	SQ00015110	H20	246
188	SQ00015110	H21	263
189	SQ00015110	H22	210
190	SQ00015110	H23	215
191	SQ00015110	H24	238
192	SQ00015110	I01	1415
193	SQ00015110	I02	1364
194	SQ00015110	I03	1870
195	SQ00015110	I04	2146
196	SQ00015110	I05	2097
197	SQ00015110	I06	2075
198	SQ00015110	I07	1735
199	SQ00015110	I08	2092
200	SQ00015110	I09	2262
201	SQ00015110	I10	2256
202	SQ00015110	I11	2194
203	SQ00015110	I12	1993
204	SQ00015110	I13	2248
205	SQ00015110	I14	1918
206	SQ00015110	I15	2270
207	SQ00015110	I16	2187
208	SQ00015110	I17	1967
209	SQ00015110	I18	1847
210	SQ00015110	I19	440
211	SQ00015110	I20	1911
212	SQ00015110	I21	2041
213	SQ00015110	I22	1580
214	SQ00015110	I23	1369
215	SQ00015110	I24	1023
216	SQ00015110	J01	1200
217	SQ00015110	J02	1463
218	SQ00015110	J03	2212
219	SQ00015110	J04	1764
220	SQ00015110	J05	2237
221	SQ00015110	J06	1962
222	SQ00015110	J07	1772
223	SQ00015110	J08	2152
224	SQ00015110	J09	1902
225	SQ00015110	J10	2151
226	SQ00015110	J11	2002
227	SQ00015110	J12	2069
228	SQ00015110	J13	2137
229	SQ00015110	J14	2522
230	SQ00015110	J15	2133
231	SQ00015110	J16	2085
232	SQ00015110	J17	1999
233	SQ00015110	J18	2232
234	SQ00015110	J19	2055
235	SQ00015110	J20	1893
236	SQ00015110	J21	1883
237	SQ00015110	J22	1610
