Image_Metadata_Plate,Image_Metadata_Well,cell_count
SQ00015098,A01,2293
SQ00015098,A02,2643
SQ00015098,A03,2389
SQ00015098,A04,2792
SQ00015098,A05,2259
SQ00015098,A06,2203
SQ00015098,A07,2230
SQ00015098,A08,2626
SQ00015098,A09,2032
SQ00015098,A10,2539
SQ00015098,A11,2600
SQ00015098,A12,2375
SQ00015098,A13,2163
SQ00015098,A14,2068
SQ00015098,A15,2267
SQ00015098,A16,2320
SQ00015098,A17,2134
SQ00015098,A18,2326
SQ00015098,A19,2132
SQ00015098,A20,2548
SQ00015098,A21,1827
SQ00015098,A22,2555
SQ00015098,A23,2301
SQ00015098,A24,1879
SQ00015098,B01,2038
SQ00015098,B02,2367
SQ00015098,B03,2335
SQ00015098,B04,2224
SQ00015098,B05,2572
SQ00015098,B06,2639
SQ00015098,B07,2422
SQ00015098,B08,2522
SQ00015098,B09,2940
SQ00015098,B10,2765
SQ00015098,B11,2585
SQ00015098,B12,2588
SQ00015098,B13,2652
SQ00015098,B14,2563
SQ00015098,B15,2423
SQ00015098,B16,2438
SQ00015098,B17,2665
SQ00015098,B18,2664
SQ00015098,B19,2055
SQ00015098,B20,2241
SQ00015098,B21,2298
SQ00015098,B22,2337
SQ00015098,B23,2398
SQ00015098,B24,2801
SQ00015098,C01,2369
SQ00015098,C02,2761
SQ00015098,C03,2589
SQ00015098,C04,2711
SQ00015098,C05,2967
SQ00015098,C06,3115
SQ00015098,C07,2137
SQ00015098,C08,2986
SQ00015098,C09,3154
SQ00015098,C10,3126
SQ00015098,C11,2645
SQ00015098,C12,2844
SQ00015098,C13,2745
SQ00015098,C14,2622
SQ00015098,C15,2779
SQ00015098,C16,2534
SQ00015098,C17,2965
SQ00015098,C18,2742
SQ00015098,C19,150
SQ00015098,C20,120
SQ00015098,C21,160
SQ00015098,C22,126
SQ00015098,C23,143
SQ00015098,C24,182
SQ00015098,D01,2243
SQ00015098,D02,2168
SQ00015098,D03,2683
SQ00015098,D04,2565
SQ00015098,D05,2731
SQ00015098,D06,2810
SQ00015098,D07,1658
SQ00015098,D08,3137
SQ00015098,D09,2560
SQ00015098,D10,2715
SQ00015098,D11,2810
SQ00015098,D12,2796
SQ00015098,D13,3022
SQ00015098,D14,2939
SQ00015098,D15,2962
SQ00015098,D16,2791
SQ00015098,D17,2868
SQ00015098,D18,2923
SQ00015098,D19,2342
SQ00015098,D20,2822
SQ00015098,D21,2553
SQ00015098,D22,2796
SQ00015098,D23,2447
SQ00015098,D24,2672
SQ00015098,E01,2553
SQ00015098,E02,2597
SQ00015098,E03,2839
SQ00015098,E04,3267
SQ00015098,E05,3076
SQ00015098,E06,2894
SQ00015098,E07,3189
SQ00015098,E08,3395
SQ00015098,E09,3060
SQ00015098,E10,2918
SQ00015098,E11,2941
SQ00015098,E12,3055
SQ00015098,E13,2813
SQ00015098,E14,3139
SQ00015098,E15,2861
SQ00015098,E16,2704
SQ00015098,E17,2870
SQ00015098,E18,2924
SQ00015098,E19,2123
SQ00015098,E20,3189
SQ00015098,E21,2711
SQ00015098,E22,2823
SQ00015098,E23,3014
SQ00015098,E24,2165
SQ00015098,F01,1124
SQ00015098,F02,1916
SQ00015098,F03,2067
SQ00015098,F04,2545
SQ00015098,F05,2611
SQ00015098,F06,3003
SQ00015098,F07,2541
SQ00015098,F08,2671
SQ00015098,F09,3136
SQ00015098,F10,2874
SQ00015098,F11,2871
SQ00015098,F12,2883
SQ00015098,F13,1508
SQ00015098,F14,2159
SQ00015098,F15,2152
SQ00015098,F16,2365
SQ00015098,F17,2840
SQ00015098,F18,2603
SQ00015098,F19,2229
SQ00015098,F20,2856
SQ00015098,F21,2591
SQ00015098,F22,3033
SQ00015098,F23,2687
SQ00015098,F24,2678
SQ00015098,G01,2048
SQ00015098,G02,2639
SQ00015098,G03,2908
SQ00015098,G04,3745
SQ00015098,G05,3325
SQ00015098,G06,2880
SQ00015098,G07,3432
SQ00015098,G08,3108
SQ00015098,G09,3190
SQ00015098,G10,3110
SQ00015098,G11,2976
SQ00015098,G12,3183
SQ00015098,G13,136
SQ00015098,G14,165
SQ00015098,G15,91
SQ00015098,G16,152
SQ00015098,G17,111
SQ00015098,G18,110
SQ00015098,G19,2548
SQ00015098,G20,2925
SQ00015098,G21,2749
SQ00015098,G22,3065
SQ00015098,G23,2756
SQ00015098,G24,2597
SQ00015098,H01,1614
SQ00015098,H02,2861
SQ00015098,H03,3078
SQ00015098,H04,3263
SQ00015098,H05,2915
SQ00015098,H06,3187
SQ00015098,H07,2513
SQ00015098,H08,3132
SQ00015098,H09,2976
SQ00015098,H10,3118
SQ00015098,H11,2668
SQ00015098,H12,2967
SQ00015098,H13,2824
SQ00015098,H14,2974
SQ00015098,H15,2406
SQ00015098,H16,2891
SQ00015098,H17,3071
SQ00015098,H18,2721
SQ00015098,H19,997
SQ00015098,H20,2373
SQ00015098,H21,2593
SQ00015098,H22,2709
SQ00015098,H23,2542
SQ00015098,H24,2479
SQ00015098,I01,2064
SQ00015098,I02,2808
SQ00015098,I03,2394
SQ00015098,I04,3149
SQ00015098,I05,3407
SQ00015098,I06,2916
SQ00015098,I07,2873
SQ00015098,I08,3328
SQ00015098,I09,3094
SQ00015098,I10,3051
SQ00015098,I11,2655
SQ00015098,I12,3159
SQ00015098,I13,3065
SQ00015098,I14,2873
SQ00015098,I15,2878
SQ00015098,I16,2867
SQ00015098,I17,2846
SQ00015098,I18,2370
SQ00015098,I19,1144
SQ00015098,I20,2413
SQ00015098,I21,2888
SQ00015098,I22,2978
SQ00015098,I23,2784
SQ00015098,I24,2371
SQ00015098,J01,1993
SQ00015098,J02,2456
SQ00015098,J03,2701
SQ00015098,J04,3028
SQ00015098,J05,3143
SQ00015098,J06,3222
SQ00015098,J07,2853
SQ00015098,J08,2821
SQ00015098,J09,2912
SQ00015098,J10,2991
SQ00015098,J11,2914
SQ00015098,J12,2702
SQ00015098,J13,2829
SQ00015098,J14,2782
SQ00015098,J15,2637
SQ00015098,J16,2760
SQ00015098,J17,3227
SQ00015098,J18,2654
SQ00015098,J19,2937
SQ00015098,J20,2439
SQ00015098,J21,2905
SQ00015098,J22,2471
SQ00015098,J23,2824
SQ00015098,J24,2293
SQ00015098,K01,2576
SQ00015098,K02,2278
SQ00015098,K03,2585
SQ00015098,K04,3042
SQ00015098,K05,3099
SQ00015098,K06,2775
SQ00015098,K07,91
SQ00015098,K08,78
SQ00015098,K09,70
SQ00015098,K10,95
SQ00015098,K11,79
SQ00015098,K12,74
SQ00015098,K13,2616
SQ00015098,K14,2741
SQ00015098,K15,2766
SQ00015098,K16,2905
SQ00015098,K17,3057
SQ00015098,K18,2702
SQ00015098,K19,2617
SQ00015098,K20,2971
SQ00015098,K21,2668
SQ00015098,K22,3081
SQ00015098,K23,2849
SQ00015098,K24,2674
SQ00015098,L01,1008
SQ00015098,L02,2566
SQ00015098,L03,2612
SQ00015098,L04,2733
SQ00015098,L05,2731
SQ00015098,L06,2778
SQ00015098,L07,2779
SQ00015098,L08,3039
SQ00015098,L09,2748
SQ00015098,L10,3048
SQ00015098,L11,2791
SQ00015098,L12,2697
SQ00015098,L13,2893
SQ00015098,L14,2711
SQ00015098,L15,3059
SQ00015098,L16,2863
SQ00015098,L17,2731
SQ00015098,L18,2786
SQ00015098,L19,2698
SQ00015098,L20,2742
SQ00015098,L21,2921
SQ00015098,L22,3092
SQ00015098,L23,2665
SQ00015098,L24,2418
SQ00015098,M01,673
SQ00015098,M02,1365
SQ00015098,M03,1982
SQ00015098,M04,2078
SQ00015098,M05,2677
SQ00015098,M06,2588
SQ00015098,M07,3216
SQ00015098,M08,3156
SQ00015098,M09,2507
SQ00015098,M10,2557
SQ00015098,M11,2675
SQ00015098,M12,2750
SQ00015098,M13,2442
SQ00015098,M14,2761
SQ00015098,M15,2719
SQ00015098,M16,2741
SQ00015098,M17,2913
SQ00015098,M18,2446
SQ00015098,M19,2533
SQ00015098,M20,2826
SQ00015098,M21,2783
SQ00015098,M22,2740
SQ00015098,M23,2828
SQ00015098,M24,2736
SQ00015098,N01,229
SQ00015098,N02,356
SQ00015098,N03,300
SQ00015098,N04,286
SQ00015098,N05,289
SQ00015098,N06,364
SQ00015098,N07,3132
SQ00015098,N08,2596
SQ00015098,N09,3060
SQ00015098,N10,2569
SQ00015098,N11,2169
SQ00015098,N12,2942
SQ00015098,N13,2587
SQ00015098,N14,2659
SQ00015098,N15,3058
SQ00015098,N16,3152
SQ00015098,N17,2829
SQ00015098,N18,2548
SQ00015098,N19,2540
SQ00015098,N20,2389
SQ00015098,N21,2551
SQ00015098,N22,2424
SQ00015098,N23,3032
SQ00015098,N24,2301
SQ00015098,O01,72
SQ00015098,O02,110
SQ00015098,O03,79
SQ00015098,O04,101
SQ00015098,O05,111
SQ00015098,O06,91
SQ00015098,O07,2975
SQ00015098,O08,2116
SQ00015098,O09,3204
SQ00015098,O10,2748
SQ00015098,O11,2613
SQ00015098,O12,2935
SQ00015098,O13,2374
SQ00015098,O14,2566
SQ00015098,O15,2580
SQ00015098,O16,2836
SQ00015098,O17,2740
SQ00015098,O18,2393
SQ00015098,O19,2623
SQ00015098,O20,3014
SQ00015098,O21,2827
SQ00015098,O22,2921
SQ00015098,O23,2461
SQ00015098,O24,2300
SQ00015098,P01,1600
SQ00015098,P02,2401
SQ00015098,P03,2361
SQ00015098,P04,2416
SQ00015098,P05,2479
SQ00015098,P06,2649
SQ00015098,P07,2223
SQ00015098,P08,2672
SQ00015098,P09,2627
SQ00015098,P10,2709
SQ00015098,P11,2691
SQ00015098,P12,2202
SQ00015098,P13,2768
SQ00015098,P14,2699
SQ00015098,P15,2486
SQ00015098,P16,2518
SQ00015098,P17,2540
SQ00015098,P18,2448
SQ00015098,P19,2868
SQ00015098,P20,2493
SQ00015098,P21,2660
SQ00015098,P22,2736
SQ00015098,P23,2465
SQ00015098,P24,2154
