Metadata_Plate,Metadata_Well,cell_count
BR00092668,A01,950
BR00092668,A02,809
BR00092668,A03,746
BR00092668,A04,948
BR00092668,A05,794
BR00092668,A06,884
BR00092668,A07,868
BR00092668,A08,914
BR00092668,A09,867
BR00092668,A10,945
BR00092668,A11,963
BR00092668,A12,812
BR00092668,A13,673
BR00092668,A14,730
BR00092668,A15,712
BR00092668,A16,803
BR00092668,A17,800
BR00092668,A18,833
BR00092668,A19,855
BR00092668,A20,1080
BR00092668,A21,1144
BR00092668,A22,987
BR00092668,A23,1186
BR00092668,A24,895
BR00092668,B01,775
BR00092668,B02,746
BR00092668,B03,719
BR00092668,B04,707
BR00092668,B05,773
BR00092668,B06,804
BR00092668,B07,848
BR00092668,B08,749
BR00092668,B09,865
BR00092668,B10,778
BR00092668,B11,754
BR00092668,B12,884
BR00092668,B13,765
BR00092668,B14,875
BR00092668,B15,837
BR00092668,B16,792
BR00092668,B17,901
BR00092668,B18,840
BR00092668,B19,1009
BR00092668,B20,999
BR00092668,B21,914
BR00092668,B22,1013
BR00092668,B23,1001
BR00092668,B24,889
BR00092668,C01,700
BR00092668,C02,849
BR00092668,C03,834
BR00092668,C04,759
BR00092668,C05,792
BR00092668,C06,834
BR00092668,C07,796
BR00092668,C08,839
BR00092668,C09,951
BR00092668,C10,951
BR00092668,C11,1008
BR00092668,C12,911
BR00092668,C13,858
BR00092668,C14,983
BR00092668,C15,936
BR00092668,C16,890
BR00092668,C17,952
BR00092668,C18,932
BR00092668,C19,723
BR00092668,C20,763
BR00092668,C21,829
BR00092668,C22,731
BR00092668,C23,843
BR00092668,C24,809
BR00092668,D01,723
BR00092668,D02,836
BR00092668,D03,1002
BR00092668,D04,837
BR00092668,D05,842
BR00092668,D06,796
BR00092668,D07,1086
BR00092668,D08,1157
BR00092668,D09,1084
BR00092668,D10,729
BR00092668,D11,875
BR00092668,D12,1001
BR00092668,D13,1054
BR00092668,D14,1046
BR00092668,D15,949
BR00092668,D16,934
BR00092668,D17,905
BR00092668,D18,983
BR00092668,D19,1026
BR00092668,D20,1007
BR00092668,D21,1074
BR00092668,D22,1125
BR00092668,D23,1064
BR00092668,D24,1137
BR00092668,E01,785
BR00092668,E02,900
BR00092668,E03,1111
BR00092668,E04,1035
BR00092668,E05,1316
BR00092668,E06,1173
BR00092668,E07,1251
BR00092668,E08,1126
BR00092668,E09,1332
BR00092668,E10,1145
BR00092668,E11,1212
BR00092668,E12,1082
BR00092668,E13,1118
BR00092668,E14,1076
BR00092668,E15,1233
BR00092668,E16,1154
BR00092668,E17,1234
BR00092668,E18,1212
BR00092668,E19,1142
BR00092668,E20,1152
