Metadata_Plate,Metadata_Well,cell_count
BR00092674,A01,517
BR00092674,A02,644
BR00092674,A03,795
BR00092674,A04,807
BR00092674,A05,719
BR00092674,A06,704
BR00092674,A07,785
BR00092674,A08,836
BR00092674,A09,714
BR00092674,A10,766
BR00092674,A11,673
BR00092674,A12,672
BR00092674,A13,677
BR00092674,A14,678
BR00092674,A15,745
BR00092674,A16,672
BR00092674,A17,546
BR00092674,A18,709
BR00092674,A19,614
BR00092674,A20,718
BR00092674,A21,727
BR00092674,A22,978
BR00092674,A23,724
BR00092674,A24,822
BR00092674,B01,879
BR00092674,B02,847
BR00092674,B03,801
BR00092674,B04,776
BR00092674,B05,652
BR00092674,B06,775
BR00092674,B07,675
BR00092674,B08,708
BR00092674,B09,667
BR00092674,B10,709
BR00092674,B11,800
BR00092674,B12,684
BR00092674,B13,621
BR00092674,B14,528
BR00092674,B15,678
BR00092674,B16,718
BR00092674,B17,595
BR00092674,B18,563
BR00092674,B19,929
BR00092674,B20,711
BR00092674,B21,638
BR00092674,B22,780
BR00092674,B23,800
BR00092674,B24,675
BR00092674,C01,431
BR00092674,C02,830
BR00092674,C03,829
BR00092674,C04,770
BR00092674,C05,677
BR00092674,C06,667
BR00092674,C07,588
BR00092674,C08,815
BR00092674,C09,870
BR00092674,C10,810
BR00092674,C11,760
BR00092674,C12,742
BR00092674,C13,869
BR00092674,C14,725
BR00092674,C15,755
BR00092674,C16,650
BR00092674,C17,803
BR00092674,C18,789
BR00092674,C19,665
BR00092674,C20,778
BR00092674,C21,691
BR00092674,C22,648
BR00092674,C23,713
BR00092674,C24,847
BR00092674,D01,893
BR00092674,D02,863
BR00092674,D03,778
BR00092674,D04,698
BR00092674,D05,769
BR00092674,D06,728
BR00092674,D07,807
BR00092674,D08,643
BR00092674,D09,770
BR00092674,D10,887
BR00092674,D11,736
BR00092674,D12,658
BR00092674,D13,940
BR00092674,D14,619
BR00092674,D15,618
BR00092674,D16,699
BR00092674,D17,735
BR00092674,D18,719
BR00092674,D19,765
BR00092674,D20,627
BR00092674,D21,546
BR00092674,D22,657
BR00092674,D23,818
BR00092674,D24,860
BR00092674,E01,694
BR00092674,E02,783
BR00092674,E03,934
BR00092674,E04,715
BR00092674,E05,810
BR00092674,E06,768
BR00092674,E07,778
BR00092674,E08,757
BR00092674,E09,803
BR00092674,E10,911
BR00092674,E11,652
BR00092674,E12,577
BR00092674,E13,691
BR00092674,E14,591
BR00092674,E15,752
BR00092674,E16,678
BR00092674,E17,655
BR00092674,E18,730
BR00092674,E19,789
BR00092674,E20,682
BR00092674,E21,696
BR00092674,E22,590
BR00092674,E23,638
BR00092674,E24,786
BR00092674,F01,705
BR00092674,F02,726
BR00092674,F03,747
BR00092674,F04,997
BR00092674,F05,689
BR00092674,F06,712
BR00092674,F07,627
BR00092674,F08,630
BR00092674,F09,669
BR00092674,F10,624
BR00092674,F11,804
BR00092674,F12,606
BR00092674,F13,402
BR00092674,F14,617
BR00092674,F15,604
BR00092674,F16,911
BR00092674,F17,661
BR00092674,F18,630
BR00092674,F19,269
BR00092674,F20,679
BR00092674,F21,740
BR00092674,F22,809
BR00092674,F23,642
BR00092674,F24,867
BR00092674,G01,667
BR00092674,G02,639
BR00092674,G03,960
BR00092674,G04,847
BR00092674,G05,793
BR00092674,G06,809
BR00092674,G07,830
BR00092674,G08,879
BR00092674,G09,769
BR00092674,G10,640
BR00092674,G11,649
BR00092674,G12,664
BR00092674,G13,818
BR00092674,G14,688
BR00092674,G15,717
BR00092674,G16,708
BR00092674,G17,717
BR00092674,G18,660
BR00092674,G19,702
BR00092674,G20,624
BR00092674,G21,708
BR00092674,G22,867
BR00092674,G23,728
BR00092674,G24,874
BR00092674,H01,623
BR00092674,H02,783
BR00092674,H03,721
BR00092674,H04,781
BR00092674,H05,786
BR00092674,H06,698
BR00092674,H07,576
BR00092674,H08,723
BR00092674,H09,713
BR00092674,H10,757
